gameId,xGA_ev,xGA_pp,xGA_sh
2023020001,2.491365075111389,1.425485908985138,0.1588447491680987
2023020015,2.2633839012186345,0.5619485974311829,0
2023020021,1.8915600180625916,1.1088311672210693,0.18443774439049043
2023020044,1.2684833407402039,0.26121479272842407,0
2023020053,1.0567778944969177,0.872325599193573,0
2023020074,1.3785723447799683,0.4033159017562866,0.00515680683992017
2023020095,1.883099759570052,0.2971634268760681,0
2023020122,1.8383453004866985,0.7473198175430298,0.5465038137734308
2023020154,1.4105579260051506,0.43182373046875,0
2023020186,3.416194796562195,0.22096657752990723,0.0398304609328424
2023020200,1.939605474472046,0.8465426564216614,0.1615442848159532
2023020218,2.295943796634674,0.3523969054222107,0
2023020234,1.3833203315734863,0.3554505705833435,0.20721384657653755
2023020275,1.4314905405044556,0.4653010368347168,0.1915348385335327
2023020288,1.92379328478867,0.6142765879631042,0.05608384837720659
2023020319,2.258656322956085,0.10287880897521973,0.00752483034652195
2023020331,2.800977945327759,0.5696816444396973,0.01216269730411653
2023020347,0.7767043113708496,0.5951439142227173,0
2023020372,3.4151087403297424,0,0
2023020384,3.302782873691199,0.29196417331695557,0
2023020398,2.3202929496765137,0.9862771034240723,0
2023020423,2.5622743993461805,0.9070671200752258,0
2023020435,2.0253313183784485,1.3210082650184631,0.04847186089025283
2023020468,1.6891508102416992,1.7388023138046265,0
2023020491,2.8375284671783447,0.9567911028862,0
2023020502,2.2721301918884205,0.8113583326339722,0.4734698099792277
2023020515,2.7486796975135803,0.1706554889678955,0
2023020535,1.592337280511856,0.8807306885719299,0
2023020547,2.4654426868696504,0.8977668285369873,0.5171305773113847
2023020579,1.4551923274993896,0.2762066721916199,0.0079591354464408
2023020595,2.259926676137435,1.1487060189247131,0.00295474939852508
2023020629,1.7106903791427612,0.8352717161178589,0.00393278236272443
2023020666,1.582011103630066,0.5749984383583069,0
2023020680,2.244450345270679,0.26273584365844727,0.00219447967344947
2023020699,2.283560872077942,1.3607433438301086,0
2023020708,2.925472140312195,0.5328547358512878,0.0556597285066854
2023020726,1.8495034575462341,0.9163480997085571,0.06623572792417697
2023020752,0.814426839351654,1.4094114303588867,0
2023020775,2.6800763773928584,0.4204742908477783,0.527397287949451
2023020779,2.0182802081108093,0,0.1887269395600427
2023020815,1.8765971943223443,0.3884621858596801,0
2023020831,4.035699263042972,0.15125387907028198,0
2023020847,2.5420637726783752,0,0
2023020855,2.1742743849754333,1.3223220109939575,0.01294786491679665
2023020899,1.4603626728057861,0.3906700015068054,0.3442461627074123
2023020914,2.0886451601982117,0.34486109018325806,0.16708721864462667
2023020933,0.9724047780036926,0.4230688810348511,0
2023020948,1.9654338671610918,0.6965635418891907,0
2023020959,1.8673635721206665,0.06267726421356201,0.00874182042046209
2023020985,1.7356290886432058,0.3076123595237732,0
2023021000,1.603929042816162,0.26542794704437256,0.01630218589686169
2023021023,1.7930845618247986,0.6481302976608276,0
2023021042,1.3187862634658813,0.4663759469985962,0.11360673094461735
2023021071,1.2286496758460999,0.46257346868515015,0.06051931458088899
2023021088,0.8663433790206909,0,0
2023021116,2.170555865283896,0.3204265832901001,0
2023021141,3.0481043457984924,0.24819529056549072,0.04598797179359832
2023021161,2.347968876361847,0.8169383406639099,0
2023021194,2.1712833642959595,0.3056524395942688,0.5122965166455005
2023021208,4.0877772021026875,1.0790610313415527,0
2023021233,1.6524167732018487,0.15063899755477905,0.16594496922119908
2023021247,2.253079133577663,0.6071083545684814,0.0035725924145225724
2023021278,1.871499387726076,0.14105403423309326,0.02332443877565911
2023021289,2.320905412076078,1.549409031867981,0
2023030171,2.3538429141044617,0.399627685546875,0
2023030172,2.6439149379730225,0.5157110691070557,0.00138734762947869
2023030173,0.8421126286941388,0.3380492925643921,0
2023030174,2.49182743271714,0.2125135064125061,0
2023030175,2.2196330428123474,0,0.00220321247448224
2023030176,2.0291796922683716,0,0.01809180543332267
