gameId,xGA_ev,xGA_pp,xGA_sh
2023020030,3.438966091808385,1.114415466785431,0.24193838282768237
2023020047,1.8332271005363183,1.5833967328071594,0.42162474390299354
2023020074,2.1494851112365723,1.375352382659912,0
2023020089,2.355979933098399,1.172739565372467,0
2023020106,2.1755964159965515,1.288265347480774,0
2023020128,1.9555622935295105,0.743388831615448,0
2023020156,1.0936611890792847,0.5327648520469666,0
2023020171,1.303376019001007,0.07035285234451294,0
2023020189,2.182650598601204,0.38974303007125854,0.02444459514005
2023020203,3.2012328094124314,0.8598952293395996,0.1081656679036681
2023020226,2.8412124514579773,1.8743875622749329,0.0036292152799814
2023020237,1.8603147268295288,0.7869216203689575,0.00541789526694343
2023020278,2.879704535007477,0.7285289764404297,0.2638799124255599
2023020292,0.9812796711921692,0.857421875,0
2023020300,2.404760825008793,0.18124240636825562,0
2023020326,1.9214230179786682,1.154684841632843,0
2023020340,2.280832025375349,0.6883101463317871,0.1428551766680422
2023020370,4.308739066123962,0.7010039687156677,0.3625522412603665
2023020393,1.7527781128883362,0.07752770185470581,0.05777321958389238
2023020441,2.32191002368927,1.2613778710365295,0.16690319590734612
2023020477,4.661465525627136,0.8387085795402527,0.08856113392069884
2023020509,2.870912790298462,0.5005841851234436,0
2023020527,2.2276828289031982,0.6778348088264465,0.45154047206251613
2023020601,2.286939024925232,0.5184850096702576,0
2023020613,2.7237685322761536,0.6731573939323425,0
2023020627,1.755757987499237,0.9468635320663452,0
2023020642,2.6275154807978325,0,0.09805493679501157
2023020655,2.2632349133491516,0.20613986253738403,0.00300412615510975
2023020686,1.238980024187111,1.2405201196670532,0.03962056791424577
2023020715,2.4176860451698303,0.9629595279693604,0
2023020738,1.9609301071823833,0.2803753614425659,0.11443166178848815
2023020777,2.7416821122169495,0.4972240924835205,0
2023020846,2.8009674396189017,0.8142862319946289,0.07515387110555966
2023020873,2.6684787273406982,0.9134364724159241,0
2023020938,0.36453914642333984,0.8915995955467224,0
2023021108,2.0868661094631005,0.6512707471847534,0
2023021147,2.680198013782501,0.7294270396232605,0.4046704292762474
2023021156,2.481531798839569,1.2790886163711548,0
2023021177,2.685388445854187,0.1948843002319336,0
2023021188,2.70844042301178,0.7526324987411499,0
2023021210,2.098612606525421,0.6086724996566772,0
2023021231,1.771332860338477,0.5831484198570251,0.02797140017556107
2023021251,2.833118062289859,1.475728452205658,0.00801207832854058
2023021282,3.3124658446918875,0.17059016227722168,0.41984643808569555
