gameId,gameDate,cA_ev,cA_pp,cA_sh,fA_ev,fA_pp,fA_sh,sA_ev,sA_pp,sA_sh,gA_ev,gA_pp,gA_sh,apA_ev,apA_pp,apA_sh,asA_ev,asA_pp,asA_sh,mD_ev,mD_pp,mD_sh,mC_ev,mC_pp,mC_sh,rsA_ev,rsA_pp,rsA_sh,rbA_ev,rbA_pp,rbA_sh,rgA_ev,rgA_pp,rgA_sh
2011020018,2011-10-08,49,0,6,45,0,4,35,0,3,2,0,0,2,0,0,1,0,0,0,0,0,0,0,0,4,0,0,6,0,1,6,0,1
2011020025,2011-10-10,54,3,3,39,1,2,28,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,0
2011020034,2011-10-12,41,1,11,32,1,9,25,1,7,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0,1,1,0,0,1,0,0
2011020050,2011-10-15,66,1,15,48,1,9,36,1,6,4,0,1,4,0,1,4,0,1,0,0,0,0,0,0,3,0,0,5,0,1,5,0,1
2011020086,2011-10-20,52,1,3,38,1,1,27,1,1,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0
2011020106,2011-10-22,46,0,11,39,0,10,29,0,9,3,0,1,2,0,1,1,0,1,0,0,0,0,0,0,2,0,0,1,0,2,1,0,2
2011020138,2011-10-28,27,0,10,21,0,6,17,0,2,2,0,1,2,0,1,2,0,1,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0
2011020155,2011-10-30,39,0,12,29,0,11,23,0,9,0,0,2,0,0,2,0,0,1,0,0,0,0,0,0,3,0,0,3,0,3,3,0,3
2011020167,2011-11-02,42,2,2,31,0,1,26,0,1,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,3,0,0,7,0,0,7,0,0
2011020183,2011-11-04,45,1,15,36,1,11,21,0,8,3,0,4,3,0,4,3,0,4,0,0,0,0,0,0,0,0,0,1,0,3,1,0,3
2011020199,2011-11-06,40,0,4,25,0,4,20,0,3,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,4,0,0,2,0,0,2,0,0
2011020207,2011-11-08,23,0,4,19,0,4,13,0,3,1,0,2,0,0,2,0,0,2,0,0,0,0,0,0,4,0,0,1,0,0,1,0,0
2011020237,2011-11-12,27,1,4,20,1,2,17,1,2,4,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0
2011020250,2011-11-15,45,1,15,34,1,8,27,0,6,5,0,1,5,0,1,4,0,1,0,0,0,0,0,0,0,0,0,2,0,1,2,0,1
2011020310,2011-11-23,37,1,8,34,1,8,23,1,4,2,0,0,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,2,0,0
2011020328,2011-11-26,50,0,9,42,0,6,28,0,5,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,1,0,0,4,0,0,4,0,0
2011020342,2011-11-28,45,2,3,37,2,2,31,2,1,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
2011020355,2011-11-30,41,1,5,27,1,4,17,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0,1,3,0,1,3,0,1
2011020369,2011-12-02,52,0,3,44,0,3,35,0,2,1,0,1,1,0,1,1,0,1,2,0,0,0,0,0,0,0,0,4,0,0,4,0,0
2011020384,2011-12-04,41,1,18,30,1,12,21,1,7,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,4,0,0,0,0,3,0,0,3
2011020399,2011-12-06,26,0,9,21,0,8,16,0,5,5,0,1,5,0,1,5,0,1,2,0,0,0,0,0,2,0,1,1,0,0,1,0,0
2011020420,2011-12-09,50,1,14,44,1,11,28,1,6,2,0,2,2,0,1,2,0,1,0,0,0,0,0,0,6,0,0,5,0,0,5,0,0
2011020447,2011-12-13,47,0,7,34,0,3,27,0,3,2,0,1,2,0,1,2,0,1,0,0,0,0,0,0,3,0,0,0,0,1,0,0,1
2011020460,2011-12-15,59,0,13,42,0,7,29,0,5,5,0,0,5,0,0,3,0,0,0,0,0,0,0,0,4,0,0,8,0,0,8,0,0
2011020519,2011-12-26,28,3,9,22,2,7,14,2,6,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,3,0,0,2,0,0,2,0,0
2011020549,2011-12-29,36,0,6,29,0,3,25,0,2,2,0,0,2,0,0,2,0,0,2,0,0,0,0,0,4,0,0,5,0,0,6,0,0
2011020573,2012-01-02,47,0,13,44,0,13,25,0,7,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,4,0,0,4,0,0,4,0,0
2011020596,2012-01-06,54,1,2,43,1,2,25,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
2011020626,2012-01-10,42,1,7,33,1,4,23,0,3,3,0,1,3,0,1,2,0,1,2,0,0,0,0,0,6,0,0,4,0,1,4,0,1
2011020665,2012-01-16,46,0,11,38,0,8,28,0,5,5,0,1,5,0,1,4,0,1,0,0,0,0,0,0,2,0,1,3,0,0,3,0,0
2011020746,2012-01-31,34,1,4,29,1,4,20,1,2,2,0,1,2,0,1,2,0,1,0,0,0,0,0,0,3,0,0,6,0,0,6,0,0
2011020823,2012-02-11,65,0,14,49,0,12,39,0,5,1,0,2,1,0,2,1,0,2,0,0,0,0,0,0,3,0,0,5,0,0,5,0,0
2011020850,2012-02-15,37,0,1,27,0,1,21,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,0,0
2011020864,2012-02-17,38,1,13,27,1,9,20,1,6,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
2011020882,2012-02-19,41,0,17,31,0,16,16,0,9,3,0,2,3,0,2,3,0,2,2,0,0,0,0,0,3,0,0,2,0,3,2,0,3
2011020898,2012-02-22,48,1,11,37,1,8,26,1,6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,0,2,4,0,2
2011020911,2012-02-24,47,0,8,31,0,6,22,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,3,0,0
2011020935,2012-02-27,50,0,5,35,0,4,24,0,4,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,2,0,0,3,0,0,3,0,0
2011020955,2012-03-01,44,1,3,32,1,3,25,0,3,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,3,0,0,1,0,1,1,0,1
2011020980,2012-03-04,43,0,13,31,0,9,23,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,2,3,0,2
2011020992,2012-03-06,40,1,2,26,1,1,20,1,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,2,0,0,3,0,0
2011021005,2012-03-08,49,0,4,36,0,1,29,0,1,3,0,0,3,0,0,2,0,0,0,0,0,0,0,0,4,0,0,4,0,0,4,0,0
2011021015,2012-03-10,52,2,6,38,1,4,26,1,3,2,0,0,2,0,0,1,0,0,0,0,0,0,0,0,3,0,0,4,1,0,4,1,0
2011021034,2012-03-12,65,0,1,56,0,1,39,0,1,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,4,0,0,6,0,0,6,0,0
2011021046,2012-03-14,56,1,3,37,1,2,22,1,1,3,1,0,3,0,0,3,0,0,0,0,0,0,0,0,1,1,0,2,0,0,2,0,0
2011021070,2012-03-17,44,3,22,38,3,17,29,2,11,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1
2011021095,2012-03-20,50,0,7,37,0,4,28,0,4,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,5,0,0,5,0,0
