gameId,gameDate,cA_ev,cA_pp,cA_sh,fA_ev,fA_pp,fA_sh,sA_ev,sA_pp,sA_sh,gA_ev,gA_pp,gA_sh,apA_ev,apA_pp,apA_sh,asA_ev,asA_pp,asA_sh,mD_ev,mD_pp,mD_sh,mC_ev,mC_pp,mC_sh,rsA_ev,rsA_pp,rsA_sh,rbA_ev,rbA_pp,rbA_sh,rgA_ev,rgA_pp,rgA_sh
2011020004,2011-10-07,58,1,10,41,1,4,29,1,3,1,0,0,1,0,0,1,0,0,2,0,0,0,0,0,1,0,0,3,0,0,3,0,0
2011020029,2011-10-10,65,2,18,46,2,14,32,1,10,5,0,0,4,0,0,3,0,0,0,0,0,0,0,0,5,0,1,6,0,3,5,0,4
2011020038,2011-10-13,30,0,0,24,0,0,18,0,0,5,0,0,4,0,0,2,0,0,0,0,0,0,0,0,2,0,0,5,0,0,5,0,0
2011020065,2011-10-17,33,3,24,26,2,20,15,2,16,1,1,5,1,0,5,1,0,5,0,0,0,0,0,0,3,1,0,0,0,1,0,0,1
2011020131,2011-10-27,16,0,6,12,0,4,8,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
2011020146,2011-10-29,46,1,4,32,1,4,23,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,2,0,0
2011020162,2011-11-01,43,0,12,33,0,10,24,0,7,3,0,1,3,0,1,0,0,1,0,0,0,2,0,0,0,0,0,4,0,2,4,0,2
2011020181,2011-11-04,60,1,6,39,1,6,26,1,5,3,0,1,2,0,1,2,0,1,0,0,0,0,0,0,6,0,0,1,0,0,1,0,0
2011020196,2011-11-06,46,0,3,39,0,2,27,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,0,0,3,0,0
2011020212,2011-11-09,28,4,13,20,4,10,8,2,5,0,0,1,0,0,1,0,0,1,0,0,0,2,0,0,3,1,0,0,0,0,0,0,0
2011020246,2011-11-14,26,4,4,24,3,4,19,2,1,3,0,1,3,0,1,2,0,1,0,0,0,0,0,0,1,0,0,2,0,0,2,0,0
2011020263,2011-11-17,52,3,20,34,3,13,23,2,9,1,0,0,1,0,0,1,0,0,0,0,2,0,0,0,5,0,1,1,0,0,1,0,0
2011020280,2011-11-19,17,4,15,13,2,11,12,1,11,2,0,2,1,0,2,0,0,2,0,0,0,0,0,0,3,1,0,0,0,2,0,0,2
2011020297,2011-11-22,29,1,11,20,1,7,15,1,5,4,0,2,3,0,2,3,0,2,0,0,0,0,0,0,2,0,0,3,0,1,3,0,1
2011020354,2011-11-30,36,7,14,24,7,12,19,6,10,3,0,1,3,0,1,2,0,1,2,0,0,0,0,0,1,0,0,1,0,2,1,0,2
2011020389,2011-12-05,47,1,7,38,1,6,28,1,2,4,0,0,4,0,0,4,0,0,0,0,0,0,0,0,1,0,0,2,0,1,2,0,1
2011020435,2011-12-12,17,0,3,13,0,3,10,0,2,2,0,1,2,0,1,2,0,1,0,0,0,0,0,0,3,0,0,1,0,0,1,0,0
2011020499,2011-12-21,52,1,8,39,1,7,29,1,5,3,0,1,2,0,1,1,0,1,0,0,0,0,0,0,3,1,1,5,0,3,5,0,3
2011020575,2012-01-03,16,1,12,13,1,12,11,1,9,1,0,2,1,0,2,1,0,2,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1
2011020588,2012-01-05,41,1,10,28,0,7,20,0,3,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,3,0,0,2,0,1,2,0,1
2011020623,2012-01-10,40,4,10,27,3,8,22,3,3,3,1,0,3,1,0,3,0,0,2,0,0,0,0,0,6,2,0,3,1,0,3,1,0
