gameId,gameDate,cA_ev,cA_pp,cA_sh,fA_ev,fA_pp,fA_sh,sA_ev,sA_pp,sA_sh,gA_ev,gA_pp,gA_sh,apA_ev,apA_pp,apA_sh,asA_ev,asA_pp,asA_sh,rsA_ev,rsA_pp,rsA_sh,rbA_ev,rbA_pp,rbA_sh,rgA_ev,rgA_pp,rgA_sh
2016020002,2016-10-12,34,0,15,27,0,15,19,0,13,0,0,3,0,0,3,0,0,3,5,0,0,3,0,1,3,0,1
2016020014,2016-10-14,34,0,11,29,0,8,21,0,6,0,0,3,0,0,3,0,0,3,0,0,1,0,0,1,0,0,1
2016020045,2016-10-18,33,0,11,27,0,8,23,0,4,2,0,2,2,0,2,2,0,2,7,0,0,3,0,2,3,0,2
2016020063,2016-10-21,43,0,5,36,0,5,25,0,3,1,0,2,1,0,2,1,0,2,0,0,0,6,0,1,6,0,1
2016020082,2016-10-24,38,1,13,27,1,11,22,1,8,0,0,2,0,0,2,0,0,2,3,0,0,0,0,2,0,0,2
2016020107,2016-10-28,35,0,9,31,0,7,27,0,5,1,0,1,1,0,1,1,0,1,3,0,1,1,0,2,1,0,2
2016020128,2016-10-30,45,2,6,38,0,5,30,0,2,0,0,0,0,0,0,0,0,0,2,0,1,3,0,0,3,0,0
2016020139,2016-11-01,49,2,10,34,2,8,27,2,5,0,1,0,0,1,0,0,0,0,4,0,0,3,0,0,3,0,0
2016020153,2016-11-03,47,0,8,39,0,5,33,0,5,0,0,0,0,0,0,0,0,0,6,0,0,5,0,0,5,0,0
2016020171,2016-11-05,50,6,18,40,3,13,23,2,8,2,0,0,2,0,0,1,0,0,4,1,0,4,0,2,4,0,2
2016020195,2016-11-09,39,2,11,30,2,7,22,1,5,1,0,0,1,0,0,1,0,0,1,0,0,2,0,0,2,0,0
2016020209,2016-11-11,48,1,0,32,1,0,26,1,0,2,1,0,2,1,0,1,1,0,3,0,0,2,0,0,2,0,0
2016020226,2016-11-13,47,2,5,27,2,3,19,2,2,1,0,1,1,0,1,1,0,1,7,0,1,0,0,0,0,0,0
2016020238,2016-11-15,40,2,1,26,2,1,20,1,1,4,0,0,4,0,0,2,0,0,6,0,0,3,0,0,3,0,0
2016020259,2016-11-18,43,0,15,33,0,9,25,0,5,2,0,0,2,0,0,2,0,0,1,0,0,3,0,2,3,0,2
2016020281,2016-11-21,34,0,15,29,0,11,20,0,7,3,0,2,3,0,2,3,0,2,1,0,0,3,0,0,3,0,0
2016020299,2016-11-23,42,1,12,37,1,11,28,1,6,0,1,1,0,1,1,0,1,1,3,0,0,1,0,1,1,0,1
2016020304,2016-11-25,57,0,10,44,0,8,31,0,5,2,0,0,2,0,0,2,0,0,1,0,0,4,0,1,4,0,1
2016020336,2016-11-29,53,3,10,38,3,7,31,2,6,0,0,1,0,0,1,0,0,1,3,0,0,5,0,1,5,0,1
2016020353,2016-12-01,54,1,10,42,1,6,28,1,4,2,0,1,2,0,1,1,0,0,7,0,2,3,0,0,3,0,0
2016020512,2016-12-23,48,1,5,34,0,5,29,0,5,2,0,0,2,0,0,1,0,0,4,0,1,3,0,3,3,0,3
2016020523,2016-12-27,45,0,5,37,0,4,30,0,4,3,0,0,3,0,0,3,0,0,4,0,0,4,0,0,4,0,0
2016020537,2016-12-29,57,3,12,36,3,10,27,3,8,1,0,1,1,0,1,0,0,1,2,1,0,2,0,1,2,0,1
2016020562,2017-01-02,44,0,12,36,0,11,27,0,7,3,0,0,3,0,0,2,0,0,0,0,0,2,0,0,2,0,0
2016020582,2017-01-05,36,1,7,26,1,4,16,1,3,1,0,2,0,0,2,0,0,2,5,0,0,1,0,0,1,0,0
2016020607,2017-01-08,58,0,6,37,0,4,25,0,2,2,0,0,2,0,0,0,0,0,2,0,1,6,0,0,6,0,0
2016020617,2017-01-10,54,1,0,42,1,0,35,1,0,3,0,0,3,0,0,1,0,0,8,0,0,3,0,0,3,0,0
2016020634,2017-01-13,50,5,0,36,4,0,26,4,0,5,0,0,5,0,0,5,0,0,3,0,0,6,0,0,6,0,0
