gameId,gameDate,cA_ev,cA_pp,cA_sh,fA_ev,fA_pp,fA_sh,sA_ev,sA_pp,sA_sh,gA_ev,gA_pp,gA_sh,apA_ev,apA_pp,apA_sh,asA_ev,asA_pp,asA_sh,rsA_ev,rsA_pp,rsA_sh,rbA_ev,rbA_pp,rbA_sh,rgA_ev,rgA_pp,rgA_sh
2011020055,2011-10-15,44,2,19,35,2,13,23,2,9,3,0,1,2,0,1,2,0,1,3,0,0,4,0,1,4,0,1
2011020103,2011-10-22,17,1,20,16,1,13,9,0,10,1,0,0,1,0,0,0,0,0,4,0,0,0,0,3,0,0,3
2011020112,2011-10-24,29,0,9,23,0,7,13,0,4,0,0,2,0,0,2,0,0,2,4,0,0,1,0,0,1,0,0
2011020128,2011-10-27,6,2,0,4,2,0,4,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2011020320,2011-11-25,55,0,11,40,0,8,17,0,4,1,0,0,1,0,0,1,0,0,5,0,1,2,0,1,2,0,1
2011020419,2011-12-09,51,2,7,32,2,5,21,1,3,1,0,1,1,0,1,1,0,1,4,0,0,2,0,0,2,0,0
2011020426,2011-12-10,12,0,0,9,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2011020470,2011-12-17,63,1,5,52,1,4,33,1,2,2,0,1,2,0,1,2,0,1,2,0,0,3,0,0,3,0,0
2011020547,2011-12-29,50,1,15,29,1,12,20,1,10,0,0,0,0,0,0,0,0,0,12,0,0,4,0,0,4,0,0
2011020580,2012-01-04,12,0,2,6,0,2,5,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2011020585,2012-01-05,59,0,10,35,0,7,22,0,3,3,0,1,3,0,1,3,0,1,8,0,1,1,0,0,1,0,0
2011020666,2012-01-16,53,3,8,34,3,4,21,2,2,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,3,0,0
2011020671,2012-01-17,16,0,4,13,0,4,13,0,2,3,0,1,3,0,1,1,0,1,1,0,0,0,0,0,0,0,0
2011020717,2012-01-23,29,1,2,21,1,2,14,1,1,2,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0
2011020763,2012-02-03,48,3,7,35,2,6,24,2,4,1,0,1,1,0,1,1,0,1,3,0,0,3,0,1,3,0,1
2011020855,2012-02-16,41,0,7,26,0,5,20,0,5,2,0,1,2,0,1,2,0,1,1,0,0,6,0,0,6,0,0
2011020915,2012-02-25,38,1,3,25,1,1,14,1,1,2,0,0,2,0,0,2,0,0,1,0,0,0,0,0,0,0,0
2011021090,2012-03-20,25,0,2,20,0,0,11,0,0,3,0,0,3,0,0,3,0,0,1,0,0,1,0,0,1,0,0
2011021162,2012-03-30,41,3,14,29,3,12,22,1,10,2,1,0,2,0,0,1,0,0,0,1,1,3,0,2,3,0,2
2011021202,2012-04-05,41,1,6,30,1,6,22,1,5,5,0,0,4,0,0,2,0,0,3,0,0,1,0,0,1,0,0
