gameId,gameDate,cA_ev,cA_pp,cA_sh,fA_ev,fA_pp,fA_sh,sA_ev,sA_pp,sA_sh,gA_ev,gA_pp,gA_sh,apA_ev,apA_pp,apA_sh,asA_ev,asA_pp,asA_sh,mD_ev,mD_pp,mD_sh,mC_ev,mC_pp,mC_sh,rsA_ev,rsA_pp,rsA_sh,rbA_ev,rbA_pp,rbA_sh,rgA_ev,rgA_pp,rgA_sh
2010020025,2010-10-10,39,1,8,31,1,5,25,1,5,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,2,0,0
2010020081,2010-10-20,43,0,10,34,0,8,24,0,6,3,0,0,2,0,0,1,0,0,0,2,0,0,0,0,1,0,0,1,0,1,1,0,1
2010020127,2010-10-27,46,2,7,30,1,5,24,0,4,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
2010020187,2010-11-06,47,2,13,31,1,9,19,0,7,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,7,0,1,0,0,2,0,0,2
2010020253,2010-11-15,58,0,4,40,0,2,32,0,2,4,0,2,4,0,2,4,0,1,0,0,0,0,0,0,4,0,0,7,0,1,7,0,1
2010020276,2010-11-19,36,1,16,27,0,12,19,0,7,2,0,2,2,0,2,2,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2
2010020311,2010-11-24,44,2,11,33,2,8,26,2,5,3,0,1,3,0,1,3,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
2010020481,2010-12-18,41,1,5,33,1,4,26,0,4,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,2,0,0,2,0,0
2010020529,2010-12-26,36,1,5,25,1,5,17,0,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,6,0,0,2,0,0,2,0,0
2010020550,2010-12-29,24,0,7,13,0,6,10,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
2010020556,2010-12-30,23,3,14,17,3,11,12,2,8,4,0,2,4,0,1,4,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,1,1
2010020603,2011-01-06,45,0,6,37,0,5,25,0,3,3,0,2,3,0,2,3,0,2,0,0,0,0,0,0,6,0,0,3,0,0,3,0,0
2010020670,2011-01-15,45,1,11,39,1,10,21,0,5,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,5,0,0,3,0,0,3,0,0
2010020682,2011-01-17,34,0,19,25,0,15,19,0,8,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,2,0,1,1,0,1,1,0,1
2010020761,2011-02-01,42,1,4,31,1,3,23,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2010020829,2011-02-12,38,0,11,19,0,10,16,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,2,1,0,2
2010020864,2011-02-17,51,0,8,38,0,6,32,0,5,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,5,0,0,3,0,0,3,0,0
2010020914,2011-02-24,39,0,13,28,0,10,18,0,9,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,3
2010020941,2011-02-28,4,0,4,4,0,3,2,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010020966,2011-03-03,46,0,5,34,0,3,23,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,3,0,0
2010020991,2011-03-07,35,4,6,25,4,6,16,3,3,3,1,0,3,0,0,3,0,0,2,0,0,0,0,0,3,1,0,1,0,1,1,0,1
2010021018,2011-03-11,44,2,7,32,1,6,29,1,4,2,0,0,2,0,0,1,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0
2010021048,2011-03-15,50,1,2,39,1,1,31,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,4,0,0,4,0,0
2010021143,2011-03-29,47,1,3,36,1,2,29,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
2010021183,2011-04-04,28,0,0,25,0,0,19,0,0,2,0,0,2,0,0,1,0,0,0,0,0,0,0,0,8,0,0,2,0,0,2,0,0
