gameId,gameDate,cA_ev,cA_pp,cA_sh,fA_ev,fA_pp,fA_sh,sA_ev,sA_pp,sA_sh,gA_ev,gA_pp,gA_sh,apA_ev,apA_pp,apA_sh,asA_ev,asA_pp,asA_sh,mD_ev,mD_pp,mD_sh,mC_ev,mC_pp,mC_sh,rsA_ev,rsA_pp,rsA_sh,rbA_ev,rbA_pp,rbA_sh,rgA_ev,rgA_pp,rgA_sh
2025020014,2025-10-09,40,2,3,28,2,2,18,2,2,3,0,0,3,0,0,2,0,0,0,0,0,0,0,0,2,0,1,3,0,0,3,0,0
2025020030,2025-10-11,42,3,7,27,3,6,19,1,3,2,0,1,2,0,1,2,0,1,0,0,0,0,0,0,2,1,0,4,0,3,3,0,4
2025020070,2025-10-16,45,2,6,29,2,5,20,2,2,1,0,0,1,0,0,1,0,0,2,0,0,2,0,0,4,0,0,3,0,0,3,0,0
2025020097,2025-10-20,46,2,6,32,2,2,22,2,1,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0,0,6,1,1,6,1,1
2025020121,2025-10-23,52,4,23,43,4,20,32,4,12,3,0,1,2,0,1,2,0,1,0,0,0,0,0,0,7,0,0,8,0,1,8,0,1
2025020155,2025-10-28,54,0,9,41,0,5,29,0,5,4,0,1,4,0,1,3,0,1,0,0,0,0,0,0,3,0,0,4,0,0,4,0,0
2025020181,2025-11-01,48,1,1,36,1,1,21,1,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,1,0,0,8,0,0,8,0,0
2025020222,2025-11-06,44,0,3,32,0,3,23,0,1,2,0,1,1,0,1,1,0,1,0,0,0,0,0,0,2,0,0,9,0,0,9,0,0
2025020259,2025-11-11,30,1,17,24,1,13,16,1,10,2,0,1,2,0,1,2,0,1,2,0,0,2,0,0,1,0,1,1,0,5,1,0,5
2025020289,2025-11-15,49,1,3,34,1,3,22,0,1,3,0,1,2,0,1,2,0,1,0,0,0,0,0,0,6,0,0,5,0,1,5,0,1
2025020317,2025-11-19,29,2,1,23,2,1,16,2,1,2,1,0,2,0,0,2,0,0,0,0,0,0,0,0,2,2,0,2,0,0,2,0,0
2025020347,2025-11-23,35,1,9,27,1,7,16,0,4,2,0,1,2,0,1,2,0,1,0,0,0,0,0,0,2,1,2,3,0,1,3,0,1
2025020368,2025-11-26,40,1,2,29,1,2,16,0,1,3,0,0,3,0,0,3,0,0,2,0,0,0,0,0,3,1,0,2,0,0,2,0,0
2025020431,2025-12-04,32,0,4,26,0,4,19,0,4,4,0,0,4,0,0,4,0,0,0,0,0,0,0,0,2,0,0,4,0,2,4,0,2
2025020581,2025-12-23,48,0,5,39,0,2,21,0,1,4,0,1,4,0,1,4,0,1,0,0,0,0,0,0,1,0,0,3,0,0,3,0,0
2025020619,2025-12-30,57,0,4,41,0,4,24,0,4,4,0,1,4,0,1,3,0,1,0,0,0,0,0,0,6,0,0,3,0,1,3,0,1
2025020653,2026-01-03,45,0,18,34,0,15,23,0,11,2,0,2,2,0,2,1,0,2,2,0,0,0,0,0,3,0,0,3,0,4,3,0,4
2025020688,2026-01-08,27,1,9,21,1,7,11,1,1,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,3,0,0,6,0,2,6,0,2
2025020717,2026-01-12,25,3,11,18,3,7,11,3,4,3,0,1,3,0,1,2,0,1,0,0,0,0,0,0,1,0,0,3,1,2,3,1,2
2025020759,2026-01-17,44,1,8,35,1,5,25,1,4,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,4,0,1,4,0,1
2025020796,2026-01-22,34,3,1,28,3,1,18,3,1,2,1,0,2,0,0,2,0,0,0,0,0,0,0,0,3,0,0,2,1,0,2,1,0
2025020864,2026-01-31,69,0,12,56,0,7,36,0,6,4,0,0,4,0,0,3,0,0,0,0,0,0,0,0,5,0,2,7,0,1,7,0,1
2025020942,2026-02-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025020957,2026-03-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025020986,2026-03-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025021018,2026-03-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
