gameId,gameDate,cA_ev,cA_pp,cA_sh,fA_ev,fA_pp,fA_sh,sA_ev,sA_pp,sA_sh,gA_ev,gA_pp,gA_sh,apA_ev,apA_pp,apA_sh,asA_ev,asA_pp,asA_sh,mD_ev,mD_pp,mD_sh,mC_ev,mC_pp,mC_sh,rsA_ev,rsA_pp,rsA_sh,rbA_ev,rbA_pp,rbA_sh,rgA_ev,rgA_pp,rgA_sh
2021020001,2021-10-12,52,1,2,38,0,2,27,0,1,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,1,0,0,4,0,0,4,0,0
2021020026,2021-10-16,31,1,6,18,1,6,13,1,6,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1
2021020044,2021-10-19,44,0,0,36,0,0,29,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0
2021020071,2021-10-23,45,2,13,30,1,12,21,1,7,1,0,0,1,0,0,1,0,0,2,0,0,0,0,0,4,0,0,4,0,1,4,0,1
2021020091,2021-10-26,40,1,6,31,1,4,27,1,1,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,0,0
2021020119,2021-10-30,49,7,4,38,6,2,34,6,0,3,1,0,2,0,0,1,0,0,2,0,0,0,0,0,6,0,0,1,0,0,1,0,0
2021020153,2021-11-04,58,2,6,43,2,5,35,1,2,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,3,0,0,4,0,0,4,0,0
2021020167,2021-11-06,63,0,9,47,0,4,37,0,3,4,0,0,4,0,0,3,0,0,0,0,0,0,0,0,4,0,0,6,0,1,6,0,1
2021020187,2021-11-09,35,3,10,29,3,8,23,2,7,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
2021020200,2021-11-11,51,0,13,41,0,12,31,0,7,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,1,0,0,3,0,2,3,0,2
2021020227,2021-11-14,51,2,8,36,1,6,28,1,3,4,1,1,4,1,1,3,1,1,0,0,0,0,0,0,5,1,0,5,0,1,5,0,1
2021020237,2021-11-16,27,0,4,21,0,3,16,0,3,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,5,0,0,1,0,0,1,0,0
2021020249,2021-11-18,48,1,1,30,1,0,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,3,0,0
2021020261,2021-11-20,53,0,11,37,0,7,23,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,1,0,0,1,0,0
2021020284,2021-11-22,44,0,8,37,0,8,27,0,4,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,5,0,0,1,0,2,1,0,2
2021020295,2021-11-24,51,2,0,39,2,0,35,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,4,0,0
2021020307,2021-11-26,40,2,4,27,2,4,21,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,5,0,0,5,0,0
2021020336,2021-11-29,71,0,0,51,0,0,32,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,3,0,0,5,0,0,5,0,0
2021020350,2021-12-01,29,2,9,21,2,4,17,1,3,4,0,0,4,0,0,2,0,0,2,0,0,0,0,0,6,0,0,2,0,2,2,0,2
2021020376,2021-12-04,42,0,8,31,0,4,19,0,4,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021020414,2021-12-10,49,0,6,38,0,5,27,0,4,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,0,0
2021020442,2021-12-14,49,1,4,34,1,3,28,1,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,5,0,0
2021020466,2021-12-17,34,1,3,27,1,2,20,0,1,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,4,0,0,4,0,0,4,0,0
2021020482,2021-12-19,32,1,14,20,1,8,11,1,7,1,0,1,1,0,1,1,0,1,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0
2021020597,2022-01-05,19,1,0,14,1,0,12,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,2,0,0,2,0,0
2021020604,2022-01-06,42,0,7,29,0,5,19,0,1,2,0,0,2,0,0,2,0,0,2,0,0,0,2,0,4,0,0,2,0,0,2,0,0
2021020619,2022-01-08,55,1,5,43,1,1,31,1,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,3,0,0,8,0,1,8,0,1
2021020644,2022-01-11,36,0,8,30,0,5,24,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,4,0,0
2021020659,2022-01-13,55,2,13,49,2,9,36,1,8,5,0,1,5,0,1,4,0,1,0,0,0,0,0,0,3,1,1,8,0,4,8,0,4
2021020688,2022-01-17,54,1,6,39,1,4,23,0,3,2,0,1,2,0,1,2,0,1,0,0,0,0,0,0,3,0,0,3,0,1,3,0,1
2021020707,2022-01-20,60,2,7,43,2,4,39,0,4,4,0,0,4,0,0,3,0,0,0,0,0,0,0,0,7,0,0,7,0,0,7,0,0
2021020716,2022-01-21,22,1,8,18,1,5,13,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021020733,2022-01-23,46,5,1,32,5,1,24,4,1,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0
2021020747,2022-01-25,27,1,2,21,1,2,13,1,2,2,0,1,1,0,1,1,0,1,0,0,0,0,0,0,2,0,0,2,0,0,2,0,0
2021020762,2022-01-27,46,0,10,32,0,10,22,0,7,2,0,0,2,0,0,2,0,0,2,0,0,0,0,0,4,0,2,2,0,0,2,0,0
2021020786,2022-01-30,49,0,9,38,0,7,32,0,6,4,0,0,4,0,0,1,0,0,0,0,0,0,0,0,2,0,1,3,0,2,3,0,2
2021020802,2022-02-01,40,2,10,30,2,8,23,2,7,2,1,1,2,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1
2021020523,2022-02-08,67,0,6,49,0,5,42,0,3,1,0,1,1,0,1,1,0,1,2,10,0,0,0,0,7,0,0,7,0,0,7,0,0
2021020817,2022-02-13,38,2,9,33,1,5,27,1,2,2,0,0,2,0,0,2,0,0,2,0,0,0,0,0,3,0,1,2,0,0,2,0,0
2021020542,2022-02-17,45,5,3,33,5,2,24,3,2,2,1,1,2,1,1,2,0,0,0,0,0,0,0,0,3,0,0,1,0,0,1,0,0
2021021304,2022-02-20,36,4,4,32,4,3,23,4,3,3,0,1,2,0,1,2,0,1,0,0,0,0,0,0,2,1,0,3,0,0,3,0,0
2021020497,2022-02-24,26,0,3,20,0,2,17,0,2,4,0,1,3,0,1,1,0,1,0,0,0,0,0,0,4,0,0,1,0,0,1,0,0
2021020833,2022-02-26,39,2,12,25,1,8,19,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,5,0,1,5,0,1
2021020864,2022-03-03,44,0,1,32,0,1,20,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,3,0,0
2021020906,2022-03-08,40,2,7,27,2,6,22,2,5,3,0,1,2,0,1,1,0,1,0,0,0,0,0,0,2,1,1,0,0,1,0,0,1
2021020929,2022-03-11,56,1,4,46,1,4,38,1,3,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,3,0,0,4,0,0,4,0,0
2021020945,2022-03-13,68,2,1,51,2,1,40,2,1,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0,0,6,0,0,6,0,0
2021020972,2022-03-17,28,1,15,25,1,11,18,0,7,2,0,0,2,0,0,1,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0
2021020991,2022-03-19,37,2,1,29,2,1,19,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
2021021007,2022-03-22,37,2,9,27,2,9,17,2,8,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,2,1,0,2,0,2,2,0,2
2021021029,2022-03-25,46,5,6,34,2,4,26,2,2,4,1,0,4,1,0,3,0,0,0,0,0,0,0,0,2,0,0,4,0,1,4,0,1
2021021050,2022-03-27,47,4,18,32,4,13,23,4,8,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,2,0,0,3,0,0,3,0,0
2021021062,2022-03-29,46,2,4,30,2,4,21,2,3,2,0,1,2,0,1,2,0,1,0,0,0,0,0,0,3,0,0,2,0,1,2,0,1
2021021097,2022-04-02,52,0,0,46,0,0,38,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,2,0,0,7,0,0,7,0,0
2021021119,2022-04-05,41,1,9,33,1,8,25,1,5,5,0,0,5,0,0,4,0,0,0,0,0,0,0,0,4,0,0,4,0,0,4,0,0
2021021129,2022-04-07,44,0,0,28,0,0,23,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,4,0,0,2,0,0,2,0,0
2021021146,2022-04-09,52,2,10,42,2,9,33,2,8,3,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,8,0,1,8,0,1
2021021185,2022-04-14,52,1,15,36,1,12,32,0,7,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,1,5,0,1
2021030147,2022-05-15,50,1,16,37,1,9,23,1,6,3,0,1,3,0,1,2,0,1,0,0,0,0,0,0,3,0,0,8,0,0,8,0,0
