gameId,gameDate,cA_ev,cA_pp,cA_sh,fA_ev,fA_pp,fA_sh,sA_ev,sA_pp,sA_sh,gA_ev,gA_pp,gA_sh,apA_ev,apA_pp,apA_sh,asA_ev,asA_pp,asA_sh,mD_ev,mD_pp,mD_sh,mC_ev,mC_pp,mC_sh,rsA_ev,rsA_pp,rsA_sh,rbA_ev,rbA_pp,rbA_sh,rgA_ev,rgA_pp,rgA_sh
2010020005,2010-10-07,55,3,21,45,2,12,27,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,1,0,1,1,0,1
2010020026,2010-10-10,63,0,12,44,0,7,25,0,3,2,0,0,2,0,0,1,0,0,0,0,0,0,0,0,8,0,0,3,0,0,3,0,0
2010020045,2010-10-14,33,0,15,26,0,11,14,0,10,0,0,4,0,0,4,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2010020065,2010-10-16,57,2,13,45,2,11,34,1,10,3,0,1,3,0,1,3,0,1,0,0,0,0,0,0,3,0,0,7,0,1,7,0,1
2010020091,2010-10-21,39,2,2,30,1,2,22,1,1,2,0,1,2,0,1,2,0,1,0,0,0,0,0,0,3,0,1,3,0,0,3,0,0
2010020110,2010-10-23,43,2,11,34,1,9,26,0,8,3,0,3,3,0,3,1,0,2,0,0,0,0,0,0,5,0,2,3,0,1,3,0,1
2010020120,2010-10-26,52,3,13,39,3,10,29,3,7,1,1,2,1,0,2,0,0,2,0,0,0,0,0,0,9,0,0,0,0,1,0,0,1
2010020141,2010-10-29,56,1,12,41,0,9,36,0,5,2,0,2,2,0,2,2,0,2,0,0,0,0,0,0,4,0,0,4,0,0,4,0,0
2010020163,2010-11-02,49,1,11,39,1,8,26,0,4,2,0,2,2,0,2,2,0,1,0,0,0,0,0,0,5,1,0,3,0,1,3,0,1
2010020185,2010-11-05,45,4,19,34,3,14,20,2,7,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,3,0,1,1,0,0,1,0,0
2010020201,2010-11-07,40,1,11,26,1,9,23,0,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
2010020205,2010-11-09,5,1,4,5,0,4,4,0,4,2,0,2,2,0,2,2,0,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2010020222,2010-11-11,48,3,5,36,3,4,27,3,4,5,0,1,5,0,1,4,0,1,0,0,0,0,0,0,1,1,0,5,0,0,5,0,0
2010020244,2010-11-14,55,0,4,43,0,3,29,0,2,8,0,0,7,0,0,5,0,0,0,0,0,0,0,0,6,0,0,3,0,0,3,0,0
2010020267,2010-11-17,41,2,4,34,2,4,27,1,3,2,1,1,2,1,1,1,0,1,0,0,0,0,0,0,4,1,0,3,0,0,3,0,0
2010020366,2010-12-02,47,5,11,30,4,8,24,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,1,0,0
2010020389,2010-12-04,58,0,5,41,0,4,28,0,4,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,7,0,0,2,0,1,2,0,1
2010020405,2010-12-07,45,1,10,36,1,7,26,0,6,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,5,1,0,1,0,0,1,0,0
2010020423,2010-12-10,75,0,12,53,0,6,36,0,5,2,0,1,1,0,1,1,0,1,0,0,0,0,0,0,13,0,1,7,0,1,7,0,1
2010020448,2010-12-14,49,4,15,34,4,13,20,3,11,2,0,2,2,0,2,2,0,2,0,0,0,0,0,0,3,1,0,2,1,1,2,1,1
2010020468,2010-12-16,63,1,13,46,0,9,32,0,8,2,0,1,2,0,1,1,0,1,0,0,0,0,0,0,10,0,0,3,0,2,3,0,2
2010020501,2010-12-21,36,0,12,24,0,11,20,0,10,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,4,0,0,2,0,1,2,0,1
