gameId,gameDate,cA_ev,cA_pp,cA_sh,fA_ev,fA_pp,fA_sh,sA_ev,sA_pp,sA_sh,gA_ev,gA_pp,gA_sh,apA_ev,apA_pp,apA_sh,asA_ev,asA_pp,asA_sh,mD_ev,mD_pp,mD_sh,mC_ev,mC_pp,mC_sh,rsA_ev,rsA_pp,rsA_sh,rbA_ev,rbA_pp,rbA_sh,rgA_ev,rgA_pp,rgA_sh
2020020311,2021-02-24,18,0,0,17,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0
2020020321,2021-02-26,51,0,11,43,0,8,22,0,7,2,0,1,2,0,1,1,0,1,0,0,0,0,0,0,1,0,0,2,0,1,2,0,1
2020020427,2021-03-12,42,1,14,28,1,12,21,1,9,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,1,0,0,1,0,3,1,0,3
2020020186,2021-03-16,32,2,1,27,2,1,24,2,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,2,0,0,3,0,0,3,0,0
2020020476,2021-03-18,54,0,7,39,0,5,27,0,4,2,0,1,2,0,1,2,0,1,0,0,0,0,0,0,5,0,0,1,0,0,1,0,0
2020020508,2021-03-23,53,1,13,36,1,11,31,0,8,3,0,1,3,0,1,3,0,1,0,0,0,0,0,0,1,0,0,3,0,1,3,0,1
2020020528,2021-03-26,38,2,2,23,2,1,20,1,1,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,5,0,0,5,0,0
2020020540,2021-03-27,48,5,8,37,5,8,23,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,1,2,0,1
2020020209,2021-03-31,12,0,2,10,0,0,10,0,0,4,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0
2020020583,2021-04-02,42,0,4,31,0,4,26,0,3,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,6,0,0,2,0,0,2,0,0
2020020604,2021-04-04,35,0,2,30,0,2,18,0,2,2,0,0,2,0,0,1,0,0,0,0,0,0,0,0,5,0,0,3,0,0,3,0,0
2020020610,2021-04-05,49,1,9,39,1,9,29,1,8,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,2,0,2,5,0,2,5,0,2
2020020624,2021-04-07,49,0,3,40,0,3,27,0,3,4,0,0,4,0,0,4,0,0,0,0,0,0,0,0,1,0,0,3,0,0,3,0,0
2020020639,2021-04-09,35,2,5,29,2,4,26,2,4,3,1,1,2,1,1,2,0,1,0,0,0,0,0,0,2,0,0,5,0,1,5,0,1
2020020655,2021-04-11,60,0,3,47,0,2,28,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,2,0,0
2020020766,2021-04-26,25,0,8,19,0,7,16,0,6,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,6,0,0,6,0,0
2020020794,2021-04-30,58,0,2,43,0,2,24,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,2,0,0,2,0,0
2020020836,2021-05-05,44,0,4,35,0,3,19,0,2,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0
2020020868,2021-05-08,58,0,7,51,0,6,43,0,5,4,0,0,3,0,0,2,0,0,0,0,0,0,0,0,5,0,0,3,0,2,3,0,2
