gameId,gameDate,cA_ev,cA_pp,cA_sh,fA_ev,fA_pp,fA_sh,sA_ev,sA_pp,sA_sh,gA_ev,gA_pp,gA_sh,apA_ev,apA_pp,apA_sh,asA_ev,asA_pp,asA_sh,mD_ev,mD_pp,mD_sh,mC_ev,mC_pp,mC_sh,rsA_ev,rsA_pp,rsA_sh,rbA_ev,rbA_pp,rbA_sh,rgA_ev,rgA_pp,rgA_sh
2015020316,2015-11-24,25,0,4,22,0,2,18,0,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,3,0,0,2,0,0,2,0,0
2015020327,2015-11-25,48,0,13,33,0,8,26,0,7,2,0,1,2,0,1,0,0,1,0,0,0,0,0,0,5,0,0,2,0,1,2,0,1
2015020333,2015-11-27,53,2,15,38,1,10,27,0,5,2,0,1,2,0,1,1,0,1,0,0,0,0,0,0,4,0,0,1,0,2,1,0,2
2015020358,2015-11-30,45,1,13,32,1,10,19,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,1,0,0,1,0,0
2015020372,2015-12-02,37,0,11,28,0,8,19,0,3,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,2,0,2,3,0,0,3,0,0
2015020387,2015-12-04,38,0,11,26,0,10,17,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,1,0,1,1,0,1
2015020403,2015-12-06,50,0,9,38,0,7,19,0,5,1,0,0,1,0,0,1,0,0,2,0,0,0,0,0,3,0,0,1,0,1,1,0,1
2015020434,2015-12-11,26,0,4,20,0,2,15,0,2,2,0,1,2,0,1,1,0,1,0,0,0,0,0,0,2,0,0,2,0,0,2,0,0
2015020466,2015-12-17,35,0,6,24,0,5,18,0,4,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,3,0,0,1,0,0,1,0,0
2015020499,2015-12-21,30,0,7,19,0,5,14,0,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
2015020508,2015-12-22,34,3,7,26,3,6,15,2,5,2,0,1,1,0,1,0,0,1,0,0,0,0,0,0,6,0,0,1,0,0,1,0,0
2015020533,2015-12-27,27,0,13,19,0,12,16,0,10,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1
2015020548,2015-12-29,24,0,7,13,0,4,11,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,1,2,0,1
2015020563,2015-12-31,34,0,7,21,0,4,17,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,3,0,1
2015020582,2016-01-03,31,0,9,24,0,7,16,0,4,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0
2015020600,2016-01-06,36,1,16,27,1,10,19,1,5,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,2,0,0,3,0,1,3,0,1
2015020613,2016-01-08,38,2,11,30,2,6,23,1,4,3,0,0,3,0,0,1,0,0,0,0,0,0,0,0,4,0,0,2,0,1,2,0,1
2015020628,2016-01-10,49,1,10,36,1,7,22,0,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,1,0,0
2015020676,2016-01-17,49,0,7,35,0,7,22,0,4,2,0,1,2,0,1,2,0,1,0,0,0,2,0,0,5,0,0,3,0,0,3,0,0
2015020692,2016-01-20,50,0,7,37,0,4,23,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,3,0,0
2015020713,2016-01-23,34,0,10,23,0,9,21,0,6,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
