gameId,gameDate,cA_ev,cA_pp,cA_sh,fA_ev,fA_pp,fA_sh,sA_ev,sA_pp,sA_sh,gA_ev,gA_pp,gA_sh,apA_ev,apA_pp,apA_sh,asA_ev,asA_pp,asA_sh,rsA_ev,rsA_pp,rsA_sh,rbA_ev,rbA_pp,rbA_sh,rgA_ev,rgA_pp,rgA_sh
2015020006,2015-10-08,23,0,0,17,0,0,12,0,0,1,0,0,1,0,0,1,0,0,3,0,0,1,0,0,1,0,0
2015020654,2016-01-15,43,1,2,36,1,1,28,1,1,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,2,0,0
2015020691,2016-01-20,44,1,10,40,1,6,30,0,5,2,0,0,2,0,0,1,0,0,1,0,0,2,0,0,2,0,0
2015020703,2016-01-22,61,1,12,53,1,9,38,0,6,2,0,0,2,0,0,2,0,0,1,0,0,5,0,0,5,0,0
2015020735,2016-01-26,57,1,10,40,1,9,27,1,8,2,0,0,2,0,0,2,0,0,4,0,0,5,0,2,5,0,2
2015020756,2016-02-03,49,1,7,34,1,7,28,1,6,1,0,1,1,0,1,0,0,1,8,0,0,3,0,1,3,0,1
2015020779,2016-02-06,60,0,7,49,0,6,34,0,4,2,0,0,1,0,0,1,0,0,3,0,0,2,0,0,2,0,0
2015020795,2016-02-09,17,0,0,14,0,0,12,0,0,4,0,0,4,0,0,3,0,0,1,0,0,0,0,0,0,0,0
2015020810,2016-02-11,33,1,8,23,1,5,22,1,5,5,0,0,4,0,0,2,0,0,7,0,0,1,0,0,1,0,0
2015020835,2016-02-14,44,3,13,34,2,11,27,2,6,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0
2015020851,2016-02-16,58,0,5,39,0,2,24,0,2,1,0,0,1,0,0,1,0,0,1,0,0,5,0,0,5,0,0
2015020871,2016-02-19,53,3,9,40,3,7,32,2,4,0,0,0,0,0,0,0,0,0,3,0,0,7,0,0,6,0,1
2015020883,2016-02-21,43,2,13,30,2,7,23,2,6,3,1,0,3,1,0,2,1,0,4,0,0,2,0,1,2,0,1
2015020905,2016-02-24,48,3,13,33,3,11,19,1,9,0,0,1,0,0,1,0,0,1,5,0,0,3,0,0,3,0,0
2015020929,2016-02-27,50,2,5,39,2,4,30,2,3,2,0,0,2,0,0,2,0,0,2,1,0,2,0,0,2,0,0
2015020944,2016-03-01,61,0,8,48,0,8,34,0,7,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2015020955,2016-03-03,43,1,10,31,1,6,24,0,5,2,0,1,2,0,1,2,0,1,1,0,0,3,0,0,3,0,0
2015020969,2016-03-05,52,0,1,38,0,1,29,0,1,1,0,1,1,0,1,1,0,1,0,0,0,1,0,0,1,0,0
2015020993,2016-03-08,20,0,6,14,0,4,10,0,4,2,0,1,2,0,1,1,0,1,1,0,0,0,0,0,0,0,0
2015021008,2016-03-10,50,1,16,37,1,13,22,1,11,2,0,1,2,0,1,2,0,1,7,0,0,2,0,5,2,0,5
2015021047,2016-03-16,34,1,9,27,0,8,16,0,7,2,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0
