gameId,gameDate,cA_ev,cA_pp,cA_sh,fA_ev,fA_pp,fA_sh,sA_ev,sA_pp,sA_sh,gA_ev,gA_pp,gA_sh,apA_ev,apA_pp,apA_sh,asA_ev,asA_pp,asA_sh,rsA_ev,rsA_pp,rsA_sh,rbA_ev,rbA_pp,rbA_sh,rgA_ev,rgA_pp,rgA_sh
2014020013,2014-10-09,51,4,18,39,4,14,23,3,8,1,0,1,1,0,1,1,0,1,2,0,1,5,0,0,5,0,0
2014020028,2014-10-11,25,2,3,20,2,3,19,2,2,1,1,0,1,1,0,1,0,0,1,0,0,2,0,0,2,0,0
2014020048,2014-10-15,31,2,0,20,2,0,16,2,0,2,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2014020071,2014-10-18,40,1,6,25,1,4,15,1,4,0,0,1,0,0,1,0,0,1,3,0,1,2,0,1,2,0,1
2014020154,2014-11-01,37,0,7,30,0,4,25,0,2,3,0,0,2,0,0,1,0,0,5,0,0,4,0,0,4,0,0
2014020169,2014-11-02,38,0,5,29,0,5,24,0,3,1,0,0,1,0,0,1,0,0,11,0,0,1,0,0,1,0,0
2014020177,2014-11-04,43,0,7,32,0,3,26,0,2,0,0,0,0,0,0,0,0,0,5,0,0,4,0,1,3,0,2
2014020200,2014-11-07,27,2,3,24,2,2,21,2,1,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,2,0,0
2014020216,2014-11-09,45,0,14,32,0,10,26,0,8,1,0,1,1,0,1,1,0,1,4,0,0,1,0,1,1,0,1
2014020228,2014-11-11,42,2,6,32,2,2,25,2,0,1,1,0,1,1,0,1,1,0,5,0,1,1,0,0,1,0,0
2014020245,2014-11-14,44,0,4,36,0,3,33,0,3,3,0,0,3,0,0,1,0,0,2,0,0,7,0,0,7,0,0
2014020263,2014-11-16,40,0,5,29,0,3,22,0,2,2,0,0,2,0,0,2,0,0,3,0,0,2,0,1,2,0,1
2014020287,2014-11-20,33,2,21,19,1,16,12,1,14,1,0,2,1,0,2,1,0,2,1,0,0,0,0,2,0,0,2
2014020306,2014-11-22,39,1,7,26,1,6,20,1,4,1,0,0,1,0,0,1,0,0,2,0,0,4,0,0,4,0,0
2014020311,2014-11-23,51,0,5,38,0,4,27,0,2,3,0,0,3,0,0,3,0,0,1,0,0,2,0,0,2,0,0
2014020330,2014-11-26,47,1,0,35,1,0,28,1,0,2,0,0,2,0,0,2,0,0,3,0,0,5,0,0,5,0,0
2014020334,2014-11-28,31,3,1,27,3,1,21,2,1,1,0,0,1,0,0,1,0,0,3,0,0,2,0,0,2,0,0
2014020354,2014-11-29,46,0,11,36,0,8,14,0,6,1,0,0,1,0,0,0,0,0,3,0,0,2,0,1,2,0,1
2014020487,2014-12-20,34,0,8,23,0,5,17,0,2,2,0,0,2,0,0,2,0,0,3,0,0,0,0,0,0,0,0
2014020511,2014-12-23,23,0,0,16,0,0,13,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1,0,0,1,0,0
2014020524,2014-12-27,40,3,12,28,2,8,20,0,5,2,0,0,2,0,0,1,0,0,2,0,0,1,0,0,1,0,0
2014020537,2014-12-29,48,1,18,39,1,13,29,1,10,3,0,1,3,0,1,2,0,1,1,0,0,3,0,2,3,0,2
2014020556,2015-01-01,52,0,6,44,0,6,31,0,4,2,0,1,1,0,1,1,0,1,3,0,0,6,0,0,6,0,0
2014020579,2015-01-04,46,0,0,35,0,0,34,0,0,4,0,0,4,0,0,3,0,0,9,0,0,3,0,0,3,0,0
2014020589,2015-01-06,40,1,3,28,1,3,20,1,3,2,0,0,2,0,0,2,0,0,5,0,0,1,0,1,1,0,1
2014020603,2015-01-08,62,1,18,43,0,15,34,0,10,1,0,1,1,0,1,1,0,1,3,0,0,1,0,3,1,0,3
2014020625,2015-01-11,53,0,7,42,0,6,32,0,5,1,0,0,1,0,0,1,0,0,3,0,0,1,0,0,1,0,0
2014020658,2015-01-16,43,1,6,35,1,5,29,1,4,2,0,1,2,0,1,2,0,1,2,1,0,1,0,0,1,0,0
2014020673,2015-01-18,44,3,4,36,3,2,29,2,2,3,1,1,3,1,1,3,1,1,1,0,0,2,1,0,2,1,0
2014020692,2015-01-21,54,0,9,42,0,7,31,0,4,2,0,0,2,0,0,1,0,0,3,0,0,3,0,0,3,0,0
2014020710,2015-01-28,39,2,10,34,2,7,22,2,3,3,0,1,3,0,1,2,0,1,2,1,0,3,0,0,3,0,0
2014020726,2015-01-30,36,1,8,29,1,5,17,1,4,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0
2014020752,2015-02-03,54,3,8,41,3,7,33,3,7,3,0,0,2,0,0,1,0,0,4,1,0,3,1,2,3,1,2
2014020771,2015-02-06,40,0,3,27,0,1,20,0,1,1,0,0,1,0,0,0,0,0,1,0,1,3,0,1,3,0,1
2014020784,2015-02-08,46,1,1,35,1,0,26,1,0,2,0,0,2,0,0,2,0,0,5,0,0,2,0,0,2,0,0
2014020807,2015-02-11,52,0,4,41,0,4,32,0,4,5,0,0,5,0,0,5,0,0,2,0,0,2,0,0,2,0,0
2014020819,2015-02-13,42,1,5,28,1,2,23,1,2,1,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0
2014020833,2015-02-15,53,1,10,40,1,8,32,1,4,1,0,0,1,0,0,1,0,0,7,0,1,4,0,0,4,0,0
2014020854,2015-02-18,51,1,2,32,1,1,26,1,1,2,0,0,2,0,0,1,0,0,4,0,0,0,0,0,0,0,0
2014020870,2015-02-20,36,1,5,31,0,4,26,0,4,2,0,2,0,0,2,0,0,2,4,0,0,2,0,0,2,0,0
2014020885,2015-02-22,21,3,6,15,3,4,10,1,3,3,0,1,3,0,1,3,0,1,2,0,0,0,0,0,0,0,0
2014020912,2015-02-26,44,1,1,29,1,1,19,0,1,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,5,0,0
2014020940,2015-03-02,46,0,7,33,0,5,25,0,4,2,0,0,2,0,0,2,0,0,5,0,0,2,0,0,2,0,0
2014020968,2015-03-06,73,3,0,54,2,0,45,2,0,1,0,0,1,0,0,0,0,0,7,0,0,1,0,0,1,0,0
2014020985,2015-03-08,43,0,5,37,0,3,33,0,3,1,0,0,1,0,0,1,0,0,2,0,0,2,0,0,2,0,0
2014021011,2015-03-12,31,0,5,25,0,1,18,0,0,1,0,0,1,0,0,1,0,0,3,0,0,0,0,0,0,0,0
2014021020,2015-03-14,51,1,11,39,1,7,29,0,6,1,0,1,1,0,1,1,0,1,3,0,0,2,0,0,2,0,0
2014021047,2015-03-17,55,2,6,43,2,5,35,1,3,1,0,0,1,0,0,1,0,0,3,0,0,7,0,0,7,0,0
2014021076,2015-03-21,36,0,10,30,0,9,21,0,8,2,0,2,2,0,2,1,0,2,3,0,0,0,0,2,0,0,2
2014021084,2015-03-23,77,0,5,54,0,3,42,0,2,1,0,0,1,0,0,1,0,0,4,0,0,9,0,0,9,0,0
2014021098,2015-03-25,55,0,7,41,0,7,29,0,4,3,0,1,3,0,1,3,0,1,1,0,0,4,0,1,4,0,1
2014021113,2015-03-27,17,1,0,15,1,0,12,1,0,3,1,0,1,1,0,0,1,0,4,0,0,0,0,0,0,0,0
2014021135,2015-03-29,38,3,15,31,3,13,20,3,11,0,1,2,0,1,1,0,1,1,4,0,1,3,0,1,3,0,1
2014021160,2015-04-02,48,2,6,35,1,5,30,1,5,1,0,0,0,0,0,0,0,0,1,0,0,6,0,0,6,0,0
2014021184,2015-04-05,43,0,3,35,0,3,30,0,3,1,0,1,1,0,1,1,0,1,5,0,0,1,0,0,1,0,0
2014021196,2015-04-07,53,0,1,44,0,1,29,0,1,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0
2014021208,2015-04-09,32,4,11,22,2,10,16,2,7,1,0,1,1,0,1,1,0,1,1,0,0,2,0,1,2,0,1
2014030161,2015-04-15,12,0,5,9,0,4,8,0,4,2,0,1,1,0,1,1,0,1,1,0,0,1,0,0,1,0,0
2014030162,2015-04-17,49,0,10,34,0,9,30,0,5,5,0,1,4,0,1,3,0,1,3,0,0,3,0,2,3,0,2
2014030166,2015-04-25,24,0,3,16,0,3,10,0,3,0,0,0,0,0,0,0,0,0,5,0,0,2,0,0,1,0,1
2014030231,2015-05-01,44,0,8,35,0,5,28,0,5,2,0,1,2,0,1,0,0,1,6,0,0,5,0,2,5,0,2
2014030232,2015-05-03,48,0,3,40,0,2,29,0,2,0,0,1,0,0,1,0,0,1,8,0,0,5,0,0,5,0,0
