gameId,gameDate,cA_ev,cA_pp,cA_sh,fA_ev,fA_pp,fA_sh,sA_ev,sA_pp,sA_sh,gA_ev,gA_pp,gA_sh,apA_ev,apA_pp,apA_sh,asA_ev,asA_pp,asA_sh,rsA_ev,rsA_pp,rsA_sh,rbA_ev,rbA_pp,rbA_sh,rgA_ev,rgA_pp,rgA_sh
2019020013,2019-10-04,29,0,3,24,0,2,21,0,0,2,0,0,2,0,0,2,0,0,3,0,0,2,0,0,2,0,0
2019020045,2019-10-09,48,3,13,35,2,11,24,2,8,2,0,2,1,0,2,1,0,1,6,1,0,5,0,1,5,0,1
2019020064,2019-10-12,45,2,8,35,1,8,27,1,4,2,0,1,2,0,1,1,0,1,1,0,0,3,1,0,3,1,0
2019020080,2019-10-14,47,1,11,39,1,7,28,1,5,5,0,1,5,0,1,4,0,1,8,0,0,4,0,1,4,0,1
2019020188,2019-10-30,29,8,7,19,6,7,15,4,4,3,3,1,3,3,1,2,3,0,0,0,0,3,0,0,3,0,0
2019020251,2019-11-08,48,0,11,32,0,7,26,0,6,3,0,1,3,0,1,3,0,1,3,0,2,3,0,1,3,0,1
2019020715,2020-01-14,19,1,1,17,1,1,12,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019020732,2020-01-16,37,0,4,25,0,4,20,0,3,3,0,0,2,0,0,2,0,0,2,0,0,4,0,0,4,0,0
2019020751,2020-01-18,22,1,2,19,1,2,14,1,2,4,0,0,3,0,0,2,0,0,3,0,0,2,0,0,2,0,0
2019020975,2020-02-25,43,2,3,31,2,3,25,1,2,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
2019020993,2020-02-27,55,3,6,36,2,5,24,1,5,2,1,0,2,1,0,2,0,0,6,0,0,5,0,0,5,0,0
2019021015,2020-03-01,66,1,7,48,1,4,29,1,4,0,0,0,0,0,0,0,0,0,4,1,0,4,0,0,4,0,0
2019021043,2020-03-06,45,2,9,35,2,9,24,2,7,1,0,1,1,0,1,0,0,1,5,0,0,1,0,1,1,0,1
