gameId,gameDate,cA_ev,cA_pp,cA_sh,fA_ev,fA_pp,fA_sh,sA_ev,sA_pp,sA_sh,gA_ev,gA_pp,gA_sh,apA_ev,apA_pp,apA_sh,asA_ev,asA_pp,asA_sh,rsA_ev,rsA_pp,rsA_sh,rbA_ev,rbA_pp,rbA_sh,rgA_ev,rgA_pp,rgA_sh
2023020011,2023-10-12,52,0,9,36,0,7,29,0,4,2,0,0,2,0,0,2,0,0,5,0,0,6,0,0,6,0,0
2023020019,2023-10-14,37,2,14,28,2,14,22,2,7,2,0,3,2,0,3,1,0,3,1,0,0,5,0,1,5,0,1
2023020042,2023-10-17,47,3,7,34,3,4,21,3,2,0,0,0,0,0,0,0,0,0,1,0,1,4,0,0,4,0,0
2023020054,2023-10-19,45,1,7,27,1,5,18,1,4,1,0,0,1,0,0,1,0,0,4,0,1,2,0,1,2,0,1
2023020098,2023-10-24,63,1,3,34,1,2,27,1,1,3,0,0,3,0,0,3,0,0,2,0,0,7,0,0,7,0,0
2023020104,2023-10-26,59,0,4,41,0,4,27,0,1,2,0,0,2,0,0,2,0,0,3,0,0,5,0,0,5,0,0
2023020131,2023-10-30,47,3,2,35,3,2,27,3,2,2,0,1,2,0,1,2,0,0,1,0,0,6,0,0,6,0,0
2023020141,2023-11-01,11,0,0,7,0,0,5,0,0,2,0,0,2,0,0,2,0,0,1,0,0,1,0,0,1,0,0
2023020238,2023-11-15,69,1,6,41,0,2,30,0,2,1,0,0,1,0,0,1,0,0,2,0,0,5,0,0,5,0,0
2023020255,2023-11-18,57,2,11,32,2,9,23,2,6,2,0,1,2,0,1,1,0,1,3,0,1,5,0,0,5,0,0
2023020286,2023-11-22,44,2,3,31,2,2,21,2,2,3,0,0,3,0,0,2,0,0,2,0,0,5,0,0,5,0,0
2023020294,2023-11-24,37,2,7,24,2,5,13,2,4,3,0,0,2,0,0,2,0,0,2,0,0,4,0,0,4,0,0
2023020328,2023-11-28,62,3,10,42,3,5,31,2,2,3,0,0,2,0,0,2,0,0,4,0,0,10,1,0,10,1,0
2023020344,2023-11-30,34,1,27,28,1,17,21,1,13,3,0,1,3,0,1,3,0,1,1,0,2,6,0,5,5,0,5
2023020374,2023-12-04,56,0,4,43,0,3,31,0,1,1,0,0,1,0,0,1,0,0,7,0,0,1,0,1,1,0,1
2023020400,2023-12-07,59,0,8,40,0,3,25,0,1,1,0,0,1,0,0,1,0,0,3,0,0,3,0,0,3,0,0
2023020417,2023-12-09,65,3,9,43,3,8,32,1,5,2,0,0,2,0,0,1,0,0,3,0,0,3,1,1,3,1,1
2023020510,2023-12-22,56,1,9,40,1,7,30,1,6,5,0,1,5,0,1,5,0,1,1,0,0,6,0,1,6,0,1
2023020543,2023-12-28,13,1,2,7,1,1,6,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2023020554,2023-12-29,61,2,3,42,1,2,26,1,2,1,0,1,1,0,1,1,0,1,3,0,0,3,0,0,3,0,0
2023020583,2024-01-02,48,1,7,39,1,7,29,1,6,4,0,1,4,0,1,4,0,1,2,0,0,4,0,0,4,0,0
2023020605,2024-01-06,51,3,7,30,3,4,20,3,1,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0
2023020622,2024-01-08,49,0,19,41,0,16,29,0,10,3,0,1,3,0,1,2,0,1,2,0,0,6,0,1,6,0,1
2023020652,2024-01-12,50,0,9,34,0,6,26,0,3,3,0,0,3,0,0,2,0,0,2,0,0,3,0,0,3,0,0
2023020679,2024-01-15,54,1,3,36,1,3,27,0,3,1,0,1,1,0,1,1,0,1,0,0,0,8,0,1,8,0,1
2023020707,2024-01-20,27,1,3,16,1,2,14,1,0,5,0,0,5,0,0,5,0,0,2,0,0,1,0,0,1,0,0
