gameId,gameDate,cA_ev,cA_pp,cA_sh,fA_ev,fA_pp,fA_sh,sA_ev,sA_pp,sA_sh,gA_ev,gA_pp,gA_sh,apA_ev,apA_pp,apA_sh,asA_ev,asA_pp,asA_sh,rsA_ev,rsA_pp,rsA_sh,rbA_ev,rbA_pp,rbA_sh,rgA_ev,rgA_pp,rgA_sh
2023020030,2023-10-14,89,4,17,64,4,12,41,2,9,1,0,0,1,0,0,0,0,0,6,0,0,13,0,0,13,0,0
2023020047,2023-10-17,52,11,28,30,9,17,23,8,11,2,1,3,2,0,3,2,0,3,3,3,1,5,2,4,5,2,4
2023020074,2023-10-21,40,0,16,32,0,11,24,0,10,3,0,2,3,0,2,2,0,2,3,0,1,7,0,0,7,0,0
2023020089,2023-10-24,55,1,14,35,0,12,25,0,10,1,0,1,1,0,1,1,0,1,3,1,0,6,0,1,6,0,1
2023020106,2023-10-26,31,0,15,22,0,12,17,0,4,4,0,1,4,0,1,4,0,1,0,0,0,0,0,1,0,0,1
2023020128,2023-10-29,62,0,14,43,0,8,35,0,6,2,0,0,2,0,0,2,0,0,8,0,0,7,0,2,7,0,2
2023020156,2023-11-02,20,0,6,13,0,4,11,0,3,3,0,1,3,0,1,1,0,1,0,0,0,0,0,0,0,0,0
2023020171,2023-11-04,31,0,1,19,0,1,17,0,1,5,0,1,4,0,1,4,0,1,4,0,0,2,0,0,2,0,0
2023020189,2023-11-07,52,2,11,36,2,8,31,2,6,1,0,0,1,0,0,1,0,0,2,0,1,5,0,1,5,0,1
2023020203,2023-11-09,70,4,18,45,2,9,33,2,6,2,0,0,2,0,0,2,0,0,4,0,1,10,0,1,10,0,1
2023020226,2023-11-12,52,1,25,40,1,19,29,1,14,2,0,2,2,0,2,2,0,2,7,0,0,3,0,1,3,0,1
2023020237,2023-11-14,56,2,7,31,2,6,23,1,6,2,0,2,1,0,2,1,0,2,3,0,0,5,0,1,5,0,1
2023020278,2023-11-20,59,4,9,43,2,7,29,2,6,2,1,0,2,1,0,2,0,0,3,0,1,3,1,2,3,1,2
2023020292,2023-11-22,28,0,9,13,0,7,7,0,6,2,0,1,2,0,1,1,0,1,3,0,0,3,0,1,3,0,1
2023020300,2023-11-24,51,0,8,35,0,3,22,0,2,2,0,0,2,0,0,2,0,0,3,0,0,4,0,0,4,0,0
2023020326,2023-11-27,47,0,12,36,0,9,28,0,6,1,0,0,1,0,0,1,0,0,4,0,0,5,0,1,5,0,1
2023020340,2023-11-30,48,2,9,40,2,6,31,2,4,2,0,1,2,0,1,1,0,1,6,0,0,3,0,1,3,0,1
2023020370,2023-12-03,56,1,10,40,1,8,32,1,3,5,0,1,5,0,1,5,0,1,5,0,0,8,0,1,9,0,1
2023020393,2023-12-07,34,1,1,26,1,1,19,0,1,4,0,0,3,0,0,2,0,0,0,0,0,1,0,0,1,0,0
2023020441,2023-12-12,55,1,19,41,1,16,29,0,8,1,0,0,0,0,0,0,0,0,5,0,1,6,0,3,7,0,3
2023020477,2023-12-17,51,1,14,36,1,10,19,1,8,3,0,2,2,0,2,2,0,2,3,0,0,6,0,0,6,0,0
2023020509,2023-12-21,55,0,6,36,0,5,25,0,5,4,0,1,4,0,1,3,0,1,1,0,0,4,0,0,4,0,0
2023020527,2023-12-23,45,2,16,29,2,8,17,2,6,5,0,1,5,0,1,4,0,1,4,0,0,1,1,1,1,1,1
2023020601,2024-01-04,58,0,6,38,0,6,25,0,5,1,0,1,1,0,1,1,0,1,2,0,0,4,0,2,4,0,2
2023020613,2024-01-06,71,0,6,50,0,5,30,0,2,3,0,1,3,0,1,3,0,1,3,0,0,7,0,0,7,0,0
2023020627,2024-01-09,41,0,9,30,0,7,21,0,5,1,0,2,1,0,2,1,0,2,4,0,0,2,0,1,2,0,1
2023020642,2024-01-11,67,1,0,46,1,0,34,1,0,2,0,0,2,0,0,2,0,0,6,0,0,4,0,0,4,0,0
2023020655,2024-01-13,77,1,5,49,1,4,36,1,4,5,0,0,5,0,0,5,0,0,7,0,0,14,0,0,13,0,0
2023020686,2024-01-16,44,1,19,28,1,12,16,1,8,0,0,1,0,0,1,0,0,1,5,0,1,1,0,1,1,0,1
2023020715,2024-01-20,51,0,16,38,0,10,28,0,6,2,0,1,2,0,1,1,0,0,5,0,0,8,0,3,8,0,3
2023020738,2024-01-23,50,3,8,37,3,4,27,2,2,2,0,0,2,0,0,2,0,0,2,1,0,3,0,0,3,0,0
2023020777,2024-01-30,62,0,7,46,0,6,29,0,3,0,0,0,0,0,0,0,0,0,2,0,0,7,0,0,7,0,0
2023020846,2024-02-15,61,4,12,45,4,9,27,3,4,3,0,0,3,0,0,2,0,0,3,2,0,5,0,2,5,0,2
2023020873,2024-02-19,48,0,17,31,0,11,20,0,6,3,0,1,3,0,1,2,0,1,2,0,1,6,0,1,6,0,1
2023020938,2024-02-27,14,0,12,11,0,8,7,0,6,0,0,0,0,0,0,0,0,0,1,0,1,0,0,4,0,0,4
2023021108,2024-03-21,35,1,8,26,0,6,17,0,4,3,0,1,3,0,1,3,0,1,2,1,0,3,0,3,3,0,3
2023021147,2024-03-26,64,3,11,48,3,8,32,3,6,4,1,1,3,1,1,2,0,1,2,0,0,7,0,1,8,0,1
2023021156,2024-03-28,49,1,16,31,0,13,21,0,10,2,0,0,2,0,0,1,0,0,3,0,0,3,0,3,3,0,3
2023021177,2024-03-30,78,0,3,56,0,3,33,0,2,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0,3,0,0
2023021188,2024-04-01,54,0,8,40,0,7,27,0,4,3,0,0,3,0,0,2,0,0,5,0,0,7,0,0,7,0,0
2023021210,2024-04-04,38,0,9,27,0,7,22,0,5,2,0,0,1,0,0,1,0,0,4,0,0,4,0,0,3,0,0
2023021231,2024-04-07,39,3,7,25,3,7,20,3,4,3,0,1,2,0,1,2,0,1,1,0,0,0,0,0,0,0,0
2023021251,2024-04-09,70,2,12,45,2,8,31,2,8,1,0,2,1,0,2,1,0,2,6,0,0,12,0,2,12,0,2
2023021282,2024-04-13,63,4,2,49,4,1,36,1,1,5,0,1,5,0,1,5,0,1,2,1,0,7,0,0,7,0,0
