gameId,gameDate,cA_ev,cA_pp,cA_sh,fA_ev,fA_pp,fA_sh,sA_ev,sA_pp,sA_sh,gA_ev,gA_pp,gA_sh,apA_ev,apA_pp,apA_sh,asA_ev,asA_pp,asA_sh,mD_ev,mD_pp,mD_sh,mC_ev,mC_pp,mC_sh,rsA_ev,rsA_pp,rsA_sh,rbA_ev,rbA_pp,rbA_sh,rgA_ev,rgA_pp,rgA_sh
2021020001,2021-10-12,54,0,1,44,0,0,32,0,0,3,0,0,3,0,0,2,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0
2021020009,2021-10-14,29,3,13,23,2,10,19,1,6,5,0,1,5,0,1,5,0,1,0,0,0,0,0,0,3,0,0,3,0,1,3,0,1
2021020027,2021-10-16,46,0,11,33,0,9,26,0,7,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0,1,2,0,0,2,0,0
2021020042,2021-10-19,38,2,12,28,1,9,24,1,6,2,0,1,2,0,1,1,0,1,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0
2021020068,2021-10-23,34,3,14,26,3,10,19,3,5,2,0,1,2,0,1,2,0,1,0,0,0,2,0,0,1,0,0,1,0,0,1,0,0
2021020091,2021-10-26,42,0,13,32,0,10,22,0,7,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3,0,1,2,0,1,2,0,1
2021020102,2021-10-28,42,2,4,36,2,3,22,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,2,0,0
2021020132,2021-11-01,38,4,12,32,3,8,23,3,7,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,2,1,0,0,1,0,0,1,0
2021020149,2021-11-04,52,1,10,36,1,7,28,1,5,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,8,0,0,1,0,0,1,0,0
2021020185,2021-11-09,43,1,16,28,1,13,20,1,10,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0
2021020214,2021-11-13,55,0,1,40,0,0,28,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2021020230,2021-11-15,42,1,5,32,0,4,24,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,3,0,0
2021020252,2021-11-18,53,1,7,36,1,4,28,0,2,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0
2021020264,2021-11-20,39,1,3,33,1,2,24,0,2,4,0,0,4,0,0,3,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0
2021020287,2021-11-23,48,4,0,38,4,0,30,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,3,0,0,3,0,0
2021020306,2021-11-26,29,0,2,19,0,2,15,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
2021020331,2021-11-28,47,0,7,38,0,7,30,0,6,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,4,0,0,4,0,0,4,0,0
2021020353,2021-12-02,47,0,14,30,0,9,21,0,7,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
2021020367,2021-12-04,76,1,4,58,1,3,37,1,1,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,7,0,0,4,0,1,4,0,1
2021020390,2021-12-07,37,0,1,30,0,1,22,0,1,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,0,0
2021020402,2021-12-09,64,3,3,50,3,2,34,2,2,1,0,2,1,0,2,1,0,1,0,0,0,0,0,0,11,0,0,5,0,0,5,0,0
2021020439,2021-12-14,37,1,7,31,1,4,27,1,2,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,3,0,0,1,0,0,1,0,0
