gameId,gameDate,cA_ev,cA_pp,cA_sh,fA_ev,fA_pp,fA_sh,sA_ev,sA_pp,sA_sh,gA_ev,gA_pp,gA_sh,apA_ev,apA_pp,apA_sh,asA_ev,asA_pp,asA_sh,mD_ev,mD_pp,mD_sh,mC_ev,mC_pp,mC_sh,rsA_ev,rsA_pp,rsA_sh,rbA_ev,rbA_pp,rbA_sh,rgA_ev,rgA_pp,rgA_sh
2011020021,2011-10-08,68,1,21,50,1,19,37,0,15,3,0,3,2,0,3,1,0,3,0,0,0,0,0,0,3,0,1,9,0,2,9,0,2
2011020031,2011-10-10,38,3,15,24,3,12,17,2,6,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,3,0,1,3,0,1
2011020055,2011-10-15,34,3,12,24,3,6,13,2,4,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,2,1,0
2011020090,2011-10-20,39,0,11,28,0,9,16,0,6,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,3,0,0,1,0,2,1,0,2
2011020109,2011-10-23,37,0,17,30,0,16,23,0,10,4,0,0,4,0,0,3,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0
2011020120,2011-10-25,50,0,7,38,0,6,30,0,6,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,2,0,0,2,0,0,2,0,0
2011020135,2011-10-27,52,2,3,40,2,3,31,1,2,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0
2011020151,2011-10-29,58,0,10,48,0,7,35,0,4,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,5,0,0,3,0,0,3,0,0
2011020167,2011-11-02,66,0,9,51,0,4,36,0,4,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,7,0,0,7,0,0
2011020192,2011-11-05,49,1,4,36,0,1,25,0,1,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,3,0,0,2,0,1,2,0,1
2011020219,2011-11-10,66,1,12,48,1,9,27,1,8,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,4,0,2,4,0,2
2011020239,2011-11-12,40,0,17,32,0,12,25,0,6,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,1,0,2,1,0,2
2011020248,2011-11-15,68,1,5,49,1,4,33,1,3,1,0,1,1,0,1,1,0,1,2,0,0,0,0,0,5,0,0,0,0,1,0,0,1
2011020262,2011-11-17,53,3,16,40,2,13,32,1,9,2,0,0,2,0,0,2,0,0,2,0,0,0,0,0,2,1,1,3,1,3,3,1,3
2011020276,2011-11-19,71,1,3,56,0,2,43,0,2,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,3,0,0,4,0,0,4,0,0
2011020311,2011-11-23,32,4,3,26,3,2,18,3,0,2,0,0,2,0,0,2,0,0,2,0,0,0,2,0,3,0,0,1,0,0,1,0,0
2011020325,2011-11-25,43,0,16,35,0,15,29,0,8,5,0,0,3,0,0,2,0,0,0,0,2,0,0,0,5,0,0,5,0,0,5,0,0
2011020334,2011-11-26,46,1,2,37,1,1,26,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,6,0,0,0,0,0,0,0,0
2011020350,2011-11-29,42,1,1,36,1,1,23,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,3,0,0,2,0,0,2,0,0
2011020360,2011-12-01,46,1,7,37,1,7,26,1,4,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,6,0,0,1,0,0,1,0,0
2011020380,2011-12-03,18,1,5,16,1,4,13,1,3,2,0,2,2,0,1,2,0,1,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0
2011020391,2011-12-05,51,2,6,38,2,6,30,0,5,2,0,1,2,0,1,2,0,1,0,0,0,0,0,0,4,0,1,0,1,0,0,1,0
2011020412,2011-12-08,15,0,4,14,0,3,8,0,3,3,0,1,3,0,1,2,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
2011020430,2011-12-10,31,0,5,21,0,4,16,0,4,1,0,3,1,0,3,1,0,2,0,0,0,0,0,0,1,0,0,0,0,2,0,0,2
2011020450,2011-12-14,36,1,17,27,1,13,19,1,8,3,0,1,3,0,1,3,0,1,0,0,0,0,0,0,3,0,0,0,0,2,0,0,2
2011020459,2011-12-15,38,0,9,27,0,6,17,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2011020475,2011-12-17,38,0,10,33,0,8,26,0,4,2,0,1,1,0,1,1,0,1,0,0,0,0,0,0,4,0,0,3,0,0,3,0,0
2011020491,2011-12-20,31,1,10,25,1,7,14,1,5,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
2011020578,2012-01-03,40,3,7,34,2,6,24,2,4,2,0,1,2,0,1,2,0,1,0,0,0,0,0,0,1,0,0,4,0,1,4,0,1
2011020591,2012-01-05,51,0,3,37,0,3,27,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
2011020608,2012-01-07,49,0,8,35,0,7,26,0,6,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,3,0,0,1,0,2,1,0,2
2011020619,2012-01-10,59,0,1,44,0,1,31,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,4,0,0,1,0,0,1,0,0
2011020635,2012-01-12,58,2,8,48,1,6,36,1,5,2,0,0,2,0,0,1,0,0,0,0,0,0,0,0,3,1,2,1,0,0,1,0,0
2011020665,2012-01-16,53,3,0,45,3,0,36,3,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,3,0,0,7,0,0,7,0,0
2011020684,2012-01-18,37,1,4,28,1,4,18,1,2,4,1,1,4,1,1,4,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
2011020692,2012-01-19,42,0,24,36,0,12,26,0,9,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0,0,1,0,1,1,0,1
