gameId,gameDate,cA_ev,cA_pp,cA_sh,fA_ev,fA_pp,fA_sh,sA_ev,sA_pp,sA_sh,gA_ev,gA_pp,gA_sh,apA_ev,apA_pp,apA_sh,asA_ev,asA_pp,asA_sh,rsA_ev,rsA_pp,rsA_sh,rbA_ev,rbA_pp,rbA_sh,rgA_ev,rgA_pp,rgA_sh
2015020119,2015-10-25,8,0,0,7,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015020121,2015-10-26,55,1,10,41,1,6,30,1,4,3,0,1,3,0,1,2,0,1,5,0,0,4,0,0,4,0,0
2015020134,2015-10-28,11,0,4,6,0,1,4,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0
2015020152,2015-10-30,43,3,9,33,2,7,24,2,5,4,1,1,3,1,1,3,1,1,2,0,0,0,0,0,0,0,0
2015020841,2016-02-15,23,0,0,16,0,0,11,0,0,2,0,0,2,0,0,2,0,0,1,0,0,1,0,0,1,0,0
2015020901,2016-02-23,51,0,10,44,0,9,30,0,7,1,0,1,1,0,1,1,0,1,6,0,1,3,0,2,3,0,2
2015020913,2016-02-25,48,0,7,36,0,5,31,0,3,2,0,0,2,0,0,2,0,0,4,0,0,0,0,0,0,0,0
2015020928,2016-02-27,46,1,6,34,1,4,20,1,4,4,0,1,3,0,1,3,0,1,4,0,0,3,0,0,3,0,0
2015020943,2016-03-01,42,1,18,27,1,14,16,1,8,1,0,1,1,0,1,1,0,1,2,0,0,1,0,2,1,0,2
2015020970,2016-03-05,57,2,6,34,1,6,24,1,6,2,0,0,2,0,0,2,0,0,2,0,0,4,0,1,4,0,1
2015020990,2016-03-07,37,2,1,28,1,1,22,1,0,2,0,0,1,0,0,1,0,0,3,0,0,2,0,0,2,0,0
2015021003,2016-03-09,52,0,8,32,0,5,21,0,5,2,0,0,2,0,0,2,0,0,3,0,1,4,0,2,4,0,2
2015021017,2016-03-11,42,1,5,31,1,3,23,1,1,1,1,1,1,1,1,1,0,1,2,0,0,5,0,0,5,0,0
2015021035,2016-03-14,48,0,7,38,0,6,30,0,5,3,0,1,3,0,1,3,0,1,7,0,0,3,0,0,3,0,0
2015021050,2016-03-16,60,0,5,40,0,3,28,0,1,1,0,0,1,0,0,0,0,0,7,0,0,0,0,0,0,0,0
2015021064,2016-03-18,45,1,4,35,1,3,24,1,3,3,0,0,3,0,0,3,0,0,5,1,0,5,0,1,5,0,1
2015021126,2016-03-26,43,1,6,32,1,5,20,1,4,2,0,0,1,0,0,1,0,0,5,0,0,4,0,0,4,0,0
2015021138,2016-03-28,42,0,11,30,0,10,18,0,6,0,0,2,0,0,2,0,0,2,2,0,0,3,0,2,3,0,2
2015021160,2016-03-31,57,1,5,45,1,3,26,1,2,2,0,1,2,0,1,2,0,1,4,0,0,5,0,0,5,0,0
2015021176,2016-04-02,43,1,7,33,1,3,25,0,3,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,0,0
2015021197,2016-04-05,57,0,8,43,0,5,24,0,2,5,0,0,3,0,0,3,0,0,2,0,0,4,0,0,4,0,0
2015021212,2016-04-07,38,1,9,32,1,7,22,1,4,2,0,1,2,0,1,2,0,1,3,1,1,0,0,0,0,0,0
