gameId,gameDate,cA_ev,cA_pp,cA_sh,fA_ev,fA_pp,fA_sh,sA_ev,sA_pp,sA_sh,gA_ev,gA_pp,gA_sh,apA_ev,apA_pp,apA_sh,asA_ev,asA_pp,asA_sh,mD_ev,mD_pp,mD_sh,mC_ev,mC_pp,mC_sh,rsA_ev,rsA_pp,rsA_sh,rbA_ev,rbA_pp,rbA_sh,rgA_ev,rgA_pp,rgA_sh
2023020028,2023-10-14,45,0,12,35,0,8,23,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,4,0,0
2023020060,2023-10-19,66,0,6,45,0,5,32,0,4,3,0,1,3,0,1,3,0,1,0,0,0,0,0,0,8,0,1,6,0,1,6,0,1
2023020091,2023-10-24,43,1,14,31,1,10,19,0,8,1,0,3,1,0,3,1,0,3,0,0,0,0,0,0,3,1,0,5,0,0,5,0,0
2023020101,2023-10-26,80,1,5,61,1,2,43,0,2,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,4,0,0,7,0,0,7,0,0
2023020118,2023-10-28,64,1,3,50,1,2,35,1,1,2,0,1,2,0,1,2,0,1,0,0,0,0,0,0,3,0,0,7,0,0,7,0,0
2023020185,2023-11-07,41,1,13,34,1,9,20,1,6,1,0,2,1,0,2,1,0,2,0,0,0,0,0,0,3,0,0,3,0,1,3,0,1
2023020220,2023-11-11,22,0,0,16,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,3,0,0,3,0,0
2023020228,2023-11-13,52,2,14,34,2,12,20,2,9,3,0,2,3,0,2,3,0,2,0,0,0,0,0,0,2,1,0,6,0,1,6,0,1
2023020239,2023-11-15,49,2,7,37,1,6,25,1,5,4,0,0,4,0,0,4,0,0,0,0,0,0,0,0,5,0,0,4,0,0,4,0,0
2023020277,2023-11-20,31,1,7,26,1,4,20,1,3,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0,0,4,0,2,4,0,2
2023020292,2023-11-22,28,0,4,18,0,1,14,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2023020307,2023-11-24,45,5,9,33,4,8,20,4,3,4,1,0,4,0,0,3,0,0,0,0,0,0,0,0,3,2,0,3,0,1,3,0,1
2023020362,2023-12-02,34,1,10,29,1,7,23,1,4,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,4,0,0,1,0,0,1,0,0
2023020418,2023-12-09,14,0,0,10,0,0,7,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,1,0,0,3,0,0,3,0,0
2023020426,2023-12-10,50,0,10,27,0,7,20,0,5,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,1,5,0,1
2023020438,2023-12-12,56,0,4,41,0,1,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,0,0,4,0,0
2023020453,2023-12-14,35,3,3,25,2,3,17,2,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,6,0,0,6,0,0
2023020473,2023-12-16,60,1,15,45,1,12,30,1,7,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,2,0,0,7,0,0,7,0,0
2023020482,2023-12-18,37,1,11,29,1,7,26,0,2,4,0,0,4,0,0,4,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0
2023020497,2023-12-20,64,1,9,55,1,4,41,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,3,0,1,3,0,1
2023020523,2023-12-23,45,1,13,34,1,11,25,1,8,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,0,3,3,0,3
