gameId,gameDate,cA_ev,cA_pp,cA_sh,fA_ev,fA_pp,fA_sh,sA_ev,sA_pp,sA_sh,gA_ev,gA_pp,gA_sh,apA_ev,apA_pp,apA_sh,asA_ev,asA_pp,asA_sh,rsA_ev,rsA_pp,rsA_sh,rbA_ev,rbA_pp,rbA_sh,rgA_ev,rgA_pp,rgA_sh
2014020013,2014-10-09,48,1,19,31,0,11,18,0,8,1,0,1,1,0,1,1,0,1,0,0,0,4,0,0,4,0,0
2014020042,2014-10-14,45,1,10,36,1,8,28,0,7,1,0,1,1,0,1,1,0,1,2,0,0,2,0,2,2,0,2
2014020051,2014-10-16,48,1,11,32,1,10,20,0,9,0,0,2,0,0,2,0,0,2,1,0,0,3,0,1,3,0,1
2014020070,2014-10-18,66,0,17,44,0,14,27,0,10,4,0,2,4,0,2,4,0,2,9,0,1,5,0,1,5,0,1
2014020086,2014-10-21,52,7,10,46,7,6,36,6,4,3,0,0,3,0,0,3,0,0,5,1,0,10,0,0,10,0,0
2014020101,2014-10-24,42,2,0,34,2,0,26,1,0,2,0,0,2,0,0,1,0,0,0,0,0,1,0,0,1,0,0
2014020132,2014-10-28,35,1,12,24,1,9,18,1,8,3,0,1,3,0,1,2,0,1,3,0,0,2,0,1,2,0,1
2014020150,2014-10-31,33,6,8,25,4,5,19,3,2,2,0,0,2,0,0,2,0,0,2,1,0,1,0,0,1,0,0
2014020162,2014-11-01,40,3,11,32,3,9,22,3,5,2,0,2,1,0,2,1,0,2,3,0,0,1,0,0,1,0,0
2014020181,2014-11-04,41,1,8,31,1,6,25,1,4,2,1,0,2,1,0,1,0,0,3,0,0,1,0,1,1,0,1
2014020193,2014-11-06,64,0,12,45,0,11,25,0,8,1,0,2,1,0,2,1,0,2,4,0,1,9,0,3,10,0,2
2014020229,2014-11-11,54,0,24,36,0,17,26,0,11,3,0,0,2,0,0,2,0,0,2,0,0,4,0,4,4,0,4
2014020241,2014-11-13,45,4,6,37,4,4,24,2,1,0,0,0,0,0,0,0,0,0,5,1,0,6,0,0,6,0,0
2014020249,2014-11-15,49,0,1,34,0,0,22,0,0,2,0,0,2,0,0,0,0,0,3,0,0,8,0,0,8,0,0
2014020263,2014-11-16,62,0,15,48,0,11,40,0,7,5,0,1,5,0,1,4,0,1,1,0,1,3,0,1,3,0,1
2014020274,2014-11-18,38,0,2,27,0,2,14,0,2,3,0,1,3,0,1,1,0,1,0,0,0,0,0,0,0,0,0
2014020285,2014-11-20,45,0,11,32,0,8,20,0,7,0,0,1,0,0,1,0,0,1,5,0,0,4,0,2,4,0,2
2014020303,2014-11-22,55,4,12,43,3,11,29,2,10,3,0,1,3,0,1,3,0,1,4,1,0,5,0,3,5,0,3
2014020319,2014-11-25,64,2,1,41,2,1,34,2,1,1,1,0,1,1,0,1,0,0,2,0,0,6,1,0,6,1,0
2014020343,2014-11-28,57,2,2,44,2,2,31,2,1,5,0,0,5,0,0,4,0,0,2,1,0,1,0,0,1,0,0
2014020367,2014-12-02,48,0,19,40,0,17,29,0,11,4,0,1,4,0,1,4,0,1,5,0,0,2,0,2,2,0,2
2014020399,2014-12-06,35,3,6,20,2,4,12,1,4,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1
2014020416,2014-12-09,30,0,2,22,0,1,16,0,1,2,0,1,2,0,1,2,0,1,6,0,0,3,0,1,3,0,1
2014020443,2014-12-13,62,0,3,48,0,3,29,0,2,2,0,1,2,0,1,2,0,1,4,0,0,8,0,0,8,0,0
2014020466,2014-12-17,33,1,14,26,1,11,21,1,5,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0
2014020478,2014-12-19,34,2,8,24,2,7,17,1,4,1,0,0,0,0,0,0,0,0,2,0,0,3,0,0,3,0,0
2014020492,2014-12-21,30,0,2,23,0,2,17,0,2,3,0,1,3,0,1,3,0,1,1,0,0,3,0,0,3,0,0
2014020512,2014-12-23,35,0,10,28,0,6,20,0,5,2,0,1,2,0,1,2,0,1,2,0,0,1,0,2,1,0,2
2014020521,2014-12-27,59,1,9,44,1,5,29,1,3,2,0,1,2,0,1,2,0,1,2,0,0,5,0,1,5,0,1
2014020538,2014-12-29,46,4,8,30,4,7,23,2,5,1,0,1,1,0,1,1,0,1,2,0,0,1,0,1,1,0,1
2014020553,2014-12-31,45,1,10,31,1,8,25,0,7,0,0,0,0,0,0,0,0,0,4,0,0,4,0,2,4,0,2
2014020572,2015-01-03,32,2,12,22,2,5,18,0,4,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0
2014020579,2015-01-04,62,0,14,40,0,9,31,0,7,4,0,1,4,0,1,3,0,1,4,0,0,6,0,0,6,0,0
2014020602,2015-01-08,52,3,1,34,0,1,23,0,1,3,0,0,3,0,0,3,0,0,4,2,0,2,1,0,2,1,0
2014020615,2015-01-10,35,3,5,33,2,3,28,1,1,4,0,0,4,0,0,1,0,0,1,0,0,2,0,0,2,0,0
2014020638,2015-01-13,7,0,2,5,0,2,3,0,2,1,0,1,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0
2014020668,2015-01-17,58,1,9,36,1,5,27,1,4,4,0,0,4,0,0,3,0,0,5,0,0,3,0,0,3,0,0
2014020673,2015-01-18,68,0,9,49,0,8,36,0,5,2,0,1,2,0,1,2,0,1,6,0,0,2,0,2,2,0,2
2014020690,2015-01-20,39,1,16,31,1,8,21,1,5,2,0,1,2,0,1,2,0,0,3,0,0,1,0,1,1,0,1
2014020702,2015-01-27,31,1,13,22,1,10,15,1,10,2,0,1,2,0,1,2,0,1,3,0,1,0,0,3,0,0,3
