gameId,gameDate,cA_ev,cA_pp,cA_sh,fA_ev,fA_pp,fA_sh,sA_ev,sA_pp,sA_sh,gA_ev,gA_pp,gA_sh,apA_ev,apA_pp,apA_sh,asA_ev,asA_pp,asA_sh,rsA_ev,rsA_pp,rsA_sh,rbA_ev,rbA_pp,rbA_sh,rgA_ev,rgA_pp,rgA_sh
2017020018,2017-10-07,32,2,22,27,2,14,18,2,10,3,0,1,3,0,1,2,0,1,1,0,0,2,0,0,2,0,0
2017020067,2017-10-14,52,2,9,38,2,6,25,2,6,2,1,1,2,1,1,2,0,1,2,0,0,9,0,0,9,0,0
2017020107,2017-10-20,13,0,5,12,0,3,9,0,3,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1
2017020116,2017-10-21,63,1,11,42,1,8,34,1,7,1,0,0,1,0,0,1,0,0,1,0,1,6,0,0,6,0,0
2017020130,2017-10-24,58,0,12,38,0,9,28,0,9,3,0,2,2,0,2,1,0,2,14,0,1,4,0,1,4,0,1
2017020145,2017-10-26,40,3,15,33,3,11,25,1,8,3,0,0,3,0,0,3,0,0,1,1,0,3,0,0,3,0,0
2017020160,2017-10-28,51,2,14,39,2,12,27,2,9,2,0,0,2,0,0,1,0,0,0,1,2,1,0,3,1,0,3
2017020174,2017-10-30,25,0,5,20,0,4,16,0,3,3,0,2,3,0,2,2,0,2,3,0,0,1,0,0,1,0,0
2017020190,2017-11-02,34,0,4,28,0,4,16,0,3,3,0,1,3,0,1,3,0,1,0,0,0,3,0,0,3,0,0
2017020254,2017-11-11,30,0,3,21,0,3,19,0,2,1,0,1,1,0,1,0,0,1,5,0,0,0,0,0,0,0,0
2017020296,2017-11-18,33,0,0,26,0,0,19,0,0,3,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0
2017020369,2017-11-28,61,0,8,48,0,6,34,0,3,4,0,0,4,0,0,4,0,0,1,0,0,2,0,2,2,0,2
2017020403,2017-12-02,62,1,19,47,1,19,33,1,13,1,0,2,1,0,2,0,0,1,6,0,3,6,0,1,6,0,1
2017020413,2017-12-04,28,0,4,25,0,4,17,0,2,3,0,0,3,0,0,2,0,0,0,0,0,0,0,1,0,0,1
2017020434,2017-12-07,45,1,22,38,1,17,25,0,14,3,0,1,3,0,1,2,0,1,2,0,0,1,0,2,1,0,2
2017020448,2017-12-09,37,1,9,26,0,8,21,0,7,5,0,0,5,0,0,4,0,0,4,0,0,0,0,1,0,0,1
2017020463,2017-12-11,49,1,14,33,1,12,25,1,9,1,0,0,1,0,0,0,0,0,1,0,1,4,0,1,4,0,1
2017020473,2017-12-12,53,0,12,32,0,8,24,0,4,3,0,0,3,0,0,2,0,0,7,0,2,1,0,2,1,0,2
2017020486,2017-12-14,45,0,12,29,0,10,22,0,8,2,0,0,2,0,0,2,0,0,2,0,0,3,0,2,3,0,2
2017020510,2017-12-17,62,3,6,47,3,6,31,2,5,3,0,0,3,0,0,3,0,0,3,0,0,1,1,0,1,1,0
2017020523,2017-12-19,56,0,18,44,0,14,28,0,13,2,0,0,2,0,0,2,0,0,5,0,0,2,0,4,2,0,4
2017020540,2017-12-22,41,3,8,35,3,7,22,3,6,1,0,1,0,0,1,0,0,1,3,0,0,3,0,1,3,0,1
2017020546,2017-12-23,54,3,1,43,2,1,35,2,1,0,0,0,0,0,0,0,0,0,8,2,0,2,0,0,2,0,0
2017020571,2017-12-28,36,0,17,31,0,12,25,0,6,2,0,0,2,0,0,2,0,0,4,0,0,3,0,0,3,0,0
2017020588,2017-12-30,60,3,0,43,3,0,36,2,0,0,0,0,0,0,0,0,0,0,8,1,0,4,0,0,4,0,0
2017020608,2018-01-02,37,0,4,27,0,2,24,0,2,3,0,0,3,0,0,3,0,0,0,0,0,4,0,1,4,0,1
2017020630,2018-01-05,36,0,6,30,0,5,16,0,3,3,0,1,3,0,1,2,0,1,2,0,0,0,0,0,0,0,0
2017020647,2018-01-07,60,2,17,50,2,16,36,2,10,0,0,2,0,0,2,0,0,2,1,0,0,7,0,3,7,0,3
2017020657,2018-01-09,53,3,3,39,3,3,26,2,2,4,0,0,4,0,0,4,0,0,2,1,0,1,0,0,1,0,0
2017020666,2018-01-12,42,0,9,30,0,5,25,0,3,2,0,1,2,0,1,2,0,1,7,0,0,4,0,0,4,0,0
2017020705,2018-01-19,63,1,11,45,0,7,31,0,5,3,0,0,3,0,0,2,0,0,4,0,1,5,0,2,5,0,2
2017020738,2018-01-23,5,0,0,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017020862,2018-02-12,66,0,0,47,0,0,32,0,0,5,0,0,4,0,0,2,0,0,4,0,0,2,0,0,2,0,0
2017020878,2018-02-14,39,1,18,29,1,15,26,0,11,2,0,1,2,0,1,1,0,1,1,0,0,4,0,0,4,0,0
2017020910,2018-02-18,53,1,8,42,1,8,26,1,7,6,0,1,6,0,1,5,0,1,5,0,0,3,0,1,3,0,1
2017020992,2018-03-02,38,1,6,29,0,4,22,0,3,1,0,0,1,0,0,1,0,0,5,0,0,2,0,1,2,0,1
2017021087,2018-03-15,62,0,11,48,0,7,39,0,7,0,0,0,0,0,0,0,0,0,7,0,1,3,0,0,3,0,0
2017021125,2018-03-20,63,1,6,44,1,5,30,1,4,2,0,0,1,0,0,1,0,0,4,0,0,0,0,1,0,0,1
2017021156,2018-03-24,50,1,3,36,1,1,26,1,1,1,0,1,1,0,1,1,0,1,8,0,1,2,0,1,2,0,1
2017021169,2018-03-26,41,1,16,27,0,12,21,0,11,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0
2017021193,2018-03-29,54,0,0,40,0,0,30,0,0,3,0,0,2,0,0,2,0,0,3,0,0,6,0,0,6,0,0
2017021206,2018-03-31,37,0,2,32,0,2,22,0,2,4,0,1,4,0,1,3,0,1,0,0,0,2,0,0,2,0,0
2017021261,2018-04-07,65,0,4,45,0,4,38,0,3,2,0,1,2,0,1,1,0,0,3,0,1,1,0,0,1,0,0
2017020616,2018-04-08,45,0,16,32,0,12,24,0,11,1,0,1,1,0,1,1,0,1,2,0,0,3,0,1,3,0,1
