gameId,gameDate,cA_ev,cA_pp,cA_sh,fA_ev,fA_pp,fA_sh,sA_ev,sA_pp,sA_sh,gA_ev,gA_pp,gA_sh,apA_ev,apA_pp,apA_sh,asA_ev,asA_pp,asA_sh,rsA_ev,rsA_pp,rsA_sh,rbA_ev,rbA_pp,rbA_sh,rgA_ev,rgA_pp,rgA_sh
2019020020,2019-10-05,53,0,13,35,0,9,25,0,7,1,0,0,1,0,0,1,0,0,3,0,0,5,0,2,5,0,2
2019020100,2019-10-17,37,3,15,29,3,14,22,2,13,3,0,1,2,0,0,2,0,0,1,1,0,1,0,0,1,0,0
2019020136,2019-10-22,51,0,17,34,0,13,27,0,8,2,0,1,2,0,1,2,0,1,4,0,1,5,0,1,5,0,1
2019020174,2019-10-27,16,0,0,14,0,0,11,0,0,2,0,0,2,0,0,2,0,0,0,0,0,1,0,0,1,0,0
2019020181,2019-10-29,56,4,2,43,3,1,26,3,1,1,0,0,1,0,0,1,0,0,6,0,0,0,0,0,0,0,0
2019020205,2019-11-02,50,3,16,37,3,13,25,3,5,0,0,1,0,0,1,0,0,1,3,0,1,3,0,0,3,0,0
2019020221,2019-11-04,37,0,14,33,0,11,23,0,7,4,0,2,2,0,2,1,0,2,7,0,0,7,0,2,7,0,2
2019020274,2019-11-12,50,1,9,36,1,5,27,1,4,1,0,1,1,0,1,1,0,0,4,1,0,3,0,0,3,0,0
2019020287,2019-11-14,17,0,21,17,0,16,12,0,14,2,0,3,2,0,3,1,0,3,0,0,0,1,0,2,1,0,2
2019020352,2019-11-23,65,3,22,45,2,16,32,2,9,5,0,0,5,0,0,4,0,0,5,0,0,3,1,0,3,1,0
2019020403,2019-11-30,45,0,18,36,0,16,26,0,7,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
2019020444,2019-12-05,57,0,28,49,0,23,31,0,16,2,0,0,2,0,0,0,0,0,4,0,0,6,0,3,6,0,3
2019020448,2019-12-06,48,2,2,37,2,2,30,2,1,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0
2019020466,2019-12-08,54,2,15,38,2,13,32,1,5,0,0,0,0,0,0,0,0,0,1,0,0,5,0,1,4,0,2
2019020498,2019-12-12,33,1,4,23,1,3,16,1,1,2,1,0,2,0,0,1,0,0,3,0,0,1,0,1,1,0,1
2019020520,2019-12-16,41,1,4,31,0,4,20,0,2,3,0,0,3,0,0,2,0,0,5,0,0,4,0,0,4,0,0
2019020550,2019-12-20,55,4,9,44,3,6,31,3,6,5,0,1,4,0,1,2,0,1,8,1,1,4,0,1,4,0,1
2019020593,2019-12-28,76,0,14,60,0,9,42,0,6,3,0,1,3,0,1,2,0,1,5,0,0,4,0,2,4,0,2
2019020623,2019-12-31,29,2,8,23,2,6,17,2,5,2,2,2,2,2,2,1,2,2,4,0,1,0,0,0,0,0,0
2019020651,2020-01-04,38,1,11,24,1,10,17,1,9,2,0,0,2,0,0,2,0,0,4,0,0,1,0,0,1,0,0
2019020710,2020-01-13,49,9,4,39,3,2,31,1,2,1,0,1,1,0,1,0,0,1,2,2,0,5,0,0,5,0,0
2019020730,2020-01-16,47,0,18,40,0,11,31,0,9,2,0,0,2,0,0,2,0,0,5,0,0,7,0,1,6,0,2
2019020762,2020-01-21,29,0,5,22,0,4,14,0,4,2,0,2,2,0,2,2,0,2,1,0,0,2,0,0,2,0,0
2019020810,2020-02-03,10,0,3,7,0,1,5,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
2019020840,2020-02-07,52,0,4,36,0,3,25,0,3,3,0,0,3,0,0,1,0,0,4,0,0,1,0,1,1,0,1
2019020887,2020-02-13,47,0,4,35,0,4,23,0,3,3,0,0,3,0,0,2,0,0,1,0,0,1,0,0,1,0,0
2019020892,2020-02-14,55,2,8,45,2,7,31,2,4,1,0,0,1,0,0,1,0,0,3,0,0,1,0,0,1,0,0
2019020907,2020-02-16,54,2,5,39,2,4,27,2,4,1,1,0,0,0,0,0,0,0,5,1,0,3,0,1,3,0,1
2019020971,2020-02-25,77,1,6,55,1,5,39,1,5,2,0,1,2,0,1,2,0,1,4,0,0,5,0,0,5,0,0
2019020985,2020-02-27,68,0,6,43,0,6,31,0,3,2,0,0,2,0,0,2,0,0,7,0,1,3,0,0,3,0,0
2019020994,2020-02-28,64,1,10,51,1,6,35,1,4,4,0,1,4,0,1,4,0,1,2,1,0,5,0,1,5,0,1
2019021021,2020-03-03,32,2,5,22,1,4,16,1,4,1,0,1,1,0,0,1,0,0,4,0,1,0,0,0,0,0,0
2019021036,2020-03-05,41,2,10,36,2,10,24,2,8,5,0,0,5,0,0,5,0,0,4,0,0,3,0,1,3,0,1
2019021081,2020-03-11,42,1,9,28,1,8,22,1,5,1,0,2,1,0,2,1,0,2,1,0,0,3,0,0,3,0,0
