gameId,gameDate,cA_ev,cA_pp,cA_sh,fA_ev,fA_pp,fA_sh,sA_ev,sA_pp,sA_sh,gA_ev,gA_pp,gA_sh,apA_ev,apA_pp,apA_sh,asA_ev,asA_pp,asA_sh,mD_ev,mD_pp,mD_sh,mC_ev,mC_pp,mC_sh,rsA_ev,rsA_pp,rsA_sh,rbA_ev,rbA_pp,rbA_sh,rgA_ev,rgA_pp,rgA_sh
2024020007,2024-10-09,64,0,8,45,0,6,28,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,7,0,0,7,0,0
2024020030,2024-10-12,52,0,7,37,0,7,21,0,5,5,0,1,4,0,1,2,0,1,2,0,0,0,0,0,3,0,0,4,0,1,4,0,1
2024020045,2024-10-14,43,1,10,34,1,9,23,1,8,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,3,0,0,1,0,2,1,0,2
2024020079,2024-10-19,66,0,12,43,0,9,29,0,6,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,4,0,0,10,0,0,10,0,0
2024020096,2024-10-22,46,0,4,32,0,2,22,0,1,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,4,0,0,1,0,0,1,0,0
2024020113,2024-10-24,51,3,4,38,3,3,24,2,3,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,5,0,0,3,0,0,3,0,0
2024020151,2024-10-29,64,2,15,54,2,11,38,1,6,4,0,0,4,0,0,4,0,0,0,0,0,0,0,0,6,0,0,6,1,6,6,1,6
2024020170,2024-11-01,68,3,18,51,1,12,35,1,5,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,3,1,1,2,0,4,2,0,4
2024020185,2024-11-03,56,1,11,40,1,9,31,1,5,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0,1,7,0,1,7,0,1
2024020213,2024-11-07,17,0,4,11,0,3,9,0,3,5,0,0,5,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024020247,2024-11-12,49,2,2,37,1,2,29,1,2,4,0,1,4,0,1,1,0,1,0,0,0,0,0,0,3,0,0,7,0,0,7,0,0
2024020261,2024-11-14,47,1,5,32,1,4,25,0,2,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0
2024020300,2024-11-19,39,0,7,24,0,6,20,0,4,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,3,0,0,4,0,0,4,0,0
2024020314,2024-11-21,67,1,16,55,1,11,39,1,9,2,0,1,2,0,1,2,0,1,2,0,0,2,0,0,3,0,0,4,0,2,4,0,2
2024020337,2024-11-25,55,1,15,43,1,11,33,1,9,4,0,0,4,0,0,2,0,0,0,0,0,0,0,0,2,0,0,5,0,2,5,0,2
2024020349,2024-11-27,55,2,7,38,1,6,24,1,6,2,0,2,2,0,2,2,0,2,0,0,0,0,0,0,4,0,0,7,0,0,7,0,0
2024020362,2024-11-29,56,0,1,44,0,1,33,0,1,2,0,0,2,0,0,1,0,0,0,0,0,0,0,0,5,0,0,3,0,0,3,0,0
2024020393,2024-12-02,45,1,10,31,1,8,21,0,7,3,0,2,3,0,2,2,0,2,0,0,0,0,0,0,4,0,0,10,0,0,10,0,0
2024020421,2024-12-06,38,0,15,25,0,12,14,0,8,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,4,0,0,2,0,3,2,0,3
2024020444,2024-12-09,52,1,6,39,1,5,28,0,4,2,0,0,2,0,0,1,0,0,0,0,0,0,0,0,3,0,0,5,0,0,5,0,0
2024020457,2024-12-11,65,4,7,47,2,4,29,1,1,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,4,0,0,7,0,0,7,0,0
2024020475,2024-12-14,29,2,6,20,2,5,15,2,4,5,0,0,5,0,0,5,0,0,0,0,0,0,0,0,2,1,0,2,0,0,2,0,0
2024020502,2024-12-17,50,0,6,38,0,4,29,0,3,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,5,0,0,6,0,0,6,0,0
2024020525,2024-12-20,39,1,38,28,1,31,20,1,21,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,6,0,5,6,0,5
2024020539,2024-12-22,54,0,15,41,0,13,24,0,8,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,8,0,1,7,0,1,7,0,1
2024020572,2024-12-28,19,2,5,12,2,5,7,2,4,1,2,2,1,2,2,0,0,2,0,0,0,0,0,0,3,0,0,3,0,1,3,0,1
2024020586,2024-12-30,48,1,12,29,1,8,19,1,5,4,0,0,4,0,0,2,0,0,0,0,0,0,0,0,2,0,0,8,0,3,8,0,3
