gameId,gameDate,cA_ev,cA_pp,cA_sh,fA_ev,fA_pp,fA_sh,sA_ev,sA_pp,sA_sh,gA_ev,gA_pp,gA_sh,apA_ev,apA_pp,apA_sh,asA_ev,asA_pp,asA_sh,mD_ev,mD_pp,mD_sh,mC_ev,mC_pp,mC_sh,rsA_ev,rsA_pp,rsA_sh,rbA_ev,rbA_pp,rbA_sh,rgA_ev,rgA_pp,rgA_sh
2010020021,2010-10-09,46,1,7,34,1,5,22,1,5,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
2010020046,2010-10-14,28,4,7,18,4,6,11,1,3,3,0,1,3,0,1,2,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
2010020130,2010-10-28,40,4,7,32,4,5,27,4,4,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
2010020148,2010-10-30,37,0,14,28,0,8,20,0,5,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,1
2010020390,2010-12-04,37,0,5,28,0,3,22,0,3,3,0,0,3,0,0,3,0,0,0,0,0,2,0,0,4,0,0,1,0,0,1,0,0
2010020428,2010-12-11,34,3,13,26,2,13,21,2,11,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,2,0,1
2010020485,2010-12-19,40,2,16,31,1,12,23,1,8,3,0,1,3,0,1,1,0,1,2,0,0,0,0,0,3,0,2,0,0,0,0,0,0
2010020513,2010-12-23,36,2,9,29,2,7,19,2,4,3,0,1,3,0,1,3,0,1,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0
2010020533,2010-12-27,54,1,24,40,1,19,32,1,16,2,0,1,2,0,1,2,0,1,0,0,0,0,0,0,2,0,0,4,0,4,4,0,4
2010020575,2011-01-02,8,0,1,5,0,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,0,0,0,0,0,0,0,0
2010020589,2011-01-04,38,1,14,26,1,7,19,1,5,3,0,0,3,0,0,2,0,0,0,0,0,0,0,0,3,0,0,1,0,2,1,0,2
