gameId,gameDate,cA_ev,cA_pp,cA_sh,fA_ev,fA_pp,fA_sh,sA_ev,sA_pp,sA_sh,gA_ev,gA_pp,gA_sh,apA_ev,apA_pp,apA_sh,asA_ev,asA_pp,asA_sh,mD_ev,mD_pp,mD_sh,mC_ev,mC_pp,mC_sh,rsA_ev,rsA_pp,rsA_sh,rbA_ev,rbA_pp,rbA_sh,rgA_ev,rgA_pp,rgA_sh
2012020004,2013-01-19,35,3,14,27,3,12,23,2,9,3,0,0,3,0,0,1,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0
2012020015,2013-01-20,28,0,2,20,0,2,16,0,2,2,0,2,2,0,2,1,0,2,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0
2012020037,2013-01-23,50,6,9,31,5,4,23,3,3,2,0,1,2,0,1,1,0,1,0,0,0,0,0,0,1,0,0,5,0,0,5,0,0
2012020041,2013-01-24,52,2,10,40,2,7,26,1,6,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,3,0,1,5,0,3,5,0,3
2012020058,2013-01-26,30,1,8,21,1,4,14,1,2,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,3,0,0,0,0,1,0,0,1
2012020080,2013-01-29,39,0,10,28,0,8,20,0,7,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0
2012020095,2013-01-31,35,0,19,28,0,13,19,0,10,2,0,1,2,0,1,2,0,1,0,0,0,0,0,0,2,0,0,3,0,0,3,0,0
2012020128,2013-02-05,28,3,7,23,2,6,15,2,5,2,0,1,2,0,1,2,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1
2012020143,2013-02-07,40,3,13,27,3,9,20,3,5,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,5,0,0,1,0,0,1,0,0
2012020169,2013-02-10,31,1,5,25,1,3,17,1,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
2012020179,2013-02-12,58,2,14,35,2,12,30,2,8,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,3,0,0,3,0,1,3,0,1
2012020217,2013-02-17,36,0,15,28,0,11,19,0,9,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0,1,3,0,1,3,0,1
2012020227,2013-02-19,46,0,1,26,0,1,16,0,1,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
2012020242,2013-02-21,54,4,7,40,4,4,30,3,4,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,4,0,0,3,0,3,3,0,3
2012020275,2013-02-26,40,0,10,30,0,6,27,0,5,4,0,0,4,0,0,4,0,0,0,0,0,0,0,0,2,0,0,4,0,0,4,0,0
2012020290,2013-02-28,38,2,7,26,1,7,19,1,5,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,4,0,1,3,0,0,3,0,0
2012020317,2013-03-03,33,2,19,22,2,15,16,2,12,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,2,1,0,2
2012020329,2013-03-05,45,1,6,28,1,4,20,1,4,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,3,0,0,2,0,1,2,0,1
2012020341,2013-03-07,52,4,0,34,3,0,26,3,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0
2012020350,2013-03-08,72,0,5,52,0,2,37,0,2,2,0,1,2,0,1,2,0,1,0,0,0,0,0,0,7,0,0,3,0,0,3,0,0
2012020377,2013-03-12,39,0,11,27,0,9,20,0,2,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,3,0,0,2,0,0,2,0,0
2012020396,2013-03-14,58,0,3,40,0,3,29,0,3,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,4,0,1,4,0,1,4,0,1
2012020406,2013-03-16,54,1,11,40,1,7,23,0,4,2,0,1,2,0,1,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2012020422,2013-03-18,63,0,2,44,0,1,29,0,1,1,0,0,1,0,0,1,0,0,0,0,2,0,0,0,4,0,0,0,0,1,0,0,1
2012020429,2013-03-19,48,0,12,35,0,10,22,0,9,1,0,1,1,0,1,0,0,1,2,0,0,0,0,0,1,0,1,0,0,1,0,0,1
2012020445,2013-03-21,35,1,4,29,1,4,19,1,3,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0
2012020467,2013-03-24,57,2,6,37,1,4,20,1,3,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,3,0,0,3,0,1,3,0,1
2012020483,2013-03-26,55,5,3,36,4,3,28,4,2,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,3,0,0,5,0,1,5,0,1
2012020495,2013-03-28,45,3,6,29,3,6,22,2,4,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2,0,1,2,0,1
2012020523,2013-04-01,54,0,16,35,0,10,21,0,7,2,0,0,2,0,0,1,0,0,0,0,0,0,0,0,3,0,1,2,0,0,2,0,0
2012020538,2013-04-03,39,0,6,31,0,5,24,0,3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,0,0
2012020554,2013-04-05,39,1,4,25,1,3,23,1,3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,3,0,0,2,0,0,2,0,0
2012020565,2013-04-06,75,3,11,57,3,7,43,1,5,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,4,0,0,12,0,0,11,0,1
