gameId,gameDate,cA_ev,cA_pp,cA_sh,fA_ev,fA_pp,fA_sh,sA_ev,sA_pp,sA_sh,gA_ev,gA_pp,gA_sh,apA_ev,apA_pp,apA_sh,asA_ev,asA_pp,asA_sh,rsA_ev,rsA_pp,rsA_sh,rbA_ev,rbA_pp,rbA_sh,rgA_ev,rgA_pp,rgA_sh
2023020002,2023-10-10,53,1,16,41,1,10,29,1,5,3,0,0,3,0,0,3,0,0,5,0,0,7,0,3,7,0,3
2023020018,2023-10-13,42,1,10,25,1,5,17,1,1,0,0,0,0,0,0,0,0,0,1,0,2,3,0,2,3,0,2
2023020050,2023-10-18,41,1,3,33,1,3,23,1,3,3,0,1,3,0,1,3,0,1,0,0,0,3,0,1,3,1,1
2023020075,2023-10-21,37,0,6,29,0,5,18,0,3,4,0,0,4,0,0,4,0,0,1,0,0,1,0,1,1,0,1
2023020105,2023-10-26,48,0,16,39,0,9,27,0,4,0,0,0,0,0,0,0,0,0,2,0,2,3,0,0,3,0,0
2023020123,2023-10-28,18,0,6,11,0,5,6,0,3,2,0,1,2,0,1,2,0,1,3,0,0,1,0,1,1,0,1
2023020132,2023-10-30,42,1,8,30,1,5,23,1,3,2,1,1,2,1,1,2,0,1,0,1,0,8,0,0,8,0,0
2023020171,2023-11-04,39,2,13,29,2,10,19,1,6,0,0,2,0,0,2,0,0,2,1,1,1,3,0,0,3,0,0
2023020187,2023-11-07,23,1,6,17,1,4,16,1,3,0,0,0,0,0,0,0,0,0,1,1,0,3,0,1,3,0,1
2023020217,2023-11-11,56,0,5,46,0,2,33,0,2,0,0,0,0,0,0,0,0,0,6,0,0,5,0,0,4,0,1
2023020230,2023-11-14,42,0,19,35,0,17,20,0,10,3,0,0,2,0,0,2,0,0,1,0,0,4,0,2,4,0,2
2023020245,2023-11-16,45,5,2,36,5,0,27,4,0,4,1,0,4,1,0,4,0,0,1,0,0,4,0,0,4,0,0
2023020259,2023-11-18,57,1,5,46,1,3,29,1,3,3,0,0,3,0,0,3,0,0,1,0,0,7,0,0,7,0,0
2023020283,2023-11-22,48,4,7,37,4,4,31,2,3,1,0,0,1,0,0,0,0,0,4,0,0,4,0,0,4,0,0
2023020311,2023-11-25,60,1,10,41,1,8,28,0,5,2,0,0,2,0,0,1,0,0,0,0,1,5,0,2,5,0,2
2023020331,2023-11-28,40,3,12,27,2,10,17,2,6,3,0,0,3,0,0,3,0,0,4,0,0,1,1,0,1,1,0
2023020345,2023-11-30,73,0,5,56,0,5,38,0,3,1,0,1,1,0,1,1,0,1,6,0,0,9,0,1,9,0,1
2023020363,2023-12-02,44,1,9,36,1,7,26,1,6,1,1,1,1,1,1,0,0,1,4,0,2,4,0,0,4,0,0
2023020389,2023-12-06,36,1,15,30,1,11,20,1,6,1,0,2,1,0,2,0,0,2,3,0,0,2,0,2,2,0,2
2023020406,2023-12-08,66,2,3,48,2,1,29,2,1,2,0,0,2,0,0,2,0,0,4,0,0,8,0,0,8,0,0
2023020434,2023-12-12,44,3,11,30,3,7,14,2,5,0,0,2,0,0,2,0,0,2,1,0,0,2,0,2,2,0,2
2023020466,2023-12-16,19,0,8,15,0,5,12,0,2,4,0,0,4,0,0,3,0,0,3,0,0,4,0,1,4,0,1
2023020533,2023-12-27,44,0,4,32,0,2,20,0,2,0,0,0,0,0,0,0,0,0,4,0,0,5,0,0,5,0,0
2023020559,2023-12-30,53,2,8,35,2,5,22,2,3,1,0,1,1,0,1,0,0,1,8,0,0,2,0,0,2,0,0
2023020576,2024-01-02,13,0,0,10,0,0,7,0,0,3,0,0,3,0,0,2,0,0,1,0,0,0,0,0,0,0,0
2023020612,2024-01-06,50,4,10,33,4,8,23,4,5,3,0,0,2,0,0,2,0,0,1,1,0,3,0,0,3,0,0
2023020643,2024-01-11,30,0,4,25,0,3,19,0,1,1,0,0,1,0,0,0,0,0,3,0,0,1,0,0,1,0,0
2023020657,2024-01-13,52,3,5,44,2,5,31,2,2,3,0,0,3,0,0,2,0,0,7,0,0,4,0,0,4,0,0
2023020677,2024-01-15,41,1,6,30,1,5,17,1,4,0,0,0,0,0,0,0,0,0,2,0,0,4,0,0,4,0,0
2023020716,2024-01-20,47,0,9,37,0,5,24,0,5,3,0,0,3,0,0,3,0,0,2,0,0,2,0,2,2,0,2
2023020727,2024-01-22,50,3,4,35,3,1,23,3,0,4,0,0,4,0,0,3,0,0,4,0,0,3,0,0,2,0,0
2023020766,2024-01-27,44,0,3,39,0,3,25,0,2,1,0,1,1,0,1,1,0,1,0,0,0,4,0,0,4,0,0
2023020788,2024-02-06,53,1,4,33,1,3,22,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,2,0,0
2023020814,2024-02-10,56,2,0,38,2,0,30,1,0,2,0,0,2,0,0,1,0,0,4,0,0,8,0,0,8,0,0
2023020834,2024-02-14,43,4,5,28,2,4,18,2,3,4,0,1,4,0,1,3,0,1,1,0,0,3,0,0,3,0,0
2023020865,2024-02-18,56,2,13,40,2,12,27,1,6,1,1,0,1,1,0,1,0,0,12,0,0,7,0,2,7,0,2
2023020893,2024-02-22,59,1,11,43,0,6,28,0,3,1,0,0,0,0,0,0,0,0,5,0,1,12,0,0,13,0,0
