gameId,gameDate,cA_ev,cA_pp,cA_sh,fA_ev,fA_pp,fA_sh,sA_ev,sA_pp,sA_sh,gA_ev,gA_pp,gA_sh,apA_ev,apA_pp,apA_sh,asA_ev,asA_pp,asA_sh,rsA_ev,rsA_pp,rsA_sh,rbA_ev,rbA_pp,rbA_sh,rgA_ev,rgA_pp,rgA_sh
2022020024,2022-10-14,23,1,9,16,1,7,12,1,6,1,0,0,1,0,0,1,0,0,0,1,0,2,0,2,2,0,2
2022020085,2022-10-22,31,4,10,25,4,9,20,4,8,2,0,1,1,0,1,0,0,1,1,1,0,1,0,2,1,0,2
2022020130,2022-10-29,28,5,14,22,4,11,19,4,6,2,0,1,2,0,1,2,0,1,3,1,3,2,0,1,2,0,1
2022020174,2022-11-04,37,1,9,29,1,6,19,1,5,2,0,1,2,0,1,1,0,1,2,0,0,3,0,0,3,0,0
2022020207,2022-11-09,36,5,13,30,5,12,20,5,11,1,0,1,1,0,1,1,0,1,1,0,0,3,0,0,3,0,0
2022020233,2022-11-12,19,5,14,15,4,13,14,2,11,2,0,1,2,0,1,2,0,1,2,1,0,1,0,1,1,0,1
2022020261,2022-11-17,25,2,4,19,1,3,12,1,2,2,0,1,2,0,0,2,0,0,1,1,1,1,0,0,1,0,0
2022020333,2022-11-26,39,0,6,29,0,6,16,0,4,1,0,1,1,0,1,1,0,1,1,0,0,1,0,1,1,0,1
2022020369,2022-12-01,18,1,3,16,1,3,11,1,3,1,0,2,1,0,2,1,0,2,1,0,0,1,0,0,1,0,0
2022020487,2022-12-17,44,0,9,30,0,7,23,0,7,2,0,2,2,0,2,0,0,2,1,0,0,3,0,0,3,0,0
2022020526,2022-12-22,37,5,5,30,5,5,21,3,3,1,1,1,1,1,1,0,1,1,2,0,0,3,1,1,3,1,1
2022020535,2022-12-23,40,5,6,34,4,3,24,4,3,3,2,0,3,2,0,2,1,0,0,0,0,4,0,1,4,0,1
2022020548,2022-12-27,43,0,5,28,0,5,21,0,3,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,3,0,0
2022020575,2022-12-30,35,0,15,27,0,10,15,0,4,0,0,0,0,0,0,0,0,0,3,0,0,2,0,2,1,0,3
2022020590,2023-01-01,37,1,6,30,0,6,22,0,6,4,0,0,4,0,0,3,0,0,2,0,0,1,0,0,1,0,0
2022020629,2023-01-07,20,4,5,15,4,5,11,3,4,1,0,2,1,0,2,0,0,2,1,0,0,0,0,0,0,0,0
2022020768,2023-01-25,24,0,0,17,0,0,15,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,0,0,4,0,0
2022020783,2023-01-27,45,0,4,33,0,4,25,0,4,3,0,0,3,0,0,2,0,0,2,0,0,1,0,2,1,0,2
2022020805,2023-02-01,43,0,10,34,0,8,26,0,4,1,0,0,1,0,0,0,0,0,6,0,0,0,0,0,0,0,0
2022020871,2023-02-16,29,0,6,25,0,5,18,0,4,1,0,1,1,0,1,1,0,1,3,0,0,2,0,0,2,0,0
2022020933,2023-02-24,42,2,19,36,1,15,23,0,9,0,0,0,0,0,0,0,0,0,2,0,1,2,0,6,2,0,6
2022020986,2023-03-03,30,1,6,22,1,4,13,1,4,1,0,0,1,0,0,1,0,0,1,0,0,3,0,0,3,0,0
2022021012,2023-03-07,17,0,2,15,0,1,10,0,0,2,0,0,2,0,0,1,0,0,1,0,0,2,0,0,2,0,0
2022021207,2023-04-01,23,0,2,17,0,2,12,0,2,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,2,0,0
2022021232,2023-04-04,51,0,7,40,0,6,25,0,3,1,0,1,1,0,1,1,0,1,4,0,0,7,0,1,7,0,1
2022021257,2023-04-08,41,0,5,36,0,5,26,0,4,3,0,1,3,0,1,2,0,1,3,0,0,4,0,0,4,0,0
2022021288,2023-04-11,30,1,1,25,1,0,20,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
2022030131,2023-04-17,49,1,9,35,1,7,21,1,4,1,0,0,0,0,0,0,0,0,7,0,0,5,0,1,5,0,1
2022030132,2023-04-19,56,2,0,39,2,0,25,1,0,3,0,0,3,0,0,2,0,0,4,0,0,6,0,0,6,0,0
2022030133,2023-04-21,46,1,17,36,1,13,26,0,10,3,0,1,3,0,1,2,0,1,6,0,3,4,0,3,4,0,3
2022030134,2023-04-23,52,2,3,31,2,3,25,2,2,1,1,0,1,1,0,0,0,0,3,1,0,5,0,0,5,0,0
2022030135,2023-04-25,37,4,0,33,4,0,20,2,0,3,0,0,3,0,0,1,0,0,4,0,0,3,1,0,3,1,0
2022030312,2023-05-20,45,0,5,31,0,3,23,0,3,1,0,1,1,0,1,0,0,1,6,0,0,5,0,1,5,0,1
