gameId,gameDate,cA_ev,cA_pp,cA_sh,fA_ev,fA_pp,fA_sh,sA_ev,sA_pp,sA_sh,gA_ev,gA_pp,gA_sh,apA_ev,apA_pp,apA_sh,asA_ev,asA_pp,asA_sh,rsA_ev,rsA_pp,rsA_sh,rbA_ev,rbA_pp,rbA_sh,rgA_ev,rgA_pp,rgA_sh
2023020038,2023-10-16,53,0,7,32,0,5,26,0,4,2,0,1,2,0,1,2,0,1,3,0,0,5,0,0,5,0,0
2023020070,2023-10-21,48,1,7,34,1,3,24,0,3,0,0,0,0,0,0,0,0,0,0,0,0,8,0,2,8,0,2
2023020083,2023-10-24,45,1,19,35,1,16,23,1,14,0,0,1,0,0,1,0,0,1,4,0,2,4,0,3,5,0,3
2023020108,2023-10-26,63,4,5,43,2,2,28,2,2,1,0,0,1,0,0,1,0,0,4,0,0,6,0,0,6,0,0
2023020139,2023-10-31,52,1,9,38,1,9,21,0,6,3,0,1,3,0,1,2,0,1,2,0,0,2,0,0,2,0,0
2023020165,2023-11-04,49,1,13,38,1,10,31,1,8,3,1,1,3,0,1,2,0,1,1,0,1,7,0,1,7,0,1
2023020177,2023-11-06,34,0,4,20,0,3,16,0,3,1,0,0,1,0,0,1,0,0,1,0,1,4,0,1,4,0,1
2023020190,2023-11-08,45,2,8,34,2,7,24,2,5,5,0,1,5,0,1,4,0,1,2,0,1,11,0,1,10,0,2
2023020207,2023-11-10,55,0,2,39,0,2,27,0,1,4,0,0,4,0,0,3,0,0,4,0,0,5,0,0,5,0,0
2023020267,2023-11-19,56,1,11,41,1,8,30,1,5,3,0,0,3,0,0,3,0,0,2,0,0,5,0,1,5,0,1
2023020311,2023-11-25,60,1,10,43,1,5,31,1,3,3,0,0,2,0,0,2,0,0,2,0,0,7,0,0,7,0,0
2023020329,2023-11-28,70,3,11,46,2,9,32,2,5,1,0,0,1,0,0,1,0,0,11,1,1,11,0,0,11,0,0
2023020346,2023-11-30,57,1,23,42,1,15,29,1,10,2,0,1,2,0,1,2,0,1,2,0,0,3,0,3,3,0,3
2023020364,2023-12-02,63,0,5,45,0,4,34,0,3,4,0,0,4,0,0,3,0,0,8,0,1,8,0,0,8,0,0
2023020395,2023-12-07,51,1,1,34,1,0,30,1,0,2,0,0,2,0,0,1,0,0,3,0,0,3,0,0,3,0,0
2023020946,2024-02-29,72,2,0,45,2,0,30,2,0,1,1,0,1,0,0,1,0,0,3,0,0,7,0,0,7,0,0
2023020978,2024-03-04,32,4,13,22,4,10,17,2,8,3,0,1,3,0,1,3,0,1,3,3,0,4,0,2,4,0,2
2023020993,2024-03-07,36,2,18,29,1,14,17,0,8,2,0,2,1,0,2,1,0,2,8,0,1,7,0,1,6,0,1
2023021095,2024-03-20,56,2,2,35,2,1,19,1,1,2,0,1,2,0,1,1,0,1,5,1,0,6,0,0,6,0,0
2023021127,2024-03-24,58,3,13,44,3,11,34,2,7,1,0,1,1,0,1,1,0,1,2,0,0,5,0,3,4,0,4
2023021139,2024-03-26,37,0,3,30,0,3,22,0,2,5,0,0,5,0,0,4,0,0,7,0,0,3,0,0,3,0,0
2023021155,2024-03-28,51,0,5,31,0,3,22,0,2,1,0,0,1,0,0,1,0,0,7,0,0,5,0,0,5,0,0
2023021197,2024-04-03,40,5,7,28,5,4,20,3,2,4,0,0,4,0,0,4,0,0,7,1,0,4,0,0,4,0,0
2023021243,2024-04-09,34,1,10,24,1,7,15,1,4,1,0,1,1,0,1,1,0,0,1,0,1,0,0,1,0,0,1
2023021297,2024-04-16,35,0,34,27,0,23,23,0,18,4,0,0,4,0,0,3,0,0,1,0,2,4,0,5,4,0,5
2023030124,2024-04-27,4,0,5,4,0,3,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2023030125,2024-04-30,50,0,1,41,0,1,27,0,1,1,0,0,1,0,0,0,0,0,8,0,0,3,0,0,3,0,0
2023030126,2024-05-02,66,2,2,39,1,0,22,1,0,1,0,0,1,0,0,1,0,0,7,0,0,12,0,0,13,0,0
