gameId,gameDate,cA_ev,cA_pp,cA_sh,fA_ev,fA_pp,fA_sh,sA_ev,sA_pp,sA_sh,gA_ev,gA_pp,gA_sh,apA_ev,apA_pp,apA_sh,asA_ev,asA_pp,asA_sh,mD_ev,mD_pp,mD_sh,mC_ev,mC_pp,mC_sh,rsA_ev,rsA_pp,rsA_sh,rbA_ev,rbA_pp,rbA_sh,rgA_ev,rgA_pp,rgA_sh
2012020015,2013-01-20,47,1,16,37,1,10,26,1,7,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,3,1,0,3,0,1,3,0,1
2012020055,2013-01-25,50,0,2,41,0,1,30,0,1,2,0,1,2,0,1,1,0,1,0,0,0,0,0,0,2,0,0,3,0,0,3,0,0
2012020083,2013-01-29,10,0,0,9,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012020095,2013-01-31,34,2,9,27,1,8,22,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,1,0,0
2012020119,2013-02-03,53,0,10,34,0,7,19,0,5,2,0,1,2,0,1,1,0,1,0,0,0,0,0,0,4,0,2,4,0,0,4,0,0
2012020170,2013-02-10,44,0,2,29,0,2,21,0,2,2,0,1,2,0,1,0,0,1,0,0,0,0,0,0,3,0,0,1,0,1,1,0,1
2012020234,2013-02-20,34,0,16,26,0,15,22,0,10,5,0,1,5,0,1,4,0,1,0,0,0,0,0,0,0,0,0,5,0,3,5,0,3
2012020280,2013-02-26,19,0,12,15,0,11,13,0,9,0,0,4,0,0,4,0,0,4,0,0,2,0,0,2,1,0,2,5,0,3,5,0,3
2012020306,2013-03-02,53,2,5,40,2,2,35,2,2,6,0,0,6,0,0,5,0,0,0,0,0,0,0,0,3,0,0,7,0,0,7,0,0
2012020342,2013-03-07,24,1,5,15,0,3,11,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,1
2012020369,2013-03-10,40,2,6,31,1,5,20,0,4,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,0,0
2012020418,2013-03-17,56,0,9,42,0,6,27,0,5,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,3,0,0,2,0,1,2,0,1
2012020452,2013-03-22,62,1,4,44,1,1,35,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,4,0,0,3,0,0,3,0,0
2012020480,2013-03-26,19,0,1,15,0,1,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0
2012020494,2013-03-28,39,0,9,29,0,6,16,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
2012020507,2013-03-30,49,0,9,33,0,7,29,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,0,0,5,0,1
2012020534,2013-04-02,20,1,0,14,1,0,12,1,0,3,1,0,3,0,0,3,0,0,0,0,0,0,0,0,4,1,0,1,0,0,1,0,0
2012020600,2013-04-11,36,1,8,26,0,7,14,0,5,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,2,0,0,0,0,1,0,0,1
2012020654,2013-04-20,66,1,4,51,1,3,37,1,2,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,5,0,0,1,0,0,1,0,0
2012020677,2013-04-22,47,1,18,35,1,13,27,0,8,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,2,0,0,2,0,0,2,0,0
2012030115,2013-05-09,49,0,8,36,0,7,27,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0
2012030116,2013-05-11,57,2,14,44,1,10,31,1,6,3,0,0,3,0,0,2,0,0,0,0,0,0,0,0,7,0,0,1,0,0,1,0,0
2012030211,2013-05-14,53,1,14,37,1,12,28,1,7,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,1,0,1,1,0,1
2012030212,2013-05-17,39,4,5,24,2,2,18,2,2,2,0,1,2,0,1,2,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0
2012030213,2013-05-19,84,6,8,60,4,5,43,3,2,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,2,0,0,5,0,0,5,0,0
2012030214,2013-05-22,52,1,10,39,1,7,26,1,6,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,5,0,0,7,0,1,7,0,1
2012030215,2013-05-24,38,1,17,30,0,13,22,0,9,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,1,0,0,2,0,1,2,0,1
2012030311,2013-06-01,36,4,9,27,4,8,23,3,4,3,0,0,3,0,0,2,0,0,0,0,0,0,0,0,1,0,0,6,0,0,6,0,0
2012030312,2013-06-03,16,0,3,13,0,3,9,0,3,3,0,0,2,0,0,1,0,0,0,0,0,0,0,0,4,0,0,2,0,0,2,0,0
2012030313,2013-06-05,69,1,7,48,1,4,35,1,4,2,0,0,2,0,0,1,0,0,0,0,0,0,0,0,3,0,0,3,0,1,3,0,1
2012030314,2013-06-07,35,3,7,27,2,4,22,0,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,2,0,1,2,0,1
