gameId,gameDate,cA_ev,cA_pp,cA_sh,fA_ev,fA_pp,fA_sh,sA_ev,sA_pp,sA_sh,gA_ev,gA_pp,gA_sh,apA_ev,apA_pp,apA_sh,asA_ev,asA_pp,asA_sh,mD_ev,mD_pp,mD_sh,mC_ev,mC_pp,mC_sh,rsA_ev,rsA_pp,rsA_sh,rbA_ev,rbA_pp,rbA_sh,rgA_ev,rgA_pp,rgA_sh
2017020008,2017-10-05,54,3,5,36,3,4,23,2,3,4,0,0,4,0,0,3,0,0,0,0,0,0,0,0,6,0,0,1,0,0,1,0,0
2017020017,2017-10-07,57,3,11,34,3,7,22,3,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0,1,3,0,1
2017020044,2017-10-10,43,0,9,35,0,9,21,0,7,2,0,0,2,0,0,2,0,0,0,0,0,2,0,0,4,0,0,3,0,2,3,0,2
2017020061,2017-10-13,50,4,8,30,3,5,19,2,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,5,0,1,5,0,1
2017020085,2017-10-17,43,0,2,29,0,2,22,0,2,2,0,1,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2017020099,2017-10-19,56,4,10,48,4,9,34,4,8,5,0,0,5,0,0,3,0,0,0,0,0,0,0,0,3,1,0,4,0,0,4,0,0
2017020113,2017-10-21,60,2,4,39,2,2,28,2,1,2,0,1,2,0,1,2,0,1,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0
2017020143,2017-10-26,59,2,9,40,1,8,32,1,7,4,0,0,4,0,0,3,0,0,0,0,0,0,0,0,3,0,0,8,0,2,8,0,2
2017020173,2017-10-30,35,2,1,21,2,1,12,2,1,4,1,1,4,0,1,2,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0
2017020188,2017-11-02,50,1,6,33,1,4,23,0,2,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,2,0,1,0,0,1,0,0,1
2017020200,2017-11-04,41,2,14,33,2,11,24,2,8,2,0,3,2,0,3,2,0,2,0,0,0,0,0,0,2,1,0,6,0,1,5,0,2
2017020247,2017-11-10,43,1,7,30,1,7,15,0,4,2,0,1,2,0,1,2,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
2017020252,2017-11-11,15,0,2,8,0,2,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2017020281,2017-11-16,45,0,3,33,0,2,26,0,2,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0,1,2,0,0,2,0,0
2017020307,2017-11-19,40,3,13,30,3,6,19,2,5,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,4,1,0,5,0,1,5,0,1
2017020325,2017-11-22,46,1,4,31,1,3,20,1,3,3,0,1,3,0,1,3,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1
