gameId,gameDate,cA_ev,cA_pp,cA_sh,fA_ev,fA_pp,fA_sh,sA_ev,sA_pp,sA_sh,gA_ev,gA_pp,gA_sh,apA_ev,apA_pp,apA_sh,asA_ev,asA_pp,asA_sh,mD_ev,mD_pp,mD_sh,mC_ev,mC_pp,mC_sh,rsA_ev,rsA_pp,rsA_sh,rbA_ev,rbA_pp,rbA_sh,rgA_ev,rgA_pp,rgA_sh
2023020072,2023-10-21,50,0,3,36,0,0,25,0,0,5,0,0,5,0,0,2,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,0,0
2023020117,2023-10-28,36,2,8,26,2,6,19,2,4,4,1,2,4,1,2,3,0,1,0,0,0,0,0,0,5,0,0,4,0,1,4,0,1
2023020141,2023-11-01,24,0,1,16,0,1,8,0,1,2,0,0,2,0,0,1,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,0,0
2023020157,2023-11-03,42,2,8,30,2,6,19,0,3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,1,4,0,1
2023020189,2023-11-07,44,0,8,24,0,5,16,0,3,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,3,0,0,4,0,0,4,0,0
2023020208,2023-11-10,48,3,27,33,3,19,23,3,12,1,0,2,1,0,2,1,0,2,0,0,0,0,0,0,1,0,0,4,0,1,4,0,1
2023020268,2023-11-19,47,0,11,35,0,3,22,0,0,2,0,0,2,0,0,1,0,0,0,0,0,0,0,0,2,0,1,4,0,0,4,0,0
2023020312,2023-11-25,59,1,3,36,0,1,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0
2023020363,2023-12-02,53,1,26,37,1,14,25,1,6,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,3,0,1,5,0,2,5,0,2
2023020435,2023-12-12,55,2,5,30,2,4,17,2,3,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,6,0,0,8,1,0,8,1,0
2023020448,2023-12-14,48,2,8,32,2,7,22,2,6,2,0,1,2,0,1,2,0,1,0,0,0,0,0,0,3,0,0,4,0,1,4,0,1
2023020465,2023-12-16,56,2,9,36,2,6,25,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,0,0,7,0,0
2023020487,2023-12-19,55,1,3,32,1,3,22,1,3,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,1,1,0,7,0,2,7,0,2
2023020502,2023-12-21,46,2,11,35,2,8,25,2,3,2,1,0,2,1,0,1,0,0,0,0,0,0,0,0,3,1,0,3,0,1,3,0,1
2023020543,2023-12-28,33,0,7,22,0,6,15,0,4,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,2
2023020570,2023-12-31,53,3,3,38,3,2,29,2,1,3,0,0,3,0,0,2,0,0,0,0,0,2,0,0,5,1,0,5,0,0,5,0,0
2023020592,2024-01-04,46,0,17,29,0,11,21,0,7,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,3,0,2,3,0,3,3,0,3
2023020635,2024-01-10,44,0,3,29,0,2,19,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,1,0,0,5,0,1,5,0,1
2023020663,2024-01-13,72,0,10,52,0,6,31,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,10,0,1,10,0,1
2023020694,2024-01-18,39,2,5,20,2,4,11,2,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,1,0,3,1,0
2023020707,2024-01-20,9,0,5,7,0,5,4,0,5,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,3,1,0,3
2023020718,2024-01-21,56,0,7,44,0,6,30,0,3,4,0,0,3,0,0,2,0,0,0,0,0,0,0,0,8,0,0,8,0,2,8,0,2
2023020732,2024-01-23,45,1,5,24,1,2,16,1,2,2,0,2,2,0,2,1,0,2,0,0,0,0,0,0,1,0,0,2,0,1,2,0,1
2023020747,2024-01-25,30,5,12,17,4,6,11,4,2,2,1,0,2,1,0,0,1,0,0,0,0,0,0,0,2,0,0,4,1,0,4,1,0
2023020759,2024-01-27,18,0,1,15,0,1,13,0,1,4,0,0,3,0,0,2,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,0,0
2023020786,2024-02-06,64,0,2,41,0,2,19,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,0,0,6,0,0
2023020797,2024-02-08,56,0,13,35,0,12,21,0,8,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,5,0,1,3,0,1,3,0,1
2023020821,2024-02-12,43,2,5,33,2,2,20,2,1,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,2,0,0,3,0,0,3,0,0
2023020843,2024-02-15,49,0,15,34,0,8,22,0,6,3,0,1,3,0,1,1,0,1,0,0,0,0,0,0,2,0,2,2,0,4,2,0,4
2023020859,2024-02-17,57,1,16,41,1,7,34,1,4,5,0,0,5,0,0,5,0,0,0,0,0,0,0,0,7,0,1,7,0,2,7,0,2
