gameId,gameDate,cA_ev,cA_pp,cA_sh,fA_ev,fA_pp,fA_sh,sA_ev,sA_pp,sA_sh,gA_ev,gA_pp,gA_sh,apA_ev,apA_pp,apA_sh,asA_ev,asA_pp,asA_sh,mD_ev,mD_pp,mD_sh,mC_ev,mC_pp,mC_sh,rsA_ev,rsA_pp,rsA_sh,rbA_ev,rbA_pp,rbA_sh,rgA_ev,rgA_pp,rgA_sh
2018020082,2018-10-16,52,0,18,37,0,13,28,0,12,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,1,0,0,4,0,0,4,0,0
2018020116,2018-10-21,51,2,13,36,2,10,25,1,10,2,0,1,2,0,1,2,0,1,0,0,0,2,0,0,0,0,0,0,0,2,0,0,2
2018020157,2018-10-27,39,6,10,32,6,7,20,5,5,5,2,0,4,1,0,4,0,0,0,0,0,0,0,0,2,2,0,3,0,0,3,0,0
2018020207,2018-11-04,44,4,6,25,4,4,17,4,4,1,0,2,1,0,2,1,0,2,0,0,0,0,0,0,2,0,0,1,3,0,1,3,0
2018020264,2018-11-13,33,0,3,26,0,1,18,0,1,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
2018020279,2018-11-15,36,2,15,28,2,9,21,2,8,1,0,2,1,0,2,0,0,2,2,0,0,0,0,0,3,0,0,1,0,2,1,0,2
2018020293,2018-11-17,55,3,17,40,3,12,31,3,11,2,0,3,2,0,2,2,0,2,0,0,0,0,0,0,2,0,0,6,0,1,6,0,1
2018020314,2018-11-19,54,1,8,41,0,6,28,0,6,2,0,1,2,0,1,2,0,1,0,0,0,0,0,0,3,1,0,2,0,1,2,0,1
2018020325,2018-11-21,43,1,16,39,1,13,33,1,9,1,0,2,1,0,2,1,0,2,0,0,0,0,0,0,8,0,0,5,0,1,5,0,1
2018020341,2018-11-23,49,1,10,35,1,10,26,1,5,2,0,0,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,6,0,3,6,0,3
2018020359,2018-11-25,51,1,7,43,1,5,31,0,4,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,1,2,0,0,2,0,0
2018020370,2018-11-27,36,1,5,29,1,4,20,1,1,2,0,1,2,0,1,2,0,1,0,0,0,0,0,0,1,0,0,3,0,1,3,0,1
2018020385,2018-11-29,37,1,1,30,1,0,21,1,0,4,0,0,4,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
2018020399,2018-12-01,38,2,13,23,2,10,15,2,10,3,0,1,2,0,1,1,0,1,0,0,0,0,0,0,7,0,0,3,0,1,3,0,1
2018020413,2018-12-03,31,2,10,26,1,9,19,1,7,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,5,0,0,1,0,0,1,0,0
2018020434,2018-12-06,56,0,6,40,0,6,31,0,4,2,0,0,2,0,0,1,0,0,0,0,0,2,0,0,8,0,0,3,0,0,3,0,0
2018020449,2018-12-08,47,1,2,35,1,1,28,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,3,0,0,2,0,0,2,0,0
2018020463,2018-12-10,43,3,0,34,1,0,25,1,0,3,0,0,3,0,0,1,0,0,0,0,0,0,0,0,6,0,0,4,0,0,4,0,0
2018020537,2018-12-20,55,3,2,45,3,1,34,2,1,4,0,0,3,0,0,2,0,0,0,0,0,0,0,0,2,1,0,6,0,0,6,0,0
2018020689,2019-01-12,44,1,10,37,1,7,26,1,6,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,1,0,0,1,0,2,1,0,2
2018020795,2019-02-02,50,1,5,36,1,5,29,1,3,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,4,0,0,1,0,0,1,0,0
2018020858,2019-02-10,45,2,5,36,1,4,25,0,2,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,8,0,0,2,0,0,2,0,0
2018020918,2019-02-19,51,1,8,36,0,5,25,0,5,2,0,0,2,0,0,2,0,0,2,0,0,0,0,0,3,0,0,6,0,1,6,0,1
2018020984,2019-02-28,63,0,3,47,0,3,39,0,2,3,0,1,3,0,1,2,0,1,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0
2018021051,2019-03-09,27,2,14,20,2,11,14,2,8,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,2,0,0,1,0,1,1,0,1
2018021138,2019-03-21,53,0,2,40,0,1,27,0,1,3,0,0,3,0,0,2,0,0,0,0,0,0,0,0,9,0,0,3,0,0,3,0,0
