gameId,gameDate,cA_ev,cA_pp,cA_sh,fA_ev,fA_pp,fA_sh,sA_ev,sA_pp,sA_sh,gA_ev,gA_pp,gA_sh,apA_ev,apA_pp,apA_sh,asA_ev,asA_pp,asA_sh,mD_ev,mD_pp,mD_sh,mC_ev,mC_pp,mC_sh,rsA_ev,rsA_pp,rsA_sh,rbA_ev,rbA_pp,rbA_sh,rgA_ev,rgA_pp,rgA_sh
2022020004,2022-10-11,71,1,8,51,1,6,44,1,6,3,0,1,3,0,1,2,0,1,0,0,0,0,0,0,7,0,0,8,0,0,8,0,0
2022020020,2022-10-13,29,1,11,22,1,9,16,0,5,2,0,1,2,0,1,1,0,1,0,0,0,0,2,0,5,0,0,1,0,1,1,0,1
2022020044,2022-10-17,40,5,10,30,5,9,25,3,5,3,0,1,3,0,1,3,0,1,0,0,0,0,0,0,0,1,0,5,0,0,5,0,0
2022020062,2022-10-20,32,3,6,24,3,3,20,3,2,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,2,0,0,2,0,0
2022020079,2022-10-22,58,0,8,40,0,8,28,0,4,4,0,0,4,0,0,3,0,0,0,0,0,0,0,0,7,0,0,6,0,0,6,0,0
2022020106,2022-10-25,42,5,8,25,3,5,18,3,4,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,6,1,0,2,1,0,2,1,0
2022020120,2022-10-27,25,2,9,20,2,6,11,1,6,3,1,1,2,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2022020146,2022-10-31,36,0,14,27,0,11,20,0,8,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0
2022020168,2022-11-03,37,1,1,28,1,1,17,1,1,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,3,0,0,1,0,0,1,0,0
2022020189,2022-11-05,69,2,3,53,1,3,34,1,3,4,0,0,4,0,0,2,0,0,2,0,0,0,0,0,4,0,0,7,0,1,7,0,1
2022020206,2022-11-08,38,1,5,27,1,4,16,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,2,2,0,2
2022020220,2022-11-10,37,2,14,27,2,11,21,1,10,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,2,0,0,5,0,1,5,0,1
2022020246,2022-11-14,47,0,9,33,0,6,25,0,5,5,0,1,5,0,1,4,0,1,0,0,0,0,0,0,2,0,1,6,0,0,6,0,0
2022020273,2022-11-18,43,0,8,29,0,5,23,0,2,3,0,1,3,0,1,2,0,1,0,0,0,0,0,0,2,0,0,2,0,0,2,0,0
2022020331,2022-11-25,59,0,11,40,0,7,27,0,4,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,4,0,0,7,0,0,7,0,0
2022020345,2022-11-27,65,0,8,45,0,6,35,0,4,2,0,1,2,0,1,2,0,1,0,0,0,0,0,0,3,0,0,9,0,3,9,0,3
2022020360,2022-11-29,22,0,4,17,0,3,11,0,3,3,0,2,3,0,2,2,0,2,0,0,0,0,0,0,0,0,0,2,0,1,2,0,1
2022020375,2022-12-01,30,4,8,22,4,6,11,4,6,2,1,0,2,0,0,2,0,0,2,0,0,0,0,0,1,0,0,3,0,0,3,0,0
2022020391,2022-12-03,50,1,6,45,1,4,29,0,2,3,0,1,3,0,1,3,0,1,0,0,0,0,0,0,2,0,0,7,0,0,7,0,0
2022020420,2022-12-08,53,1,9,43,1,8,33,1,7,4,0,1,3,0,1,3,0,1,0,0,0,0,0,0,5,0,0,3,0,1,3,0,1
2022020443,2022-12-11,52,2,6,34,1,5,21,1,4,3,1,2,3,1,2,2,1,2,0,0,0,0,0,0,1,0,0,4,0,0,4,0,0
2022020543,2022-12-23,43,0,11,28,0,8,18,0,6,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,4,0,0,4,0,0,3,0,1
2022020581,2022-12-31,29,5,9,21,4,7,15,4,3,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,5,0,0,2,0,0,2,0,0
2022020690,2023-01-14,38,0,14,26,0,10,19,0,8,3,0,1,3,0,1,1,0,1,0,0,0,0,0,0,5,0,0,0,0,2,0,0,2
2022020729,2023-01-19,7,0,11,6,0,7,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
2022020742,2023-01-21,48,1,2,33,1,2,23,0,2,2,0,1,2,0,1,2,0,1,0,0,2,0,0,0,4,0,0,4,0,0,4,0,0
2022020790,2023-01-28,46,0,5,32,0,2,24,0,1,5,0,0,5,0,0,3,0,0,0,0,0,0,0,0,4,0,0,1,0,0,1,0,0
2022020882,2023-02-17,16,0,4,11,0,3,8,0,2,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,4,0,0,4,0,0
2022020892,2023-02-18,40,0,9,31,0,9,25,0,7,4,0,1,4,0,1,3,0,1,0,0,0,0,0,0,0,0,0,4,0,1,4,0,1
2022020934,2023-02-24,41,0,4,28,0,3,15,0,3,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,2,0,0,4,0,0,4,0,0
2022020950,2023-02-26,12,1,3,10,0,2,7,0,0,3,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022021003,2023-03-05,48,1,7,31,0,7,23,0,5,3,0,0,3,0,0,2,0,0,0,0,0,0,0,0,7,0,0,4,0,3,4,0,3
2022021031,2023-03-09,65,1,7,51,0,4,34,0,3,2,0,1,2,0,1,2,0,1,0,0,0,0,0,0,4,0,0,11,0,0,11,0,0
