gameId,gameDate,cA_ev,cA_pp,cA_sh,fA_ev,fA_pp,fA_sh,sA_ev,sA_pp,sA_sh,gA_ev,gA_pp,gA_sh,apA_ev,apA_pp,apA_sh,asA_ev,asA_pp,asA_sh,mD_ev,mD_pp,mD_sh,mC_ev,mC_pp,mC_sh,rsA_ev,rsA_pp,rsA_sh,rbA_ev,rbA_pp,rbA_sh,rgA_ev,rgA_pp,rgA_sh
2023020039,2023-10-16,58,2,14,40,2,11,32,1,7,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,3,0,2,6,0,0,7,0,0
2023020049,2023-10-18,47,2,15,31,2,8,22,1,6,5,0,1,5,0,1,4,0,1,0,0,0,0,0,0,2,0,0,3,0,2,3,0,2
2023020069,2023-10-21,50,1,15,32,0,13,21,0,7,2,0,1,2,0,1,2,0,1,0,0,0,0,0,0,4,0,2,5,0,1,5,0,1
2023020083,2023-10-24,31,0,8,17,0,6,12,0,5,2,0,2,2,0,2,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2023020114,2023-10-27,44,2,25,34,2,17,26,2,13,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,8,0,0,1,0,6,1,0,6
2023020128,2023-10-29,56,5,0,37,4,0,28,3,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,3,2,0,5,0,0,5,0,0
2023020150,2023-11-02,35,1,3,29,1,2,20,0,1,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0
2023020191,2023-11-08,42,0,6,31,0,4,23,0,2,4,0,0,4,0,0,3,0,0,0,0,0,0,0,0,7,0,0,3,0,1,3,0,1
2023020285,2023-11-22,52,1,14,30,1,11,18,1,8,2,0,1,2,0,1,1,0,1,0,0,0,0,0,0,7,0,0,2,0,1,2,0,1
2023020326,2023-11-27,38,2,10,26,2,7,16,2,5,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,3,1,0,2,0,3,2,0,3
2023020352,2023-11-30,51,2,17,38,2,11,24,2,6,4,0,0,3,0,0,1,0,0,0,0,0,0,0,0,5,0,0,8,0,1,8,0,1
2023020368,2023-12-02,48,1,10,41,1,7,30,0,5,2,0,1,2,0,1,1,0,1,0,0,0,0,0,0,1,0,0,4,0,1,4,0,1
2023020378,2023-12-04,6,0,3,4,0,3,2,0,3,1,0,2,1,0,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023020422,2023-12-10,48,1,13,34,1,11,26,1,7,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,3,0,0,3,0,2,3,0,2
2023020475,2023-12-17,52,2,11,40,2,6,24,2,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,1,0,3,0,0,3,0,0
2023020496,2023-12-20,51,0,10,36,0,7,29,0,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,0,0,5,0,1,5,0,1
2023020529,2023-12-27,41,0,9,36,0,8,26,0,5,4,0,1,4,0,1,4,0,1,0,0,0,0,0,0,3,0,0,1,0,0,1,0,0
2023020550,2023-12-29,53,2,7,41,2,4,26,1,2,5,0,0,5,0,0,4,0,0,0,0,0,0,0,0,3,0,0,8,1,0,8,1,0
2023020576,2024-01-02,59,1,15,38,1,12,26,1,8,2,0,1,2,0,1,2,0,1,0,0,0,0,0,0,5,1,0,8,0,2,8,0,2
2023020603,2024-01-05,69,1,5,49,1,5,30,0,3,3,0,2,3,0,2,2,0,2,0,0,0,0,0,0,7,0,0,9,0,0,9,0,0
2023020618,2024-01-07,69,0,7,57,0,6,37,0,4,1,0,2,1,0,2,1,0,1,0,0,0,0,0,0,9,0,0,12,0,0,12,0,0
2023020645,2024-01-11,63,0,0,45,0,0,23,0,0,4,0,0,4,0,0,3,0,0,0,0,0,0,0,0,7,0,0,3,0,0,3,0,0
2023020683,2024-01-16,53,2,7,34,2,3,20,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,1,0,0
2023020734,2024-01-23,46,0,7,36,0,5,26,0,4,5,0,0,5,0,0,4,0,0,0,0,0,0,0,0,2,0,0,3,0,0,3,0,0
2023020789,2024-02-06,24,0,4,20,0,3,14,0,3,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
2023020795,2024-02-08,69,0,18,45,0,14,32,0,8,2,0,1,2,0,1,0,0,1,0,0,0,0,0,0,5,0,0,12,0,2,12,0,2
2023020818,2024-02-11,53,1,12,32,1,7,22,1,6,3,0,0,2,0,0,1,0,0,0,0,0,0,0,0,5,0,0,5,0,2,5,0,2
2023020857,2024-02-17,54,0,10,39,0,7,26,0,5,2,0,1,2,0,1,1,0,1,0,0,0,0,0,0,2,0,0,11,0,0,11,0,0
2023020923,2024-02-26,52,2,5,26,1,2,19,1,1,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,6,0,1,7,0,2,7,0,2
2023021043,2024-03-13,45,2,11,33,2,8,29,2,6,4,0,3,4,0,3,3,0,3,0,0,0,0,0,0,6,0,0,2,0,0,2,0,0
2023021109,2024-03-22,44,2,2,32,2,1,20,1,1,4,0,0,4,0,0,2,0,0,0,0,0,0,0,0,6,0,0,7,0,0,7,0,0
2023021189,2024-04-02,9,0,0,7,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023021212,2024-04-05,72,3,12,54,3,9,34,2,8,1,0,2,1,0,2,1,0,2,0,0,0,0,0,0,5,0,1,8,0,4,8,0,4
