gameId,gameDate,cA_ev,cA_pp,cA_sh,fA_ev,fA_pp,fA_sh,sA_ev,sA_pp,sA_sh,gA_ev,gA_pp,gA_sh,apA_ev,apA_pp,apA_sh,asA_ev,asA_pp,asA_sh,mD_ev,mD_pp,mD_sh,mC_ev,mC_pp,mC_sh,rsA_ev,rsA_pp,rsA_sh,rbA_ev,rbA_pp,rbA_sh,rgA_ev,rgA_pp,rgA_sh
2019020011,2019-10-03,43,1,17,31,1,13,23,1,7,2,0,2,2,0,2,1,0,2,0,0,0,0,0,0,3,0,1,1,0,3,1,0,3
2019020028,2019-10-05,46,2,21,31,2,17,21,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,2,0,0,2,0,0
2019020042,2019-10-08,54,1,7,44,1,6,36,1,3,3,0,1,3,0,1,3,0,1,0,0,0,0,0,0,4,0,0,6,0,0,6,0,0
2019020055,2019-10-10,58,0,19,44,0,14,28,0,8,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,2,1,0,2
2019020074,2019-10-12,39,1,11,30,1,9,25,1,4,6,0,0,5,0,0,4,0,0,0,0,0,0,0,0,5,0,0,4,0,1,4,0,1
2019020088,2019-10-15,35,2,3,22,2,3,17,2,3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,3,0,0,3,0,0
2019020103,2019-10-17,44,1,5,36,1,5,23,1,4,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,1,2,0,1
2019020122,2019-10-19,25,2,18,18,1,13,17,1,10,2,1,1,1,0,1,1,0,1,0,0,0,4,0,0,0,2,0,1,0,2,1,0,2
2019020153,2019-10-24,39,1,2,31,1,2,22,0,1,5,0,0,5,0,0,3,0,0,0,0,0,0,0,0,2,0,1,3,0,0,3,0,0
2019020168,2019-10-26,63,1,19,48,1,12,37,1,7,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,2,1,0,2
2019020183,2019-10-29,55,0,7,40,0,3,25,0,3,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,2,0,0,3,0,0,3,0,0
2019020194,2019-10-31,44,3,5,39,3,3,32,2,2,3,2,0,3,2,0,3,0,0,2,0,0,0,0,0,2,0,0,2,0,0,2,0,0
2019020211,2019-11-02,54,3,8,46,2,8,37,1,5,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4,0,0,4,0,0
2019020231,2019-11-05,37,5,13,28,5,11,22,4,11,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,2,0,3,0,0,3,0,0
2019020245,2019-11-07,38,3,5,30,2,5,17,2,4,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2019020261,2019-11-09,38,1,7,30,1,7,22,1,5,1,0,2,1,0,2,1,0,2,0,0,0,0,0,0,7,0,1,3,0,0,3,0,0
2019020302,2019-11-16,32,0,9,23,0,8,18,0,5,2,0,0,1,0,0,1,0,0,0,0,0,0,0,2,3,0,0,2,0,1,2,0,1
2019020328,2019-11-19,45,0,8,35,0,7,19,0,7,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,5,0,0,5,0,3,5,0,3
