gameId,gameDate,cA_ev,cA_pp,cA_sh,fA_ev,fA_pp,fA_sh,sA_ev,sA_pp,sA_sh,gA_ev,gA_pp,gA_sh,apA_ev,apA_pp,apA_sh,asA_ev,asA_pp,asA_sh,rsA_ev,rsA_pp,rsA_sh,rbA_ev,rbA_pp,rbA_sh,rgA_ev,rgA_pp,rgA_sh
2022020014,2022-10-13,42,4,21,26,4,12,19,2,7,2,0,0,2,0,0,1,0,0,4,0,0,4,0,4,4,0,4
2022020032,2022-10-15,50,0,7,33,0,4,21,0,2,1,0,0,0,0,0,0,0,0,5,0,2,9,0,0,9,0,0
2022020066,2022-10-20,61,0,13,47,0,9,34,0,8,3,0,0,3,0,0,2,0,0,6,0,0,9,0,1,9,0,1
2022020080,2022-10-22,32,3,9,24,3,8,16,3,7,5,0,0,5,0,0,4,0,0,4,1,0,3,0,2,3,0,2
2022020108,2022-10-26,56,1,15,45,1,10,32,1,8,0,0,0,0,0,0,0,0,0,3,0,1,6,0,2,6,0,2
2022020124,2022-10-28,73,0,14,49,0,10,28,0,7,2,0,0,2,0,0,1,0,0,1,0,0,6,0,1,6,0,1
2022020152,2022-11-01,35,1,9,25,1,6,16,1,5,0,0,1,0,0,1,0,0,1,2,0,0,1,0,1,1,0,1
2022020166,2022-11-03,55,0,7,50,0,3,33,0,1,1,0,1,1,0,1,1,0,1,3,0,0,3,0,0,3,0,0
2022020181,2022-11-05,4,1,0,3,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2022020193,2022-11-07,73,0,0,55,0,0,46,0,0,3,0,0,3,0,0,2,0,0,7,0,0,8,0,0,8,0,0
2022020216,2022-11-10,47,0,8,31,0,6,24,0,3,0,0,1,0,0,1,0,0,1,6,0,0,6,0,1,6,0,1
2022020231,2022-11-12,51,0,7,38,0,3,26,0,3,2,0,1,2,0,1,2,0,1,5,0,0,3,0,1,3,0,1
2022020267,2022-11-17,48,1,4,40,1,4,27,1,3,4,0,1,4,0,1,4,0,1,5,0,0,8,0,0,8,0,0
2022020295,2022-11-21,57,0,3,45,0,3,29,0,3,1,0,1,1,0,1,1,0,1,2,0,0,7,0,1,7,0,1
2022020310,2022-11-23,51,0,23,42,0,18,35,0,14,0,0,0,0,0,0,0,0,0,5,0,0,7,0,4,7,0,4
2022020326,2022-11-25,44,1,8,32,1,6,21,1,4,0,0,2,0,0,2,0,0,2,2,0,0,4,0,0,4,0,0
2022020353,2022-11-29,45,3,8,33,2,6,27,2,3,1,1,0,1,1,0,0,1,0,7,0,0,5,1,0,5,1,0
2022020377,2022-12-02,33,0,8,25,0,6,15,0,6,0,0,2,0,0,2,0,0,2,1,0,0,2,0,1,2,0,1
2022020407,2022-12-06,40,0,8,33,0,5,24,0,2,5,0,0,5,0,0,4,0,0,1,0,0,5,0,0,5,0,0
2022020440,2022-12-10,69,2,6,39,2,5,23,2,4,3,0,0,3,0,0,3,0,0,5,0,0,8,0,0,8,0,0
2022020483,2022-12-16,38,1,17,25,1,13,21,0,8,5,0,0,4,0,0,4,0,0,1,0,0,5,0,1,5,0,1
2022020494,2022-12-17,6,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022020506,2022-12-19,79,0,13,56,0,10,40,0,6,0,0,0,0,0,0,0,0,0,2,0,0,11,0,4,11,0,4
2022020527,2022-12-22,43,2,20,32,2,17,18,2,13,3,0,1,3,0,1,2,0,1,3,0,0,4,0,1,4,0,1
2022020538,2022-12-23,37,6,5,23,5,4,16,4,3,1,0,0,1,0,0,0,0,0,1,0,1,5,0,0,5,0,0
2022020550,2022-12-27,43,0,4,31,0,1,20,0,1,1,0,0,0,0,0,0,0,0,6,0,0,5,0,1,5,0,1
2022020567,2022-12-29,45,2,3,30,2,2,18,1,2,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,0
2022020594,2023-01-01,46,3,5,31,3,5,26,3,5,2,0,1,2,0,1,2,0,1,4,0,0,2,0,3,2,0,3
2022020607,2023-01-03,49,0,11,34,0,8,20,0,6,1,0,1,1,0,1,1,0,1,5,0,0,3,0,0,3,0,0
2022020618,2023-01-05,53,2,14,39,2,10,28,2,8,2,1,1,2,1,1,2,0,1,3,0,0,8,0,1,8,0,1
2022020653,2023-01-10,50,1,2,33,1,2,24,1,1,1,0,0,1,0,0,1,0,0,3,0,0,6,0,0,6,0,0
2022020669,2023-01-12,47,3,15,35,3,10,25,3,7,1,1,0,1,1,0,1,0,0,3,1,0,6,0,1,6,0,1
2022020679,2023-01-14,42,1,3,28,1,3,20,1,2,1,0,0,1,0,0,0,0,0,4,0,0,3,0,0,3,0,0
2022020702,2023-01-16,61,0,8,47,0,4,34,0,1,4,0,0,4,0,0,4,0,0,4,0,0,6,0,1,6,0,1
2022020722,2023-01-19,79,0,10,55,0,6,40,0,5,3,0,0,3,0,0,3,0,0,3,0,0,8,0,1,8,0,1
2022020739,2023-01-21,56,1,9,40,0,6,24,0,1,4,0,0,3,0,0,1,0,0,4,0,0,8,0,0,7,0,1
2022020752,2023-01-23,53,1,13,43,1,10,29,1,9,4,0,1,3,0,1,2,0,1,5,0,0,6,0,3,6,0,3
2022020780,2023-01-27,31,2,12,23,2,10,12,2,9,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1
2022020816,2023-02-07,57,0,6,42,0,4,28,0,4,0,0,0,0,0,0,0,0,0,2,0,0,2,0,2,2,0,2
2022020826,2023-02-09,44,2,10,36,2,9,26,1,7,4,0,2,4,0,2,3,0,2,5,0,0,5,1,2,5,1,2
2022020858,2023-02-14,48,2,12,33,2,9,23,2,9,1,0,1,1,0,1,1,0,1,3,0,0,7,0,3,7,0,3
2022020879,2023-02-17,79,0,1,62,0,1,43,0,1,4,0,0,4,0,0,4,0,0,2,0,0,15,0,0,15,0,0
2022020906,2023-02-20,64,1,11,51,1,9,40,1,5,1,0,1,1,0,1,1,0,1,1,0,0,6,0,4,6,0,4
2022020917,2023-02-22,40,3,15,29,1,11,19,1,6,0,0,1,0,0,1,0,0,1,3,0,0,5,0,1,5,0,1
2022020934,2023-02-24,41,0,5,33,0,2,27,0,2,3,0,0,2,0,0,2,0,0,1,0,0,2,0,2,2,0,2
2022020962,2023-02-28,50,0,6,37,0,3,28,0,3,1,0,0,1,0,0,0,0,0,2,0,0,6,0,2,6,0,2
2022020989,2023-03-04,36,1,6,25,1,3,19,1,3,0,0,1,0,0,1,0,0,1,2,0,1,0,0,0,0,0,0
2022021017,2023-03-07,58,0,2,27,0,1,24,0,0,2,0,0,1,0,0,1,0,0,3,0,0,6,0,0,6,0,0
2022021027,2023-03-09,54,1,5,46,1,3,33,1,2,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,2,0,0
2022021075,2023-03-14,60,1,7,48,1,6,32,1,3,2,0,2,2,0,2,2,0,2,3,0,0,8,0,1,8,0,1
2022021079,2023-03-15,36,1,3,26,1,3,20,0,3,2,0,1,2,0,1,2,0,1,1,0,0,3,0,0,3,0,0
2022021107,2023-03-18,50,1,5,34,1,2,27,1,2,1,0,0,1,0,0,1,0,0,2,0,0,5,0,0,5,0,0
2022021127,2023-03-21,60,1,0,41,1,0,26,1,0,2,0,0,2,0,0,2,0,0,1,1,0,7,0,0,7,0,0
2022021147,2023-03-24,47,0,11,35,0,8,23,0,4,3,0,2,2,0,2,1,0,2,2,0,0,4,0,2,4,0,2
2022021172,2023-03-27,60,1,5,43,1,3,27,1,3,0,1,0,0,0,0,0,0,0,5,0,0,9,0,0,9,0,0
2022021187,2023-03-29,51,0,0,36,0,0,26,0,0,1,0,0,0,0,0,0,0,0,4,0,0,2,0,0,2,0,0
2022021209,2023-04-01,31,1,2,26,1,2,18,1,2,4,0,0,4,0,0,4,0,0,2,0,0,2,0,0,2,0,0
2022021219,2023-04-02,58,2,6,42,2,5,29,2,4,2,0,0,2,0,0,1,0,0,4,0,0,5,0,2,5,0,2
2022021249,2023-04-06,44,4,3,34,4,2,25,4,2,1,0,0,1,0,0,0,0,0,2,0,0,6,1,1,6,1,1
2022021268,2023-04-08,51,2,5,37,2,4,23,1,3,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,2,1,0
2022021277,2023-04-10,45,1,0,32,1,0,22,1,0,3,0,0,3,0,0,1,0,0,2,0,0,1,0,0,1,0,0
2022021295,2023-04-12,47,1,1,28,1,1,18,1,0,1,1,0,1,0,0,0,0,0,3,0,0,2,0,0,2,0,0
2022030131,2023-04-17,62,1,10,48,1,7,31,1,5,0,0,2,0,0,2,0,0,2,4,0,0,7,0,1,7,0,1
2022030132,2023-04-19,56,0,17,44,0,12,28,0,9,3,0,1,3,0,0,3,0,0,3,0,0,3,0,1,3,0,1
2022030133,2023-04-21,45,2,8,31,2,5,26,2,3,0,1,0,0,1,0,0,0,0,6,0,1,3,0,2,3,0,2
2022030134,2023-04-23,46,0,11,33,0,4,25,0,4,3,0,2,3,0,2,1,0,2,3,0,0,2,0,2,2,0,2
2022030135,2023-04-25,66,2,9,45,2,8,29,2,5,2,0,0,2,0,0,2,0,0,1,1,0,5,0,2,5,0,2
2022030136,2023-04-28,73,2,1,52,2,1,38,2,1,2,0,0,2,0,0,0,0,0,5,0,0,10,0,0,10,0,0
