gameId,gameDate,cA_ev,cA_pp,cA_sh,fA_ev,fA_pp,fA_sh,sA_ev,sA_pp,sA_sh,gA_ev,gA_pp,gA_sh,apA_ev,apA_pp,apA_sh,asA_ev,asA_pp,asA_sh,rsA_ev,rsA_pp,rsA_sh,rbA_ev,rbA_pp,rbA_sh,rgA_ev,rgA_pp,rgA_sh
2013020026,2013-10-05,52,0,20,41,0,14,31,0,8,1,0,1,1,0,1,1,0,1,2,0,0,3,0,1,3,0,1
2013020041,2013-10-08,34,0,12,26,0,9,16,0,7,0,0,2,0,0,2,0,0,2,1,0,0,1,0,0,1,0,0
2013020052,2013-10-10,28,0,11,22,0,8,16,0,5,1,0,1,1,0,1,1,0,1,4,0,0,0,0,1,0,0,1
2013020088,2013-10-15,44,1,21,35,1,13,21,0,10,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
2013020102,2013-10-17,38,1,7,28,0,6,23,0,3,1,0,0,1,0,0,1,0,0,2,0,0,2,0,0,2,0,0
2013020114,2013-10-19,18,2,10,13,0,8,10,0,7,4,0,0,3,0,0,3,0,0,1,0,0,0,0,0,0,0,0
2013020143,2013-10-24,56,0,17,43,0,14,32,0,12,4,0,1,2,0,1,2,0,1,2,0,0,0,0,1,0,0,1
2013020159,2013-10-26,26,0,11,20,0,9,16,0,6,2,0,0,2,0,0,2,0,0,7,0,0,0,0,1,0,0,1
2013020179,2013-10-29,28,1,5,23,1,4,17,1,4,1,1,0,0,1,0,0,0,0,2,0,0,1,0,0,1,0,0
2013020193,2013-11-01,55,0,13,37,0,7,26,0,5,0,0,0,0,0,0,0,0,0,4,0,1,4,0,0,4,0,0
2013020202,2013-11-02,44,2,13,32,1,9,25,0,5,2,0,0,2,0,0,2,0,0,4,0,0,0,0,0,0,0,0
2013020237,2013-11-07,51,2,6,42,2,5,33,2,5,1,0,1,1,0,1,1,0,0,3,0,0,2,0,0,2,0,0
2013020248,2013-11-09,36,0,15,23,0,11,19,0,8,2,0,0,1,0,0,0,0,0,1,0,0,2,0,1,2,0,1
2013020268,2013-11-12,48,0,13,37,0,9,23,0,6,1,0,0,1,0,0,0,0,0,3,0,0,6,0,0,6,0,0
2013020279,2013-11-14,33,0,10,23,0,9,18,0,7,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1
2013020300,2013-11-16,12,0,6,11,0,6,9,0,5,1,0,2,1,0,2,0,0,2,0,0,0,0,0,0,0,0,0
2013020321,2013-11-19,42,1,14,37,1,11,24,1,6,3,1,1,3,1,1,2,0,1,5,0,0,4,0,2,4,0,2
2013020340,2013-11-22,52,6,5,42,6,5,33,5,4,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,2,0,0
2013020358,2013-11-25,54,0,20,33,0,17,25,0,12,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
2013020381,2013-11-29,45,0,8,34,0,5,23,0,5,1,0,1,1,0,1,1,0,1,3,0,0,2,0,1,2,0,1
