gameId,gameDate,cA_ev,cA_pp,cA_sh,fA_ev,fA_pp,fA_sh,sA_ev,sA_pp,sA_sh,gA_ev,gA_pp,gA_sh,apA_ev,apA_pp,apA_sh,asA_ev,asA_pp,asA_sh,mD_ev,mD_pp,mD_sh,mC_ev,mC_pp,mC_sh,rsA_ev,rsA_pp,rsA_sh,rbA_ev,rbA_pp,rbA_sh,rgA_ev,rgA_pp,rgA_sh
2018020271,2018-11-13,21,0,10,15,0,8,9,0,7,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,2,0,0,1,0,1,1,0,1
2018020288,2018-11-16,48,1,10,37,0,8,29,0,6,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
2018020299,2018-11-17,55,3,12,43,3,8,33,3,6,1,1,2,1,0,2,0,0,2,0,0,0,0,0,0,0,1,0,4,0,0,4,0,0
2018020313,2018-11-19,49,0,5,36,0,5,24,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,1,0,0
2018020331,2018-11-21,37,1,9,34,1,7,24,1,6,3,0,3,3,0,3,3,0,3,0,0,0,0,0,0,3,0,0,2,0,0,2,0,0
2018020357,2018-11-24,42,1,2,36,1,2,25,1,2,2,0,1,1,0,1,1,0,1,0,0,0,0,0,0,4,0,0,5,0,0,5,0,0
2018020361,2018-11-25,50,6,8,39,6,5,28,2,4,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,2,0,0,3,0,1,3,0,1
2018020376,2018-11-27,48,6,8,32,6,6,24,5,4,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,3,1,0,3,1,0
2018020394,2018-11-30,49,1,5,41,1,4,31,1,3,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,6,0,0,1,0,1,1,0,1
2018020466,2018-12-11,47,1,26,38,1,20,32,1,14,2,0,2,1,0,2,1,0,2,0,0,0,0,0,0,4,0,1,3,0,2,3,0,2
2018020565,2018-12-23,51,0,2,36,0,1,24,0,1,2,0,1,2,0,1,2,0,1,0,0,0,0,0,0,4,0,0,4,0,0,4,0,0
