gameId,gameDate,cA_ev,cA_pp,cA_sh,fA_ev,fA_pp,fA_sh,sA_ev,sA_pp,sA_sh,gA_ev,gA_pp,gA_sh,apA_ev,apA_pp,apA_sh,asA_ev,asA_pp,asA_sh,rsA_ev,rsA_pp,rsA_sh,rbA_ev,rbA_pp,rbA_sh,rgA_ev,rgA_pp,rgA_sh
2014020010,2014-10-09,42,0,15,31,0,13,21,0,11,0,0,3,0,0,3,0,0,2,2,0,1,1,0,3,1,0,3
2014020022,2014-10-11,13,0,5,10,0,5,9,0,5,3,0,2,2,0,2,2,0,2,1,0,1,2,0,1,2,0,1
2014020037,2014-10-13,33,1,8,27,1,5,18,0,5,0,0,1,0,0,1,0,0,1,3,0,0,0,0,0,0,0,0
2014020056,2014-10-17,33,1,16,27,1,12,18,0,8,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,0,2
2014020087,2014-10-21,35,0,18,31,0,13,22,0,11,1,0,2,1,0,2,0,0,2,2,0,0,3,0,0,3,0,0
2014020115,2014-10-25,50,1,26,36,0,20,24,0,17,0,0,2,0,0,2,0,0,2,0,0,2,2,0,1,2,0,1
2014020143,2014-10-30,34,2,14,27,2,13,21,2,10,0,0,1,0,0,1,0,0,1,5,0,0,1,1,1,1,1,1
2014020156,2014-11-01,29,1,25,23,1,19,22,0,15,1,0,0,1,0,0,1,0,0,2,0,0,1,0,2,1,0,2
2014020172,2014-11-04,52,0,0,40,0,0,25,0,0,2,0,0,2,0,0,1,0,0,4,0,0,2,0,0,2,0,0
2014020188,2014-11-06,50,1,2,37,1,1,29,1,0,4,0,0,4,0,0,3,0,0,2,0,0,3,0,0,3,0,0
2014020225,2014-11-11,49,0,6,36,0,2,25,0,1,1,0,0,1,0,0,1,0,0,4,0,0,8,0,1,8,0,1
2014020246,2014-11-14,59,3,5,38,3,3,28,3,3,3,0,0,3,0,0,3,0,0,3,0,0,6,0,1,6,0,1
2014020277,2014-11-18,35,0,8,27,0,7,18,0,7,2,0,2,2,0,2,2,0,2,4,0,0,0,0,0,0,0,0
2014020290,2014-11-20,58,5,7,36,3,5,24,3,3,1,0,1,1,0,1,1,0,1,5,3,1,4,1,2,5,1,2
2014020302,2014-11-22,65,2,9,56,2,7,44,2,4,2,0,0,2,0,0,1,0,0,2,0,0,4,0,0,4,0,0
2014020315,2014-11-24,51,0,10,44,0,9,31,0,7,3,0,0,2,0,0,0,0,0,0,0,0,6,0,1,6,0,1
2014020327,2014-11-26,16,0,1,11,0,1,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2014020368,2014-12-02,53,1,9,40,1,8,34,1,6,2,0,1,1,0,1,1,0,1,2,0,0,5,0,0,5,0,0
2014020382,2014-12-04,30,1,4,23,1,3,16,1,3,3,0,0,3,0,0,3,0,0,4,0,0,5,0,0,5,0,0
2014020395,2014-12-06,41,0,3,33,0,3,25,0,3,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0
2014020408,2014-12-08,31,1,17,24,1,14,19,1,7,3,0,0,3,0,0,2,0,0,4,0,0,0,0,0,0,0,0
2014020433,2014-12-12,41,3,15,33,2,11,20,2,9,0,0,2,0,0,2,0,0,1,1,0,0,1,0,2,1,0,2
2014020457,2014-12-16,44,0,5,31,0,3,21,0,3,0,0,1,0,0,1,0,0,1,6,0,0,1,0,2,1,0,2
2014020467,2014-12-18,51,0,0,36,0,0,26,0,0,1,0,0,1,0,0,1,0,0,3,0,0,0,0,0,0,0,0
2014020485,2014-12-20,31,1,20,25,1,17,21,1,12,3,0,0,3,0,0,3,0,0,0,0,0,1,0,3,1,0,3
2014020499,2014-12-22,43,0,10,31,0,9,22,0,5,2,0,1,1,0,1,1,0,1,6,0,0,4,0,0,4,0,0
2014020527,2014-12-28,35,1,8,29,0,5,19,0,3,3,0,1,3,0,1,3,0,1,2,0,0,0,0,1,0,0,1
2014020541,2014-12-30,39,2,11,30,2,11,23,1,10,1,0,0,1,0,0,1,0,0,4,0,0,3,0,3,3,0,3
2014020558,2015-01-02,46,0,5,35,0,3,27,0,3,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1,2,0,1
2014020577,2015-01-04,41,0,10,28,0,8,16,0,5,2,0,1,2,0,1,1,0,1,6,0,0,1,0,1,1,0,1
2014020606,2015-01-08,45,4,11,37,3,6,28,2,3,1,0,0,1,0,0,1,0,0,4,0,0,2,0,1,2,0,1
2014020624,2015-01-11,50,0,4,39,0,3,30,0,3,2,0,0,2,0,0,2,0,0,1,0,1,3,0,0,3,0,0
2014020637,2015-01-13,26,0,7,22,0,5,18,0,2,3,0,1,3,0,1,3,0,1,1,0,0,3,0,1,3,0,1
2014020649,2015-01-15,35,0,7,29,0,7,23,0,5,2,0,1,2,0,1,1,0,1,0,0,0,4,0,0,4,0,0
2014020666,2015-01-17,42,1,10,34,1,7,28,1,5,1,1,0,1,1,0,0,1,0,3,0,0,1,0,0,1,0,0
2014020678,2015-01-19,30,5,4,23,5,3,16,4,3,2,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0
2014020703,2015-01-27,29,1,2,22,1,1,15,1,1,4,1,0,4,1,0,2,0,0,3,0,0,2,0,0,2,0,0
2014020717,2015-01-29,46,1,2,40,1,1,31,1,1,2,0,0,2,0,0,2,0,0,3,1,0,1,0,0,1,0,0
2014020731,2015-01-31,27,0,4,18,0,3,10,0,3,1,0,1,1,0,1,1,0,1,2,0,0,1,0,0,1,0,0
2014020742,2015-02-02,48,2,9,42,1,7,31,1,5,3,1,1,2,0,1,2,0,1,3,1,0,2,0,0,3,0,0
2014020762,2015-02-05,45,1,4,31,1,4,26,1,4,1,0,1,1,0,1,1,0,1,3,0,0,0,0,1,0,0,1
2014020785,2015-02-08,47,0,4,38,0,3,22,0,3,0,0,2,0,0,1,0,0,0,3,0,0,4,0,0,4,0,0
2014020802,2015-02-10,50,2,10,36,1,8,26,1,6,1,0,1,1,0,1,1,0,1,4,1,0,1,0,0,1,0,0
2014020815,2015-02-12,32,1,5,26,1,4,18,1,4,1,0,1,1,0,1,1,0,1,4,0,0,1,0,1,1,0,1
2014020834,2015-02-15,55,0,0,46,0,0,33,0,0,1,0,0,1,0,0,1,0,0,2,0,0,4,0,0,4,0,0
2014020850,2015-02-17,43,1,3,31,1,3,25,1,3,0,0,2,0,0,2,0,0,2,4,0,0,1,0,0,1,0,0
2014020864,2015-02-19,56,1,2,45,1,2,38,0,1,2,0,0,2,0,0,1,0,0,5,0,0,3,0,0,3,0,0
2014020877,2015-02-21,41,1,15,36,1,12,30,1,8,4,0,0,4,0,0,4,0,0,4,0,1,0,0,0,0,0,0
2014020903,2015-02-24,49,0,15,37,0,11,30,0,8,1,0,1,1,0,1,1,0,1,3,0,0,2,0,1,2,0,1
2014020912,2015-02-26,34,0,13,25,0,8,23,0,5,2,0,0,2,0,0,2,0,0,1,0,0,1,0,0,1,0,0
2014020923,2015-02-28,22,2,6,15,2,4,10,0,4,3,0,0,3,0,0,3,0,0,1,0,0,1,0,0,1,0,0
2014020946,2015-03-03,25,0,3,19,0,2,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0
2014021056,2015-03-19,46,1,4,39,1,4,24,1,2,1,0,0,1,0,0,1,0,0,4,0,0,1,0,0,1,0,0
2014021071,2015-03-21,40,0,12,33,0,10,22,0,5,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
2014021095,2015-03-24,42,1,0,32,1,0,24,1,0,4,0,0,4,0,0,2,0,0,3,0,0,2,0,0,2,0,0
2014021106,2015-03-26,50,1,5,37,1,5,22,1,2,1,0,0,1,0,0,1,0,0,4,0,1,3,0,0,3,0,0
2014021122,2015-03-28,40,0,15,26,0,8,19,0,6,1,0,2,1,0,2,1,0,2,9,0,0,3,0,3,2,0,4
2014021142,2015-03-31,47,0,7,32,0,6,26,0,3,3,0,0,3,0,0,2,0,0,1,0,0,3,0,0,3,0,0
2014021157,2015-04-02,44,0,7,36,0,6,27,0,5,0,0,1,0,0,1,0,0,1,2,0,0,0,0,1,0,0,1
2014021172,2015-04-04,39,1,3,30,1,3,20,1,1,3,0,1,3,0,1,0,0,1,4,0,0,0,0,0,0,0,0
2014021207,2015-04-09,50,1,11,41,1,7,29,1,6,1,0,1,1,0,1,1,0,1,5,0,0,3,0,1,3,0,1
