gameId,gameDate,cA_ev,cA_pp,cA_sh,fA_ev,fA_pp,fA_sh,sA_ev,sA_pp,sA_sh,gA_ev,gA_pp,gA_sh,apA_ev,apA_pp,apA_sh,asA_ev,asA_pp,asA_sh,rsA_ev,rsA_pp,rsA_sh,rbA_ev,rbA_pp,rbA_sh,rgA_ev,rgA_pp,rgA_sh
2018020001,2018-10-03,63,0,13,42,0,10,30,0,6,1,0,1,1,0,1,1,0,1,10,0,1,4,0,0,4,0,0
2018020018,2018-10-06,35,0,4,29,0,2,23,0,0,4,0,0,4,0,0,3,0,0,4,0,0,2,0,0,2,0,0
2018020041,2018-10-09,54,0,2,44,0,1,33,0,1,3,0,1,3,0,1,3,0,1,4,0,0,1,0,0,1,0,0
2018020052,2018-10-11,50,1,6,41,1,4,25,1,3,3,0,0,3,0,0,3,0,0,0,0,0,4,0,1,4,0,1
2018020065,2018-10-13,49,1,9,33,1,6,22,1,4,1,0,1,1,0,1,1,0,1,5,0,0,5,0,1,5,0,1
2018020090,2018-10-18,69,0,2,62,0,2,35,0,2,0,0,1,0,0,1,0,0,1,9,0,0,3,0,0,3,0,0
2018020106,2018-10-20,38,0,14,28,0,10,18,0,6,3,0,0,3,0,0,2,0,0,8,0,1,1,0,0,1,0,0
2018020131,2018-10-24,68,0,11,54,0,9,35,0,5,1,0,1,1,0,1,1,0,1,3,0,0,8,0,1,8,0,1
2018020153,2018-10-27,42,1,6,35,0,6,20,0,4,1,0,1,0,0,1,0,0,1,4,0,0,1,0,0,1,0,0
2018020165,2018-10-29,48,0,7,38,0,7,27,0,6,1,0,1,1,0,1,1,0,1,8,0,0,3,0,1,3,0,1
2018020179,2018-11-01,30,1,8,22,1,7,15,1,3,2,0,0,2,0,0,2,0,0,6,0,1,0,0,0,0,0,0
2018020199,2018-11-03,40,3,11,31,3,8,24,2,5,0,0,0,0,0,0,0,0,0,3,0,0,2,0,1,2,0,1
2018020215,2018-11-06,69,0,13,53,0,9,30,0,7,1,0,0,1,0,0,1,0,0,8,0,0,5,0,0,5,0,0
2018020236,2018-11-09,56,3,10,44,3,6,32,2,5,1,0,0,1,0,0,0,0,0,6,0,0,2,0,0,2,0,0
2018020271,2018-11-13,44,2,4,29,2,4,17,2,4,1,0,0,1,0,0,0,0,0,6,0,0,2,0,1,2,0,1
2018020285,2018-11-15,63,2,7,54,1,7,41,1,3,2,0,1,2,0,1,2,0,1,8,0,0,7,0,0,7,0,0
2018020308,2018-11-19,60,0,0,52,0,0,39,0,0,2,0,0,2,0,0,1,0,0,6,0,0,0,0,0,0,0,0
2018020323,2018-11-21,71,0,4,59,0,4,39,0,4,2,0,1,1,0,1,1,0,0,6,0,1,9,0,1,9,0,1
2018020339,2018-11-23,37,3,2,30,3,1,22,2,0,3,1,0,3,1,0,3,0,0,6,0,0,5,0,0,5,0,0
2018020362,2018-11-26,69,4,16,50,4,13,33,1,6,1,0,1,1,0,1,1,0,1,2,0,2,1,0,2,1,0,2
2018020379,2018-11-28,61,0,13,44,0,12,32,0,9,1,0,2,1,0,2,1,0,2,3,0,2,1,0,0,1,0,0
2018020403,2018-12-01,65,0,7,51,0,5,39,0,2,3,0,0,3,0,0,1,0,0,3,0,0,6,0,0,6,0,0
2018020416,2018-12-04,58,0,2,48,0,1,40,0,1,3,0,0,3,0,0,2,0,0,1,0,0,2,0,0,2,0,0
2018020446,2018-12-08,36,1,7,28,1,7,22,1,5,5,0,1,5,0,1,5,0,1,4,0,0,3,0,0,3,0,0
2018020468,2018-12-11,50,0,18,36,0,13,21,0,9,0,0,1,0,0,1,0,0,1,4,0,0,3,0,1,3,0,1
2018020482,2018-12-13,40,2,6,25,2,5,17,1,3,2,1,1,2,1,1,2,0,1,1,0,0,1,0,1,1,0,1
2018020497,2018-12-15,40,4,9,33,4,4,27,4,2,2,0,2,2,0,2,1,0,2,1,1,0,0,0,0,0,0,0
2018020518,2018-12-18,45,0,5,37,0,4,29,0,0,2,0,0,2,0,0,1,0,0,1,0,0,1,0,0,1,0,0
2018020531,2018-12-20,48,0,9,37,0,7,21,0,5,0,0,1,0,0,1,0,0,1,4,0,0,0,0,0,0,0,0
2018020552,2018-12-22,53,1,5,43,1,3,27,0,1,3,0,0,3,0,0,3,0,0,4,0,0,1,0,1,1,0,1
2018020706,2019-01-14,56,2,6,43,2,5,33,2,1,3,1,0,2,0,0,1,0,0,4,0,0,0,0,0,0,0,0
2018020729,2019-01-17,52,1,18,36,1,13,27,1,10,1,0,1,1,0,1,1,0,1,1,0,0,1,0,2,1,0,2
2018020754,2019-01-20,41,0,9,34,0,5,26,0,4,3,0,0,3,0,0,3,0,0,6,0,1,4,0,1,4,0,1
