gameId,gameDate,cA_ev,cA_pp,cA_sh,fA_ev,fA_pp,fA_sh,sA_ev,sA_pp,sA_sh,gA_ev,gA_pp,gA_sh,apA_ev,apA_pp,apA_sh,asA_ev,asA_pp,asA_sh,rsA_ev,rsA_pp,rsA_sh,rbA_ev,rbA_pp,rbA_sh,rgA_ev,rgA_pp,rgA_sh
2022020019,2022-10-13,57,2,12,40,2,8,29,2,6,1,0,0,1,0,0,0,0,0,4,0,0,4,0,3,4,0,3
2022020072,2022-10-21,13,0,5,9,0,3,7,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2022020087,2022-10-23,52,1,11,38,1,10,26,1,7,4,0,0,4,0,0,3,0,0,5,1,0,5,0,1,5,0,1
2022020103,2022-10-25,56,0,15,41,0,10,26,0,5,2,0,0,2,0,0,2,0,0,5,0,0,4,0,1,4,0,1
2022020116,2022-10-27,36,6,18,31,6,16,21,5,12,3,0,3,3,0,3,3,0,3,5,2,1,3,0,0,3,0,0
2022020140,2022-10-30,61,0,3,47,0,3,33,0,2,3,0,0,3,0,0,2,0,0,5,0,0,6,0,0,6,0,0
2022020152,2022-11-01,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022020540,2022-12-23,40,2,17,29,2,13,19,1,9,1,0,1,1,0,1,1,0,1,4,0,0,5,0,2,5,0,2
2022020568,2022-12-29,36,1,9,28,1,7,22,1,5,2,0,0,1,0,0,1,0,0,2,0,0,2,0,0,2,0,0
2022020583,2022-12-31,53,1,10,39,1,7,29,1,7,1,1,1,1,1,1,1,0,1,2,0,0,1,0,1,1,0,1
2022020605,2023-01-03,49,3,6,37,1,6,23,1,4,2,0,1,2,0,1,0,0,1,1,1,0,2,1,1,2,1,1
2022020625,2023-01-06,40,0,0,28,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0
2022020640,2023-01-08,70,2,14,51,1,11,39,1,7,1,0,2,1,0,2,0,0,2,4,0,0,3,0,2,3,0,2
2022020687,2023-01-14,33,0,8,28,0,7,21,0,4,4,0,0,4,0,0,4,0,0,4,0,0,2,0,1,2,0,1
2022020966,2023-02-28,47,0,2,34,0,2,31,0,2,4,0,0,3,0,0,3,0,0,1,0,0,5,0,0,5,0,0
2022021009,2023-03-06,56,5,9,42,4,6,26,4,5,0,0,0,0,0,0,0,0,0,5,0,1,5,2,1,5,2,1
2022021022,2023-03-08,58,1,6,48,1,5,35,1,5,3,0,1,3,0,1,3,0,1,2,0,0,5,0,2,6,0,2
2022021070,2023-03-14,30,1,2,27,1,2,24,1,1,3,0,0,3,0,0,3,0,0,0,1,0,1,0,0,1,0,0
2022021085,2023-03-16,62,1,4,46,1,4,32,1,3,1,0,0,1,0,0,1,0,0,7,0,0,4,0,0,4,0,0
2022021106,2023-03-18,32,1,4,24,1,4,16,1,3,3,0,0,3,0,0,3,0,0,2,0,1,3,0,0,3,0,0
2022021117,2023-03-20,57,1,2,41,1,2,30,0,2,4,0,1,4,0,1,3,0,1,2,0,0,2,0,0,2,0,0
2022021155,2023-03-25,44,3,4,33,3,2,19,3,2,2,0,0,0,0,0,0,0,0,4,1,0,3,0,0,3,0,0
2022021182,2023-03-28,37,2,13,29,2,11,20,2,8,2,1,1,2,1,1,2,1,1,2,0,0,0,0,1,0,0,1
2022021211,2023-04-01,69,0,2,48,0,0,39,0,0,5,0,0,5,0,0,4,0,0,2,0,0,5,0,0,5,0,0
2022021254,2023-04-06,33,1,12,26,1,11,18,0,10,1,0,1,1,0,1,1,0,1,2,0,0,2,0,1,2,0,1
2022021281,2023-04-10,36,3,3,24,3,3,17,3,1,2,1,0,2,0,0,1,0,0,3,1,0,4,1,0,4,1,0
2022021306,2023-04-13,53,0,1,45,0,1,35,0,1,4,0,1,3,0,1,1,0,1,5,0,0,3,0,0,3,0,0
