gameId,gameDate,cA_ev,cA_pp,cA_sh,fA_ev,fA_pp,fA_sh,sA_ev,sA_pp,sA_sh,gA_ev,gA_pp,gA_sh,apA_ev,apA_pp,apA_sh,asA_ev,asA_pp,asA_sh,rsA_ev,rsA_pp,rsA_sh,rbA_ev,rbA_pp,rbA_sh,rgA_ev,rgA_pp,rgA_sh
2018020014,2018-10-04,16,0,5,10,0,3,7,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
2018020050,2018-10-11,39,0,2,30,0,1,22,0,0,4,0,0,4,0,0,3,0,0,2,0,0,2,0,0,2,0,0
2018020173,2018-10-30,39,5,7,30,5,6,20,4,4,3,0,0,3,0,0,3,0,0,1,1,0,2,0,0,2,0,0
2018020256,2018-11-11,44,2,13,39,2,10,29,1,7,3,0,1,3,0,1,2,0,1,5,1,0,1,0,0,1,0,0
2018020315,2018-11-19,43,1,11,33,1,8,25,1,6,4,0,3,4,0,3,2,0,3,6,0,1,0,0,1,0,0,1
2018020513,2018-12-17,41,0,3,36,0,3,29,0,2,1,0,0,1,0,0,1,0,0,2,0,0,1,0,0,1,0,0
2018020586,2018-12-29,49,0,2,39,0,2,31,0,0,1,0,0,1,0,0,1,0,0,1,0,0,5,0,0,5,0,0
2018020646,2019-01-06,56,0,6,39,0,6,32,0,6,2,0,0,2,0,0,2,0,0,0,0,0,6,0,0,6,0,0
2018020901,2019-02-16,48,0,4,36,0,3,28,0,2,1,0,0,1,0,0,0,0,0,5,0,0,4,0,0,4,0,0
2018020913,2019-02-18,46,3,7,40,3,6,33,2,3,3,0,0,2,0,0,2,0,0,2,0,0,5,1,0,5,1,0
2018020989,2019-02-28,42,1,5,38,1,5,32,1,4,3,0,2,3,0,2,3,0,2,1,0,0,4,0,1,4,0,1
2018021063,2019-03-10,46,1,3,38,1,3,30,1,3,4,0,1,4,0,1,4,0,1,3,0,0,0,0,0,0,0,0
2018021117,2019-03-17,32,2,3,21,1,3,16,0,3,2,0,1,2,0,1,1,0,1,2,1,0,1,0,0,1,0,0
2018021121,2019-03-18,57,2,10,45,1,9,31,1,7,2,0,1,1,0,1,1,0,1,2,0,0,4,0,0,4,0,0
2018021146,2019-03-21,38,0,6,29,0,4,19,0,1,0,0,0,0,0,0,0,0,0,3,0,0,4,0,1,4,0,1
2018021162,2019-03-23,44,1,4,32,1,3,26,1,3,2,0,1,2,0,1,1,0,1,4,0,1,3,0,1,3,0,1
2018021173,2019-03-25,35,1,5,29,1,3,20,1,1,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,2,0,0
2018021188,2019-03-27,34,1,5,29,1,5,25,1,4,3,0,1,3,0,1,2,0,1,1,0,0,3,0,0,3,0,0
2018021202,2019-03-29,42,0,13,32,0,10,24,0,8,1,0,2,1,0,2,1,0,2,6,0,0,1,0,3,1,0,3
2018021211,2019-03-30,46,0,9,35,0,7,28,0,6,3,0,1,2,0,1,1,0,1,4,0,0,4,0,0,4,0,0
2018021227,2019-04-01,40,1,3,24,1,3,17,0,2,1,0,0,1,0,0,1,0,0,2,0,0,1,0,0,1,0,0
