gameId,gameDate,cA_ev,cA_pp,cA_sh,fA_ev,fA_pp,fA_sh,sA_ev,sA_pp,sA_sh,gA_ev,gA_pp,gA_sh,apA_ev,apA_pp,apA_sh,asA_ev,asA_pp,asA_sh,rsA_ev,rsA_pp,rsA_sh,rbA_ev,rbA_pp,rbA_sh,rgA_ev,rgA_pp,rgA_sh
2019020009,2019-10-03,55,1,10,41,1,7,24,1,6,4,0,0,4,0,0,4,0,0,3,0,0,3,0,3,3,0,3
2019020026,2019-10-05,39,2,14,29,2,10,23,2,6,2,0,1,2,0,1,2,0,1,5,0,0,2,0,1,2,0,1
2019020053,2019-10-10,37,1,10,30,1,8,25,1,5,4,0,0,4,0,0,4,0,0,1,1,0,4,0,0,4,0,0
2019020071,2019-10-12,30,1,2,23,1,2,21,0,2,4,0,1,4,0,1,4,0,1,0,1,0,1,0,0,1,0,0
2019020085,2019-10-15,55,0,7,40,0,7,29,0,5,2,0,2,2,0,2,2,0,2,4,0,0,1,0,1,1,0,1
2019020125,2019-10-20,64,0,3,47,0,3,31,0,2,2,0,1,2,0,1,0,0,1,2,0,0,6,0,1,6,0,1
2019020139,2019-10-22,14,0,0,12,0,0,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2019020190,2019-10-30,31,1,15,24,0,10,18,0,8,2,0,0,2,0,0,2,0,0,0,0,1,1,0,2,1,0,2
2019020213,2019-11-02,48,0,7,34,0,4,27,0,2,4,0,0,4,0,0,3,0,0,2,0,0,1,0,0,1,0,0
2019020247,2019-11-07,16,0,10,13,0,8,12,0,7,0,0,2,0,0,2,0,0,2,0,0,0,1,0,0,1,0,0
2019020259,2019-11-09,53,0,6,42,0,4,31,0,4,3,0,0,3,0,0,2,0,0,3,0,0,1,0,0,1,0,0
2019020279,2019-11-12,37,0,21,29,0,18,24,0,10,2,0,0,2,0,0,2,0,0,2,0,1,5,0,1,4,0,2
2019020289,2019-11-14,43,1,8,32,1,4,24,1,4,2,0,0,2,0,0,1,0,0,1,1,0,3,0,0,3,0,0
2019020299,2019-11-16,36,1,8,28,1,6,21,1,6,4,0,0,4,0,0,3,0,0,0,0,0,0,0,1,0,0,1
2019020546,2019-12-19,62,2,15,45,2,10,32,2,6,3,0,2,2,0,2,2,0,2,2,0,0,4,0,2,4,0,2
2019020554,2019-12-21,3,0,6,1,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2019020570,2019-12-23,51,0,2,37,0,2,20,0,2,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,0,0
2019020588,2019-12-27,52,3,9,43,3,8,36,3,5,4,0,0,3,0,0,3,0,0,0,1,0,6,0,0,6,0,0
2019020605,2019-12-29,42,1,4,29,1,3,25,0,3,3,0,0,3,0,0,2,0,0,1,0,0,3,0,0,3,0,0
2019020616,2019-12-31,47,1,3,38,1,3,25,1,2,2,0,1,2,0,1,2,0,1,2,0,0,3,0,0,3,0,0
2019020643,2020-01-04,36,0,8,27,0,7,17,0,4,0,0,2,0,0,2,0,0,2,0,0,0,2,0,0,2,0,0
2019020704,2020-01-12,37,1,11,26,1,10,19,1,9,2,0,1,2,0,1,0,0,1,2,0,0,4,0,0,4,0,0
2019020718,2020-01-14,34,1,12,32,1,10,24,0,5,5,0,2,5,0,2,3,0,2,0,0,0,2,0,1,2,0,1
2019020767,2020-01-22,43,0,5,30,0,5,23,0,4,1,0,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,1
2019020801,2020-02-01,46,1,14,34,1,12,24,1,9,3,0,3,3,0,3,2,0,3,3,0,0,2,0,3,2,0,3
2019020842,2020-02-07,48,5,12,32,3,9,24,2,7,1,1,0,1,1,0,1,1,0,2,0,0,1,1,2,1,1,2
2019020859,2020-02-09,46,1,8,30,1,7,26,1,6,1,1,1,1,1,1,1,1,1,0,0,0,6,0,2,6,0,2
2019020932,2020-02-19,64,0,1,43,0,1,33,0,1,3,0,0,3,0,0,3,0,0,0,0,0,4,0,0,4,0,0
2019020964,2020-02-23,32,2,6,25,2,6,19,2,5,3,1,0,2,1,0,1,0,0,1,0,0,2,0,1,2,0,1
2019021063,2020-03-08,57,2,5,42,1,3,22,1,3,4,0,0,4,0,0,3,0,0,3,0,1,2,0,0,2,0,0
