gameId,gameDate,cA_ev,cA_pp,cA_sh,fA_ev,fA_pp,fA_sh,sA_ev,sA_pp,sA_sh,gA_ev,gA_pp,gA_sh,apA_ev,apA_pp,apA_sh,asA_ev,asA_pp,asA_sh,rsA_ev,rsA_pp,rsA_sh,rbA_ev,rbA_pp,rbA_sh,rgA_ev,rgA_pp,rgA_sh
2019020051,2019-10-10,58,3,0,42,2,0,27,2,0,3,1,0,3,1,0,3,0,0,2,1,0,4,0,0,4,0,0
2019020114,2019-10-19,18,4,8,17,4,8,15,3,6,2,0,2,2,0,2,1,0,2,1,1,0,0,1,0,0,1,0
2019020213,2019-11-02,39,0,5,30,0,2,22,0,1,2,0,1,2,0,1,2,0,1,2,0,0,5,0,0,5,0,0
2019020236,2019-11-06,53,1,6,40,0,5,31,0,3,1,0,1,1,0,1,1,0,1,2,0,0,1,0,0,1,0,0
2019020297,2019-11-15,44,7,5,34,7,4,31,5,3,2,0,1,1,0,1,1,0,1,6,0,0,2,0,0,2,0,0
2019020370,2019-11-25,55,1,12,40,1,10,29,1,9,2,0,0,2,0,0,2,0,0,1,0,0,7,0,0,7,0,0
2019020402,2019-11-29,57,0,0,40,0,0,32,0,0,1,0,0,1,0,0,1,0,0,1,0,0,5,0,0,5,0,0
2019020422,2019-12-02,54,0,8,45,0,5,36,0,2,0,0,0,0,0,0,0,0,0,5,0,1,1,0,0,1,0,0
2019020459,2019-12-07,34,3,1,19,3,1,13,2,1,0,0,1,0,0,1,0,0,0,1,0,0,3,0,0,3,0,0
2019020472,2019-12-10,40,0,7,32,0,7,26,0,5,3,0,0,3,0,0,3,0,0,4,0,0,2,0,0,2,0,0
2019020537,2019-12-18,32,10,6,30,9,6,24,7,5,1,0,0,1,0,0,1,0,0,3,2,1,3,0,1,2,1,1
2019020564,2019-12-21,50,0,12,38,0,10,30,0,6,1,0,1,1,0,1,1,0,1,3,0,0,5,0,0,5,0,0
2019020624,2019-12-31,12,0,40,9,0,31,7,0,18,0,0,2,0,0,2,0,0,2,0,0,4,1,0,3,1,0,3
2019020634,2020-01-02,2,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019020644,2020-01-04,55,0,9,42,0,3,31,0,2,5,0,0,3,0,0,2,0,0,1,0,0,5,0,0,5,0,0
2019020713,2020-01-13,24,0,7,18,0,6,17,0,4,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
2019020744,2020-01-18,7,0,4,6,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019020772,2020-01-27,40,0,9,28,0,5,20,0,5,2,0,0,2,0,0,2,0,0,3,0,0,7,0,2,7,0,2
2019020790,2020-01-31,66,1,1,43,1,1,32,1,1,3,0,0,3,0,0,1,0,0,7,0,0,6,0,0,6,0,0
2019020896,2020-02-15,32,0,14,25,0,10,19,0,8,3,0,1,3,0,1,3,0,1,5,0,0,0,0,2,0,0,2
2019020944,2020-02-21,33,1,11,22,1,9,13,1,5,1,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0
2019021006,2020-02-29,49,1,0,39,1,0,30,1,0,3,0,0,2,0,0,1,0,0,5,0,0,4,0,0,4,0,0
2019021061,2020-03-08,41,1,6,35,1,4,27,1,1,0,0,0,0,0,0,0,0,0,4,0,1,1,0,0,1,0,0
2019020876,2020-03-11,45,0,5,35,0,5,23,0,5,2,0,0,2,0,0,1,0,0,1,0,0,1,0,2,1,0,2
2019030016,2020-08-09,57,3,17,41,2,11,31,2,6,2,0,0,1,0,0,1,0,0,3,0,0,4,0,1,4,0,1
2019030183,2020-08-16,57,1,5,46,1,4,37,1,3,1,0,1,1,0,1,0,0,1,6,0,0,1,0,0,1,0,0
2019030184,2020-08-17,31,1,17,21,1,12,14,1,8,1,0,0,1,0,0,0,0,0,2,0,0,1,0,1,1,0,1
2019030185,2020-08-19,59,2,10,38,2,5,25,2,3,3,1,0,3,0,0,3,0,0,4,0,0,4,0,1,4,0,1
2019030186,2020-08-21,11,0,3,6,0,2,6,0,0,1,0,0,1,0,0,1,0,0,2,0,0,0,0,1,0,0,1
