gameId,gameDate,cA_ev,cA_pp,cA_sh,fA_ev,fA_pp,fA_sh,sA_ev,sA_pp,sA_sh,gA_ev,gA_pp,gA_sh,apA_ev,apA_pp,apA_sh,asA_ev,asA_pp,asA_sh,mD_ev,mD_pp,mD_sh,mC_ev,mC_pp,mC_sh,rsA_ev,rsA_pp,rsA_sh,rbA_ev,rbA_pp,rbA_sh,rgA_ev,rgA_pp,rgA_sh
2015020009,2015-10-08,30,2,9,21,2,9,14,2,9,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,2,2,0,0,3,0,0,3
2015020023,2015-10-10,35,0,0,25,0,0,19,0,0,4,0,0,3,0,0,2,0,0,0,0,0,0,0,0,2,0,0,3,0,0,3,0,0
2015020060,2015-10-16,35,0,3,25,0,2,18,0,2,3,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0
2015020070,2015-10-17,48,1,5,38,1,5,30,1,3,2,0,2,0,0,2,0,0,1,0,0,0,0,0,0,6,0,0,3,0,0,3,0,0
2015020091,2015-10-21,44,2,6,27,2,6,19,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015020105,2015-10-23,39,3,8,29,2,7,21,2,5,2,0,1,2,0,1,1,0,1,0,0,0,0,0,0,3,0,0,1,1,0,1,1,0
2015020117,2015-10-24,11,0,6,10,0,4,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2015020127,2015-10-27,37,2,0,31,2,0,24,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
2015020148,2015-10-30,40,2,9,35,2,8,25,0,7,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,1,0,0,6,0,2,6,0,2
2015020165,2015-11-01,43,1,13,36,1,11,23,1,7,3,0,1,3,0,1,1,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
2015020204,2015-11-07,34,2,8,25,2,5,17,2,2,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,3,0,1,2,0,0,2,0,0
2015020217,2015-11-10,24,2,11,17,1,10,13,1,9,3,0,0,3,0,0,2,0,0,0,0,0,0,0,0,3,0,0,1,0,1,1,0,1
2015020233,2015-11-12,45,0,0,36,0,0,21,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,3,0,0,1,0,0,1,0,0
2015020253,2015-11-14,62,1,2,40,1,2,17,0,2,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,2,0,0,6,0,1,6,0,1
2015020287,2015-11-20,44,0,12,35,0,10,19,0,6,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,2,0,0,4,0,1,4,0,1
2015020304,2015-11-22,66,0,1,50,0,1,28,0,1,2,0,1,0,0,1,0,0,1,0,0,0,0,0,0,8,0,0,4,0,0,5,0,0
2015020323,2015-11-25,46,0,8,36,0,6,25,0,6,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,4,0,1,2,0,0,2,0,0
2015020335,2015-11-27,18,0,3,16,0,3,12,0,2,3,0,0,2,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
2015020356,2015-11-30,32,1,4,23,1,4,18,1,3,2,0,2,2,0,2,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
2015020392,2015-12-05,59,0,9,48,0,7,33,0,5,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,3,0,2,5,0,1,5,0,1
2015020398,2015-12-06,37,0,5,25,0,5,18,0,5,3,0,1,2,0,1,2,0,1,2,0,0,0,0,0,1,0,0,4,0,1,4,0,1
2015020415,2015-12-08,13,0,1,10,0,1,7,0,1,3,0,1,3,0,1,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2015020479,2015-12-18,32,0,5,24,0,3,16,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
2015020487,2015-12-19,46,2,7,37,2,5,33,2,3,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,3,0,0,3,0,0
2015020502,2015-12-21,40,1,6,27,1,6,16,0,5,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0,0,6,0,0,6,0,0
2015020520,2015-12-26,38,0,1,29,0,1,19,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,4,0,0,4,0,0,4,0,0
2015020543,2015-12-29,33,1,6,28,1,5,20,1,3,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0
2015020586,2016-01-04,46,0,3,35,0,3,26,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0
2015020609,2016-01-08,46,0,15,34,0,12,28,0,8,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,4,0,0,3,0,2,3,0,2
2015020618,2016-01-09,48,2,3,29,2,2,22,1,1,2,1,0,2,0,0,2,0,0,0,0,0,0,0,0,1,1,0,2,0,0,2,0,0
2015020635,2016-01-12,52,0,3,41,0,1,25,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,0
2015020656,2016-01-15,39,0,0,28,0,0,22,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
2015020772,2016-02-05,55,2,10,42,2,7,29,2,5,2,0,1,2,0,1,2,0,1,0,0,0,0,0,0,6,0,1,5,0,3,5,0,3
2015020788,2016-02-07,45,1,6,35,0,4,31,0,3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,1
2015020820,2016-02-12,54,0,2,39,0,0,26,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0
2015020828,2016-02-13,22,0,4,19,0,4,13,0,3,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,2,0,0,1,0,1,1,0,1
2015020870,2016-02-19,43,0,0,35,0,0,24,0,0,2,0,0,2,0,0,1,0,0,0,0,0,0,0,0,5,0,0,4,0,0,4,0,0
2015020886,2016-02-21,33,0,11,21,0,6,12,0,5,2,0,1,2,0,1,2,0,1,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0
2015020894,2016-02-23,62,0,4,53,0,3,34,0,3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,4,0,0,4,0,0
2015020908,2016-02-25,51,1,7,31,1,7,22,1,6,2,0,1,2,0,1,2,0,1,0,0,0,0,0,0,1,0,0,3,0,3,3,0,3
2015020918,2016-02-26,38,1,2,26,1,1,19,1,1,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
2015020931,2016-02-28,59,4,2,51,2,2,37,1,2,4,1,0,4,1,0,4,0,0,0,0,0,0,0,0,4,0,0,7,0,0,7,0,0
2015020995,2016-03-08,53,1,1,42,1,1,22,1,1,2,1,0,2,1,0,0,0,0,0,0,0,0,0,0,7,0,0,1,0,0,1,0,0
2015021007,2016-03-10,47,0,6,37,0,6,27,0,5,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,3,0,0,2,0,0,2,0,0
2015021020,2016-03-12,36,0,9,27,0,5,20,0,4,3,0,0,3,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
2015021068,2016-03-19,47,2,4,36,2,3,30,1,1,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0,0,6,0,0,6,0,0
2015021089,2016-03-22,42,2,8,26,2,5,21,2,2,3,0,0,3,0,0,2,0,0,0,0,0,0,0,0,1,1,0,3,0,1,3,0,1
2015021129,2016-03-27,45,3,2,33,2,1,23,1,1,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,4,0,0,2,0,0,2,0,0
2015021141,2016-03-29,53,0,8,39,0,5,26,0,5,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,8,0,0,0,0,1,0,0,1
2015021155,2016-03-31,46,0,4,35,0,3,25,0,2,2,0,1,2,0,1,2,0,1,0,0,0,0,0,0,2,0,0,4,0,0,4,0,0
2015021188,2016-04-05,54,1,14,38,1,10,29,1,6,1,0,0,1,0,0,0,0,0,2,0,0,0,0,0,2,0,0,2,0,1,2,0,1
2015021207,2016-04-07,57,0,0,43,0,0,31,0,0,4,0,0,4,0,0,2,0,0,0,0,0,0,0,0,6,0,0,4,0,0,4,0,0
