gameId,gameDate,cA_ev,cA_pp,cA_sh,fA_ev,fA_pp,fA_sh,sA_ev,sA_pp,sA_sh,gA_ev,gA_pp,gA_sh,apA_ev,apA_pp,apA_sh,asA_ev,asA_pp,asA_sh,rsA_ev,rsA_pp,rsA_sh,rbA_ev,rbA_pp,rbA_sh,rgA_ev,rgA_pp,rgA_sh
2025020374,2025-11-26,74,3,14,57,3,12,32,1,8,3,0,1,3,0,1,3,0,0,2,0,0,11,0,2,11,0,2
2025020385,2025-11-28,26,4,13,21,3,10,14,3,7,1,0,2,1,0,2,1,0,2,3,1,0,3,0,0,3,0,0
2025020451,2025-12-06,51,0,7,41,0,6,28,0,2,1,0,1,1,0,1,1,0,1,2,0,1,4,0,0,4,0,0
2025020464,2025-12-08,10,0,2,8,0,2,5,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
2025020720,2026-01-12,68,0,1,56,0,1,40,0,1,5,0,1,5,0,1,5,0,0,2,0,0,4,0,0,4,0,0
2025020764,2026-01-17,48,0,15,40,0,14,26,0,9,5,0,1,4,0,1,3,0,1,5,0,0,4,0,5,4,0,5
2025020838,2026-01-27,51,0,9,32,0,7,20,0,7,0,0,2,0,0,2,0,0,2,5,0,1,6,0,1,6,0,1
2025020855,2026-01-29,51,0,9,39,0,7,27,0,5,0,0,0,0,0,0,0,0,0,1,0,0,7,0,1,6,0,1
2025020869,2026-01-31,91,0,0,66,0,0,41,0,0,2,0,0,2,0,0,2,0,0,7,0,0,6,0,0,6,0,0
2025020915,2026-02-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025020956,2026-03-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025020972,2026-03-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025020985,2026-03-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
