seasonId,playerId,mP_ev,mP_pp,mP_sh,Offense_ev,Defense_ev,Offense_pp,Defense_pp,Offense_sh,Defense_sh,xOffense_ev,xDefense_ev,xOffense_pp,xDefense_pp,xOffense_sh,xDefense_sh
20252026,8470613,14.35,2.283333333333333,3.533333333333333,2.9372092447174357e-39,1.8581096454202973e-39,-8.365294007712637e-39,-3.117270020986809e-39,-3.8926126458131096e-39,6.489027285355438e-39,1.7385118878717496e-39,0.0036306805092316107,-0.0025885183872343936,-1.102173427715305e-40,-2.292536805739531e-39,-9.917865484965969e-41
20252026,8470621,12.25,2.433333333333333,0,2.5428868094365813e-40,2.09774437456717e-40,8.608514827401456e-39,-9.401635384214796e-40,-3.900847768880762e-41,-1.279896689191946e-39,-7.2242374645126e-41,-0.0025077571225843136,0.0014633315653118152,-1.0387038431729e-39,-3.943981285485584e-41,-9.664472508250705e-40
20252026,8471214,11.9,6.366666666666666,0,1.8600294154276327e-39,-1.0865908847604164e-39,-1.0311167576121539e-38,-6.016585220567372e-39,-2.1194606210918794e-40,1.545823996470259e-39,2.189546679222502e-39,-0.007033272728217074,0.0018576386346866901,-2.6773097544244395e-39,2.1390531107354533e-40,1.4879293815986166e-39
20252026,8471215,15.133333333333333,1.3333333333333333,0,2.076193968175843e-39,3.988093299596769e-40,1.242962471824264e-38,-1.0350841674642356e-39,-1.1659200553654707e-40,8.503612577719828e-40,1.5954763666282336e-39,-0.0011452685719958442,0.004375332344361381,-5.8913796519950965e-40,-1.178812184217357e-40,8.756205609687496e-40
20252026,8471675,16.883333333333333,0.8833333333333333,0.05,1.8043589015135625e-39,-8.762326647127669e-40,1.0854189006772363e-38,-3.304405722130614e-39,-3.0339927091294782e-40,2.2128359867672414e-39,1.4491622139843582e-39,-0.00500727632033045,0.0047256321141216405,-1.7867512401381752e-39,-3.0675409998221246e-40,2.145638630764122e-39
20252026,8471685,11.983333333333333,4.133333333333334,1.6666666666666667,9.384095345432993e-40,1.3819060574588673e-39,-7.829373654482983e-39,9.475775720706369e-40,2.60654163338954e-40,-1.2392786070302764e-38,6.226265583797884e-41,8.203045566876757e-4,0.0021741346116066654,4.493111533549473e-40,7.493783877571114e-40,-4.355731063216515e-39
20252026,8471724,20.933333333333337,1.0833333333333333,0.7666666666666667,1.332486637285014e-39,-1.332486637285194e-39,4.287096981334878e-39,-3.628011869063995e-39,-2.278095097026349e-39,4.1000036807161236e-39,1.433469123236653e-39,-0.00650354612797767,-3.281419209863092e-4,-1.7373215106792015e-39,-8.950105555070019e-40,4.159442303362093e-39
20252026,8471817,6.516666666666667,0,0,-1.3827182810076757e-39,-4.7353419259408515e-40,-5.8165974509310346e-40,7.975066549711777e-41,-2.1671376493782e-41,1.5805971334051712e-40,-1.0227318717875116e-39,6.220174355185376e-4,-1.9314571841969999e-4,8.063250628103859e-41,-2.191100714158657e-41,-3.699579676340665e-40
20252026,8473419,16.466666666666665,2.4,1.3,1.9730513557265438e-39,-3.674616123194835e-39,1.0455104551421818e-38,-2.8207005987893954e-39,-1.4710530363979177e-39,4.471476648734787e-39,1.2259415305069607e-39,-0.012865452891739059,0.004283612538726987,-3.222656836975297e-39,1.4314535714076359e-39,4.422697648766626e-39
20252026,8473422,9.716666666666669,1.9,0.18333333333333332,-5.748315106298357e-40,5.748315106298357e-40,-2.7079172367208662e-39,1.4437471020157528e-39,1.8584322563442565e-39,6.13665204961135e-39,-1.2844508667459416e-39,0.0020848426679675835,-9.782441222172876e-4,8.248403280702528e-40,9.457019218131237e-40,-1.1960572897222908e-41
