seasonId,playerId,mP_ev,mP_pp,mP_sh,Offense_ev,Defense_ev,Offense_pp,Defense_pp,Offense_sh,Defense_sh,xOffense_ev,xDefense_ev,xOffense_pp,xDefense_pp,xOffense_sh,xDefense_sh
20122013,8448208,11.483333333333333,4.533333333333333,0.05,7.342040478490146e-40,-5.554151049692178e-40,3.176433217047031e-40,-5.958669602685184e-40,-1.4343008590970164e-40,-3.3565676620352537e-40,3.054032554997849e-40,-6.631140985444861e-40,9.773566583637569e-39,-1.01181096475248e-39,-1.0105227666097436e-40,4.7506781194057134e-40
20122013,8457981,13.683333333333334,1.4,0.05,-1.115375509437643e-39,2.2143079503866662e-40,4.3000868424277513e-39,-6.65528785091316e-39,-7.517497923776026e-41,6.013998339020816e-40,-4.908641036888439e-40,-3.236331973173902e-40,7.986116470483642e-39,-5.4300518093304605e-40,-4.753570190194829e-41,3.755944810626058e-40
20122013,8458529,12.25,3.8833333333333337,0,-3.621633315415101e-40,1.8337438866171488e-40,8.50415440416014e-40,8.206339783737104e-40,-3.900291809825219e-41,3.1202334478601726e-40,-2.0502234183337334e-40,1.5481064831250455e-40,-4.0347186006944975e-40,-5.176834121264944e-40,-3.8194730250520556e-41,3.101442278897411e-40
20122013,8458537,15.45,4.816666666666666,0,7.083065412035889e-40,-1.7193971256420751e-40,-3.6560880552855017e-40,-6.95847626049495e-40,-1.220413888880794e-40,9.763311111046345e-40,3.127533022681168e-40,-3.902017689741458e-40,2.6605768144537182e-39,-1.9709510096343086e-39,1.1990815828223183e-41,8.93253385513901e-40
20122013,8458590,10.283333333333331,3.3666666666666667,0.7333333333333333,-4.01292909593803e-40,-3.13862861925374e-40,-1.6819863257729355e-39,9.517970174621874e-40,-1.796021470492097e-40,-4.628027708746108e-41,-5.721624325665531e-40,-4.1102395694931635e-40,-3.564101761509603e-39,5.030116172904705e-40,-1.4461691985163398e-40,3.3374454691303625e-40
20122013,8458938,11.233333333333333,0,1.3666666666666667,-6.655959120887338e-40,-4.955985943044027e-41,-1.3084849942639425e-40,1.63560624282993e-41,-1.2896126145389837e-40,-1.9345048153310882e-39,-2.675263521445351e-40,2.179128738462113e-40,-1.300604826634397e-40,-3.7305276495951374e-41,-1.2628902744123736e-40,5.7905709696261435e-40
20122013,8458951,14.583333333333334,2.1666666666666665,5.566666666666666,-7.253322093633221e-40,9.041211522431416e-40,-8.43302186448061e-39,1.2395149147451984e-39,4.533375465837465e-40,1.2687371615622447e-38,9.026907528101488e-41,-2.574789524634229e-40,-2.8770925846174682e-39,-2.632844531794736e-40,-1.5664369262715813e-39,-2.8481552990096255e-39
20122013,8459053,16.016666666666666,0,0.48333333333333334,-1.4984710200061816e-39,6.815947696782273e-41,-2.113706529195599e-40,2.642133161494502e-41,-1.1345445611322211e-39,6.110161582095494e-39,-1.0324104707688143e-39,4.0779091327667845e-40,-2.1009770276401803e-40,2.3040203944380295e-42,-3.675759249176542e-40,3.0013563929287207e-39
20122013,8459442,13.983333333333333,0,2.9,-6.932713166826226e-40,1.0508492024422563e-39,4.024111557547337e-40,-2.645721938061336e-39,-2.2643710273331946e-39,-1.1652986765891556e-39,-3.716823448413449e-40,-4.2907666257379274e-40,2.7925322211099123e-39,-2.1090337840520317e-40,-8.474149777756784e-40,-9.080544832943212e-40
20122013,8459444,12.85,2.2666666666666666,0,-1.0912828436601142e-40,2.8791722724580678e-40,-4.0009445016916707e-39,5.001180627114599e-40,-1.9815998711208773e-41,1.5852798968967e-40,-1.0053337508056075e-40,1.8298829410258837e-40,-2.6467060319248425e-39,2.4513479456537126e-40,-1.9405387143409636e-41,1.5757327707301363e-40
