seasonId,playerId,mP_ev,mP_pp,mP_sh,Offense_ev,Defense_ev,Offense_pp,Defense_pp,Offense_sh,Defense_sh,xOffense_ev,xDefense_ev,xOffense_pp,xDefense_pp,xOffense_sh,xDefense_sh
20202021,8465009,18.516666666666666,0,1.75,4.444946836452643e-40,4.071349833872333e-40,1.7882225505402427e-41,4.898938539699868e-40,-3.095820916655627e-39,-2.827279323769634e-39,-1.9376727982939807e-40,1.2548530166395406e-39,1.3293230526012981e-39,1.7208889102664031e-40,-2.983856127133037e-39,5.86841756310906e-40
20202021,8466138,13.783333333333331,3.716666666666667,0,2.207724482269165e-40,6.308572188055786e-40,-1.335933366542333e-39,-4.0294238021382035e-40,1.5785257628208697e-39,5.165272924889599e-40,-9.952883674237693e-41,8.972032732369663e-40,3.234535440316085e-39,-2.4031292468916522e-40,1.8810684082255988e-40,4.980645866201793e-40
20202021,8466139,10.383333333333333,0.1,0,-1.6352293622794547e-39,1.0229596162094355e-40,-1.858734132579823e-39,-1.5565486357808714e-39,4.4916262047549154e-40,1.486146321501316e-39,-5.113767897498347e-40,-8.809638231826908e-41,-4.3004865203059786e-39,-7.688109865900426e-40,-2.9471039597373434e-41,2.909695332940922e-39
20202021,8469455,6.366666666666666,1.1833333333333331,0.13333333333333333,1.3093183417559968e-39,2.236150589024956e-40,-4.301907321791546e-40,-7.839709333015904e-40,-1.2656734770634498e-39,-4.7356473705082207e-39,1.2917497036375086e-40,-8.380220220826606e-41,1.9279479181533187e-39,-1.2100141878700594e-39,9.293481507163132e-40,-2.769128593668853e-39
20202021,8469459,13.366666666666667,0,0.5166666666666667,8.357930897864684e-41,-4.242311757916464e-40,-1.6910119694579032e-40,2.5157947682865783e-41,-2.3053828422117017e-40,-3.416533695216899e-39,-2.8538313686741124e-40,-4.3562376950087437e-41,-1.6305685871493946e-40,2.4259739105305006e-41,-1.6364661367246355e-40,-1.3895137823388238e-39
20202021,8470047,12.6,0,1.6166666666666667,1.4552616441344754e-40,-3.1585209781993897e-40,-7.995694637217585e-39,-2.195391707155153e-40,-7.108263763486088e-40,-1.843609974722161e-39,-5.185475633378852e-40,1.489053377659545e-40,-5.7269571146107666e-39,-1.7360762821995083e-39,1.4845033051883236e-40,1.6333695412838017e-39
20202021,8470144,10.183333333333334,0,0,-7.419993667747262e-40,6.069563314872778e-41,-1.0607256899326849e-39,1.5780894455615815e-40,-1.3361157305754755e-39,7.0395155362377e-40,-5.4835858638387965e-40,3.6102361523901396e-40,-9.632519318143297e-40,2.6230139277133464e-41,-1.1718920772895138e-39,1.3758526994564973e-40
20202021,8470281,17.216666666666665,1.0333333333333334,1.4666666666666666,3.490538857679906e-40,-2.7336169534589814e-39,-2.777215874495434e-39,5.503151283514979e-40,-2.3781332818480332e-39,-5.995903429989189e-39,-1.6677504347144426e-40,-2.376606279685379e-39,-5.5187836078230255e-39,1.169436614495317e-39,-3.945177560818233e-40,-4.557164783645954e-40
20202021,8470595,13,1.5666666666666669,0.18333333333333332,-3.5484141067356906e-39,-2.0723416956788115e-39,-4.6553356055186476e-39,7.611633716856593e-40,-1.3036391072030457e-40,-7.791202006603453e-40,-8.84472709487923e-40,-6.699987678783257e-40,-1.3437202652708884e-39,8.230363337222972e-40,-1.2570955718203517e-40,3.3472097407010877e-40
20202021,8470600,18.55,2.316666666666667,2.3,1.2172059831043599e-39,-3.65576316071888e-40,-7.216325758328946e-39,2.373559109542075e-39,-2.0304961865938863e-39,1.3187259633238078e-38,-1.8618745818233954e-40,5.4430280956847475e-40,-4.1211039990463646e-39,1.523992293551057e-39,-2.110927309809895e-39,8.840463815987096e-40
20202021,8470601,10.6,0,3.9833333333333334,-2.057510155413357e-40,-4.755527180846675e-40,-8.48580551946148e-40,1.2624715564492652e-40,2.469842045513713e-40,-2.1210105411817548e-39,-1.4823740204147811e-40,-2.754194959858516e-40,-4.2734669198074934e-40,2.0803662540485867e-41,4.098397909383508e-40,-1.5044901094439242e-39
20202021,8470604,11.716666666666669,2.033333333333333,2.9,9.665062388944522e-40,-1.1487657186195702e-40,-4.247548521227118e-39,1.685603594723326e-39,-2.1082360158241582e-39,-7.27666413994101e-40,7.972809791566424e-41,-1.2132541562478373e-39,-3.5620216160776626e-39,1.647149826277084e-39,-6.930997583898641e-40,-7.433040977561651e-40
20202021,8470606,14.433333333333334,4.15,0.13333333333333333,-1.6999211775522378e-40,-3.338156512783709e-43,1.6900952510700434e-38,8.243080494794395e-40,-1.2167298333895096e-40,8.178348797741866e-40,2.6187573817527673e-41,-9.477398462362986e-42,4.0896256271231026e-39,-6.157461554782326e-40,-5.094655345597699e-41,7.886022621486173e-40
20202021,8470610,13.383333333333333,7.566666666666666,0.23333333333333336,1.678526819646335e-39,-1.1675490194268558e-39,-1.0149711561762402e-38,2.0025726355561235e-39,-7.98193067392743e-40,3.990042213235717e-40,2.2149178486574995e-40,7.686976482809578e-41,-2.2875871791223792e-39,3.548995118190444e-41,2.0325020661390186e-40,1.5156135574738535e-39
20202021,8470612,15.483333333333333,0.95,0,-8.740989653229234e-40,-1.3401381689615665e-39,-7.62662223203988e-39,9.569379463814133e-40,-8.20606511692023e-40,-2.761085700156334e-39,-1.9812381022542457e-40,1.6369583624305617e-40,-2.957279580204672e-39,5.910279324092871e-40,-1.8148044165645158e-40,-2.451942617620616e-39
20202021,8470613,23.816666666666663,3.1333333333333333,0.8,8.103249714855468e-40,-3.024562105769971e-39,-7.414917932736969e-39,9.94009842031123e-40,-1.3622307126621759e-39,3.2684571123348786e-39,1.7952667507463193e-39,-1.2265080879389653e-39,-3.892026333925387e-40,3.735817970966108e-40,-1.9060810725380445e-39,2.2644408494384857e-39
20202021,8470621,13.733333333333333,1.5833333333333333,0,-1.8260885398425416e-39,6.338070059970345e-40,5.0686388251056444e-39,-5.483799595725335e-40,-8.553702212174369e-41,5.749440696156875e-40,-8.926358630676777e-40,-3.4086820369829393e-40,-5.107962330350986e-39,1.2239520445560958e-39,8.193311081062623e-41,3.526071366999372e-40
20202021,8470626,9.266666666666667,0,0,-2.8049253104410174e-40,-2.3048526917539842e-40,-1.0453528538467041e-40,1.5552185840317032e-41,-2.117841777666702e-40,1.4235246215618354e-39,-6.952946965340129e-41,-1.0202769004568203e-40,-1.0079878538741715e-40,1.4996929628734004e-41,-2.0167325845253504e-40,4.920918447289125e-40
20202021,8470638,10.95,5.25,3.3333333333333335,3.908781615923993e-39,6.900185860514728e-40,1.8294545316116369e-38,-2.3789215164813086e-39,8.234277285418123e-39,-6.355537365923701e-40,1.4890430118044463e-39,9.923044543524305e-40,1.0025423989383693e-38,1.9513128646521326e-39,3.001015962679943e-39,3.914617168363734e-39
20202021,8470642,18.266666666666666,3.05,2.716666666666667,-1.4668104111584545e-39,7.85506677532412e-40,-4.7675007912071235e-40,2.6022677248408415e-39,2.5047112548956635e-39,2.379782847451014e-39,8.54230063366703e-41,-4.70253172534341e-41,-2.5848607341567793e-39,3.20195023870803e-39,1.0406019049431638e-40,-1.852177241941731e-39
20202021,8470655,11.366666666666667,0.8833333333333333,2.283333333333333,-2.2361260168175104e-40,-4.57691131944249e-40,-1.0638002571498811e-39,1.582663617867557e-40,-6.248319369962669e-40,8.891151035674756e-40,1.3966329513043714e-41,1.7855940570307504e-40,-7.546433266022913e-40,1.5187538911337403e-40,-4.801626049083943e-40,-1.1471838032407628e-39
20202021,8470755,9.916666666666666,0.06666666666666667,2.033333333333333,-2.782100719505135e-41,1.981469406015507e-40,-7.686418042990469e-40,1.1435430764938994e-40,-1.1805938721723036e-39,-6.962888730467973e-39,-6.656161314141866e-41,3.6541010910280673e-40,-6.186037348923492e-40,6.42860051088492e-41,-4.592854233821056e-40,-1.7712762136802033e-40
20202021,8470775,7.45,0,1.8,-9.191174057866496e-40,1.9410730062256713e-39,-1.595700385724821e-39,2.3739954268013368e-40,-2.1539777388839165e-39,2.8905340228480373e-39,-9.410406867508222e-40,3.027307934193707e-40,-1.2464337735532221e-39,2.2684363095607712e-40,-1.6739792653979577e-39,-6.010689449740975e-39
20202021,8470794,14.416666666666666,1.45,1.0333333333333334,1.1770236331414879e-39,2.3998209683950384e-39,1.429804877244496e-38,3.113202771418319e-39,3.823797048082474e-40,1.9350331352119566e-39,7.460536482942267e-40,9.502266661119086e-40,6.850837826207176e-39,3.07228594566131e-39,-3.81223032512769e-40,-3.4069735946932696e-40
20202021,8470966,14.9,1.5,3.433333333333333,1.0838012150095095e-39,2.7880625224247506e-40,2.1069828282152457e-40,-2.7123997775582448e-39,-1.3887609120368201e-39,-1.5193335617515406e-39,2.8234577159776975e-40,2.1022850777754387e-40,-3.81628225978368e-40,-1.3954409896129022e-39,8.210993127844824e-40,2.483163504676323e-39
20202021,8471214,16.833333333333332,2.7666666666666666,0,1.1769339603755979e-39,-1.3472598937820867e-39,1.1649716042843493e-38,-7.095287281258912e-39,-2.0126358146292626e-40,1.352809575566323e-39,-5.089345258392101e-40,-7.707658857986983e-40,2.1652321032734364e-39,6.490516626227853e-40,-1.940779128424402e-40,1.2093620724686361e-39
20202021,8471215,14.166666666666666,3.4166666666666665,0,2.7304292622384637e-40,-1.1246725932563377e-39,1.047121860351713e-38,1.4660433240364922e-39,-1.1709881103297534e-40,7.870892076022246e-40,-2.1317207550131014e-40,-6.836521540983662e-40,6.943784360205991e-39,-1.0793557793191559e-39,2.1711428768302103e-40,-3.854960299032011e-40
20202021,8471218,16.566666666666666,4.833333333333333,0.05,6.3184781566634316e-40,-3.527388683576828e-39,4.235329377199685e-40,-3.6606045966157084e-39,-3.609021949414749e-40,-2.540282038315985e-39,8.430035643882232e-40,-3.069650328809846e-39,1.0714366893741894e-39,-1.211167572580797e-39,-3.3488786158462704e-40,-6.937047699506613e-40
20202021,8471228,9.266666666666667,4.75,0,6.984654413894001e-40,1.004793892675598e-39,8.944164713052008e-39,-5.232642118322978e-40,-3.6593378447804797e-41,2.4596537737569517e-40,1.7699186679159989e-40,2.7804289007593976e-40,1.1443424124939575e-39,8.7427237882899e-40,-3.528689324408005e-41,2.3717361267627585e-40
20202021,8471233,11.566666666666666,0.01666666666666666,4.033333333333333,-1.1385198871132529e-39,1.3088458205197623e-39,-2.881999838108376e-39,1.4138766597770593e-39,-3.001114449950606e-39,-3.002970493833434e-39,-1.1934367118014188e-39,-4.370462606803584e-40,-1.6796396883477424e-39,8.603635587366256e-40,-2.5391192688000504e-39,-6.42668563179307e-39
20202021,8471260,13.016666666666667,0.11666666666666668,1.6166666666666667,-1.7973052896297433e-39,-2.4660591124826508e-40,-2.2198375308156466e-39,3.3025524049143846e-40,-8.037031741312261e-40,-3.3355889310883944e-39,-7.865112109706422e-40,9.062858422239762e-40,-1.9510930352185298e-39,3.4644322154325273e-41,-7.180988261081614e-40,7.470211423607787e-40
20202021,8471262,10.2,0,3.6,-1.103372934153704e-39,4.220692005276938e-40,4.364314254139397e-39,-1.2509939257416993e-39,-1.8507101149977325e-39,-5.7693914723980666e-39,-9.931441163731412e-40,-2.273847579675112e-40,-1.8502003426330442e-39,-8.019615936420402e-40,1.3756768216760036e-40,1.8245381703922288e-39
