playerId,mP_2_all,x_2_all,y_2_all,CorsiA_2_all,FenwickA_2_all,SOGA_2_all,GA_2_all,xGA_2_all,mP_3_all,x_3_all,y_3_all,CorsiA_3_all,FenwickA_3_all,SOGA_3_all,GA_3_all,xGA_3_all
8471695,2635.15,56.50875145857643,0.45507584597432904,1714,1714,1245,109,111.48885843890612,1458.8333333333333,56.59126213592233,-1.3320388349514563,1030,1030,742,49,64.1875604255048
8471734,2647.5666666666666,57.8869109947644,-0.9287958115183246,1910,1910,1329,149,125.48883842637832,0,NA,NA,0,0,0,0,0
8471750,2637.3,57.852013057671385,0.4319912948857454,1838,1838,1323,87,113.91996248760559,810.9833333333333,58.88704318936877,-1.4136212624584719,602,602,448,30,37.32074469318869
8471774,1065.1,55.352,-2.026666666666667,750,750,525,53,47.44298316182602,0,NA,NA,0,0,0,0,0
8473434,810.4833333333333,58.91212653778559,-0.843585237258348,569,569,406,49,39.819182174378376,0,NA,NA,0,0,0,0,0
8473503,1805.1833333333334,56.58620689655172,0.12429831595829992,1247,1247,929,93,82.48500162697313,0,NA,NA,0,0,0,0,0
8473541,1859.9,59.17009213323884,0.35790219702338766,1411,1411,1025,98,96.97400526394115,0,NA,NA,0,0,0,0,0
8473575,2839.2,56.634786917740335,-0.03369672943508424,2018,2018,1496,136,127.97522438778283,0,NA,NA,0,0,0,0,0
8473607,365.6333333333333,56.83196721311475,-0.0778688524590164,244,244,184,26,16.719215058158237,0,NA,NA,0,0,0,0,0
8473614,60,56.12820512820513,-0.1282051282051282,39,39,29,6,2.0529486000562156,0,NA,NA,0,0,0,0,0
8474152,485.56666666666666,60.74702380952381,-1.1696428571428572,336,336,233,27,22.816066476120724,0,NA,NA,0,0,0,0,0
8474550,968.8,57.610027855153206,-1.1866295264623956,718,718,539,61,45.401730845955356,0,NA,NA,0,0,0,0,0
8474593,3599.016666666667,59.9715821812596,0.1651305683563748,2604,2604,1896,166,176.83027225629064,0,NA,NA,0,0,0,0,0
8474596,2567.95,59.73211219232971,-0.2032054951345163,1747,1747,1277,121,119.90162163407498,24.466666666666665,65.6,1,5,5,4,1,0.4220512558734345
8474636,496.1666666666667,58.49851632047478,-0.8338278931750742,337,337,239,27,21.210397301280807,0,NA,NA,0,0,0,0,0
8474651,3406.5666666666666,58.372311302307395,0.530308955807587,2557,2557,1796,160,168.69624489056943,448.96666666666664,57.48367952522255,-1.3976261127596439,337,337,233,20,18.777050391866677
8474889,3597.2166666666667,57.967359050445104,0.8423060618906316,2359,2359,1699,176,161.84408228243043,1153.6666666666667,60.38137755102041,-0.6071428571428571,784,784,567,58,54.2469168487613
8475156,2991.85,58.77793427230047,0.1352112676056338,2130,2130,1551,146,142.87751187514917,0,NA,NA,0,0,0,0,0
8475195,2039.8,59.152005174644245,0.44178525226390686,1546,1546,1098,101,98.8411824326978,0,NA,NA,0,0,0,0,0
8475215,2615.8166666666666,58.9950630828305,-0.39221064179923204,1823,1823,1323,93,117.98463865577854,449,57.05172413793103,-0.020114942528735632,348,348,233,15,22.132093938487543
8475277,181.96666666666667,59.17687074829932,0.3945578231292517,147,147,102,12,10.308855277776447,0,NA,NA,0,0,0,0,0
8475311,3251.25,57.217855617257584,0.710807347287484,2341,2341,1677,126,141.4270394090456,0,NA,NA,0,0,0,0,0
8475622,2839.616666666667,57.6871746332229,-0.28537624230951253,2113,2113,1541,142,137.4109915633958,0,NA,NA,0,0,0,0,0
8475660,1905.2666666666667,58.58527696793003,-1.021865889212828,1372,1372,997,108,90.67526815895305,0,NA,NA,0,0,0,0,0
8475683,3556.6666666666665,57.993391160677405,0.6530359355638166,2421,2421,1756,153,160.54349824979286,622.9333333333333,55.96875,1.5334821428571428,448,448,333,25,25.290502894539433
8475717,746.8,59.93939393939394,1.816287878787879,528,528,384,48,35.96387261228597,0,NA,NA,0,0,0,0,0
8475789,1592.7666666666667,57.80509868421053,-0.3215460526315789,1216,1216,845,61,75.38292178922295,0,NA,NA,0,0,0,0,0
8475831,2020.7333333333333,57.779381443298966,0.32920962199312714,1455,1455,1071,89,90.96845397534834,731.7833333333333,56.449019607843134,-0.4980392156862745,510,510,373,28,30.474481432241376
8475839,1560.6166666666666,56.8483455882353,-1.3547794117647058,1088,1088,812,75,70.79675491828017,0,NA,NA,0,0,0,0,0
8475852,2386.85,57.879587894397936,-0.8280746941403735,1553,1553,1104,95,101.7475744771816,659.7166666666667,57.104738154613464,2.546134663341646,401,401,282,30,28.852356363407065
8475883,3510.25,57.45272206303725,-0.18839541547277938,2792,2792,1958,162,180.02122526834987,413.81666666666666,53.79090909090909,-0.38181818181818183,330,330,244,19,19.909456293202755
8476234,2301.9666666666667,56.75162625665287,0.5150798344175045,1691,1691,1188,129,115.27089145122393,0,NA,NA,0,0,0,0,0
8476316,1165.2833333333333,58.338530066815146,0.40757238307349664,898,898,652,49,60.69913588211495,0,NA,NA,0,0,0,0,0
8476343,1104.7,58.38639125151883,-0.4374240583232078,823,823,592,58,51.553495716910675,0,NA,NA,0,0,0,0,0
8476412,1876.4166666666667,58.98681898066784,0.7495606326889279,1138,1138,807,59,72.31723916339351,1559.5,58.661244019138756,-0.39330143540669854,1045,1045,742,64,66.52618189582134
8476434,3233.0333333333333,60.604391371340526,-0.4649460708782743,2596,2596,1840,153,181.06397703431796,0,NA,NA,0,0,0,0,0
8476444,40,51.75,-1.6,20,20,17,1,1.3220858598076306,0,NA,NA,0,0,0,0,0
8476509,59.516666666666666,66.37777777777778,2.7333333333333334,45,45,31,4,2.9283749752643846,0,NA,NA,0,0,0,0,0
8476876,1226.7833333333333,58.80769230769231,-0.3933002481389578,806,806,612,60,50.981902945891086,0,NA,NA,0,0,0,0,0
8476883,3203.75,56.943815331010455,-0.6040940766550522,2296,2296,1713,128,148.9835952414764,235.4,56.656716417910445,-2.082089552238806,134,134,104,15,8.25649331625839
8476899,2880.233333333333,57.13223140495868,0.47153351698806245,2178,2178,1594,129,137.225949007583,238.73333333333332,60.49142857142857,-0.011428571428571429,175,175,127,12,14.274252544190931
8476914,1360.5666666666666,57.16760404949381,0.14623172103487064,889,889,651,67,58.39866013774995,0,NA,NA,0,0,0,0,0
8476932,868.4166666666666,60.04199066874028,-0.12752721617418353,643,643,503,50,44.29834173570797,0,NA,NA,0,0,0,0,0
8476945,3704.1,57.49512459371614,0.10473094980137233,2769,2769,2051,179,179.12648107775442,359.93333333333334,58.72727272727273,-1.2055335968379446,253,253,184,16,15.764935231781639
8476999,2102.1,58.96664442961975,0.333555703802535,1499,1499,1146,109,99.32178081007639,0,NA,NA,0,0,0,0,0
8477180,1323.2833333333333,60.02325581395349,0.6546511627906977,860,860,613,70,62.36795100326901,89.55,55.62264150943396,1,53,53,36,5,4.123859506034672
8477237,75.25,57.24,-0.48,50,50,40,8,3.2095855746723254,0,NA,NA,0,0,0,0,0
8477293,687.1,61.13636363636363,0.30434782608695654,506,506,351,33,34.68464112914802,0,NA,NA,0,0,0,0,0
8477361,621.7,54.797916666666666,0.9854166666666667,480,480,355,27,30.258462337606225,0,NA,NA,0,0,0,0,0
8477405,205.5,56.72832369942196,0.47398843930635837,173,173,121,14,10.692362305642051,0,NA,NA,0,0,0,0,0
8477424,1696.2166666666667,57.8753036437247,-0.4153846153846154,1235,1235,870,74,81.28992052882411,45.483333333333334,57.19230769230769,1.3076923076923077,26,26,21,1,1.572029727752077
8477465,120.05,51.06666666666667,4.453333333333333,75,75,62,7,3.645009108822744,0,NA,NA,0,0,0,0,0
8477480,59.88333333333333,59.361111111111114,2.9444444444444446,36,36,28,5,1.6952928015077993,0,NA,NA,0,0,0,0,0
8477831,1528.9333333333334,59.23479887745557,0.11225444340505145,1069,1069,776,74,72.55621158323561,0,NA,NA,0,0,0,0,0
8477967,534.15,59.82776349614396,-0.6735218508997429,389,389,288,25,27.398847187561312,0,NA,NA,0,0,0,0,0
8477968,60,53.53846153846154,-0.5384615384615384,39,39,26,2,2.082419901018071,0,NA,NA,0,0,0,0,0
8478406,1263.8666666666666,57.14192849404117,1.1525974025974026,924,924,669,55,60.694483208448446,0,NA,NA,0,0,0,0,0
8478470,591.4,58.40346534653465,-1.5965346534653466,404,404,282,30,26.66604419118756,0,NA,NA,0,0,0,0,0
8478499,696.35,58.46170212765958,0.14680851063829786,470,470,322,32,30.80821582974522,0,NA,NA,0,0,0,0,0
8478916,60,55.89655172413793,-6.844827586206897,58,58,40,5,3.0283615134783917,0,NA,NA,0,0,0,0,0
8479016,58.25,59.69230769230769,3.1923076923076925,26,26,19,1,1.3771751394734597,0,NA,NA,0,0,0,0,0
8479193,1943.55,58.15905848787447,0.5320970042796006,1402,1402,1060,89,91.55853393648732,0,NA,NA,0,0,0,0,0
8479292,65,67.125,-2.46875,64,64,49,5,4.041444472861513,0,NA,NA,0,0,0,0,0
8479294,276.85,55.34825870646766,-1.318407960199005,201,201,139,10,11.416520234207603,0,NA,NA,0,0,0,0,0
8479312,70.81666666666666,55.61904761904762,-1.2619047619047619,42,42,31,6,2.8466695412099536,0,NA,NA,0,0,0,0,0
8479394,1716.9166666666667,56.78044996121024,-2.456167571761055,1289,1289,976,81,76.7842255487033,0,NA,NA,0,0,0,0,0
8479496,2503.3333333333335,57.68789808917197,0.1702374059061957,1727,1727,1228,109,113.66455454050427,0,NA,NA,0,0,0,0,0
8480022,60,59.578947368421055,5.657894736842105,38,38,24,7,2.774074707288777,0,NA,NA,0,0,0,0,0
8480112,18.266666666666666,42,4.090909090909091,11,11,9,1,0.34122380074033787,0,NA,NA,0,0,0,0,0
8480363,27.216666666666665,68.35714285714286,-6.142857142857143,14,14,11,2,0.9193217542739236,0,NA,NA,0,0,0,0,0
8480382,1874.1666666666667,59.558883594281824,-0.11980939414567733,1469,1469,1057,91,103.81537645999441,0,NA,NA,0,0,0,0,0
8480420,831.05,62.24641833810888,-0.15902578796561603,698,698,545,50,49.30711143987334,0,NA,NA,0,0,0,0,0
8480925,61.18333333333333,51.022222222222226,0.6,45,45,35,2,3.1587468644300887,0,NA,NA,0,0,0,0,0
