playerId,playerFullName,gamesPlayed_20242025_2,timeOnIce_20242025_2,iFenwickA_20242025_2,iFenwickAper82_20242025_2,iFenwickAper60_20242025_2,iSOGA_20242025_2,iSOGAper82_20242025_2,iSOGAper60_20242025_2,iGA_20242025_2,iGAper82_20242025_2,iGAper60_20242025_2,ixGA_20242025_2,ixGAper82_20242025_2,ixGAper60_20242025_2,iGSaX_20242025_2,iGSaXper82_20242025_2,iGSaXper60_20242025_2,gamesPlayed_20242025_3,timeOnIce_20242025_3,iFenwickA_20242025_3,iFenwickAper82_20242025_3,iFenwickAper60_20242025_3,iSOGA_20242025_3,iSOGAper82_20242025_3,iSOGAper60_20242025_3,iGA_20242025_3,iGAper82_20242025_3,iGAper60_20242025_3,ixGA_20242025_3,ixGAper82_20242025_3,ixGAper60_20242025_3,iGSaX_20242025_3,iGSaXper82_20242025_3,iGSaXper60_20242025_3
8470594,Marc-Andre Fleury,26,1390.2666666666667,1057,3333.6153846153848,45.617147789392924,733,2311.769230769231,31.634218854895945,68,214.46153846153845,2.934688788721588,64.02365862031002,201.9207694948239,2.7630810759700304,-3.976341379689984,-12.540768966714564,-0.17160771275155776,1,24.083333333333332,13,1066,32.38754325259516,733,60106,1826.1591695501731,1,82,2.4913494809688586,0.7322730012238026,60.04638610035181,1.8243479615264286,-0.26772699877619743,-21.95361389964819,-0.6670015194424296
8471734,Jonathan Quick,24,1325.6833333333334,1047,3577.25,47.386882236833834,707,2415.583333333333,31.998591921147582,70,239.16666666666666,3.168177417935404,70.55760896776337,241.07183063985818,3.1934146199312066,0.5576089677633718,1.9051639731915202,0.025237201995802646,0,0,0,0,0,707,Inf,Inf,0,0,0,0,0,0,0,0,0
8473503,James Reimer,24,1362.8333333333333,1042,3560.1666666666665,45.87501528677999,663,2265.25,29.18918918918919,69,235.75,3.0377889201418617,74.77188699261751,255.47061389144315,3.291901591945983,5.77188699261751,19.720613891443158,0.2541126718041218,0,0,0,0,0,663,Inf,Inf,0,0,0,0,0,0,0,0,0
8473575,Semyon Varlamov,10,602.4,478,3919.6,47.60956175298805,311,2550.2000000000003,30.97609561752988,29,237.79999999999998,2.8884462151394423,31.29757422831608,256.64010867219184,3.117288269752598,2.29757422831608,18.840108672191857,0.22884205461315538,0,0,0,0,0,311,Inf,Inf,0,0,0,0,0,0,0,0,0
8474593,Jacob Markstrom,49,2903.016666666667,2005,3355.3061224489793,41.43965185640224,1258,2105.2244897959185,26.00053966850575,121,202.48979591836735,2.5008468202616814,128.3019507692661,214.709387001629,2.65176467450157,7.301950769266114,12.219591083261658,0.15091785423988843,5,345.1333333333333,303,4969.2,52.67529457214603,1258,20631.2,218.6980876955766,16,262.40000000000003,2.7815337067799883,20.18750812218059,331.07513320376165,3.5095146436087563,4.1875081221805885,68.67513320376166,0.7279809368287675
8474596,Jake Allen,31,1738.1666666666667,1290,3412.258064516129,44.529676862594684,850,2248.3870967741937,29.341259948221303,77,203.67741935483872,2.657972960015342,91.4735416311305,241.96227141137746,3.1575870157452277,14.473541631130502,38.284852056538746,0.49961405572988593,0,0,0,0,0,850,Inf,Inf,0,0,0,0,0,0,0,0,0
8474682,Dustin Tokarski,6,358.31666666666666,229,3129.6666666666665,38.34596957998046,144,1968,24.112749430206055,13,177.66666666666666,2.1768454346713804,13.67418235418154,186.88049217381436,2.2897370331203097,0.6741823541815393,9.213825507147703,0.11289159844892978,0,0,0,0,0,144,Inf,Inf,0,0,0,0,0,0,0,0,0
8475311,Darcy Kuemper,50,2973.65,2012,3299.6800000000003,40.59657323491332,1305,2140.2000000000003,26.33127637751585,100,164,2.017722327778992,131.96780142741045,216.42719434095312,2.662743794879904,31.96780142741045,52.427194340953136,0.6450214671009119,6,369.3333333333333,315,4305,51.17328519855596,1305,17835,212.00361010830326,23,314.33333333333337,3.736462093862816,23.124905211036097,316.0403712174933,3.7567535541394386,0.12490521103609709,1.7070378841599936,0.02029146027662227
8475660,Cam Talbot,47,2642.1666666666665,2002,3492.851063829787,45.46268845013562,1341,2339.6170212765956,30.452280325490445,129,225.06382978723406,2.929413991042705,139.6381491429638,243.62400488772408,3.1709918432767914,10.638149142963812,18.560175100490053,0.24157785223408643,0,0,0,0,0,1341,Inf,Inf,0,0,0,0,0,0,0,0,0
8475683,Sergei Bobrovsky,54,3199.983333333333,2091,3175.222222222222,39.206454200282295,1396,2119.8518518518517,26.17513632883505,130,197.40740740740742,2.4375126953786217,135.00945977063384,205.0143648368884,2.5314405552856103,5.009459770633839,7.606957429481015,0.09392785990698818,23,1442.5666666666666,979,3490.347826086957,40.719088661413686,1396,4977.04347826087,58.0631744344571,53,188.95652173913044,2.2044041869815376,60.12992947298335,214.37627029498412,2.500956005531114,7.129929472983349,25.41974855585368,0.29655181854957663
8475717,Calvin Pickard,36,1881.7166666666667,1231,2803.9444444444443,39.25139278849986,872,1986.2222222222222,27.80439846593979,85,193.61111111111111,2.710291134867984,81.32913486345205,185.249696077863,2.5932427438458445,-3.6708651365479454,-8.361415033248097,-0.11704839102213939,10,526.15,361,2960.2000000000003,41.16696759479236,872,7150.4000000000005,99.43932338686686,25,205,2.8508980328803575,23.043521872139536,188.9568793515442,2.627789247036724,-1.9564781278604642,-16.043120648455808,-0.22310878584363367
8475809,Scott Wedgewood,24,1373.0833333333333,940,3211.6666666666665,41.07543849001639,632,2159.333333333333,27.616677793287614,53,181.08333333333334,2.315955574437094,62.18170691339765,212.45416528744195,2.7171711463037145,9.181706913397647,31.370831954108628,0.4012155718666205,1,18.5,12,984,38.91891891891892,632,51824,2049.7297297297296,0,0,0,1.2915094895288348,105.90377814136446,4.188679425498924,1.2915094895288348,105.90377814136446,4.188679425498924
8475831,Philipp Grubauer,26,1460.4833333333333,1189,3749.923076923077,48.846842940122556,765,2412.6923076923076,31.42795193372057,85,268.0769230769231,3.4919946593022857,77.3239155394258,243.8677336243429,3.1766435305884224,-7.676084460574202,-24.209189452580176,-0.3153511287138633,0,0,0,0,0,765,Inf,Inf,0,0,0,0,0,0,0,0,0
8475839,Louis Domingue,1,60,72,5904,72,54,4428,54,2,164,2,4.289457295206375,351.7354982069228,4.289457295206375,2.2894572952063754,187.73549820692278,2.2894572952063754,0,0,0,0,0,54,Inf,Inf,0,0,0,0,0,0,0,0,0
8475852,Petr Mrazek,38,2080.116666666667,1671,3605.842105263158,48.199219595054764,1157,2496.684210526316,33.37312810980153,116,250.31578947368422,3.345966171769211,111.42563292733394,240.4447868431943,3.214020676231318,-4.574367072666064,-9.871002630489928,-0.13194549553789314,0,0,0,0,0,1157,Inf,Inf,0,0,0,0,0,0,0,0,0
