playerId,iCorsiF_2,iCorsiF_3,iFenwickF_2,iFenwickF_3,iSOGF_2,iSOGF_3,iGF_2,iGF_3,ixGF_2,ixGF_3,iGFaX_2,iGFaX_3,d_2,d_3,a_2,a_3,oCorsiF_2,oCorsiF_3,oFenwickF_2,oFenwickF_3,oSOGF_2,oSOGF_3,oGF_2,oGF_3,oxGF_2,oxGF_3,oGFaX_2,oGFaX_3,oCorsiA_2,oCorsiA_3,oFenwickA_2,oFenwickA_3,oSOGA_2,oSOGA_3,oGA_2,oGA_3,oxGA_2,oxGA_3,oGAaX_2,oGAaX_3,gamesPlayed_2,minsPlayed_2,gamesPlayed_3,minsPlayed_3,iCorsiF_2_per82,iFenwickF_2_per82,iSOGF_2_per82,iGF_2_per82,ixGF_2_per82,iGFaX_2_per82,oCorsiF_2_per82,oFenwickF_2_per82,oSOGF_2_per82,oGF_2_per82,oxGF_2_per82,oGFaX_2_per82,oCorsiA_2_per82,oFenwickA_2_per82,oSOGA_2_per82,oGA_2_per82,oxGA_2_per82,oGAaX_2_per82,iCorsiF_3_per82,iFenwickF_3_per82,iSOGF_3_per82,iGF_3_per82,ixGF_3_per82,iGFaX_3_per82,oCorsiF_3_per82,oFenwickF_3_per82,oSOGF_3_per82,oGF_3_per82,oxGF_3_per82,oGFaX_3_per82,oCorsiA_3_per82,oFenwickA_3_per82,oSOGA_3_per82,oGA_3_per82,oxGA_3_per82,oGAaX_3_per82,iCorsiF_2_per60,iFenwickF_2_per60,iSOGF_2_per60,iGF_2_per60,ixGF_2_per60,iGFaX_2_per60,oCorsiF_2_per60,oFenwickF_2_per60,oSOGF_2_per60,oGF_2_per60,oxGF_2_per60,oGFaX_2_per60,oCorsiA_2_per60,oFenwickA_2_per60,oSOGA_2_per60,oGA_2_per60,oxGA_2_per60,oGAaX_2_per60,iCorsiF_3_per60,iFenwickF_3_per60,iSOGF_3_per60,iGF_3_per60,ixGF_3_per60,iGFaX_3_per60,oCorsiF_3_per60,oFenwickF_3_per60,oSOGF_3_per60,oGF_3_per60,oxGF_3_per60,oGFaX_3_per60,oCorsiA_3_per60,oFenwickA_3_per60,oSOGA_3_per60,oGA_3_per60,oxGA_3_per60,oGAaX_3_per60,iCorsiF_2_pct,iFenwickF_2_pct,iSOGF_2_pct,iGF_2_pct,ixGF_2_pct,iGFaX_2_pct,oCorsiF_2_pct,oFenwickF_2_pct,oSOGF_2_pct,oGF_2_pct,oxGF_2_pct,oGFaX_2_pct,iCorsiF_2_per82_pct,iFenwickF_2_per82_pct,iSOGF_2_per82_pct,iGF_2_per82_pct,ixGF_2_per82_pct,iGFaX_2_per82_pct,oCorsiF_2_per82_pct,oFenwickF_2_per82_pct,oSOGF_2_per82_pct,oGF_2_per82_pct,oxGF_2_per82_pct,oGFaX_2_per82_pct,iCorsiF_2_per60_pct,iFenwickF_2_per60_pct,iSOGF_2_per60_pct,iGF_2_per60_pct,ixGF_2_per60_pct,iGFaX_2_per60_pct,oCorsiF_2_per60_pct,oFenwickF_2_per60_pct,oSOGF_2_per60_pct,oGF_2_per60_pct,oxGF_2_per60_pct,oGFaX_2_per60_pct,iCorsiF_3_pct,iFenwickF_3_pct,iSOGF_3_pct,iGF_3_pct,ixGF_3_pct,iGFaX_3_pct,oCorsiF_3_pct,oFenwickF_3_pct,oSOGF_3_pct,oGF_3_pct,oxGF_3_pct,oGFaX_3_pct,iCorsiF_3_per82_pct,iFenwickF_3_per82_pct,iSOGF_3_per82_pct,iGF_3_per82_pct,ixGF_3_per82_pct,iGFaX_3_per82_pct,oCorsiF_3_per82_pct,oFenwickF_3_per82_pct,oSOGF_3_per82_pct,oGF_3_per82_pct,oxGF_3_per82_pct,oGFaX_3_per82_pct,iCorsiF_3_per60_pct,iFenwickF_3_per60_pct,iSOGF_3_per60_pct,iGF_3_per60_pct,ixGF_3_per60_pct,iGFaX_3_per60_pct,oCorsiF_3_per60_pct,oFenwickF_3_per60_pct,oSOGF_3_per60_pct,oGF_3_per60_pct,oxGF_3_per60_pct,oGFaX_3_per60_pct
8470755,44,0,32,0,25,0,5,0,18.44399194419384,0,-13.44399194419384,0,NA,NA,NA,NA,187,0,133,0,95,0,10,0,73.84133129566908,0,-63.84133129566908,0,278,0,213,0,150,0,15,0,125.65678821504116,0,-110.65678821504116,0,16,245.53333333333333,0,0,225.5,164,128.125,25.625,94.52545871399343,-68.90045871399343,958.375,681.625,486.875,51.25,378.43682289030403,-327.18682289030403,1424.75,1091.625,768.75,76.875,643.991039602086,-567.116039602086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.752104262829215,7.81971219114852,6.1091501493347815,1.2218300298669562,4.507084645608052,-3.285254615741096,45.69644311702417,32.50067879446104,23.21477056747217,2.4436600597339124,18.044311204480632,-15.600651144746719,67.93374966060277,52.04995927233234,36.654900896008684,3.6654900896008686,30.70624745955391,-27.040757369953038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8470760,113,33,80,23,69,16,0,2,47.3190436437726,13.417427882552147,-47.3190436437726,-11.417427882552147,NA,NA,NA,NA,1118,306,838,219,636,162,55,15,485.0852201599628,121.5839424431324,-430.0852201599628,-106.5839424431324,1426,377,1023,271,720,190,57,16,613.4834143891931,154.83026210963726,-556.4834143891931,-138.83026210963726,68,1347.9499466666668,18,400.03332000000006,136.26470588235296,96.47058823529412,83.20588235294117,0,57.06119968807873,-57.06119968807873,1348.1764705882354,1010.529411764706,766.9411764705883,66.32352941176471,584.9557066634845,-518.6321772517198,1719.5882352941176,1233.6176470588236,868.2352941176471,68.73529411764706,739.7888232340268,-671.0535291163799,150.33333333333331,104.77777777777777,72.88888888888889,9.11111111111111,61.12383813162645,-52.012727020515335,1394,997.6666666666666,738,68.33333333333334,553.8824044631587,-485.5490711298254,1717.4444444444443,1234.5555555555554,865.5555555555555,72.88888888888889,705.3378607216808,-632.448971832792,5.029860357030467,3.5609630846233395,3.07133066048763,0,2.1062670951894367,-2.1062670951894367,49.76445910761117,37.30108831142948,28.30965652275555,2.4481621206785458,21.59213202357516,-19.143969902896615,63.474166983411024,45.53581544462096,32.048667761610055,2.5371861977941292,27.307397395857492,-24.77021119806336,4.949587699344644,3.449712638937176,2.3998000966519486,0.2999750120814936,2.0124465455855747,-1.712471533504081,45.896176848468514,32.847263822923544,24.297975978600977,2.2498125906112016,18.23607230164713,-15.986259711035927,56.54528977736154,40.64661413704238,28.497626147741887,2.3998000966519486,23.222604873459627,-20.822804776807676,22.08398133748056,21.15085536547434,28.149300155520997,0,21.77293934681182,74.96111975116641,56.45412130637636,56.143079315707624,60.342146189735615,59.40902021772939,55.36547433903577,45.10108864696734,9.953343701399689,8.242612752721618,18.040435458786934,0,9.331259720062208,86.78071539657853,59.87558320373251,60.9642301710731,65.78538102643857,62.052877138413685,59.40902021772939,40.90202177293934,0.6220839813374806,1.244167962674961,6.842923794712286,0,1.244167962674961,98.4447900466563,25.972006220839816,26.127527216174183,38.72472783825817,47.27838258164852,25.194401244167963,78.53810264385692,57.87671232876712,57.1917808219178,56.5068493150685,63.013698630136986,58.56164383561644,41.43835616438356,83.9041095890411,84.93150684931507,86.98630136986301,87.67123287671232,85.27397260273972,15.753424657534246,15.753424657534246,15.068493150684931,16.095890410958905,52.054794520547944,17.123287671232877,84.58904109589042,47.6027397260274,47.26027397260274,50.34246575342466,66.78082191780823,47.26027397260274,55.821917808219176,3.4246575342465753,4.4520547945205475,6.164383561643835,47.94520547945205,4.794520547945205,94.17808219178082,12.67123287671233,12.32876712328767,16.095890410958905,51.71232876712328,13.698630136986301,89.38356164383562
8470775,34,19,24,16,19,12,1,2,12.806910008192062,8.61241464316845,-11.806910008192062,-6.612414643168449,NA,NA,NA,NA,191,126,141,93,99,64,7,8,80.97797090560198,50.643814757466316,-73.97797090560198,-42.643814757466316,334,219,257,162,164,108,3,5,150.91456547379494,92.64827071875334,-147.91456547379494,-87.64827071875334,30,311.56665,17,194.94999333333334,92.93333333333334,65.60000000000001,51.93333333333333,2.7333333333333334,35.005554022391635,-32.27222068905831,522.0666666666666,385.40000000000003,270.59999999999997,19.133333333333333,221.33978714197875,-202.20645380864542,912.9333333333333,702.4666666666667,448.26666666666665,8.200000000000001,412.4998122950395,-404.2998122950395,91.64705882352942,77.17647058823529,57.88235294117647,9.647058823529411,41.54223533763605,-31.89517651410664,607.7647058823529,448.5882352941177,308.70588235294116,38.588235294117645,244.2819300066022,-205.69369471248459,1056.3529411764707,781.4117647058823,520.9411764705882,24.11764705882353,446.8916587610455,-422.774011702222,6.547555715606918,4.621804034546059,3.6589281940156306,0.19257516810608583,2.4662928477470993,-2.2737176796410137,36.78185710826239,27.1530987029581,19.064941642502497,1.3480261767426007,15.594346360036027,-14.246320183293427,64.32010614743265,49.49181820326405,31.58232756939807,0.5777255043182574,29.062397815772954,-28.4846723114547,5.847653444392697,4.924339742646481,3.6932548069848616,0.6155424678308101,2.650653481719057,-2.035111013888247,38.77917547334104,28.622724754132673,19.697358970585924,2.4621698713232405,15.58670935808861,-13.12453948676537,67.40190022747372,49.858939894295624,33.23929326286375,1.5388561695770255,28.51447259923921,-26.975616429662185,0.3110419906687403,0.6220839813374806,1.088646967340591,4.199066874027993,0.46656298600311047,99.53343701399689,0.6220839813374806,0.3110419906687403,0.6220839813374806,1.5552099533437014,0.3110419906687403,99.53343701399689,1.088646967340591,1.088646967340591,2.332814930015552,11.04199066874028,0.6220839813374806,99.37791601866252,1.8662519440124419,1.7107309486780715,1.3996889580093312,4.976671850699844,1.5552099533437014,98.4447900466563,6.065318818040436,7.620528771384137,12.28615863141524,22.70606531881804,4.199066874027993,96.8895800933126,0.46656298600311047,0.3110419906687403,0.3110419906687403,6.531881804043546,0.15552099533437014,99.84447900466563,30.136986301369863,41.78082191780822,42.465753424657535,63.013698630136986,40.75342465753425,68.4931506849315,46.57534246575342,50,48.63013698630137,65.06849315068493,48.28767123287671,56.849315068493155,4.4520547945205475,6.506849315068493,8.904109589041095,52.73972602739726,5.47945205479452,95.8904109589041,3.0821917808219177,3.4246575342465753,2.73972602739726,33.56164383561644,3.0821917808219177,98.63013698630137,7.191780821917808,16.43835616438356,20.89041095890411,64.38356164383562,14.04109589041096,90.75342465753424,3.0821917808219177,4.794520547945205,2.73972602739726,60.273972602739725,2.73972602739726,98.97260273972603
8470778,69,0,56,0,43,0,5,0,32.22658833861351,0,-27.22658833861351,0,NA,NA,NA,NA,375,0,293,0,216,0,9,0,173.54388190805912,0,-164.54388190805912,0,630,0,458,0,336,0,32,0,270.58590058237314,0,-238.58590058237314,0,55,565.4833249999999,0,0,102.87272727272727,83.49090909090908,64.10909090909091,7.454545454545455,48.046913523023775,-40.59236806847833,559.0909090909091,436.8363636363636,322.03636363636366,13.418181818181818,258.73815120837907,-245.31996939019723,939.2727272727274,682.8363636363637,500.9454545454546,47.709090909090904,403.4189790500836,-355.7098881409927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.321170787838882,5.941819769840252,4.562468751841622,0.5305196223071653,3.4193674947299475,-2.8888478724227826,39.78897167303741,31.08844986719989,22.91844768366954,0.9549353201528977,18.413686936716566,-17.45875161656367,66.84547241070284,48.59559740333635,35.65091861904151,3.3953255827658584,28.710225955720958,-25.314900372955098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.153965785381026,8.864696734059098,12.441679626749611,32.34836702954899,8.242612752721618,92.53499222395023,9.79782270606532,10.88646967340591,11.19751166407465,2.9548989113530326,10.88646967340591,88.4914463452566,2.332814930015552,4.199066874027993,5.7542768273716955,40.43545878693624,3.576982892690513,97.97822706065318,2.6438569206842923,3.7325038880248838,4.976671850699844,1.5552099533437014,3.8880248833592534,94.40124416796267,10.419906687402799,20.06220839813375,26.749611197511662,53.34370139968896,17.573872472783826,86.93623639191291,3.421461897356143,5.132192846034215,6.531881804043546,1.7107309486780715,5.909797822706065,90.6687402799378,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8470794,422,31,342,26,233,16,29,2,209.65071870572865,14.60510690510273,-180.65071870572865,-12.60510690510273,NA,NA,NA,NA,1820,150,1315,100,887,64,98,6,807.4004454817623,56.24923937022686,-709.4004454817623,-50.24923937022686,1294,123,919,83,640,54,57,4,534.7914699818939,46.56914599612355,-477.7914699818939,-42.56914599612355,81,1548.4999500000001,6,127.2,427.2098765432099,346.22222222222223,235.87654320987653,29.358024691358022,212.23899918357714,-182.88097449221914,1842.469135802469,1331.2345679012344,897.9506172839506,99.20987654320987,817.368352216105,-718.1584756728952,1309.9753086419753,930.3456790123456,647.9012345679012,57.7037037037037,541.3938338088309,-483.69013010512714,423.6666666666667,355.3333333333333,218.66666666666666,27.333333333333332,199.60312770307064,-172.2697943697373,2050,1366.6666666666667,874.6666666666666,82,768.7396047264338,-686.7396047264338,1681,1134.3333333333335,738,54.666666666666664,636.4449952803552,-581.7783286136885,16.351308245118123,13.251534170214212,9.028091993157634,1.123668102152667,8.12337328286237,-6.999705180709705,70.51986020406393,50.952536356233004,34.36874505549709,3.797223241757289,31.284487112127927,-27.487263870370633,50.13884566157073,35.60865468545865,24.798192599231275,2.208589028369035,20.72165917662034,-18.513070148251302,14.622641509433961,12.264150943396226,7.547169811320755,0.9433962264150944,6.8892013703314765,-5.945805143916382,70.75471698113208,47.16981132075471,30.18867924528302,2.830188679245283,26.53266008029569,-23.702471401050406,58.0188679245283,39.15094339622642,25.471698113207548,1.8867924528301887,21.96657830005828,-20.07978584722809,95.80093312597201,97.3561430793157,95.64541213063764,95.48989113530327,97.82270606531883,2.177293934681182,95.3343701399689,93.31259720062208,89.73561430793157,94.09020217729393,95.02332814930016,5.287713841368585,94.55676516329704,96.57853810264385,94.09020217729393,95.02332814930016,97.3561430793157,3.265940902021773,93.93468118195956,90.20217729393468,85.69206842923795,92.84603421461898,93.31259720062208,7.309486780715396,92.53499222395023,95.3343701399689,90.20217729393468,91.91290824261276,95.95645412130638,4.665629860031104,96.73405909797823,93.00155520995335,84.13685847589424,93.46811819595645,96.26749611197512,4.5101088646967336,56.16438356164384,61.64383561643836,56.5068493150685,63.013698630136986,63.013698630136986,37.67123287671233,56.849315068493155,52.73972602739726,48.63013698630137,50.34246575342466,54.794520547945204,45.54794520547945,85.95890410958904,92.12328767123287,84.24657534246576,85.95890410958904,92.8082191780822,10.616438356164384,90.06849315068493,80.82191780821918,69.52054794520548,73.28767123287672,84.58904109589042,16.78082191780822,76.71232876712328,83.9041095890411,70.54794520547945,80.13698630136986,85.61643835616438,16.78082191780822,84.93150684931507,71.91780821917808,48.97260273972603,71.23287671232876,73.97260273972603,27.054794520547947
8470803,91,16,72,11,55,8,8,0,42.33036841824651,6.464617535471916,-34.33036841824651,-6.464617535471916,NA,NA,NA,NA,487,78,367,59,276,42,27,1,215.47104555740952,32.45216267555952,-188.47104555740952,-31.45216267555952,788,133,578,95,417,71,39,6,341.3634488284588,55.437192261219025,-302.3634488284588,-49.437192261219025,69,773.2333199999999,10,123.05,108.14492753623189,85.56521739130434,65.3623188405797,9.507246376811594,50.305655221684255,-40.79840884487266,578.7536231884059,436.1449275362319,328,32.08695652173913,256.067039647936,-223.98008312619683,936.463768115942,686.8985507246376,495.5652173913044,46.347826086956516,405.67830150628436,-359.3304754193278,131.20000000000002,90.2,65.60000000000001,0,53.00986379086971,-53.00986379086971,639.6,483.8,344.40000000000003,8.200000000000001,266.10773393958806,-257.90773393958807,1090.6000000000001,779,582.1999999999999,49.199999999999996,454.584976541996,-405.38497654199597,7.061258043044499,5.586929440650593,4.267793322719203,0.6207699378500658,3.284677521520659,-2.6639075836705937,37.78936996662275,28.47782089887177,21.41656285582727,2.095098540243972,16.719743444895226,-14.624644904651255,61.14583887823148,44.850628009667254,32.357633010434675,3.0262534470190707,26.488520864190807,-23.46226741717174,7.801706623323852,5.363673303535148,3.900853311661926,0,3.1521905902341727,-3.1521905902341727,38.03331978870378,28.768793173506705,20.479479886225114,0.48760666395774077,15.82389078044349,-15.336284116485748,64.85168630637952,46.32263307598537,34.620073140999594,2.9256399837464446,27.03154437767689,-24.105904393930448,15.863141524105753,18.040435458786934,19.906687402799378,50.233281493001556,18.818040435458787,87.24727838258165,15.863141524105753,16.174183514774494,17.573872472783826,27.216174183514774,16.174183514774494,84.75894245723173,3.265940902021773,4.665629860031104,6.2208398133748055,48.67807153965785,4.5101088646967336,97.66718506998446,3.576982892690513,3.421461897356143,5.443234836702955,16.640746500777606,3.421461897356143,97.20062208398133,9.17573872472784,14.774494556765164,20.21772939346812,61.74183514774495,14.930015552099535,90.82426127527216,1.244167962674961,1.5552099533437014,2.9548989113530326,30.637636080870916,1.5552099533437014,99.53343701399689,22.602739726027394,20.54794520547945,21.232876712328768,0,26.027397260273972,70.2054794520548,19.863013698630137,22.945205479452056,21.91780821917808,5.136986301369863,19.52054794520548,74.31506849315068,11.986301369863012,9.931506849315069,12.32876712328767,0,11.301369863013697,83.56164383561644,3.767123287671233,4.794520547945205,5.821917808219178,6.506849315068493,4.794520547945205,94.52054794520548,17.80821917808219,19.17808219178082,23.28767123287671,0,22.26027397260274,72.26027397260275,2.3972602739726026,5.136986301369863,4.794520547945205,6.164383561643835,3.4246575342465753,91.78082191780823
8470828,111,0,66,0,46,0,1,0,40.61217857897282,0,-39.61217857897282,0,NA,NA,NA,NA,1020,0,778,0,583,0,59,0,457.84776943922043,0,-398.84776943922043,0,1261,0,945,0,705,0,80,0,566.1172703709453,0,-486.11727037094533,0,60,1314.2666,0,0,151.70000000000002,90.2,62.866666666666674,1.3666666666666667,55.50331072459619,-54.136644057929516,1394,1063.2666666666667,796.7666666666667,80.63333333333333,625.725284900268,-545.0919515669347,1723.3666666666666,1291.5,963.5,109.33333333333333,773.693602840292,-664.3602695069585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.067465002914934,3.0130872990305013,2.100030541748531,0.0456528378640985,1.8540612039736604,-1.8084083661095618,46.56589462138048,35.517907858268636,26.61560447476943,2.6935174339818118,20.902049984647885,-18.20853255066607,57.56822854662822,43.141931781573085,32.18525069418945,3.6522270291278804,25.84485995631078,-22.192632927182906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.30637636080871,15.241057542768274,14.463452566096425,4.199066874027993,16.174183514774494,81.49300155520996,49.611197511664074,51.788491446345255,53.810264385692065,62.208398133748055,50.85536547433903,50.38880248833593,14.774494556765164,5.909797822706065,5.287713841368585,6.2208398133748055,7.931570762052877,89.26905132192846,63.45256609642301,65.78538102643857,72.00622083981337,75.89424572317263,65.47433903576983,35.925349922239505,0.7776049766718507,0.6220839813374806,0.46656298600311047,5.132192846034215,0.7776049766718507,99.22239502332815,14.152410575427682,17.107309486780714,24.883359253499222,58.78693623639192,18.818040435458787,86.62519440124416,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8470834,452,0,342,0,241,0,13,0,206.45587857812643,0,-193.45587857812643,0,NA,NA,NA,NA,2105,0,1620,0,1183,0,121,0,959.6215581391007,0,-838.6215581391007,0,1905,0,1442,0,1065,0,111,0,853.0772738046944,0,-742.0772738046944,0,80,2195.5666666666666,0,0,463.3,350.55,247.025,13.325000000000001,211.6172755425796,-198.29227554257957,2157.625,1660.5,1212.575,124.02499999999999,983.6120970925782,-859.5870970925781,1952.625,1478.05,1091.625,113.77499999999999,874.4042056498118,-760.6292056498118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.352164209695294,9.346106548043785,6.585999058709217,0.3552613600133603,5.641984323570643,-5.286722963557284,57.52501252524026,44.27103101704951,32.32878376121578,3.306663427816661,26.224343064818214,-22.91767963700155,52.05945314041933,39.406683164558885,29.104103724171438,3.0333854585756144,23.312722499103494,-20.27933704052788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97.20062208398133,97.3561430793157,96.73405909797823,67.34059097978226,97.51166407465007,0.7776049766718507,99.37791601866252,99.68895800933126,99.68895800933126,99.22239502332815,99.68895800933126,0.6220839813374806,96.42301710730948,97.04510108864697,95.64541213063764,63.60808709175739,97.20062208398133,1.244167962674961,99.22239502332815,99.37791601866252,99.84447900466563,99.06687402799378,99.37791601866252,0.7776049766718507,65.78538102643857,63.60808709175739,61.58631415241057,38.56920684292379,66.56298600311042,26.594090202177295,59.87558320373251,68.27371695178849,72.47278382581649,80.248833592535,68.89580093312597,37.16951788491446,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8470852,200,0,174,0,134,0,14,0,105.62725378572941,0,-91.62725378572941,0,NA,NA,NA,NA,987,0,762,0,575,0,50,0,461.78626193106174,0,-411.78626193106174,0,698,0,545,0,399,0,27,0,318.1710717231035,0,-291.1710717231035,0,81,940.13325,0,0,202.4691358024691,176.14814814814815,135.65432098765433,14.172839506172838,106.93129395592359,-92.75845444975076,999.1851851851852,771.4074074074074,582.0987654320988,50.61728395061728,467.48732689317364,-416.8700429425563,706.6172839506172,551.7283950617284,403.9259259259259,27.333333333333332,322.099109645611,-294.76577631227764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.764148060926471,11.104808813006029,8.551979200820735,0.8934903642648528,6.74120953295053,-5.847719168685678,62.991070680672124,48.63140411212985,36.696925675163605,3.191037015231618,29.471541098949224,-26.280504083717606,44.54687673263338,34.78230346602463,25.464475381548308,1.7231599882250734,20.305913340886743,-18.58275335266167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.87713841368584,62.51944012441679,67.02954898911354,70.76205287713842,64.38569206842924,37.480559875583204,47.43390357698289,49.4556765163297,52.87713841368584,55.05443234836703,52.099533437014,47.744945567651634,36.70295489891136,51.01088646967341,56.92068429237948,67.18506998444789,53.654743390357694,49.30015552099534,27.993779160186627,30.793157076205286,35.30326594090202,41.835147744945566,34.52566096423017,66.40746500777604,70.13996889580093,82.73716951788491,87.40279937791601,81.80404354587868,85.53654743390358,14.774494556765164,80.09331259720062,88.18040435458786,94.09020217729393,76.20528771384136,90.04665629860031,9.17573872472784,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8470854,18,11,15,9,8,5,1,1,9.272617369890213,5.046935081481934,-8.272617369890213,-4.046935081481934,NA,NA,NA,NA,93,67,70,55,45,38,2,4,40.81154827773571,32.855271369218826,-38.81154827773571,-28.855271369218826,109,60,84,43,58,28,3,4,47.85050657391548,22.802305847406387,-44.85050657391548,-18.802305847406387,11,120.016655,7,69.11665833333333,134.1818181818182,111.81818181818181,59.63636363636364,7.454545454545455,69.12314766645432,-61.668602211908855,693.2727272727274,521.8181818181818,335.45454545454544,14.90909090909091,304.2315417067571,-289.3224507976662,812.5454545454545,626.1818181818182,432.3636363636363,22.363636363636363,356.70377627827907,-334.34013991464263,128.85714285714286,105.42857142857143,58.57142857142857,11.714285714285714,59.12123952593122,-47.40695381164551,784.8571428571429,644.2857142857142,445.14285714285717,46.857142857142854,384.8760360394205,-338.0188931822777,702.8571428571429,503.7142857142857,328,46.857142857142854,267.11272564104627,-220.2555827839034,8.998751048344081,7.498959206953402,3.9994449103751473,0.4999306137968934,4.63566529323295,-4.135734679436057,46.49354708311109,34.99514296578254,22.496877620860204,0.9998612275937868,20.40294238048996,-19.403081152896174,54.49243690386138,41.994171558939044,28.995975600219822,1.4997918413906803,23.92193312198985,-22.42214128059917,9.549072769360112,7.812877720385546,4.340487622436414,0.8680975244872828,4.381231850482489,-3.5131343259952073,58.162534140647956,47.74536384680056,32.98770593051675,3.4723900979491313,28.521579741976765,-25.049189644027635,52.08585146923698,37.32819355295317,24.30673068564392,3.4723900979491313,19.794625258735383,-16.32223516078625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.876712328767123,12.32876712328767,7.191780821917808,42.12328767123288,15.753424657534246,88.35616438356165,10.95890410958904,17.80821917808219,15.068493150684931,36.64383561643836,21.91780821917808,80.82191780821918,11.301369863013697,15.753424657534246,9.246575342465754,55.13698630136986,16.095890410958905,88.01369863013699,9.58904109589041,16.43835616438356,13.698630136986301,45.20547945205479,19.52054794520548,81.16438356164383,31.84931506849315,44.86301369863014,26.027397260273972,76.71232876712328,45.54794520547945,63.6986301369863,45.54794520547945,74.31506849315068,68.15068493150685,84.93150684931507,85.27397260273972,17.123287671232877
8470886,29,0,19,0,16,0,1,0,11.612866766750813,0,-10.612866766750813,0,NA,NA,NA,NA,194,0,146,0,112,0,5,0,84.5526459440589,0,-79.5526459440589,0,224,0,155,0,111,0,6,0,90.88832162320614,0,-84.88832162320614,0,14,245.71666000000002,0,0,169.85714285714286,111.28571428571429,93.71428571428571,5.857142857142857,68.01821963382619,-62.16107677668333,1136.2857142857142,855.1428571428571,656,29.285714285714285,495.23692624377355,-465.9512119580592,1312,907.8571428571429,650.1428571428571,35.14285714285714,532.3458837930646,-497.2030266502074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0813269234572855,4.6394900532996015,3.9069389922522957,0.24418368701576848,2.835672623928099,-2.591488936912331,47.371635281059085,35.6508183043022,27.34857294576607,1.2209184350788425,20.64637683355916,-19.42545839848032,54.69714589153214,37.848471487444115,27.1043892587503,1.4651021220946108,22.193445480629467,-20.72834335853486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
