playerId,gP_2,mP_2,x_2_std,x_2_all,y_2_std,y_2_all,iCorsiF_2_std,iCorsiF_2_all,iFenwickF_2_std,iFenwickF_2_all,iSOGF_2_std,iSOGF_2_all,iGF_2_std,iGF_2_all,ixGF_2_std,ixGF_2_all,oCorsiF_2_std,oCorsiF_2_all,oFenwickF_2_std,oFenwickF_2_all,oSOGF_2_std,oSOGF_2_all,oGF_2_std,oGF_2_all,oxGF_2_std,oxGF_2_all,oCorsiA_2_std,oCorsiA_2_all,oFenwickA_2_std,oFenwickA_2_all,oSOGA_2_std,oSOGA_2_all,oGA_2_std,oGA_2_all,oxGA_2_std,oxGA_2_all,gP_3,mP_3,x_3_std,x_3_all,y_3_std,y_3_all,iCorsiF_3_std,iCorsiF_3_all,iFenwickF_3_std,iFenwickF_3_all,iSOGF_3_std,iSOGF_3_all,iGF_3_std,iGF_3_all,ixGF_3_std,ixGF_3_all,oCorsiF_3_std,oCorsiF_3_all,oFenwickF_3_std,oFenwickF_3_all,oSOGF_3_std,oSOGF_3_all,oGF_3_std,oGF_3_all,oxGF_3_std,oxGF_3_all,oCorsiA_3_std,oCorsiA_3_all,oFenwickA_3_std,oFenwickA_3_all,oSOGA_3_std,oSOGA_3_all,oGA_3_std,oGA_3_all,oxGA_3_std,oxGA_3_all
8448208,73,1192.8165933333332,68.2741116751269,62.29320987654321,-1.3705583756345177,-2.009259259259259,197,324,151,250,107,170,9,19,13.226615699232646,23.050205518241853,904,1357,673,1033,489,735,43,82,46.66608778042338,82.92813484606427,789,875,596,660,429,477,36,45,37.06822562579427,43.2236152191136,11,164.93332166666667,69.5,68.38,-4.105263157894737,-5.48,38,50,26,36,20,26,1,1,1.9652893592763916,3.0029632649372338,127,172,94,129,66,93,4,12,5.486416452343264,9.117398663600932,108,119,73,82,52,59,5,9,4.804187383726219,6.978129835589365
8457063,70,1663.9499333333333,43.943502824858754,44.260450160771704,13.429378531073446,9.565916398713826,177,311,127,217,88,148,6,11,3.6749469510424317,8.659299050329246,1248,1820,974,1413,717,1025,58,96,57.33318527503524,96.19394307595523,952,1247,739,955,554,710,35,61,44.008201797397454,65.87554178368033,5,118.58333333333333,41,45.53333333333333,15.466666666666667,14,15,30,10,19,8,14,0,0,0.1996412511352016,0.6194363866271645,79,144,57,103,45,74,1,4,2.7715261812348326,6.444837904826675,51,60,39,46,28,32,2,2,1.999759591926846,2.582670064456665
8457981,82,1466.3332933333334,70.25373134328358,67.95934959349593,-3.716417910447761,-1.6802168021680217,201,369,163,305,116,210,14,26,11.68138706032495,28.143403465177595,946,1599,734,1219,516,858,51,91,45.890103728098964,92.98961992668971,985,1082,745,823,552,605,48,56,48.0534610107954,62.44515510522778,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8458525,70,999.63325,58.13235294117647,56.31884057971015,0.39705882352941174,0.4492753623188406,204,276,153,203,117,151,5,7,9.578655929695232,13.028656797865033,700,932,530,702,376,501,28,38,30.027630306649343,45.296237365196035,686,775,475,548,334,385,31,38,29.597271237833972,38.73897096973124,7,103.74999833333332,56.91304347826087,56.516129032258064,-1.7826086956521738,-1.1612903225806452,23,31,18,23,14,17,1,1,0.801903777277165,1.2040653986734668,90,121,65,83,47,59,2,3,2.4776279788167686,3.617998651161331,52,58,41,47,28,33,4,4,2.3030554558137286,2.5274719569048343
8458537,82,1528.9665333333335,65.46543778801843,59.71220930232558,0.7926267281105991,-0.7267441860465116,217,344,166,256,129,185,14,24,14.511393194996673,23.16181065459109,1184,1734,898,1301,636,904,62,95,55.11139943224207,95.48381076067598,1037,1146,781,879,544,619,32,44,48.386260259896716,60.491039395300476,16,306.1,60.604651162790695,60.854838709677416,1.9069767441860466,1.532258064516129,43,62,35,50,23,34,1,2,2.4466698490686487,3.521048472702854,204,297,150,219,107,150,4,9,8.065203222689927,13.943174485671157,223,252,173,198,123,143,3,6,10.059404924745849,12.61487488836284
8458541,65,1110.0499583333333,45.31496062992126,44.75555555555555,-10.401574803149606,-9.6,127,135,84,88,63,67,0,0,2.496509505194607,2.821718095962463,785,832,585,622,446,476,28,28,40.28799021402071,42.99987605433085,960,1176,675,840,479,596,45,58,45.013212120271966,61.68582956195289,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8458590,72,1003.8499200000001,66.2158273381295,67.3312101910828,-8.70503597122302,-7.789808917197452,139,157,116,130,81,91,5,6,8.246973742226631,10.676248605182142,637,770,479,572,333,398,20,28,25.895626900585093,33.819396312289214,791,975,566,696,421,520,30,43,33.287117966105235,45.23184898081098,11,100.41665333333334,73.08333333333333,73.08333333333333,-4.25,-4.25,12,12,10,10,8,8,2,2,0.9096764334194434,0.9096764334194434,77,78,55,56,39,39,3,3,3.012158853760274,3.1646172916013215,81,82,56,56,44,44,1,1,3.476209738229076,3.476209738229076
8458637,51,689.09993,47.16216216216216,47.61333333333334,11.635135135135135,11.466666666666667,74,75,49,50,29,30,0,0,1.4937744832545485,1.6221834745123886,588,607,429,444,305,319,21,23,28.30987438613783,29.74713923082518,522,635,414,504,305,372,29,40,28.23658994098845,36.40020678745586,2,20.616666666666667,45,45,-18.5,-18.5,2,2,1,1,0,0,0,0,0.013611256482278455,0.013611256482278455,15,15,8,8,5,5,0,0,0.5052045464341559,0.5052045464341559,22,25,18,21,13,14,1,1,0.7450308921221326,0.9396875271964364
8458938,68,1306.8332933333331,49.939655172413794,49.41984732824427,13.03448275862069,11.312977099236642,116,131,69,79,51,58,2,2,1.9471667081316688,3.0565235426883137,1072,1169,776,850,547,597,51,56,44.38963221198917,51.27578481142087,1063,1286,761,917,536,642,42,55,42.19265240736414,55.498814885670015,14,312.03333,43.588235294117645,40.729729729729726,14.941176470588236,14.243243243243244,34,37,22,25,15,18,1,1,0.6618303451015648,0.7500945648246087,220,238,158,174,110,122,11,12,9.363324589228373,10.78703081444532,269,313,187,210,137,155,3,7,10.916860420725087,12.794497071597444
8458951,74,1646.7165733333334,53.375,51.220689655172414,-9.755952380952381,-9.358620689655172,168,290,103,181,76,131,2,5,3.222939055013669,6.9438248225968255,1169,1669,835,1192,615,863,44,84,48.100190928150056,79.14618464879992,1127,1408,868,1088,625,801,46,70,52.38479825570443,71.2108961579246,7,172.11666499999998,52.69230769230769,55.5625,-11.76923076923077,-9.0625,26,32,17,18,5,6,0,1,0.6500192989823875,0.6936577138070568,140,190,89,122,54,81,2,6,5.470431498074508,8.666607888826249,106,153,80,116,52,79,4,6,5.457638269206735,9.20340080097709
8459053,64,1295.8666666666666,46.64772727272727,42.517412935323385,-18.21590909090909,-15.975124378109452,176,201,122,141,79,92,1,2,2.7911362395387913,3.295907519298659,1006,1110,740,824,503,562,42,47,43.277848526716575,50.774178102345324,959,1215,764,971,532,689,32,48,46.758294977771314,63.95095154476885,11,198.55,43,43,-19.38095238095238,-19.38095238095238,21,21,16,16,10,10,0,0,0.342288281424486,0.342288281424486,169,177,126,134,90,96,6,8,7.077945683565717,7.409459440407675,177,208,140,163,103,120,6,7,8.621808097908822,10.733795829368404
8459424,13,292.18332,33.041666666666664,36.58695652173913,-6.208333333333333,-2.869565217391304,24,46,16,27,13,23,0,1,0.4037691530771905,0.7762358324356945,152,268,115,208,94,164,9,18,8.193105708938868,18.103991081260602,143,256,104,177,72,123,4,13,5.4475446343524405,12.154904023413657,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8459429,72,1014.45,67.30817610062893,61.98268398268398,-4.264150943396227,-0.9437229437229437,159,231,138,191,105,142,10,17,10.110420226245465,15.256517506452427,803,1108,607,824,439,593,34,56,36.575378509286814,55.09381357572154,683,725,496,527,351,370,20,23,29.520364088053206,31.902281896501876,7,76.18333333333334,66.375,63.05,-13.875,-2,8,20,8,16,5,11,0,1,0.5296104285837082,1.2028157572575102,48,90,43,74,35,57,1,5,2.4023156987452707,5.151624890519209,59,61,40,42,27,28,0,1,2.2101038727673314,2.50290451625423
8459442,74,1341.29995,70.54411764705883,69.70984455958549,0.2647058823529412,-0.7305699481865285,136,193,103,145,79,107,10,11,9.615438691074335,15.497113053703126,870,1243,674,949,470,661,50,69,42.847812830831714,71.27535344853484,884,1175,647,872,474,618,39,61,40.41814044161379,64.90314626826431,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8459444,71,1104.2166133333335,69.2969696969697,68.1436170212766,0.45454545454545453,-0.05319148936170213,165,188,137,159,105,118,13,14,11.429253140836117,14.031242220056754,859,1078,670,823,483,587,49,63,41.8156961564014,55.112444842242624,718,770,545,588,380,414,24,30,33.05832899884595,37.09079863942483,5,61.583333333333336,64.58333333333333,64.58333333333333,7.666666666666667,7.666666666666667,12,12,9,9,7,7,0,0,0.3960983001249503,0.3960983001249503,61,63,44,45,35,35,1,1,2.5291084054097275,2.6945303095189583,57,57,48,48,35,35,6,6,3.1682366271814355,3.1682366271814355
8459454,62,677.1999599999999,56.76923076923077,57,1.9846153846153847,1.7142857142857142,65,70,55,59,41,44,1,1,3.198352197785387,3.488736273765848,378,402,286,307,209,225,5,7,16.42008388068262,19.032490959223683,566,793,381,537,281,389,19,36,23.62627507438676,37.47758013955172,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8459457,70,1023.0665666666667,64.15934065934066,64.33170731707317,-6.93956043956044,-7.014634146341463,182,205,144,156,118,127,6,6,9.44963299149014,11.01256368746013,870,996,658,746,484,544,28,34,41.881991916623306,55.22407399518764,686,825,494,596,351,413,25,30,31.635872712839817,40.1837917546221,9,85.91665499999999,59.166666666666664,60,-0.75,-1.6923076923076923,12,13,11,12,7,8,1,1,0.5959623432066503,0.7158698587092158,74,76,60,62,43,44,2,2,3.1922849346520143,3.8047357332803147,73,77,53,57,29,29,3,3,3.105448549103599,3.3502195053326713
8459461,39,520.76661,63.93846153846154,64.59154929577464,3.7384615384615385,3.647887323943662,65,71,50,56,39,43,4,4,3.9164996546415405,4.747855256476648,368,425,269,306,205,232,12,17,15.915732370431504,19.961485526808215,417,453,311,339,230,249,17,21,18.45724384522767,21.133339312091312,3,36.25,65.75,65.75,-2.5,-2.5,8,8,7,7,6,6,1,1,0.7502404318913158,0.7502404318913158,30,32,23,25,18,20,1,1,1.427248893775692,1.6845162127013906,13,18,8,12,5,7,0,1,0.30265048531225996,0.4908433929016784
8459492,82,1466.7166433333334,66.62702702702703,67.23938223938224,0.9837837837837838,-0.06177606177606178,185,259,147,207,115,165,12,16,10.392733944014221,16.70899902079694,1090,1648,837,1256,623,935,54,85,52.63877537175649,90.04411325635353,1041,1135,833,909,639,701,51,70,49.796757619159166,62.826843855629164,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8459514,81,793.91664,65.08849557522124,65.14049586776859,-5.168141592920354,-5.107438016528926,113,121,96,104,64,70,6,6,6.632878578836044,7.360462923907561,542,588,401,434,293,318,18,21,23.556334348776137,26.349159585400702,564,753,426,573,308,410,21,37,26.38282263025467,39.462021791982586,3,26.233330000000002,45.5,45.5,-5,-5,4,4,3,3,3,3,0,0,0.20956956246734065,0.20956956246734065,14,14,7,7,6,6,0,0,0.316437192903326,0.316437192903326,25,37,18,27,14,21,1,2,1.1325324425499133,1.830332963794536
8459596,78,1056.86659,74.06593406593407,74.99137931034483,1.120879120879121,0.9741379310344828,91,116,76,100,59,75,7,12,7.205539149884753,10.203985080067264,765,1006,581,763,412,556,30,52,36.989059168305936,54.07508855488753,783,822,591,616,432,450,46,48,38.059956071695666,41.05875529803804,6,80.25,71.5,72.1,2,7.4,6,10,5,9,4,7,1,1,0.35347616123253767,0.6873331411469819,62,97,42,65,33,50,1,1,2.5452650095636433,3.9257972997997066,38,44,29,32,21,23,2,2,1.7004792797326302,1.8037320970051793
8459628,76,1302.3499333333334,48.86734693877551,44.37735849056604,15.255102040816327,15.61320754716981,98,106,58,66,42,49,0,1,1.2914990950221361,1.822003157573669,819,885,602,657,439,481,39,46,36.68400443136618,43.970600942505605,961,1410,669,976,491,688,46,67,39.92622018284411,66.51590748888432,5,75.58333333333333,52.875,42.888888888888886,6.75,8.777777777777779,8,9,5,6,2,3,0,0,0.08669172236350174,0.08911171286074279,65,67,52,54,35,37,3,3,3.1875646089366905,3.217490028044213,60,73,40,48,30,34,1,2,2.257925759518057,2.9589238542126077
8459670,76,1614.0999066666666,38.78767123287671,41.1640625,12.753424657534246,9.59375,146,256,110,185,79,130,0,4,2.258292544015018,5.873510246071157,1001,1671,755,1262,546,898,44,87,46.867946275993354,100.27526124709448,844,1391,625,1030,452,743,38,81,35.46421119403901,72.85303570861636,11,222.09999166666665,52,45.666666666666664,-3.7,5.0476190476190474,10,21,5,13,5,11,0,1,0.12238075724318477,0.424789800442604,99,178,67,131,52,105,3,16,3.505089172379712,12.032413582789845,132,227,98,172,72,124,6,15,6.205605937037921,13.672845021101523
8459687,80,744.8333333333334,65.07608695652173,62.343434343434346,-6.826086956521739,-6.878787878787879,92,99,79,85,62,67,3,3,4.4521095816027385,4.827984402711759,489,523,368,399,255,277,9,10,18.46202218282462,21.00080409049389,449,636,318,453,229,325,14,24,18.249052436347927,30.317525575165963,9,103.28332500000002,68.3125,68.3125,-12.625,-12.625,16,16,11,11,8,8,0,0,0.852660148447974,0.852660148447974,65,66,48,48,32,32,1,1,2.6299689353798166,2.6299689353798166,78,117,52,78,30,47,4,4,3.000673280208827,5.440917858602568
8460465,82,1304.3332733333334,63.5945945945946,62.42307692307692,3.362934362934363,2.08974358974359,259,312,198,240,139,170,17,21,15.407347521635016,19.04495992165966,924,1155,696,875,519,642,50,63,45.82444542976099,60.69064942012359,821,872,627,668,478,513,37,47,42.111644083044204,47.28368955788594,18,238.09998000000002,65.8936170212766,66.96363636363637,3.297872340425532,2.7454545454545456,47,55,34,39,21,24,1,2,2.6633939177202244,3.449201838261131,186,229,129,161,90,113,6,9,8.170092247236719,11.666246804808575,126,138,95,107,71,80,2,2,6.211449425427853,7.496448291106751
8460492,66,1101.84998,45.45454545454545,45.67741935483871,12.535353535353535,11.451612903225806,99,124,65,81,46,58,2,3,1.5393426847568574,2.1305815511171424,725,922,532,678,390,497,27,35,28.787281653614734,40.75413881373634,794,994,587,762,444,563,35,49,35.69640781159666,50.794495880052125,7,123.88332833333332,40,40.07692307692308,13.555555555555555,13.846153846153847,9,13,8,10,5,7,0,0,0.3301533271341932,0.3832172957391027,59,76,49,61,31,41,2,4,3.2280223797435963,5.708623173501756,76,103,58,81,47,63,5,7,4.184702386066704,6.619037389245731
8460496,82,1564.7499666666668,69.08235294117647,67.5111111111111,4.447058823529412,4.041269841269841,255,315,221,274,157,194,14,19,15.481232844048654,21.4702614790079,939,1306,698,973,486,683,44,70,44.51133388555833,71.76413137529102,1085,1439,778,1061,581,793,43,73,53.761122474231605,89.27232487446075,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8460504,28,294.76664,62.886792452830186,62.886792452830186,4.981132075471698,4.981132075471698,53,53,37,37,29,29,1,1,1.869822392919558,1.869822392919558,208,229,154,172,114,123,4,5,7.161577545525489,9.155441543636014,246,271,186,205,129,143,6,6,10.816683640904115,12.605738920063535,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8460541,54,589.34997,67.03947368421052,64.87209302325581,-5.592105263157895,-5.3604651162790695,76,86,57,62,42,44,6,7,4.328689932073926,4.765079461172491,476,518,363,392,261,282,18,22,19.67791822654104,22.503643529670164,457,512,339,376,247,278,20,24,20.630232368311432,24.21032602142055,2,22.683333333333334,64,67.5,-20.666666666666668,-22.25,3,4,2,2,2,2,0,0,0.05220471901387155,0.05220471901387155,10,14,5,7,3,5,0,0,0.23288209568628815,0.500862973020347,17,22,13,17,7,10,1,3,0.92924023605849,1.572351970580107
8460542,81,1608.0998849999999,64.77248677248677,62.78928571428571,-2.2433862433862433,-3.532142857142857,189,280,149,217,114,164,14,26,12.08311494893329,19.860630058795987,889,1423,678,1079,504,802,51,94,43.134053875836415,85.84627394135973,817,1125,613,849,465,646,44,72,41.358041233620355,70.1601277956921,24,444.08331999999996,65.64473684210526,65.32380952380953,-0.2236842105263158,-1.6476190476190475,76,105,58,79,39,57,3,5,3.518477641391794,5.36487393864611,285,441,211,332,147,235,9,17,12.737002943082306,25.66991506936482,215,326,158,244,114,182,6,20,10.20439582696072,20.355172278278435
8460561,64,1309.61664,40.36752136752137,36.74576271186441,16.004273504273506,10.598870056497175,234,354,171,250,124,179,3,6,3.2842197054608957,6.522881283060691,945,1216,703,900,497,627,42,60,37.233433437184395,52.56325400842798,959,1314,729,997,535,730,37,56,41.56247478409493,64.64872654431707,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8460577,81,1378.0498949999999,66.91363636363636,60.59106529209622,-2.0863636363636364,-1.8281786941580755,220,291,163,219,126,170,8,14,10.913392474965024,15.536176022706826,1105,1502,807,1106,586,819,40,67,43.580821674833814,66.35617397735155,1043,1129,793,860,589,640,45,55,47.935899783648914,60.22744936233952,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8460621,75,1420.816625,64.87892376681614,61.46587537091988,-5,-1.0652818991097923,223,337,171,263,123,191,13,27,12.275013831764044,19.538664333531013,1094,1606,766,1147,562,820,46,89,44.546920565266404,75.571439501426255,864,1086,679,863,492,637,34,52,40.23813802114404,56.511959520135406,4,71.83333333333333,71.5625,70.9,-3.25,1.65,16,20,13,16,12,15,1,2,1.3476454798280624,1.5201195314628366,55,81,39,56,32,46,1,2,3.1674645135665354,4.722683614963464,45,56,36,45,28,32,4,4,3.2107452772326277,4.352441200016991
8460626,82,1657.3332966666667,50.53211009174312,46.44347826086957,15.623853211009175,15.295652173913043,109,115,63,67,48,52,0,0,2.2012297053601793,2.230295462514604,942,1050,714,807,537,613,36,58,46.419503372104145,62.25991168092065,1058,1425,810,1081,610,807,40,59,51.0666158024785,75.62514065313421,24,537.8,43.898305084745765,39.98412698412698,17.88135593220339,17.761904761904763,59,63,36,40,26,30,3,4,0.7449520283597737,1.2685113053098995,360,385,262,285,183,200,15,20,14.92999539452754,19.150764695509135,356,493,266,373,186,269,10,25,17.2227826318919,27.56246794893545
8460719,79,1213.3666616666667,69.98013245033113,66.6304347826087,-0.2781456953642384,1.873913043478261,151,230,132,185,103,140,11,17,10.559595443891508,15.378793568701013,948,1611,719,1208,517,859,46,88,45.75430026125437,90.35432164686408,775,864,591,670,423,489,39,52,39.11664006221269,52.579731977695076,6,89.8,71.42857142857143,66.33333333333333,-2.4285714285714284,-0.8888888888888888,7,18,6,14,5,13,0,2,0.45365717885139967,1.4089852599356565,57,127,42,94,30,67,4,11,2.4453245111153676,8.200236901129692,41,54,28,41,24,36,4,8,1.7987875503640163,4.884357514242434
8460720,51,335.8333,63.486486486486484,63.21052631578947,4.864864864864865,5.394736842105263,37,38,30,31,24,25,0,0,1.673817985682334,1.7167739885001148,171,173,132,133,99,100,0,0,7.62939885227037,7.672354855088149,293,299,226,228,173,175,12,12,13.22574823432672,13.33425674784288,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8460743,74,878.6165533333333,61.367816091954026,67.30718954248366,1.2528735632183907,0.16993464052287582,87,153,69,133,47,97,1,11,5.255892022833434,14.037065843114698,534,977,403,735,286,519,13,40,21.43082416873149,50.3571344492642,500,547,371,411,275,306,15,23,21.692368461884236,28.023096171348023,5,49.016666666666666,66,74.07692307692308,-16.25,-1.1538461538461537,4,13,3,12,3,9,0,1,0.21999838250759685,1.3686407630747652,21,64,16,45,14,33,1,3,0.8077599409936933,3.3512424672199566,19,20,13,14,7,8,1,1,0.48096543936829456,0.6495836663953856
8462036,73,1149.8165516666668,64.93939393939394,63.64646464646464,1.9272727272727272,0.8585858585858586,165,198,140,166,94,112,9,11,11.79633018369194,14.326852452098437,838,1055,646,803,448,554,38,45,38.88646732232524,52.13797519937926,795,941,598,715,412,491,39,47,37.1595836212971,48.365628763187274,16,246.61666666666667,64.4,65.66666666666667,2.6333333333333333,1.393939393939394,30,33,22,24,15,17,1,1,1.8496050531648136,2.0918830129259316,179,214,129,155,96,116,9,11,7.2143224298484006,9.176000576485116,200,273,143,198,105,148,6,9,8.0204831351449,12.767774902271375
8462038,79,1548.4499016666666,63.7681660899654,59.89125295508274,-3.1591695501730106,-1.0212765957446808,289,424,229,335,151,226,16,22,15.759252094574807,25.78429696563199,1116,1599,863,1227,599,845,48,76,54.8090589384728,89.37423033550613,1042,1223,794,940,561,664,46,60,50.961832950436026,66.49107606823975,16,332.55,60.51470588235294,59.977777777777774,-8.573529411764707,-7.544444444444444,68,90,54,69,39,47,4,5,2.9085679446931727,4.024352495694613,222,294,162,215,110,146,11,13,9.127350133318016,13.524478730650904,252,318,188,240,142,179,6,12,9.85920284577485,15.464046797902343
8462041,73,1042.1666149999999,62.390728476821195,61.2760736196319,-6.708609271523179,-5.748466257668712,151,163,115,125,78,83,3,4,6.866193674415786,8.141646955671925,723,778,538,583,373,402,28,31,28.472622799117325,32.680741331785896,885,1174,624,837,442,596,44,58,35.9672604664988,54.465874589342405,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8462042,82,1689.8333133333333,65.34304207119742,61.08647450110865,-1.4854368932038835,0.3835920177383592,309,451,247,347,177,251,20,32,19.35633425809915,28.839674450541416,1106,1610,821,1196,576,856,58,96,55.483614101100635,93.44079356843166,1362,1530,1020,1152,720,815,56,71,57.485350276838815,72.74263163580211,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8462077,22,370.2666366666666,68.78571428571429,64.68115942028986,0.6071428571428571,0.6666666666666666,56,69,44,55,33,40,3,4,2.8121035123225875,3.7662499327669887,248,293,179,211,127,151,11,14,11.067160358813407,13.573538791161058,273,345,214,278,145,197,10,20,13.120111667972916,18.859211818049225,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8462129,67,968.2833300000001,65.63106796116504,65.68939393939394,3.116504854368932,2.8484848484848486,103,132,82,107,66,81,5,7,6.750487268714486,10.050144012685733,640,825,484,624,364,458,24,35,27.171283486688807,40.32312119234138,793,1001,555,703,396,505,31,45,30.929148172832196,43.18796890966249,2,21.933333333333334,67.8,67.8,-0.2,-0.2,5,5,5,5,4,4,0,0,0.22615846281899865,0.22615846281899865,18,20,11,12,8,8,0,0,0.7545745595843507,0.8030763489326318,20,22,15,16,11,12,0,0,0.9614075074844193,1.0595224519108264
8462196,75,1707.15,43.43333333333333,41.411167512690355,-17.6,-12.52284263959391,120,197,72,118,45,75,2,5,1.477750071198825,3.931425658680772,1173,1554,875,1155,609,796,44,66,47.17508680316484,71.5804230010799,1090,1580,822,1192,599,871,51,80,46.80859065057333,80.43588551434506,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8462225,73,1723.7999783333332,48.43939393939394,43.55440414507772,15.143939393939394,11.05699481865285,132,193,77,115,53,78,2,6,1.8854391831353663,3.1287238367408445,1315,1655,959,1215,688,856,67,100,57.60841244185177,82.55798992505332,1208,1708,904,1306,667,964,50,78,55.02768618732121,88.97719592328052,7,163.98333,51,49.75,9.7,9.708333333333334,10,24,7,14,5,10,0,0,0.276188185908597,0.4444086510882628,114,180,78,121,51,83,3,5,4.831894382460875,7.872635583411805,103,147,79,113,64,88,3,6,6.381026817063723,9.607380312229543
8462535,30,169.6333,69.89285714285714,70.23333333333333,4.25,4.933333333333334,28,30,24,26,17,19,0,0,1.3110851242429538,1.5354791369401812,121,124,95,97,71,73,2,2,4.596717671494085,4.821111684191313,155,155,113,113,82,82,8,8,5.5396975450460175,5.5396975450460175,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8464956,80,1528.6833333333334,53.2484076433121,50.742105263157896,12.45859872611465,9.76842105263158,157,190,101,122,72,85,1,5,2.645019096922341,3.7309191654351257,1165,1354,832,980,604,703,43,63,46.96019582559713,63.766565619368926,1147,1590,860,1187,613,862,40,76,50.59225709597892,78.16831714964388,7,150.949995,61.26315789473684,59.3448275862069,15.631578947368421,8.241379310344827,19,29,12,18,7,10,0,0,0.3848013879525163,0.8418958029842647,115,143,82,99,51,65,1,4,4.310775242197941,6.715251735054925,74,133,62,109,41,77,2,5,4.6117721738224375,8.966909902304442
8464966,59,1120.3499183333333,41.231884057971016,38.855345911949684,-16.231884057971016,-14.89937106918239,138,159,89,104,63,72,2,2,2.05103981509739,2.4803283716907387,812,904,620,690,448,495,29,36,35.88058977103329,42.25967087748924,894,1218,719,965,529,695,41,53,43.63188555908526,66.42492981445885,16,365.15,40.4375,42.53333333333333,-12.8125,-12.222222222222221,32,45,24,35,17,25,2,2,0.4694940867401296,0.9407698201865615,240,285,179,215,121,147,12,15,10.059640751077092,12.504614132892133,311,435,234,328,150,214,6,12,13.538870683746637,20.427580367994878
8464967,61,708.1832616666667,67.8921568627451,66.83636363636364,0.3627450980392157,-0.2636363636363636,102,110,79,85,65,69,1,1,7.683512150606243,8.001953795507937,455,472,341,355,253,262,7,7,22.25271162283178,23.16412515968399,608,763,425,538,329,412,31,43,26.226627565904064,35.37991657781233,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8464975,70,1215.1833166666668,69.72682926829269,63.58064516129032,-1.5658536585365854,0,205,310,153,226,119,174,8,16,12.252841110540112,19.811191134644712,895,1335,647,955,467,691,38,72,40.2383674034938,70.07792207542474,928,1042,658,745,451,516,35,42,38.760964649105965,47.74783355974404,11,195.06666666666666,66.76666666666667,68.6842105263158,3.3666666666666667,2.3421052631578947,30,38,27,34,20,26,7,8,2.1951604019863398,3.185389251068262,123,177,91,133,66,98,9,16,5.934716795501254,9.952797765226052,167,188,121,139,87,100,12,16,8.105474242471836,10.963398354174592
8464977,82,1532.4498933333332,66.0546875,64.96491228070175,-1.5859375,-2.0292397660818713,128,171,110,147,83,109,10,17,8.027143134766382,12.99017859404115,884,1146,671,879,501,647,49,71,44.498039019972445,67.35656829092966,827,1140,634,863,479,649,42,61,41.99122837173359,64.31144392056903,24,434.83331999999996,69.70833333333333,70.55737704918033,-3.7916666666666665,-4.098360655737705,48,61,38,50,29,40,1,3,3.181126872500353,5.122017222363499,295,370,209,265,146,189,10,16,13.52307194551635,18.832501949335064,209,297,163,235,113,166,5,18,9.159946442078938,18.206184051714413
