playerId,mP_2_ev,mP_2_pp,mP_2_sh,mP_2_all,x_2_ev,x_2_pp,x_2_sh,x_2_all,y_2_ev,y_2_pp,y_2_sh,y_2_all,iCorsiF_2_ev,iCorsiF_2_pp,iCorsiF_2_sh,iCorsiF_2_all,iFenwickF_2_ev,iFenwickF_2_pp,iFenwickF_2_sh,iFenwickF_2_all,iSOGF_2_ev,iSOGF_2_pp,iSOGF_2_sh,iSOGF_2_all,iGF_2_ev,iGF_2_pp,iGF_2_sh,iGF_2_all,ixGF_2_ev,ixGF_2_pp,ixGF_2_sh,ixGF_2_all,oCorsiF_2_ev,oCorsiF_2_pp,oCorsiF_2_sh,oCorsiF_2_all,oFenwickF_2_ev,oFenwickF_2_pp,oFenwickF_2_sh,oFenwickF_2_all,oSOGF_2_ev,oSOGF_2_pp,oSOGF_2_sh,oSOGF_2_all,oGF_2_ev,oGF_2_pp,oGF_2_sh,oGF_2_all,oxGF_2_ev,oxGF_2_pp,oxGF_2_sh,oxGF_2_all,oCorsiA_2_ev,oCorsiA_2_pp,oCorsiA_2_sh,oCorsiA_2_all,oFenwickA_2_ev,oFenwickA_2_pp,oFenwickA_2_sh,oFenwickA_2_all,oSOGA_2_ev,oSOGA_2_pp,oSOGA_2_sh,oSOGA_2_all,oGA_2_ev,oGA_2_pp,oGA_2_sh,oGA_2_all,oxGA_2_ev,oxGA_2_pp,oxGA_2_sh,oxGA_2_all,mP_3_ev,mP_3_pp,mP_3_sh,mP_3_all,x_3_ev,x_3_pp,x_3_sh,x_3_all,y_3_ev,y_3_pp,y_3_sh,y_3_all,iCorsiF_3_ev,iCorsiF_3_pp,iCorsiF_3_sh,iCorsiF_3_all,iFenwickF_3_ev,iFenwickF_3_pp,iFenwickF_3_sh,iFenwickF_3_all,iSOGF_3_ev,iSOGF_3_pp,iSOGF_3_sh,iSOGF_3_all,iGF_3_ev,iGF_3_pp,iGF_3_sh,iGF_3_all,ixGF_3_ev,ixGF_3_pp,ixGF_3_sh,ixGF_3_all,oCorsiF_3_ev,oCorsiF_3_pp,oCorsiF_3_sh,oCorsiF_3_all,oFenwickF_3_ev,oFenwickF_3_pp,oFenwickF_3_sh,oFenwickF_3_all,oSOGF_3_ev,oSOGF_3_pp,oSOGF_3_sh,oSOGF_3_all,oGF_3_ev,oGF_3_pp,oGF_3_sh,oGF_3_all,oxGF_3_ev,oxGF_3_pp,oxGF_3_sh,oxGF_3_all,oCorsiA_3_ev,oCorsiA_3_pp,oCorsiA_3_sh,oCorsiA_3_all,oFenwickA_3_ev,oFenwickA_3_pp,oFenwickA_3_sh,oFenwickA_3_all,oSOGA_3_ev,oSOGA_3_pp,oSOGA_3_sh,oSOGA_3_all,oGA_3_ev,oGA_3_pp,oGA_3_sh,oGA_3_all,oxGA_3_ev,oxGA_3_pp,oxGA_3_sh,oxGA_3_all
8448208,67991,12867,78,80936,67.645,72.55555555555556,NA,68.68897637795276,-1.46,-6.962962962962963,NA,-2.62992125984252,200,54,0,254,164,46,0,210,113,30,0,143,22,5,0,27,15.254857381901314,5.452609797649762,0,20.70746717955107,1008,323,1,1332,790,255,1,1046,598,189,1,788,72,19,0,91,58.27502613442237,25.10959571245347,0.031124675994098,83.41574652286992,973,43,2,1018,750,34,2,786,539,25,2,566,47,2,0,49,47.77657278711635,2.39816400656699,0.12386715406644035,50.29860394774979,7178,670,15,7863,67.84375,67.66666666666667,73,67.97222222222223,0.15625,7.333333333333333,5,0.8888888888888888,32,3,1,36,24,3,0,27,17,3,0,20,0,0,0,0,2.0844333388006437,0.29107410491088,0,2.3755074437115233,141,15,1,157,105,11,0,116,72,9,0,81,1,1,0,2,7.970439802417113,1.1916274871742536,0,9.16206728959137,92,3,6,101,69,3,6,78,52,3,4,59,3,0,0,3,4.036659017224249,0.3178217107782816,0.5850165450280196,4.93949727303055
8460542,10736,3333,750,14819,64.26086956521739,66.63636363636364,65,65.02857142857142,2.391304347826087,12.909090909090908,-13,5.257142857142857,23,11,1,35,18,8,0,26,15,6,0,21,2,0,0,2,1.1942063037502793,0.741669399750557,0,1.9358757035008358,121,62,2,185,91,51,1,143,72,40,0,112,9,4,0,13,5.7348867704197035,4.899386479716951,0.07599862856402227,10.710271878700674,124,11,19,154,95,8,10,113,71,5,8,84,5,0,0,5,6.8032166861489545,0.747841832154407,1.1124892686948167,8.663547786998182,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8460720,3123,172,120,3415,72.6,NA,NA,72.6,8.2,NA,NA,8.2,5,0,0,5,3,0,0,3,3,0,0,3,0,0,0,0,0.22732878604945478,0,0,0.22732878604945478,24,1,0,25,15,1,0,16,10,1,0,11,1,0,0,1,0.8153281121708013,0.0016211864341897225,0,0.816949298604991,45,2,3,50,36,1,2,39,24,1,1,26,4,0,0,4,2.766370949255056,0.04056002594754228,0.15347859675811876,2.9604095719607173,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8462038,59747,13191,3073,76011,64.17391304347827,70.85,46.25,65.76288659793815,-4.565217391304348,4.7,18.75,-1.697594501718213,207,80,4,291,165,68,3,236,117,52,2,171,16,12,0,28,11.69306056081711,7.886188614731249,0.12840783168762362,19.70765700723598,939,359,15,1313,692,255,13,960,484,187,8,679,50,26,0,76,39.43487376004498,22.31669154016555,0.8259347104451167,62.577500010655726,981,52,65,1098,748,46,47,841,531,38,33,602,39,6,6,51,47.12240882293873,5.8809062275486035,4.861447553333088,57.86476260382048,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8462042,63424,14414,201,78039,62.2196261682243,58.9453125,NA,60.994152046783626,-2.0514018691588785,14.3984375,NA,4.105263157894737,214,128,0,342,149,92,0,241,115,67,0,182,9,13,0,22,12.31571148201916,6.599217327722369,0,18.91492880974152,900,396,1,1297,658,301,1,960,486,225,1,712,41,31,0,72,42.17650748072099,26.33774675881306,0.11920309507263147,68.6334573346067,1146,52,9,1207,844,46,7,897,580,43,7,630,57,5,1,63,59.82303514509461,5.026703342506575,0.6694157238232802,65.51915421142442,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8464977,31636,163,2970,34769,62.63636363636363,NA,NA,62.63636363636363,1.9242424242424243,NA,NA,1.9242424242424243,66,0,0,66,49,0,0,49,33,0,0,33,3,0,0,3,3.708709938495852,0,0,3.708709938495852,438,1,2,441,321,0,2,323,227,0,1,228,19,0,1,20,19.803240973402616,0,0.6350620155037102,20.438302988906326,443,1,72,516,310,1,57,368,218,1,38,257,16,0,0,16,16.97946271943467,0.019706412214604296,5.231030119385822,22.230199251035113,7758,43,433,8234,62.21052631578947,NA,NA,62.21052631578947,4.421052631578948,NA,NA,4.421052631578948,19,0,0,19,14,0,0,14,11,0,0,11,1,0,0,1,1.2484067130379857,0,0,1.2484067130379857,85,0,0,85,54,0,0,54,35,0,0,35,4,0,0,4,3.570617358624423,0,0,3.570617358624423,110,0,6,116,70,0,5,75,52,0,4,56,2,0,0,2,3.4882733744851975,0,0.267744226667997,3.756017601153194
8464989,54573,1241,12477,68291,69.35625,75,54.529411764705884,68.1639344262295,-0.26875,-8.5,7.352941176470588,0.16939890710382513,160,6,17,183,129,4,15,148,101,3,14,118,13,0,3,16,10.685113472783815,0.5212729579603483,1.0996486696193217,12.306035100363482,794,28,50,872,601,20,44,665,444,17,38,499,33,1,8,42,42.3242077101334,1.6368570639913664,5.225844104806557,49.18690887893135,833,5,339,1177,613,3,259,875,454,2,190,646,35,1,16,52,35.25630042446689,0.19111578968928467,20.438203053829206,55.88561926798538,16809,44,3062,19915,66.51219512195122,NA,65.33333333333333,66.43181818181819,2.8780487804878048,NA,5,3.022727272727273,41,0,3,44,29,0,2,31,24,0,1,25,4,0,0,4,3.1913733869009224,0,0.10753237961137135,3.2989057665122936,198,0,9,207,151,0,7,158,113,0,3,116,10,0,0,10,11.044878906883163,0,0.33072367093551924,11.375602577818682,294,0,92,386,200,0,61,261,136,0,45,181,8,0,6,14,10.320542186022161,0,5.228386778815026,15.548928964837188
8465009,92201,7493,15971,115665,47.75918367346939,53.38095238095238,48.5,48.90384615384615,11.759183673469387,0.9682539682539683,20.5,9.692307692307692,245,63,4,312,165,48,4,217,119,36,3,158,8,1,0,9,5.079806702799554,2.3523103930678233,0.21144594323836371,7.643563039105743,1424,204,64,1692,1074,152,55,1281,794,104,44,942,68,14,6,88,62.19140986647572,11.260521728983202,4.421078662640938,77.87301025809985,1475,35,429,1939,1119,32,306,1457,776,23,202,1001,60,1,32,93,65.2793741774536,2.201309339528724,26.144572947304216,93.62525646428654,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8465058,46167,1430,1854,49451,50.22093023255814,53.25,NA,50.355555555555554,-11.755813953488373,4.25,NA,-11.044444444444444,86,4,0,90,51,3,0,54,38,3,0,41,1,0,0,1,1.6632227378482027,0.17432386172644554,0,1.8375465995746485,691,29,6,726,488,21,5,514,365,18,5,388,31,3,2,36,30.74236989132159,2.1873294422700464,0.43978815562910345,33.36948748922075,687,4,52,743,520,4,38,562,410,4,31,445,30,0,0,30,33.726219466077865,0.24671231403533897,2.8087446730344157,36.78167645314759,3644,39,210,3893,64,NA,NA,64,-17.25,NA,NA,-17.25,4,0,0,4,2,0,0,2,1,0,0,1,0,0,0,0,0.05513450672741198,0,0,0.05513450672741198,56,0,1,57,44,0,1,45,31,0,1,32,0,0,0,0,2.32217775327555,0,0.01602220159201222,2.338199954867562,54,0,6,60,38,0,3,41,28,0,0,28,3,0,0,3,2.306558464090677,0,0.26578445517426796,2.5723429192649454
8465185,45708,354,8932,54994,49.351351351351354,54,65,49.81818181818182,18.2027027027027,12,7.5,17.844155844155843,74,1,2,77,48,0,2,50,31,0,2,33,1,0,0,1,1.4786213512121118,0,0.3058647538125279,1.7844861050246394,541,10,13,564,435,6,10,451,313,3,7,323,28,0,1,29,32.29761352421377,0.5178394877820248,1.8077533974066593,34.62320640940244,736,1,248,985,571,0,185,756,422,0,143,565,32,0,17,49,33.03331034969999,0,15.855348257870558,48.88865860757049,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
