playerId,mP_2_all,x_2_all,y_2_all,CorsiA_2_all,FenwickA_2_all,SOGA_2_all,GA_2_all,xGA_2_all,mP_3_all,x_3_all,y_3_all,CorsiA_3_all,FenwickA_3_all,SOGA_3_all,GA_3_all,xGA_3_all
8455710,2296.8166666666666,56.09105058365759,-0.3680933852140078,1285,1285,971,96,86.95292723443602,0,NA,NA,0,0,0,0,0
8459140,167.65,54.878787878787875,-2.6666666666666665,99,99,74,14,6.759647028677923,0,NA,NA,0,0,0,0,0
8460703,2662.483333333333,56.683863885839735,-0.5614709110867179,1822,1822,1390,128,116.511536345138,14.633333333333333,53.333333333333336,-4.333333333333333,3,3,2,1,0.25682947233399733
8460705,2254.233333333333,57.72509960159363,-1.2410358565737052,1506,1506,1085,103,111.93394158491076,0,NA,NA,0,0,0,0,0
8462044,1211.85,59.393905191873586,0.5846501128668171,886,886,608,53,59.145425476340144,0,NA,NA,0,0,0,0,0
8462047,70.63333333333334,62.320754716981135,0.7358490566037735,53,53,38,9,4.563448423272177,0,NA,NA,0,0,0,0,0
8466141,3222.3333333333335,57.377909630305794,-0.9831127339114559,2191,2191,1590,129,138.4337209651766,0,NA,NA,0,0,0,0,0
8466339,914.1833333333333,56.592948717948715,-1.169871794871795,624,624,454,47,40.98500596164346,0,NA,NA,0,0,0,0,0
8467391,348.31666666666666,56.70873786407767,-0.7815533980582524,206,206,146,19,13.4150617149109,0,NA,NA,0,0,0,0,0
8467950,2999.733333333333,55.33931698774081,-0.5161996497373029,2285,2285,1681,150,137.3959101637806,0,NA,NA,0,0,0,0,0
8468011,3500.2833333333333,56.925523661753296,0.44802172226532194,2578,2578,1885,154,160.72395144625943,422.46666666666664,64.73493975903614,1.534136546184739,249,249,185,19,15.09921799013445
8468524,1814.0166666666667,56.8783151326053,-1.078783151326053,1282,1282,891,81,85.42073479487901,479.3666666666667,57.5078125,-0.28515625,256,256,182,21,12.591890252011803
8468540,1027.3166666666666,59.25606469002695,0.15768194070080863,742,742,514,62,50.83192256238991,0,NA,NA,0,0,0,0,0
