playerId,mP_2_all,x_2_all,y_2_all,CorsiA_2_all,FenwickA_2_all,SOGA_2_all,GA_2_all,xGA_2_all,mP_3_all,x_3_all,y_3_all,CorsiA_3_all,FenwickA_3_all,SOGA_3_all,GA_3_all,xGA_3_all
8455710,1757.35,54.850746268656714,-0.08955223880597014,871,871,654,65,57.568484997929204,0,NA,NA,0,0,0,0,0
8459140,683.6166666666667,59.05882352941177,0.056925996204933584,527,527,376,29,37.57270232952834,0,NA,NA,0,0,0,0,0
8460535,766.4666666666667,57.21616541353384,-0.8176691729323309,532,532,391,42,34.55791914192266,0,NA,NA,0,0,0,0,0
8460704,1108.2666666666667,55.716468590831916,0.6825127334465195,589,589,435,51,42.9609406328383,0,NA,NA,0,0,0,0,0
8460705,2475.4,56.804576376004945,-1.0043290043290043,1617,1617,1139,103,114.11393174427575,324.06666666666666,38.94170403587444,0.7668161434977578,223,223,152,24,13.508439009316344
8460712,1028.5333333333333,58.747887323943665,-1.0845070422535212,710,710,519,42,46.140934847433336,685.2166666666667,56.61974789915966,-1.6365546218487395,476,476,345,23,26.8314751097299
8462044,907.8333333333334,54.31160572337043,-0.4483306836248013,629,629,469,43,38.40748346936043,0,NA,NA,0,0,0,0,0
8462047,335.7,57.34051724137931,-0.6896551724137931,232,232,156,13,17.12295655325851,0,NA,NA,0,0,0,0,0
8462052,144.01666666666668,60.15384615384615,1.3076923076923077,78,78,55,6,4.9401645216378745,0,NA,NA,0,0,0,0,0
8462147,1344.0833333333333,59.37931034482759,0.8329741379310345,928,928,650,77,59.414304096731236,0,NA,NA,0,0,0,0,0
8462152,466.73333333333335,58.66773162939297,-0.20766773162939298,313,313,229,29,21.86143735292992,0,NA,NA,0,0,0,0,0
8464999,910.0666666666667,55.721202003338895,-1.003338898163606,599,599,427,44,35.33841578174389,0,NA,NA,0,0,0,0,0
8466141,1196.9166666666667,57.65824468085106,0.5093085106382979,752,752,551,51,51.20159797739249,139.68333333333334,63.04545454545455,-1.7727272727272727,88,88,71,6,6.58589896194305
8466339,866.4166666666666,58.27272727272727,-0.26262626262626265,594,594,421,53,42.54386857537526,0,NA,NA,0,0,0,0,0
8467391,725.9166666666666,59.606585788561524,-0.7989601386481803,577,577,418,32,39.543407825442266,0,NA,NA,0,0,0,0,0
8467950,1420.6,57.291621327529924,-0.8443960826985855,919,919,677,40,55.5092543586091,577.6666666666666,59.937901498929335,-0.5203426124197003,467,467,352,29,27.95844096024847
8468011,2302.233333333333,54.28612385321101,1.1857798165137614,1744,1744,1270,108,114.36254932067746,0,NA,NA,0,0,0,0,0
8468038,59.13333333333333,57.15625,-0.96875,32,32,26,5,1.9897633249762519,0,NA,NA,0,0,0,0,0
8468481,175.6,59.21487603305785,-2.1818181818181817,121,121,83,12,7.905622523040699,0,NA,NA,0,0,0,0,0
8468524,2297.75,53.151882578174856,-0.6490108487555839,1567,1567,1066,107,96.64977913207538,0,NA,NA,0,0,0,0,0
8468540,997.0666666666667,59.849081364829395,-0.18766404199475065,763,763,556,52,52.26427975581573,0,NA,NA,0,0,0,0,0
8468685,2575.9,55.92543595911004,0.13349368610944076,1663,1663,1190,88,115.44213332796802,756.25,59.17617449664429,-0.5436241610738255,596,596,411,27,42.16677200923492
8469514,656.4833333333333,55.47179487179487,0.6025641025641025,390,390,274,25,23.333248399073053,62.53333333333333,56.2,4.711111111111111,45,45,31,7,2.6293775074485004
8469548,1116,59.94193548387097,-0.7661290322580645,620,620,460,36,41.77918907418836,0,NA,NA,0,0,0,0,0
8469608,1955.55,56.55538694992413,0.04779969650986343,1318,1318,938,84,83.66330238873631,0,NA,NA,0,0,0,0,0
8469732,1148.4666666666667,59.37372448979592,1.5089285714285714,784,784,563,55,50.80866258201386,0,NA,NA,0,0,0,0,0
8470140,1986.1833333333334,59.48918918918919,0.7587837837837837,1480,1480,1050,88,100.77289371327683,0,NA,NA,0,0,0,0,0
8470216,185.08333333333334,54.18348623853211,2.4220183486238533,109,109,73,10,5.096667149587731,244.8,60.97714285714286,2.388571428571429,175,175,135,12,10.02667036861163
8470320,929.45,58.90254872563718,-0.5142428785607196,667,667,477,44,44.700811554855804,0,NA,NA,0,0,0,0,0
8470594,1857.75,57.02261712439418,-0.9789983844911146,1238,1238,881,74,78.06307396505159,290.23333333333335,38.10294117647059,0.18137254901960784,204,204,145,17,11.668268001758117
8470645,1760.5166666666667,56.902629016553064,0.7283349561830574,1027,1027,769,57,67.95131993920293,1503.9,59.52689352360044,2.1218441273326016,911,911,674,46,58.245383523395056
8470657,2445.733333333333,57.8629679144385,0.3322192513368984,1496,1496,1129,87,99.05583822585622,859.4666666666667,59.20723684210526,0.7615131578947368,608,608,461,35,39.57166168834512
8470860,812.5833333333334,59.67312348668281,0.6731234866828087,413,413,286,29,26.67833876900412,0,NA,NA,0,0,0,0,0
8470880,1291.9333333333334,57.23663101604278,0.6671122994652406,748,748,526,49,46.360131340085594,378.48333333333335,61.54430379746835,-1.9831223628691983,237,237,149,12,13.106133040912297
8471186,110.25,60.20253164556962,-0.5063291139240507,79,79,59,7,7.26000522302109,0,NA,NA,0,0,0,0,0
8471219,351.35,57.241106719367586,0.003952569169960474,253,253,168,17,15.859052624381535,0,NA,NA,0,0,0,0,0
8471227,2100.95,57.97714285714286,0.22984126984126985,1575,1575,1133,90,110.66127693851658,0,NA,NA,0,0,0,0,0
8471239,1733.3166666666666,55.24324324324324,0.05765765765765766,1110,1110,835,61,72.1826451817191,117.41666666666667,60.33009708737864,0.4563106796116505,103,103,75,9,7.3452510972082505
8471251,954.4,61.53546592489569,-0.8066759388038943,720,720,507,55,54.21042914576116,0,NA,NA,0,0,0,0,0
8471306,308.2,58.271028037383175,1.3271028037383177,214,214,153,13,13.597913024457414,0,NA,NA,0,0,0,0,0
8471418,803,57.08867924528302,-0.9641509433962264,531,531,389,31,31.627294207778117,0,NA,NA,0,0,0,0,0
8471433,120,59.666666666666664,1.6881720430107527,93,93,68,6,4.9896534186892625,0,NA,NA,0,0,0,0,0
8471469,2443.766666666667,56.821635544108176,0.9587894397939472,1553,1553,1101,99,91.89866070113567,0,NA,NA,0,0,0,0,0
8471679,2249.1833333333334,57.33237616654702,-1.0804020100502512,1393,1393,1018,97,89.1690008315537,239.08333333333334,57.05988023952096,-0.6586826347305389,167,167,123,13,9.17186692143582
8471695,2104.6666666666665,55.68924889543446,-0.5434462444771723,1358,1358,980,70,86.0084583033466,1465.9166666666667,58.12065637065637,2.247104247104247,1036,1036,761,46,64.10040197472276
8471712,18.6,59.57142857142857,7.428571428571429,7,7,3,0,0.3724323277477722,0,NA,NA,0,0,0,0,0
8471715,2552.7166666666667,58.59519725557461,-0.34305317324185247,1749,1749,1251,119,119.86562440900575,0,NA,NA,0,0,0,0,0
8471734,2133.7,57.227344992050874,-0.7511923688394276,1258,1258,889,87,80.3035685008371,1099,61.51503267973856,-0.6849673202614379,765,765,518,34,48.94649719209533
8471750,1260.6333333333334,55.84886128364389,0.2546583850931677,966,966,701,56,61.1066979276027,0,NA,NA,0,0,0,0,0
8471774,41.81666666666667,49.666666666666664,-3.619047619047619,21,21,13,2,1.0020910219649335,0,NA,NA,0,0,0,0,0
8473404,2368.133333333333,55.4476704929102,-0.11951384199864956,1481,1481,1072,98,83.63867693602275,0,NA,NA,0,0,0,0,0
8473414,270.06666666666666,56.11764705882353,1.3529411764705883,170,170,128,15,11.136529373993104,0,NA,NA,0,0,0,0,0
8473434,246.61666666666667,54.85625,0.66875,160,160,108,5,8.590369952653402,0,NA,NA,0,0,0,0,0
8473461,1090.15,59.981283422459896,-0.1858288770053476,748,748,561,47,49.560852819499026,0,NA,NA,0,0,0,0,0
8473503,1856.15,56.641114982578394,-0.2912891986062718,1435,1435,995,76,87.53681903607249,438.43333333333334,56.07253886010363,-0.34974093264248707,386,386,272,21,22.049866276384105
8473523,623.4333333333333,56.50752688172043,0.047311827956989246,465,465,332,27,27.732929108680345,0,NA,NA,0,0,0,0,0
8473541,768.35,57.776805251641136,0.5776805251641138,457,457,306,24,28.31631682736472,29.916666666666668,54.25,-1.25,12,12,9,0,0.6653616710586517
8473575,1949.65,59.15260196905766,-1.0689170182841068,1422,1422,1007,98,94.45633650526368,0,NA,NA,0,0,0,0,0
8473607,723.1333333333333,56.399598393574294,-1.9678714859437751,498,498,367,33,30.549543055324442,0,NA,NA,0,0,0,0,0
8473614,608.8333333333334,59.806451612903224,1.0599078341013826,434,434,288,33,29.599542609169347,0,NA,NA,0,0,0,0,0
8473638,160.1,60.02803738317757,2.4485981308411215,107,107,73,8,7.641539457409629,0,NA,NA,0,0,0,0,0
8473972,1498.3166666666666,57.49799599198397,-0.156312625250501,998,998,675,59,63.76344201666162,438.6666666666667,61.16867469879518,2.0783132530120483,332,332,218,18,20.649751270361605
8474550,2580.766666666667,54.22280395578825,1.2356020942408377,1719,1719,1220,93,103.46252193237564,673.1166666666667,57.1804008908686,0.2962138084632517,449,449,299,21,24.748151267545744
8474593,1265.75,56.537953795379536,-0.1254125412541254,909,909,685,68,55.57101444953938,0,NA,NA,0,0,0,0,0
8474596,803.8833333333333,59.47422680412371,1.045360824742268,485,485,346,33,32.82025421870763,0,NA,NA,0,0,0,0,0
8474651,2089.233333333333,57.53648648648649,-0.44594594594594594,1480,1480,1123,90,95.25473478671974,432.8333333333333,62.0359477124183,0.8562091503267973,306,306,205,16,23.476208794511418
8474690,257.6166666666667,56.94318181818182,2.914772727272727,176,176,122,13,11.96875603913008,52.43333333333333,66.65217391304348,4.3478260869565215,23,23,15,1,1.7873945057819896
8474765,1304.1833333333334,55.881967213114756,-1.4,915,915,642,63,57.68408029316767,0,NA,NA,0,0,0,0,0
8475215,734.8,54.937722419928825,-1.0551601423487544,562,562,424,27,33.415863612251066,49.4,63.354838709677416,-2.6774193548387095,31,31,25,2,2.637783576427614
8475252,59.2,59.473684210526315,0.8157894736842105,38,38,33,5,3.0122344545264386,0,NA,NA,0,0,0,0,0
