playerId,mP_2_all,x_2_all,y_2_all,CorsiA_2_all,FenwickA_2_all,SOGA_2_all,GA_2_all,xGA_2_all,mP_3_all,x_3_all,y_3_all,CorsiA_3_all,FenwickA_3_all,SOGA_3_all,GA_3_all,xGA_3_all
8479312,1559.6333333333334,60.07319304666057,-0.2881976212259835,1093,1093,705,73,72.63354604839378,0,NA,NA,0,0,0,0,0
8479361,2442.3333333333335,59.41593886462882,0.016375545851528384,1832,1832,1216,111,118.71158785525505,387.43333333333334,60.005714285714284,1.5171428571428571,350,350,201,23,19.157318883158652
8479406,3423.5833333333335,57.98410852713178,0.07131782945736434,2580,2580,1693,146,154.95538049879443,354.23333333333335,56.563139931740615,2.460750853242321,293,293,185,16,17.74041635410138
8479496,1860.4666666666667,58.18181818181818,0.5574614065180102,1166,1166,772,88,70.95262340877596,0,NA,NA,0,0,0,0,0
8479973,2942.45,60.09462915601023,0.7391304347826086,1955,1955,1325,138,135.88131021944398,881.4833333333333,60.968503937007874,1.2141732283464568,635,635,398,44,43.68937685881378
8479979,3410.0666666666666,57.89103618421053,0.44449013157894735,2432,2432,1611,147,157.69617021575962,1021.35,58.5359394703657,-0.5573770491803278,793,793,503,48,50.3122925362475
8480045,3172.2166666666667,59.41021126760563,1.4753521126760563,2272,2272,1490,169,149.63636666729263,0,NA,NA,0,0,0,0,0
8480051,523.7,61.535714285714285,-0.8724489795918368,392,392,250,41,31.795266784568792,0,NA,NA,0,0,0,0,0
8480191,60,65.4,-1,45,45,31,3,3.206194056776178,0,NA,NA,0,0,0,0,0
8480193,1100.4166666666667,60.7676399026764,0.040145985401459854,822,822,544,65,59.218553217317364,0,NA,NA,0,0,0,0,0
8480280,3390.5833333333335,59.11764705882353,0.18178104575163398,2448,2448,1632,176,164.63320205772294,0,NA,NA,0,0,0,0,0
8480313,2535.15,60.72105843439912,-0.03252480705622933,1814,1814,1172,105,124.23022425675845,596.5,56.81002087682672,1.1022964509394573,479,479,290,24,30.1537303117059
8480382,2671.8,60.89865563598759,0.5124095139607032,1934,1934,1317,165,144.55717825529118,0,NA,NA,0,0,0,0,0
8480819,76.15,63.72549019607843,1.588235294117647,51,51,39,5,2.9938593278997407,0,NA,NA,0,0,0,0,0
8480843,3057.65,59.680944755804646,0.6248999199359487,2498,2498,1625,158,173.87903107507063,0,NA,NA,0,0,0,0,0
8480885,77.41666666666667,65.16326530612245,-0.46938775510204084,49,49,29,4,3.5261808548568903,0,NA,NA,0,0,0,0,0
8480947,3019.7833333333333,58.40420449116101,1.1309125656951744,2093,2093,1345,132,133.39925505552569,0,NA,NA,0,0,0,0,0
8480981,1678.8166666666666,58.93157894736842,-0.05,1140,1140,767,74,68.59612421111335,0,NA,NA,0,0,0,0,0
8481020,1789.8166666666666,60.288414133114216,0.22350041084634348,1217,1217,814,95,81.03377430928303,0,NA,NA,0,0,0,0,0
8481033,238.1,59.682119205298015,3.1059602649006623,151,151,90,5,9.073706091607491,18.933333333333334,69.2,2.8,10,10,9,0,0.7730402079838468
8481035,2601.7833333333333,58.60602615122229,0.6208072768618533,1759,1759,1162,136,113.9592907541212,0,NA,NA,0,0,0,0,0
8481519,2202.85,60.06867779204108,0.8555840821566111,1558,1558,1012,100,104.80320983300209,0,NA,NA,0,0,0,0,0
8481529,91.63333333333334,50.204081632653065,-1.2040816326530612,49,49,33,4,2.4127765967522548,0,NA,NA,0,0,0,0,0
8481544,91.55,62.46774193548387,-2.5483870967741935,62,62,40,8,6.0603285220127985,0,NA,NA,0,0,0,0,0
8481611,2790.7,61.10826542491269,0.8282887077997672,1718,1718,1173,121,120.77644521217863,199.96666666666667,61.814516129032256,2.0806451612903225,124,124,83,12,8.167683821543909
8481668,542.5166666666667,60.36666666666667,1.0333333333333334,360,360,238,33,23.14890555699044,0,NA,NA,0,0,0,0,0
8481692,3182.366666666667,60.217948717948715,0.4235190097259063,2262,2262,1549,140,152.93258315867934,0,NA,NA,0,0,0,0,0
8481707,58.61666666666667,61.673469387755105,-0.16326530612244897,49,49,29,1,2.849224172879487,0,NA,NA,0,0,0,0,0
8482076,262.85,59.74226804123711,-1.8865979381443299,194,194,114,7,11.867263865592903,0,NA,NA,0,0,0,0,0
8482123,71.35,62.53191489361702,3.4680851063829787,47,47,26,4,3.3547705531748515,0,NA,NA,0,0,0,0,0
8482137,716.8,60.31868131868132,0.315018315018315,546,546,357,37,39.322958489409366,0,NA,NA,0,0,0,0,0
8482221,480.6333333333333,58.42897727272727,0.53125,352,352,258,33,23.31378472334942,0,NA,NA,0,0,0,0,0
8482411,60,60,-2,38,38,26,7,3.560238226769582,0,NA,NA,0,0,0,0,0
8482446,772.45,59.126689189189186,-1.116554054054054,592,592,425,49,41.70677922487356,0,NA,NA,0,0,0,0,0
8482447,662.9833333333333,56.54225352112676,0.6150234741784038,426,426,295,22,25.43962532805965,0,NA,NA,0,0,0,0,0
8482487,874.7833333333333,59.19465081723626,0.6329866270430906,673,673,440,40,46.11521051713945,144.11666666666667,59.0531914893617,2.4468085106382977,94,94,59,7,6.32940022899742
8482657,45,63,-1.173913043478261,23,23,14,2,1.765076780802233,0,NA,NA,0,0,0,0,0
8482661,117.43333333333334,57.962025316455694,4.962025316455696,79,79,51,8,4.855768694691674,0,NA,NA,0,0,0,0,0
8482668,4.716666666666667,32,1.5,2,2,2,1,0.0865481529532245,0,NA,NA,0,0,0,0,0
8482783,901.9166666666666,60.44690966719493,-0.25990491283676703,631,631,406,54,42.25344801715068,0,NA,NA,0,0,0,0,0
8482821,2096.5,60.18826405867971,-0.3251833740831296,1636,1636,1087,111,114.35901234701944,0,NA,NA,0,0,0,0,0
8482982,660.1,60.667961165048546,0.04660194174757282,515,515,339,21,34.561645187207674,0,NA,NA,0,0,0,0,0
8483530,313.18333333333334,61.00431034482759,0.11206896551724138,232,232,158,17,18.023879596501697,0,NA,NA,0,0,0,0,0
8483532,60,59.411764705882355,0.4117647058823529,51,51,38,5,3.397905951919731,0,NA,NA,0,0,0,0,0
8483668,29.95,58.9,14.1,10,10,6,2,0.7950034547034992,0,NA,NA,0,0,0,0,0
8483710,360.81666666666666,61.15261044176707,-1.1244979919678715,249,249,157,20,18.743659745946374,0,NA,NA,0,0,0,0,0
8484268,83.65,57.5625,6.791666666666667,48,48,26,3,2.638824838579117,0,NA,NA,0,0,0,0,0
8484293,8.2,71.33333333333333,-1.4444444444444444,9,9,7,1,0.857265241826057,0,NA,NA,0,0,0,0,0
8484312,416.93333333333334,59.55722891566265,1.9397590361445782,332,332,219,27,22.25443735707551,0,NA,NA,0,0,0,0,0
8484910,20,68,-0.9333333333333333,15,15,12,0,1.388305359743069,0,NA,NA,0,0,0,0,0
