playerId,number,teamId,seasonId_start,seasonId_end,first,last,resign,cap,age,term,aav
8477474,4,8,20222023,20222023,FALSE,TRUE,FALSE,82500000,26,1,750000
8477476,1,8,20162017,20182019,TRUE,FALSE,FALSE,73000000,20,3,925000
8477476,2,8,20192020,20202021,FALSE,FALSE,TRUE,81500000,23,2,2400000
8477476,3,8,20212022,20212022,FALSE,FALSE,TRUE,81500000,25,1,2300000
8477476,4,21,20222023,20262027,FALSE,TRUE,TRUE,82500000,26,5,4500000
8477478,1,19,20132014,20152016,TRUE,FALSE,FALSE,64300000,18,3,908333
8477478,2,54,20182019,20192020,FALSE,FALSE,TRUE,79500000,23,2,725000
8477478,3,54,20202021,20232024,FALSE,FALSE,TRUE,81500000,25,4,1400000
8477478,4,12,20242025,20292030,FALSE,TRUE,FALSE,88000000,29,6,2000000
8477479,1,17,20142015,20162017,TRUE,FALSE,FALSE,69000000,18,3,925000
8477479,2,17,20182019,20192020,FALSE,FALSE,TRUE,79500000,22,2,1400000
8477479,3,17,20202021,20202021,FALSE,FALSE,TRUE,81500000,24,1,3500000
8477479,4,17,20212022,20222023,FALSE,FALSE,TRUE,81500000,25,2,4750000
8477479,5,10,20232024,20232024,FALSE,FALSE,FALSE,83500000,28,1,5500000
8477479,6,16,20242025,20272028,FALSE,TRUE,FALSE,88000000,29,4,5500000
8477481,1,6,20142015,20162017,TRUE,TRUE,FALSE,69000000,19,3,925000
8477483,1,23,20162017,20182019,TRUE,TRUE,FALSE,73000000,20,3,925000
8477485,1,18,20132014,20152016,TRUE,TRUE,FALSE,64300000,18,3,875000
8477486,1,20,20132014,20152016,TRUE,TRUE,FALSE,64300000,18,3,925000
8477487,1,3,20152016,20172018,TRUE,FALSE,FALSE,71400000,20,3,803333
8477487,2,9,20182019,20182019,FALSE,TRUE,FALSE,79500000,23,1,650000
8477488,1,12,20152016,20172018,TRUE,FALSE,FALSE,71400000,20,3,809167
8477488,2,12,20182019,20232024,FALSE,FALSE,TRUE,79500000,23,6,4025000
8477488,3,1,20242025,20292030,FALSE,TRUE,FALSE,88000000,29,6,5500000
8477489,1,20,20132014,20152016,TRUE,TRUE,FALSE,64300000,17,3,925000
8477490,1,25,20162017,20182019,TRUE,TRUE,FALSE,73000000,20,3,925000
8477492,1,21,20132014,20152016,TRUE,FALSE,FALSE,64300000,17,3,3775000
8477492,2,21,20162017,20222023,FALSE,FALSE,TRUE,73000000,20,7,6300000
8477492,3,21,20232024,20302031,FALSE,TRUE,TRUE,83500000,27,8,12600000
