playerId,iCorsiF_2,iCorsiF_3,iFenwickF_2,iFenwickF_3,iSOGF_2,iSOGF_3,iGF_2,iGF_3,ixGF_2,ixGF_3,iGFaX_2,iGFaX_3,d_2,d_3,a_2,a_3,oCorsiF_2,oCorsiF_3,oFenwickF_2,oFenwickF_3,oSOGF_2,oSOGF_3,oGF_2,oGF_3,oxGF_2,oxGF_3,oGFaX_2,oGFaX_3,gamesPlayed_2,minsPlayed_2,gamesPlayed_3,minsPlayed_3,iCorsiF_2_per82,iFenwickF_2_per82,iSOGF_2_per82,iGF_2_per82,ixGF_2_per82,iGFaX_2_per82,oCorsiF_2_per82,oFenwickF_2_per82,oSOGF_2_per82,oGF_2_per82,oxGF_2_per82,oGFaX_2_per82,iCorsiF_3_per82,iFenwickF_3_per82,iSOGF_3_per82,iGF_3_per82,ixGF_3_per82,iGFaX_3_per82,oCorsiF_3_per82,oFenwickF_3_per82,oSOGF_3_per82,oGF_3_per82,oxGF_3_per82,oGFaX_3_per82,iCorsiF_2_per60,iFenwickF_2_per60,iSOGF_2_per60,iGF_2_per60,ixGF_2_per60,iGFaX_2_per60,oCorsiF_2_per60,oFenwickF_2_per60,oSOGF_2_per60,oGF_2_per60,oxGF_2_per60,oGFaX_2_per60,iCorsiF_3_per60,iFenwickF_3_per60,iSOGF_3_per60,iGF_3_per60,ixGF_3_per60,iGFaX_3_per60,oCorsiF_3_per60,oFenwickF_3_per60,oSOGF_3_per60,oGF_3_per60,oxGF_3_per60,oGFaX_3_per60,iCorsiF_2_pct,iFenwickF_2_pct,iSOGF_2_pct,iGF_2_pct,ixGF_2_pct,iGFaX_2_pct,oCorsiF_2_pct,oFenwickF_2_pct,oSOGF_2_pct,oGF_2_pct,oxGF_2_pct,oGFaX_2_pct,iCorsiF_2_per82_pct,iFenwickF_2_per82_pct,iSOGF_2_per82_pct,iGF_2_per82_pct,ixGF_2_per82_pct,iGFaX_2_per82_pct,oCorsiF_2_per82_pct,oFenwickF_2_per82_pct,oSOGF_2_per82_pct,oGF_2_per82_pct,oxGF_2_per82_pct,oGFaX_2_per82_pct,iCorsiF_2_per60_pct,iFenwickF_2_per60_pct,iSOGF_2_per60_pct,iGF_2_per60_pct,ixGF_2_per60_pct,iGFaX_2_per60_pct,oCorsiF_2_per60_pct,oFenwickF_2_per60_pct,oSOGF_2_per60_pct,oGF_2_per60_pct,oxGF_2_per60_pct,oGFaX_2_per60_pct,iCorsiF_3_pct,iFenwickF_3_pct,iSOGF_3_pct,iGF_3_pct,ixGF_3_pct,iGFaX_3_pct,oCorsiF_3_pct,oFenwickF_3_pct,oSOGF_3_pct,oGF_3_pct,oxGF_3_pct,oGFaX_3_pct,iCorsiF_3_per82_pct,iFenwickF_3_per82_pct,iSOGF_3_per82_pct,iGF_3_per82_pct,ixGF_3_per82_pct,iGFaX_3_per82_pct,oCorsiF_3_per82_pct,oFenwickF_3_per82_pct,oSOGF_3_per82_pct,oGF_3_per82_pct,oxGF_3_per82_pct,oGFaX_3_per82_pct,iCorsiF_3_per60_pct,iFenwickF_3_per60_pct,iSOGF_3_per60_pct,iGF_3_per60_pct,ixGF_3_per60_pct,iGFaX_3_per60_pct,oCorsiF_3_per60_pct,oFenwickF_3_per60_pct,oSOGF_3_per60_pct,oGF_3_per60_pct,oxGF_3_per60_pct,oGFaX_3_per60_pct
8473453,224,0,188,0,144,0,9,0,12.279147401452065,0,-3.2791474014520645,0,33.910783100939504,NA,32.793303717391034,NA,1007,0,765,0,586,0,74,0,49.64549591578543,0,24.354504084214568,0,82,993.7332633333333,0,0,224.00000000000003,187.99999999999997,144,9,12.279147401452065,-3.279147401452064,1007,765.0000000000001,586,74,49.645495915785425,24.354504084214568,0,0,0,0,0,0,0,0,0,0,0,0,13.524756084864745,11.351134571225769,8.694486054555908,0.5434053784097442,0.7413949711372319,-0.19798959272748762,60.8010240065125,46.18945716482826,35.381727972012236,4.467999778035675,2.997514388272977,1.4704853897626977,0,0,0,0,0,0,0,0,0,0,0,0,59.05044510385756,67.95252225519289,71.06824925816024,47.92284866468843,61.12759643916914,16.172106824925816,40.80118694362017,41.246290801186944,42.87833827893175,27.299703264094955,32.195845697329375,35.311572700296736,47.18100890207715,56.97329376854599,61.5727002967359,39.02077151335311,50.29673590504451,21.66172106824926,22.403560830860535,22.255192878338278,23.738872403560833,7.566765578635016,13.649851632047477,17.95252225519288,72.25519287833828,79.22848664688428,84.42136498516321,46.439169139465875,59.19881305637982,16.765578635014837,50.14836795252226,51.18694362017804,59.495548961424326,15.875370919881307,22.255192878338278,36.49851632047478,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8473473,144,0,109,0,73,0,7,0,8.868408441543579,0,-1.868408441543579,0,25.98541166616873,NA,30.44416580549,NA,985,0,717,0,532,0,69,0,45.7300992552191,0,23.269900744780898,0,77,870.6332249999999,0,0,153.35064935064935,116.07792207792207,77.74025974025975,7.454545454545455,9.44427911956589,-1.9897336650204347,1048.9610389610389,763.5584415584415,566.5454545454545,73.48051948051948,48.69958621984372,24.78093326067576,0,0,0,0,0,0,0,0,0,0,0,0,9.923811487897215,7.511773973477753,5.03082110150345,0.48240750288389245,0.6111695386913528,-0.12876203580746043,67.88162719151914,49.41231136682155,36.66297021917582,4.7551596712840825,3.1515061411918275,1.6036535300922545,0,0,0,0,0,0,0,0,0,0,0,0,30.86053412462908,31.454005934718097,28.041543026706233,38.57566765578635,47.774480712166174,28.931750741839764,38.87240356083086,37.0919881305638,37.53709198813057,24.629080118694365,28.486646884272997,32.640949554896146,14.094955489614245,15.43026706231454,11.869436201780417,32.195845697329375,38.27893175074184,33.82789317507419,25.370919881305635,21.958456973293767,21.810089020771514,6.973293768545995,12.611275964391691,18.694362017804153,37.0919881305638,37.98219584569733,33.531157270029674,42.28486646884273,44.80712166172107,25.07418397626113,73.73887240356083,64.98516320474778,67.35905044510386,25.370919881305635,31.454005934718097,43.916913946587535,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8473504,79,8,65,7,44,3,6,1,5.651553899049759,0.652030348777771,0.3484461009502411,0.347969651222229,30.553530701754756,23.446500613608833,27.08901786417434,32.89375494417945,516,37,403,26,293,17,61,6,27.616189181804657,2.6011283099651337,33.38381081819534,3.3988716900348663,49,598.9666083333334,6,73.7,132.20408163265307,108.77551020408163,73.63265306122449,10.040816326530612,9.45770244330776,0.5831138832228524,863.5102040816327,674.4081632653061,490.32653061224494,102.08163265306123,46.21484720220371,55.86678545085751,109.33333333333333,95.66666666666667,41,13.666666666666666,8.911081433296204,4.7555852333704625,505.6666666666667,355.3333333333333,232.33333333333334,82,35.5487535695235,46.45124643047651,7.913629798478054,6.511214391152828,4.407591280164992,0.6010351745679534,0.5661304473825949,0.03490472718535848,51.68902501284399,40.36952922514754,29.350551024735054,6.1105242747741935,2.766383514297931,3.3441407604762614,6.512890094979647,5.698778833107191,2.4423337856173672,0.8141112618724559,0.5308252500226087,0.2832860118498472,30.122116689280865,21.166892808683855,13.83989145183175,4.8846675712347345,2.1176078507178833,2.7670597205168517,8.160237388724036,10.534124629080118,10.385756676557865,32.34421364985163,30.712166172106826,60.534124629080125,12.462908011869436,13.204747774480714,12.166172106824925,21.216617210682493,10.534124629080118,56.37982195845698,6.824925816023739,11.42433234421365,9.940652818991099,44.65875370919881,38.4272997032641,62.908011869436194,11.275964391691394,13.501483679525222,11.869436201780417,30.86053412462908,9.050445103857568,86.79525222551929,15.281899109792285,27.89317507418398,23.738872403560833,50.29673590504451,41.69139465875371,64.68842729970326,15.578635014836795,21.068249258160236,17.804154302670625,79.08011869436203,12.611275964391691,95.6973293768546,3.4246575342465753,6.8493150684931505,2.73972602739726,31.506849315068493,27.73972602739726,68.83561643835617,0.3424657534246575,0.3424657534246575,0,9.931506849315069,2.3972602739726026,45.89041095890411,4.794520547945205,10.95890410958904,3.4246575342465753,55.13698630136986,41.0958904109589,73.97260273972603,0.3424657534246575,0,0,15.41095890410959,3.4246575342465753,63.013698630136986,8.21917808219178,20.205479452054796,7.191780821917808,70.2054794520548,45.89041095890411,81.16438356164383,0,0,0,47.6027397260274,3.767123287671233,82.1917808219178
8473507,253,0,163,0,113,0,5,0,4.966860413551331,0,0.033139586448669434,0,44.37074772331998,NA,25.474267689572578,NA,1451,0,1106,0,823,0,109,0,86.12066889926791,0,22.879331100732088,0,61,1362.9332683333332,0,0,340.0983606557377,219.11475409836066,151.9016393442623,6.721311475409836,6.676763178872281,0.04454829653755563,1950.5245901639346,1486.7540983606557,1106.327868852459,146.52459016393442,115.76876802852408,30.755822135410348,0,0,0,0,0,0,0,0,0,0,0,0,11.137742656001718,7.17569981394577,4.974564901692467,0.2201134912253304,0.2186545972111343,0.0014588940141960554,63.87693515359087,48.68910425904308,36.230680655689376,4.7984741087122025,3.791264219615718,1.007209889096484,0,0,0,0,0,0,0,0,0,0,0,0,66.76557863501483,57.566765578635014,54.89614243323442,27.89317507418398,26.26112759643917,56.82492581602374,70.77151335311572,71.06824925816024,71.66172106824926,56.52818991097923,71.95845697329378,31.602373887240354,78.33827893175074,68.69436201780415,66.17210682492582,28.783382789317507,24.92581602373887,56.82492581602374,87.24035608308606,87.0919881305638,88.4272997032641,79.08011869436203,85.31157270029674,31.305637982195844,51.632047477744806,34.27299703264095,32.195845697329375,20.623145400593472,19.584569732937684,56.82492581602374,60.682492581602375,62.61127596439169,63.94658753709199,27.002967359050444,66.02373887240356,15.727002967359049,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8473512,357,0,293,0,214,0,35,0,22.218003518879414,0,12.781996481120586,0,33.865359528305355,NA,27.997444117121162,NA,2005,0,1525,0,1110,0,150,0,121.9105972442776,0,28.089402755722404,0,82,1541.2665333333337,0,0,357,293,214,35,22.218003518879414,12.781996481120586,2005.0000000000002,1525,1110,150,121.9105972442776,28.089402755722407,0,0,0,0,0,0,0,0,0,0,0,0,13.897661135659941,11.406203677166284,8.330810876838171,1.3625157976137199,0.8649251653117261,0.49759063230199363,78.05269069187166,59.36675975316922,43.2112152957494,5.839353418344514,4.745860418338625,1.0934930000058896,0,0,0,0,0,0,0,0,0,0,0,0,86.20178041543026,89.16913946587538,90.20771513353115,94.51038575667656,85.60830860534125,99.10979228486647,93.32344213649851,93.47181008902076,93.026706231454,87.83382789317507,92.13649851632047,44.510385756676556,81.60237388724035,85.7566765578635,86.64688427299704,94.06528189910979,81.00890207715133,98.81305637982196,88.87240356083086,89.46587537091987,89.16913946587538,82.04747774480711,88.72403560830861,26.55786350148368,74.4807121661721,79.82195845697329,81.15727002967358,92.87833827893175,72.55192878338279,98.21958456973294,93.62017804154303,94.06528189910979,93.91691394658753,67.35905044510386,92.28486646884274,19.13946587537092,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8473533,201,49,171,42,124,30,17,2,17.7380246296525,3.3997008204460144,-0.7380246296525002,-1.3997008204460144,23.74968890392252,23.035547573933634,31.652649615784853,38.08831928498907,1354,295,1018,229,707,154,117,23,70.72242589108646,15.74548926576972,46.27757410891354,7.25451073423028,81,1317.7166399999999,15,266,203.48148148148147,173.11111111111111,125.53086419753086,17.209876543209877,17.957012588043273,-0.7471360448333952,1370.7160493827162,1030.567901234568,715.7283950617284,118.44444444444444,71.59554226011221,46.848902184332225,267.8666666666667,229.6,164,10.933333333333334,18.585031151771545,-7.651697818438212,1612.6666666666667,1251.8666666666668,841.8666666666668,125.73333333333335,86.07534131954114,39.657992013792196,9.152195270145484,7.78619597609392,5.646130415413135,0.7740662666292202,0.8076709707324863,-0.033604704103266096,61.6521014715273,46.352909378149775,32.19205002981521,5.3273972468011035,3.220226128027941,2.1071711187731625,11.052631578947368,9.473684210526315,6.7669172932330826,0.45112781954887216,0.7668498091231611,-0.315721989574289,66.54135338345864,51.65413533834587,34.73684210526316,5.1879699248120295,3.5516141200984332,1.6363558047135969,51.48367952522255,60.97922848664689,60.97922848664689,75.37091988130564,77.44807121661721,46.73590504451038,63.50148367952523,63.05637982195845,58.45697329376854,65.13353115727003,56.52818991097923,83.23442136498517,36.795252225519285,48.81305637982196,49.25816023738873,70.17804154302671,71.36498516320475,48.6646884272997,51.18694362017804,50.29673590504451,44.65875370919881,49.40652818991098,43.62017804154303,71.36498516320475,28.783382789317507,41.246290801186944,42.581602373887236,66.61721068249258,65.57863501483679,48.367952522255194,52.6706231454006,51.780415430267055,35.60830860534125,47.774480712166174,35.16320474777448,67.06231454005935,74.65753424657534,81.5068493150685,82.53424657534246,60.61643835616438,84.58904109589042,8.21917808219178,79.1095890410959,82.53424657534246,79.1095890410959,77.3972602739726,80.13698630136986,72.6027397260274,50,64.38356164383562,63.6986301369863,46.917808219178085,69.52054794520548,18.493150684931507,55.821917808219176,64.38356164383562,59.589041095890416,55.47945205479452,59.24657534246576,54.794520547945204,47.26027397260274,60.95890410958904,63.35616438356164,48.97260273972603,66.0958904109589,21.575342465753426,59.93150684931506,74.31506849315068,59.93150684931506,55.13698630136986,60.61643835616438,50.34246575342466
8473544,139,0,117,0,92,0,13,0,10.066982984542847,0,2.9330170154571533,0,22.255049663393418,NA,40.40811988546959,NA,873,0,658,0,491,0,83,0,50.90323607623577,0,32.09676392376423,0,62,755.18325,0,0,183.83870967741933,154.74193548387098,121.6774193548387,17.193548387096776,13.314396850524409,3.879151536572364,1154.6129032258063,870.258064516129,649.3870967741935,109.77419354838709,67.32363481050537,42.45055873788173,0,0,0,0,0,0,0,0,0,0,0,0,11.043677147235455,9.295757023212577,7.309484155004762,1.032861891468064,0.7998310066762879,0.23303088479177628,69.36064855781693,52.27870189122971,39.0103991316015,6.594425922449949,4.044308668888175,2.5501172535617727,0,0,0,0,0,0,0,0,0,0,0,0,28.338278931750743,34.86646884272997,41.839762611275965,63.50148367952523,52.818991097922854,84.1246290801187,33.23442136498516,32.640949554896146,32.789317507418396,33.67952522255193,33.976261127596445,53.11572700296736,27.002967359050444,40.0593471810089,47.47774480712167,70.02967359050444,54.3026706231454,85.31157270029674,33.531157270029674,32.93768545994065,33.82789317507419,39.317507418397625,36.20178041543027,61.42433234421365,50.74183976261127,61.72106824925816,69.43620178041543,83.23442136498517,64.98516320474778,90.65281899109793,76.55786350148368,76.26112759643917,79.97032640949556,89.31750741839762,75.22255192878339,80.56379821958457,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8473548,261,14,199,12,149,5,14,0,14.2853102684021,0.5228809714317322,-0.2853102684020996,-0.5228809714317322,28.9949347847483,31.69069798466911,33.77098902617276,40.45174156414237,1194,48,903,37,675,25,101,3,68.99046701192856,2.4223042726516724,32.00953298807144,0.5776957273483276,82,1050.3165433333334,4,47.13333333333333,261,199,149,14.000000000000002,14.285310268402098,-0.2853102684020996,1194,903,675,101,68.99046701192856,32.00953298807144,287,246,102.5,0,10.71905991435051,-10.71905991435051,984,758.5,512.5,61.5,49.65723758935928,11.842762410640717,14.909790862001179,11.368001461832318,8.51171968750259,0.7997588968123238,0.8160574272056447,-0.0162985303933208,68.2080087709939,51.584448844394885,38.55980395345133,5.76968918414605,3.9411242705733573,1.8285649135726931,17.82178217821782,15.275813295615277,6.364922206506365,0,0.6656193412850905,-0.6656193412850905,61.10325318246111,47.1004243281471,31.824611032531823,3.8189533239038194,3.0835556511831754,0.7353976727206434,69.58456973293768,71.2166172106825,73.1454005934718,67.35905044510386,68.39762611275965,51.92878338278932,54.59940652818991,54.154302670623146,55.044510385756674,49.70326409495549,54.45103857566765,52.818991097922854,59.34718100890207,61.275964391691396,64.98516320474778,60.089020771513354,59.64391691394659,52.37388724035609,37.833827893175076,37.68545994065282,38.87240356083086,28.931750741839764,39.02077151335311,34.56973293768546,81.4540059347181,79.52522255192879,82.93768545994065,69.28783382789318,66.46884272997032,52.22551928783383,74.4807121661721,74.1839762611276,77.44807121661721,64.68842729970326,72.55192878338279,53.85756676557863,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8473563,118,0,80,0,59,0,7,0,8.068255603313446,0,-1.068255603313446,0,25.867539484662814,NA,28.171524326546507,NA,725,0,524,0,390,0,58,0,41.141377389431,0,16.858622610569,0,39,658.249995,0,0,248.1025641025641,168.20512820512818,124.05128205128204,14.717948717948717,16.964024601838528,-2.2460758838898096,1524.3589743589746,1101.7435897435898,820,121.94871794871796,86.50238322906006,35.4463347196579,0,0,0,0,0,0,0,0,0,0,0,0,10.75579195408881,7.292062341755126,5.377895977044405,0.6380554549035735,0.7354277856072096,-0.09737233070363603,66.08431497215584,47.76300833849608,35.54880391605624,5.286745197772467,3.75006860936757,1.5366765884048963,0,0,0,0,0,0,0,0,0,0,0,0,21.66172106824926,17.804154302670625,18.694362017804153,38.57566765578635,43.768545994065285,41.3946587537092,24.480712166172104,22.403560830860535,22.8486646884273,19.13946587537092,25.07418397626113,17.062314540059347,55.044510385756674,46.88427299703264,48.21958456973294,63.50148367952523,68.10089020771514,31.15727002967359,63.20474777448071,57.566765578635014,58.753709198813056,52.818991097922854,61.42433234421365,42.581602373887236,48.367952522255194,35.90504451038576,38.4272997032641,55.934718100890215,58.160237388724035,33.67952522255193,68.69436201780415,58.753709198813056,60.534124629080125,45.99406528189911,63.05637982195845,40.20771513353116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8473604,138,0,113,0,87,0,15,0,11.534399271011353,0,3.4656007289886475,0,26.317504931230147,NA,31.64658155462166,NA,942,0,696,0,518,0,64,0,54.87349208444357,0,9.12650791555643,0,53,938.6666583333333,0,0,213.50943396226415,174.8301886792453,134.60377358490567,23.20754716981132,17.845674343828886,5.361872825982436,1457.433962264151,1076.8301886792453,801.4339622641509,99.0188679245283,84.89861039479948,14.120257529728818,0,0,0,0,0,0,0,0,0,0,0,0,8.821022805584365,7.223011427761111,5.561079594824926,0.9588068266939527,0.7372840508572958,0.22152277583665694,60.21306871638022,44.488636758599405,33.110795748497836,4.0909091272275315,3.5075385876734044,0.5833705395541268,0,0,0,0,0,0,0,0,0,0,0,0,27.596439169139465,33.38278931750742,37.388724035608305,70.62314540059347,58.01186943620178,87.53709198813057,36.795252225519285,35.459940652818986,35.60830860534125,22.255192878338278,37.833827893175076,5.489614243323442,42.87833827893175,50.14836795252226,55.637982195845694,82.19584569732937,70.91988130563797,89.91097922848664,58.01186943620178,54.74777448071217,54.89614243323442,26.112759643916917,59.495548961424326,4.005934718100891,25.370919881305635,35.16320474777448,41.246290801186944,79.08011869436203,58.753709198813056,89.46587537091987,48.21958456973294,41.3946587537092,42.87833827893175,8.456973293768547,51.780415430267055,4.451038575667656,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
