playerId,cap,age,pTerm_1_resign,xAAV_1_resign,pTerm_2_resign,xAAV_2_resign,pTerm_3_resign,xAAV_3_resign,pTerm_4_resign,xAAV_4_resign,pTerm_5_resign,xAAV_5_resign,pTerm_6_resign,xAAV_6_resign,pTerm_7_resign,xAAV_7_resign,pTerm_8_resign,xAAV_8_resign,pTerm_1_nosign,xAAV_1_nosign,pTerm_2_nosign,xAAV_2_nosign,pTerm_3_nosign,xAAV_3_nosign,pTerm_4_nosign,xAAV_4_nosign,pTerm_5_nosign,xAAV_5_nosign,pTerm_6_nosign,xAAV_6_nosign,pTerm_7_nosign,xAAV_7_nosign
8470613,104000000,41,0.5512179870683337,2063884.4072818756,0.10633323792661407,2385896.235704422,0.13583306550027638,3040784.016251564,0.10452245887651687,3325353.6224365234,0.029832057423695987,3647776.1268615723,0.04337942792867946,3786274.6715545654,0.021238611431104927,3923642.6949501038,0.007643153844778525,3456431.3292503357,0.6594491333674051,2063884.4072818756,0.0789502695208142,2385896.235704422,0.10590527711344877,3040784.016251564,0.08171286798004529,3325353.6224365234,0.0233219060863796,3647776.1268615723,0.033912878681640495,3786274.6715545654,0.016747667250266524,3923642.6949501038
8470621,104000000,41,0.7421110880512949,2357607.2454452515,0.11881406559731418,2704009.160399437,0.06535569017541745,3193333.1042528152,0.039794413197237734,3526990.5030727386,0.02072034951019652,4004114.657640457,0.007034109624799672,4007021.9337940216,0.0025428168886966534,4327412.7542972565,0.0036274669550428853,4382229.0897369385,0.8039741116976158,2328251.2724399567,0.08736538586702206,2678396.7316150665,0.05248125603567431,3168240.025639534,0.03187522784347331,3501407.3252677917,0.016596949384838775,3974757.9097747803,0.0056343046410851855,3977665.1859283447,0.002072764530290577,4298056.781291962
8471214,104000000,40,0.2804169244064989,6009389.787912369,0.06555384775104175,6436128.64613533,0.11699107756977348,6780226.707458496,0.11819445626033298,6947541.534900665,0.1447949852341734,7373689.949512482,0.08607400912184199,7255194.425582886,0.1341031218715868,8076448.7981796265,0.05387157778475077,9001962.184906006,0.4042747091177232,5980458.438396454,0.05766117332677711,6410940.259695053,0.1048959435350909,6755557.477474213,0.10570935848741414,6922382.593154907,0.1295000246677048,7344758.212566376,0.07698185324926606,7226262.68863678,0.12097693761602381,8047517.0612335205
8471215,104000000,39,0.3934644727666944,5872347.980737686,0.1395202622271887,6347333.520650864,0.14079530418543676,6843315.064907074,0.07944625715310545,7000259.9358558655,0.0590856972408477,7468090.4150009155,0.03693328065999107,7335142.970085144,0.0936042166759613,7946552.753448486,0.057150509090774466,8873313.665390015,0.5394312798413761,5808471.202850342,0.11437645533335933,6287200.480699539,0.11672683499523971,6783703.505992889,0.0673388981997928,6940156.34059906,0.05008122338472806,7404212.474822998,0.03130476520441466,7271265.029907227,0.08074054304108938,7882674.813270569
8471685,104000000,38,0.49542588488674033,5888029.605150223,0.12273167228893284,6319631.487131119,0.1468822719278607,6828440.070152283,0.09874080488343519,6897078.7525177,0.07494072520402527,7289772.570133209,0.027357434225383805,7290425.002574921,0.018630655409468167,7979244.887828827,0.015290551174153578,9049258.11290741,0.6022773768210437,5847150.295972824,0.09995849721943846,6282495.91588974,0.11901875004539729,6791820.168495178,0.08022530991270127,6859978.437423706,0.06088812939769859,7248893.260955811,0.02222747365426783,7249546.468257904,0.01540446294945289,7938365.578651428
8471709,104000000,39,0.9432483049776991,384371.84132635593,0.04450944972126897,850823.3353495598,0.005126903779087554,1374604.158103466,0.004934313096599645,1535912.461578846,5.716519601466658e-4,1989063.3076429367,6.827174956863683e-4,2035599.6787548065,2.516687666567551e-4,2405465.7220840454,6.749902028549342e-4,2190043.6878204346,0.9646544281716437,293796.4256852865,0.02754608921934387,763991.5607869625,0.0033993783445960823,1284029.372036457,0.003368840666639088,1449109.5021367073,0.00039028823927552423,1898488.7152910233,4.6611684712086795e-4,1945024.698972702,1.748585113809378e-4,2314890.742301941
8471817,104000000,39,0.7889552339324922,842718.8768982887,0.16462433653744926,1098183.5648417473,0.017528897075595476,1639685.1539611816,0.023540371561066354,2299540.95184803,0.002678416162689692,2525762.602686882,0.0019754752615136063,2626620.9483146667,4.5262377707053225e-4,2667128.5182237625,2.446456921228809e-4,2114297.2111701965,0.815301777558971,838812.9994273186,0.1404374678216504,1094278.0748009682,0.016570434918884474,1635779.6639204025,0.0227511133827758,2295635.461807251,0.002588614612370719,2521857.112646103,0.0019092418122192468,2622715.4582738876,4.413498931283204e-4,2663223.221898079
8473422,104000000,38,0.7940204989183802,1283155.7169556618,0.1630434003885463,1744933.471083641,0.022586301038391002,2146266.7882442474,0.012107254102963969,2350388.452410698,0.004703990665922491,2919038.727879524,0.0018435136934772409,2975855.365395546,7.771936600304405e-4,3284948.915243149,9.178475322880993e-4,2965828.6720514297,0.8428112199345692,1231556.5049648285,0.12289709456417805,1697077.3190259933,0.018241171079413636,2094666.5108203888,0.009996852551540064,2302561.938762665,0.003884043457841999,2867439.6127462387,0.0015221729397688394,2924256.2502622604,6.474454726882223e-4,3233350.38125515
8473507,104000000,38,0.7791799644738264,284240.2905225754,0.1897866672519497,576005.0565004349,0.01417037460135501,1326036.4904999733,0.01085975527209052,1754521.980881691,0.002784968592687973,1905142.6351070404,0.0024716439571508568,2008768.5883045197,3.971770297772888e-4,2136124.446988106,3.49448821162326e-4,1691413.477063179,0.8411257074890893,262064.90024924278,0.13555935581804526,553829.7146558762,0.010666764045585544,1303861.1486554146,0.008314249656592073,1732346.2516069412,0.002132177345182322,1882967.2932624817,0.0018922953977399807,1986593.246459961,3.0945024776534314e-4,2113949.105143547
8473512,104000000,38,0.5210037008685151,2381237.3876571655,0.1710895544875125,2784466.9818878174,0.18320730536239918,3471715.4502868652,0.07049876740666663,3591675.8477687836,0.014753162564952288,4039702.05783844,0.015344536194361545,4074193.0305957794,0.018723937639272416,4479653.060436249,0.005379035476320436,4861344.248056412,0.6254243765591537,2339273.2739448547,0.13105929988413278,2746244.862675667,0.14723501890427973,3434013.843536377,0.056809189102536,3553484.5292568207,0.011888366745169136,3997737.169265747,0.012364906372444757,4032228.9168834686,0.015218842432283925,4437688.946723938
8473604,104000000,38,0.8610172653344664,834385.2534890175,0.09935194980867851,1210627.2354722023,0.013925558348038065,1835869.923233986,0.014596278485182268,2007258.7728500366,0.007426498986532975,2471338.927745819,0.002478446174424416,2498566.1655664444,5.837487832288745e-4,2930581.822991371,6.202540794484909e-4,2860428.676009178,0.9068799666195898,775033.5149466991,0.06523130881501835,1155018.1210041046,0.009844696792977734,1780780.0620794296,0.010495026363507876,1951678.6187887192,0.0053398064946042195,2411986.1721992493,0.0017820541014975486,2439213.7974500656,4.2714081280446095e-4,2871229.0674448013
8473994,104000000,36,0.6924665493986583,1235798.3812689781,0.1894334699947919,1609496.6903328896,0.0689578386345169,2163140.72906971,0.03900183270892318,2433202.0431756973,0.0030848832944535332,2884040.415287018,0.002810349119929746,2895012.825727463,0.00339885101795991,3045429.304242134,8.46225830766576e-4,2555989.518761635,0.7664026012150978,1225758.321583271,0.13742527960479506,1599456.6306471825,0.056603390067330416,2153100.6693840027,0.03193406422869858,2423161.9834899902,0.0025258521054211834,2874000.3556013107,0.0023010680028984942,2884972.7660417557,0.0028077447757582667,3035389.244556427
8474013,104000000,37,0.7675816811205314,2034373.0747699738,0.10267982673099943,2501349.851489067,0.05095963785032369,2842281.252145767,0.04259658329007525,3061649.0691900253,0.01800137949377232,3728742.0630455017,0.011057221961453064,3777494.341135025,0.003324922768134226,4077629.5363903046,0.0037987467847105548,3668937.176465988,0.8400497153155078,2013824.3585824966,0.07110368663724576,2484544.6795225143,0.035572024179177784,2821732.53595829,0.03024187241175833,3044872.9544878006,0.01278026028940087,3708192.378282547,0.00785018585903031,3756945.4312324524,0.002402255307879102,4057079.85162735
8474037,104000000,37,0.8980784565029164,696987.833827734,0.07616038986739568,988137.7965211868,0.015108841292574303,1504721.9097614288,0.005239309407026318,1820778.1612873077,0.0028812795548016834,2347471.1030721664,0.0013956495593982798,2337185.6063604355,8.163104774741817e-4,2551815.927028656,3.1976333841303705e-4,2043318.0630207062,0.9215457888807422,688853.1558215618,0.05706949179127159,980003.2153725624,0.012608620968762935,1500849.835574627,0.0044469489331541,1812643.4832811356,0.002445532807274367,2339336.4250659943,0.0011845802255732278,2329050.9283542633,6.990363932216196e-4,2543681.249022484
8474090,104000000,37,0.8907544270779193,602028.9845764637,0.09185008758042239,889014.6538615227,0.007441547817072683,1465267.9562568665,0.008436202439173136,2055492.2819137573,3.81224152993737e-4,2238525.927066803,8.016073061771096e-4,2382944.017648697,2.0649609173929972e-4,2394390.0614976883,1.2840753450247882e-4,1874629.2144060135,0.9225496607375128,594251.4203488827,0.06433553715748587,881237.2833490372,0.005580395067632786,1457490.3920292854,0.006467831351172803,2047715.0082588196,2.922752916771946e-4,2230748.4596967697,6.145728369611835e-4,2375166.5502786636,1.5972755755743544e-4,2386612.7878427505
8474102,104000000,38,0.714889002264766,1679224.9232530594,0.17821444982313683,2187671.0653305054,0.0647590379661152,2511165.3953790665,0.020641496784134322,2609974.041581154,0.011452548086953434,3348156.601190567,0.005041027768752086,3376110.076904297,0.002942235533330516,3689615.100622177,0.0020602017728117558,3380950.629711151,0.8006389646826907,1650922.566652298,0.12105738782952308,2163112.2529506683,0.04830783292994267,2487125.739455223,0.015439281669160608,2585444.286465645,0.008566196414592813,3319853.663444519,0.003770552515534923,3347807.914018631,0.002219783958555023,3661312.55030632
8474141,104000000,37,0.7526675061496185,3730078.309774399,0.0908603988128567,4213278.919458389,0.036928476933506524,4713713.973760605,0.05584764544733741,4759743.392467499,0.023815393485209432,5125307.023525238,0.020362623252629802,5203090.220689774,0.011595386403244081,5865073.591470718,0.007922569515597472,6540194.33259964,0.8359306365767489,3666201.5318870544,0.06155868742372431,4153146.654367447,0.025045120305683215,4654099.702835083,0.038723679670942306,4699640.184640884,0.016513134281163577,5061431.020498276,0.014119050029395846,5139214.217662811,0.008109691712341674,5801195.26386261
8474149,104000000,37,0.9007804999197127,828759.1859698296,0.08058875854160659,1191686.064004898,0.013965117322076085,1696501.4040470123,0.003144175375470883,2209318.146109581,8.495777370022256e-4,2469291.552901268,3.6498964180389055e-4,2609116.4648532867,1.807398980512223e-4,2604323.372244835,1.2614156427645154e-4,2096178.4571409225,0.9249656407273408,824886.7243528366,0.05944976946754549,1187813.9898180962,0.011767644839062135,1692629.4267177582,0.002642786644774056,2205446.168780327,7.140990653902664e-4,2465419.575572014,3.067862430211062e-4,2605244.4875240326,1.5327301286633283e-4,2600451.3949155807
8474189,104000000,37,0.8510022668904835,635243.3748543262,0.12252396434503474,948921.2408661842,0.019193012815565146,1502206.3255310059,0.002943854911989048,1960998.4457492828,0.0025279307043566896,2292428.508400917,0.0013322754586026994,2374245.822429657,2.5002673052599856e-4,2462506.6816806793,2.266681434421807e-4,1899392.5899267197,0.8823429106258355,635243.3748543262,0.09477467780497761,948921.2408661842,0.01671907419475923,1502206.3255310059,0.00257130864924302,1960998.4457492828,0.002208019851225445,2292428.508400917,0.0011636753550346424,2374245.822429657,2.203335189246462e-4,2462506.6816806793
8474567,104000000,35,0.6332579737247632,674636.8408203125,0.2730706316408551,1013139.7321820259,0.0576637055588017,1653886.7950439453,0.02741438790346135,2011208.6236476898,0.005159940641515255,2335666.298866272,0.002634860165396226,2451460.4657888412,5.039704026580692e-4,2502668.857574463,2.9452996254891137e-4,1958989.8139238358,0.7448717108141192,674636.8408203125,0.1839741558846201,1013139.7321820259,0.043895098032861055,1653886.7950439453,0.020924773536748566,2011208.6236476898,0.003938464348246103,2335666.298866272,0.002011128333635151,2451460.4657888412,3.846690497697599e-4,2502668.857574463
8474568,104000000,36,0.6496366309609769,1066063.0837082863,0.20280997732567768,1503949.761390686,0.09489162347464457,1967498.3620643616,0.040350096695363595,2381513.4316682816,0.006031481948845794,2755766.734480858,0.004636641501977114,2823231.890797615,9.49721406634432e-4,3092282.012104988,6.938266858799343e-4,2850003.3169984818,0.7135159729856161,1031809.0245127678,0.1592680819999584,1473439.246416092,0.0822626941660858,1933244.4965839386,0.03489233306009173,2351032.167673111,0.00521566227198758,2721512.481570244,0.0040094882743073835,2788978.025317192,8.357672419529728e-4,3058027.759194374
8474586,104000000,36,0.3403693571003315,4249311.864376068,0.19410636089408717,4708328.694105148,0.0916257887793933,5264676.511287689,0.09700889985016929,5041983.962059021,0.09236324249806507,5784400.939941406,0.042946792736097555,5808635.860681534,0.08037824074149523,6406810.641288757,0.06120131740036073,7382189.393043518,0.47861102225422886,4184731.513261795,0.16755217268885336,4647492.855787277,0.07854376454576724,5204359.441995621,0.08501892138112357,4981177.181005478,0.08094745187892104,5719822.138547897,0.03763871150833709,5744055.12213707,0.07168795574276876,6342228.353023529
8474590,104000000,36,0.24327942296523147,6503325.700759888,0.08683077517265603,6909361.0644340515,0.08492184267700524,7373181.641101837,0.2854779905553221,7284192.0256614685,0.052676779938981996,7928294.718265533,0.04793489686671155,7884498.059749603,0.07092988291870042,8621133.029460907,0.1279484089053914,9569139.838218689,0.3723856314144421,6462069.422006607,0.08628759452846395,6871843.099594116,0.08443793116335893,7336182.8327178955,0.2846161521583033,7246703.505516052,0.0525177523673839,7887034.952640533,0.047790184713608234,7843236.744403839,0.07196475365443951,8579873.263835907
8474612,104000000,35,0.8546170050639373,476451.72104239464,0.1099955526243898,724461.1866772175,0.010795923056596157,1450854.6814322472,0.021196516158513548,1761719.6589708328,0.001200429863916521,2069645.6879377365,0.0016709739526609075,2231500.0742673874,3.8036529298459077e-4,2341714.2778635025,1.432339870010699e-4,1879499.0181922913,0.8954927517125395,454276.3791978359,0.07742194207646756,702286.2322628498,0.008198032842013122,1428679.7270178795,0.01637065383608864,1739544.317126274,9.27125080825475e-4,2047470.3460931778,0.0012905392538832574,2209324.7324228287,2.989551981822268e-4,2319538.936018944
8474641,104000000,36,0.7854969838425239,1042832.3820233345,0.13541981685173976,1488507.5688362122,0.05057016567660996,1859180.2418231964,0.013395600586066153,2297825.9921073914,0.011048863776526573,2674548.9686727524,0.002498676507197305,2763921.7525720596,5.937956722936356e-4,3095940.90282917,9.760970870428193e-4,2705271.4079618454,0.8352487591828234,1008578.322827816,0.10088647448564161,1457996.8601465225,0.04130696426535329,1824926.182627678,0.01097134392164597,2267344.5343971252,0.00904930567740134,2640294.909477234,0.0020464807929488496,2729667.693376541,4.906716741855887e-4,3061686.649918556
8474673,104000000,36,0.9084094199629899,796807.7696859837,0.06978114701236902,1268034.8977446556,0.009110008221769498,1763737.5891208649,0.010202216705384381,2201595.3063964844,8.503662135937532e-4,2429071.843624115,8.240356487500678e-4,2539491.3852214813,4.384365999482488e-4,2875755.414366722,3.843696351951467e-4,2596238.0915880203,0.9414927518275755,723577.2646963596,0.04435577118006934,1198548.5181212425,0.005933113943520848,1690508.633852005,0.006806275680765579,2132138.177752495,5.673107175103673e-4,2355842.113494873,5.497446249315051e-4,2466260.4928016663,2.950320256268834e-4,2802526.4590978622
8474679,104000000,36,0.8394996558055602,1318259.1199874878,0.12149247528468712,1823234.274983406,0.02161235342492965,2253807.5298070908,0.006842097241076812,2294106.274843216,0.0053570497404029985,2994571.9242095947,0.003812133139472407,3064957.7230215073,5.653598953990926e-4,3371140.1224136353,8.188754684718887e-4,3026844.2779779434,0.8705809404741929,1269702.5910019875,0.09612582940851463,1778420.8059310913,0.018819673450119284,2209513.410925865,0.005974038287816599,2249321.863055229,0.004677399214201877,2946014.9109363556,0.003328486651247666,3016401.097178459,4.936325139071858e-4,3322582.334280014
8475149,104000000,35,0.5404770240754766,1798451.527953148,0.26381192958098226,2109736.1892461777,0.07970867125703697,2849672.0641851425,0.09373175424393869,3050824.6570825577,0.010790014181338382,3420811.7723464966,0.008882605888868316,3469960.778951645,0.0020725493442976593,3729716.0625457764,5.254514280612452e-4,3113765.984773636,0.6538251656169354,1794579.5506238937,0.1922378323162712,2105864.2119169235,0.06275198445710008,2845800.0868558884,0.07399074105570655,3046952.6797533035,0.008517509905992577,3416939.7950172424,0.007011824301428247,3466088.8016223907,0.0016649423465659704,3725844.085216522
8475169,104000000,34,0.3794997962902825,2579665.3777360916,0.2912392470578488,3064631.313085556,0.13061323275353162,3520623.8627433777,0.07457360894942915,3764766.0970687866,0.04882986171769181,4223786.026239395,0.0488907180273348,4325517.058372498,0.01833298228909439,4721899.98626709,0.008020552914786828,4324906.8558216095,0.4908444480602284,2531880.1254034042,0.23338272457355264,3020589.604973793,0.11218057406976667,3472840.5475616455,0.06388898934274617,3720755.1896572113,0.04183370710950769,4176000.7739067078,0.041885844161381594,4277732.580900192,0.01598371268281685,4674114.7339344025
8475181,104000000,35,0.7830868323087763,1878857.433795929,0.12513147057067436,2355508.1486701965,0.04789489843551402,2720069.8852539062,0.024860172456746422,3007926.642894745,0.008958076605112013,3559227.794408798,0.004222607776229824,3601571.9771385193,0.0032434143421244824,3959112.7038002014,0.0026025275048225456,3470667.451620102,0.8491057329436069,1854436.5465641022,0.08667720431070247,2334830.805659294,0.03450657400862678,2695649.3854522705,0.017865990568485975,2987277.5822877884,0.006437803776991661,3534806.9071769714,0.003034615742742557,3577151.0899066925,0.0023720786488436673,3934691.4291381836
8475191,104000000,35,0.6789732686312798,1387658.0372452736,0.19456530159723548,1789300.0394105911,0.07961387353138295,2424920.916557312,0.024534674897468068,2564091.458916664,0.015313986929676306,3023740.381002426,0.004381327291695844,3132761.8807554245,9.114572539721439e-4,3299709.6180915833,0.001706109867289337,2746564.880013466,0.7626613813736426,1366436.742246151,0.13833475637058465,1771821.7074871063,0.06311877460515689,2403699.427843094,0.019503782663580514,2546642.5716876984,0.012173818240409725,3002518.892288208,0.0034829259255466267,3111540.3920412064,7.24560821079033e-4,3278487.741947174
8475235,104000000,35,0.613239894477786,1014701.8507122993,0.3207175320736354,1280992.5004839897,0.024267117786885048,1694284.9159240723,0.028402532032504594,2303521.603345871,0.009718015860488894,2677561.432123184,0.0023427707042961926,2807151.7944335938,8.026372951253041e-4,2961725.59261322,5.094997692783177e-4,2394411.3701581955,0.6571982468717984,963069.2228674889,0.2795592809965613,1233103.4168601036,0.02316982166705727,1642653.450369835,0.027581203775213798,2255661.576986313,0.009436995808407437,2625928.9979934692,0.0022750237943520565,2755519.1665887833,7.794270866098298e-4,2910093.352198601
8475246,104000000,36,0.8090469574423224,453951.4221251011,0.17361636605839112,677797.4478900433,0.007038193839626457,1350624.8444318771,0.008963496444431404,2045500.4572868347,5.12039677826318e-4,2094017.9526805878,4.2745084507984666e-4,2268533.3639383316,2.679360294962743e-4,2252328.708767891,1.2755966282624917e-4,1712884.858250618,0.8784030777120173,439521.3909447193,0.10972532378725589,663367.1261370182,0.004785681672438495,1336194.8132514954,0.006243255464565001,2031070.426106453,3.5664592901682684e-4,2079587.921500206,2.9772810653989933e-4,2254103.33275795,1.882873281666494e-4,2237898.4838724136
8475287,104000000,35,0.3696131030961114,2627812.4898672104,0.32385516671113795,3088157.430291176,0.14594142769212126,3585670.292377472,0.08672705775144665,3890305.8767318726,0.024184485429482948,4286673.307418823,0.0433901948995873,4392890.781164169,0.0038567923494420542,4668229.281902313,0.0024317720706705684,4308028.072118759,0.48495926458230537,2602719.023823738,0.25742021214007343,3066807.508468628,0.12376900220306404,3560576.0514736176,0.0733665825464972,3868985.205888748,0.02045881749720863,4261579.066514969,0.03670584934326418,4367796.927690506,0.0033202716875870893,4643135.42842865
8475314,104000000,35,0.5247409897395593,3405419.170856476,0.1946600595496909,3891329.0798664093,0.09960169742582507,4271158.277988434,0.07661486588102277,4554987.698793411,0.05820649744693907,5022514.045238495,0.03296800282115911,5025115.638971329,0.00462857840872493,5473707.884550095,0.008579308727078759,5109623.074531555,0.6482302459455033,3354312.092065811,0.13900043487769911,3843965.7390117645,0.0770613870392936,4224313.706159592,0.06028854366471177,4507653.4152030945,0.04580292509222981,4971407.353878021,0.025942652966440962,4974008.560180664,0.0036738104141213366,5422600.80575943
8475324,104000000,35,0.5513502730898284,1964229.6135425568,0.2677632802329782,2442605.748772621,0.08726031995168165,2944886.714220047,0.06017863434539572,3007189.556956291,0.016388358964290983,3637364.7153377533,0.009343673340323709,3753680.169582367,0.00240017839174348,3999865.710735321,0.005315281683757773,3661438.077688217,0.6659531398206698,1943681.0910701752,0.19780396409681467,2425800.383090973,0.06760584233570908,2924338.1917476654,0.04674966380776055,2990413.635969162,0.01273126717273405,3616816.5802955627,0.007258615821731242,3733131.2596797943,0.0018975069445805797,3979316.4134025574
8475461,104000000,35,0.632951433175339,750384.721904993,0.3536050687941835,862411.5660786629,0.011473119156723399,1380917.0424938202,0.0010174407866271901,2132415.384054184,2.850958014017353e-4,2386323.7649202347,2.9462729551506207e-4,2569437.9955530167,2.6315125865465785e-4,2548470.8547592163,1.1006373155540086e-4,2032790.6161546707,0.7331859920343481,746479.1350066662,0.25614169761051575,858506.0760378838,0.009145389114873352,1377011.552453041,8.351014903714767e-4,2128509.894013405,2.3400273684573493e-4,2382418.2748794556,2.4182605692895328e-4,2565532.5055122375,2.159909561166025e-4,2544565.5584335327
