playerId,iCorsiF_2,iCorsiF_3,iFenwickF_2,iFenwickF_3,iSOGF_2,iSOGF_3,iGF_2,iGF_3,ixGF_2,ixGF_3,iGFaX_2,iGFaX_3,gamesPlayed_2,minsPlayed_2,gamesPlayed_3,minsPlayed_3,iCorsiF_2_per82,iFenwickF_2_per82,iSOGF_2_per82,iGF_2_per82,ixGF_2_per82,iGFaX_2_per82,iCorsiF_3_per82,iFenwickF_3_per82,iSOGF_3_per82,iGF_3_per82,ixGF_3_per82,iGFaX_3_per82,iCorsiF_2_per60,iFenwickF_2_per60,iSOGF_2_per60,iGF_2_per60,ixGF_2_per60,iGFaX_2_per60,iCorsiF_3_per60,iFenwickF_3_per60,iSOGF_3_per60,iGF_3_per60,ixGF_3_per60,iGFaX_3_per60,iCorsiF_2_pct,iFenwickF_2_pct,iSOGF_2_pct,iGF_2_pct,ixGF_2_pct,iGFaX_2_pct,iCorsiF_2_per82_pct,iFenwickF_2_per82_pct,iSOGF_2_per82_pct,iGF_2_per82_pct,ixGF_2_per82_pct,iGFaX_2_per82_pct,iCorsiF_2_per60_pct,iFenwickF_2_per60_pct,iSOGF_2_per60_pct,iGF_2_per60_pct,ixGF_2_per60_pct,iGFaX_2_per60_pct,iCorsiF_3_pct,iFenwickF_3_pct,iSOGF_3_pct,iGF_3_pct,ixGF_3_pct,iGFaX_3_pct,iCorsiF_3_per82_pct,iFenwickF_3_per82_pct,iSOGF_3_per82_pct,iGF_3_per82_pct,ixGF_3_per82_pct,iGFaX_3_per82_pct,iCorsiF_3_per60_pct,iFenwickF_3_per60_pct,iSOGF_3_per60_pct,iGF_3_per60_pct,ixGF_3_per60_pct,iGFaX_3_per60_pct
8476454,294,88,232,63,164,48,20,6,23.56753820180893,6.043325215578079,-3.5675382018089294,-0.043325215578079224,78,1479.88321,22,430.7999666666667,309.0769230769231,243.8974358974359,172.4102564102564,21.025641025641022,24.776129904465797,-3.750488878824772,328,234.81818181818184,178.9090909090909,22.363636363636363,22.52512125806375,-0.1614848944273862,11.919859540807954,9.406147664855256,6.649173349294233,0.8108747986944186,0.9555161397557418,-0.1446413410613232,12.25626835780473,8.774373937973841,6.685237286075307,0.8356546607594134,0.8416888138137849,-0.006034153054371375,74.40828402366864,79.43786982248521,81.95266272189349,77.51479289940828,86.24260355029585,15.088757396449704,70.26627218934911,75.29585798816568,78.2544378698225,78.40236686390533,85.6508875739645,19.526627218934912,56.6568047337278,63.01775147928994,71.00591715976331,69.0828402366864,79.14201183431953,25.295857988165682,94.15807560137456,93.81443298969072,97.2508591065292,93.47079037800687,95.1890034364261,55.32646048109966,63.230240549828174,67.35395189003437,81.09965635738831,73.19587628865979,79.72508591065292,55.670103092783506,58.075601374570454,58.075601374570454,73.8831615120275,69.0721649484536,74.22680412371135,55.670103092783506
8476455,0,18,0,14,0,10,0,1,0,0.7899710536003113,0,0.21002894639968872,0,0,5,86.1,0,0,0,0,0,0,295.2,229.6,164,16.400000000000002,12.955525279045105,3.444474720954895,0,0,0,0,0,0,12.543554006968641,9.756097560975611,6.968641114982579,0.6968641114982579,0.5505024763765236,0.1463616351217343,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.085910652920962,28.52233676975945,37.45704467353952,35.738831615120276,37.11340206185567,61.512027491408936,56.013745704467354,62.88659793814433,73.8831615120275,62.54295532646048,58.4192439862543,67.69759450171821,60.48109965635739,66.32302405498281,75.94501718213058,63.57388316151202,53.608247422680414,68.38487972508591
8476456,269,0,208,0,155,0,29,0,21.9134860932827,0,7.0865139067173,0,81,1582.8999749999998,0,0,272.320987654321,210.5679012345679,156.9135802469136,29.358024691358022,22.18402295863187,7.174001732726156,0,0,0,0,0,0,10.19647498572991,7.884263185991901,5.875292278022812,1.0992482326623325,0.8306331330866071,0.2686150995757253,0,0,0,0,0,0,68.78698224852072,71.89349112426035,78.99408284023669,91.42011834319527,82.6923076923077,96.00591715976331,60.502958579881664,64.3491124260355,73.22485207100591,89.3491124260355,80.62130177514793,94.67455621301775,36.83431952662722,46.005917159763314,56.80473372781065,85.20710059171599,67.45562130177515,93.19526627218934,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8476457,263,0,180,0,112,0,7,0,6.36005225777626,0,0.6399477422237396,0,82,1737.2332766666668,0,0,263,180,112.00000000000001,7.000000000000001,6.36005225777626,0.6399477422237396,0,0,0,0,0,0,9.083408781046392,6.2167816752408775,3.8682197090387684,0.24176373181492303,0.21966142405398792,0.022102307760935094,0,0,0,0,0,0,66.71597633136095,62.57396449704142,59.171597633136095,42.15976331360947,37.426035502958584,65.38461538461539,56.36094674556213,53.99408284023669,50.29585798816568,35.05917159763314,27.071005917159763,62.1301775147929,23.37278106508876,24.11242603550296,23.816568047337277,27.218934911242602,23.816568047337277,60.946745562130175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8476458,263,0,211,0,137,0,10,0,17.575509071350098,0,-7.575509071350098,0,82,1367.9833133333334,0,0,263,211,137,10,17.575509071350098,-7.575509071350097,0,0,0,0,0,0,11.535228424350615,9.254498849954295,6.00884522485184,0.43860184123006135,0.7708650639249799,-0.33226322269491854,0,0,0,0,0,0,66.71597633136095,73.07692307692307,71.00591715976331,54.142011834319526,74.11242603550295,1.6272189349112427,56.36094674556213,64.64497041420118,62.42603550295858,47.485207100591715,69.8224852071006,3.5502958579881656,53.10650887573964,61.68639053254438,59.61538461538461,44.08284023668639,61.390532544378694,6.8047337278106506,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8476459,384,0,305,0,184,0,20,0,23.713711619377136,0,-3.7137116193771362,0,82,1538.516663333333,0,0,384,305,184.00000000000003,20,23.713711619377136,-3.7137116193771362,0,0,0,0,0,0,14.975463411674589,11.894573803543619,7.175742884760741,0.7799720526913848,0.9248016164348564,-0.14482956374347158,0,0,0,0,0,0,88.75739644970415,92.3076923076923,87.27810650887574,77.51479289940828,86.68639053254438,14.053254437869821,84.31952662721893,88.90532544378699,82.54437869822485,74.85207100591717,82.98816568047337,19.97041420118343,79.88165680473372,84.76331360946746,76.62721893491124,67.3076923076923,75.59171597633136,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8476460,343,35,278,30,182,22,39,5,29.536159202456474,2.6365384459495544,9.463840797543526,2.3634615540504456,82,1676.0666066666668,11,209.03333000000003,343,278,182.00000000000003,39,29.53615920245647,9.463840797543526,260.9090909090909,223.63636363636363,164,37.27272727272727,19.65419568798759,17.618531584739685,12.278748301613836,9.951871801308007,6.5152542008563215,1.3961259001834974,1.0573383808844266,0.3387875192990708,10.046244778284878,8.611066952815609,6.3147824320647805,1.4351778254692682,0.756780302724801,0.6783975227444672,82.98816568047337,87.13017751479289,86.24260355029585,98.22485207100591,94.5266272189349,98.5207100591716,77.07100591715977,83.28402366863905,82.10059171597634,97.48520710059172,91.86390532544378,97.63313609467455,59.46745562130178,70.11834319526628,68.63905325443787,95.41420118343196,86.53846153846155,96.44970414201184,60.48109965635739,67.69759450171821,74.5704467353952,89.00343642611683,80.06872852233677,96.90721649484536,46.04810996563574,61.512027491408936,73.8831615120275,92.43986254295532,73.8831615120275,96.21993127147766,36.08247422680412,56.70103092783505,68.72852233676976,91.06529209621993,67.0103092783505,95.1890034364261
8476461,261,0,209,0,157,0,15,0,20.336825788021088,0,-5.336825788021088,0,79,1366.19993,0,0,270.9113924050633,216.9367088607595,162.96202531645568,15.569620253164558,21.109110311616828,-5.539490058452268,0,0,0,0,0,0,11.462451180187076,9.178744431644057,6.895037683101038,0.6587615620797169,0.8931412749239895,-0.23437971284427256,0,0,0,0,0,0,65.8284023668639,72.18934911242604,80.1775147928994,67.75147928994083,80.32544378698225,5.177514792899409,59.76331360946746,67.15976331360946,75.7396449704142,65.38461538461539,77.51479289940828,9.615384615384617,52.51479289940828,60.650887573964496,73.66863905325444,60.05917159763313,72.7810650887574,15.532544378698224,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8476462,425,33,279,19,187,10,10,0,11.597527801990509,0.6967880725860596,-1.597527801990509,-0.6967880725860596,64,1270.7666133333332,5,125.08333333333333,544.53125,357.46875,239.59375,12.8125,14.85933249630034,-2.0468324963003397,541.1999999999999,311.59999999999997,164,0,11.427324390411377,-11.427324390411377,20.0666272881621,13.173150619758179,8.829316006791325,0.4721559361920494,0.547584159686215,-0.07542822349416557,15.829447035309794,9.113924050632912,4.796802131912059,0,0.3342354512071705,-0.3342354512071705,93.04733727810651,87.27810650887574,87.57396449704143,54.142011834319526,57.544378698224854,33.28402366863905,97.48520710059172,95.41420118343196,94.8224852071006,58.57988165680473,61.53846153846154,34.467455621301774,97.48520710059172,92.15976331360946,91.71597633136095,46.005917159763314,42.15976331360947,38.6094674556213,58.4192439862543,46.391752577319586,37.45704467353952,0,34.02061855670103,24.054982817869416,93.47079037800687,84.87972508591065,73.8831615120275,0,51.890034364261176,10.652920962199312,81.09965635738831,61.512027491408936,48.45360824742268,0,36.08247422680412,22.68041237113402
8476463,178,20,99,12,71,4,4,0,1.9782145023345947,0.24651360511779785,2.0217854976654053,-0.24651360511779785,50,1147.45,6,148.76665999999997,291.92,162.35999999999999,116.44,6.5600000000000005,3.2442717838287356,3.315728216171265,273.33333333333337,164,54.666666666666664,0,3.3690192699432373,-3.3690192699432373,9.3075951021831,5.176696152337792,3.7125800688483155,0.20915944049849666,0.10344055962357897,0.1057188808749177,8.066323462528501,4.839794077517101,1.6132646925057001,0,0.09942292383970892,-0.09942292383970892,39.349112426035504,26.923076923076923,32.544378698224854,22.337278106508876,9.911242603550296,78.55029585798816,65.38461538461539,45.562130177514796,52.662721893491124,32.84023668639053,10.650887573964498,82.10059171597634,26.77514792899408,13.313609467455622,20.562130177514792,23.076923076923077,3.9940828402366866,76.4792899408284,29.553264604810998,23.711340206185564,11.34020618556701,0,10.996563573883162,42.2680412371134,49.828178694158076,37.80068728522337,12.371134020618557,0,15.463917525773196,38.83161512027492,19.243986254295535,14.0893470790378,6.185567010309279,0,7.560137457044673,46.04810996563574
8476467,174,0,117,0,66,0,4,0,4.128387868404388,0,-0.12838786840438843,0,82,1539.6499033333334,0,0,174,117,66,4,4.128387868404388,-0.12838786840438843,0,0,0,0,0,0,6.780762287191042,4.559478089662942,2.572013281348326,0.15587959280898947,0.16088285497111202,-0.005003262162122548,0,0,0,0,0,0,37.721893491124256,35.20710059171598,27.810650887573964,22.337278106508876,25.591715976331358,54.437869822485204,19.97041420118343,16.86390532544379,11.390532544378699,17.899408284023668,16.420118343195266,54.73372781065089,5.325443786982249,6.3609467455621305,4.5857988165680474,16.124260355029584,15.532544378698224,54.88165680473372,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8476468,274,0,216,0,139,0,23,0,20.292053520679474,0,2.707946479320526,0,72,1310.4165600000001,0,0,312.05555555555554,246,158.30555555555557,26.194444444444443,23.110394287440513,3.0840501570039325,0,0,0,0,0,0,12.54562900212433,9.889984906784145,6.3643884353842415,1.053100244703867,0.9291115881813705,0.1239886565224966,0,0,0,0,0,0,69.5266272189349,74.2603550295858,71.59763313609467,84.02366863905326,80.02958579881657,82.39644970414201,70.85798816568047,75.7396449704142,73.37278106508876,86.09467455621301,81.95266272189349,80.4733727810651,62.57396449704142,69.5266272189349,66.42011834319527,81.80473372781066,76.33136094674556,80.02958579881657,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8476469,232,8,157,6,104,4,11,0,13.078228443861008,0.27709531784057617,-2.0782284438610077,-0.27709531784057617,81,1158.46659,5,61.983333333333334,234.86419753086417,158.93827160493828,105.28395061728395,11.135802469135802,13.239688054279044,-2.1038855851432423,131.20000000000002,98.39999999999999,65.60000000000001,0,4.544363212585449,-4.544363212585449,12.015883859024367,8.131438645977697,5.386430695424717,0.569718631246845,0.6773554916518226,-0.10763686040497764,7.744017208927131,5.808012906695348,3.8720086044635655,0,0.2682288637338194,-0.2682288637338194,58.57988165680473,54.73372781065089,54.585798816568044,57.692307692307686,63.01775147928994,26.77514792899408,47.928994082840234,44.08284023668639,44.97041420118343,52.071005917159766,56.6568047337278,33.43195266272189,57.24852071005917,49.112426035502956,47.781065088757394,52.366863905325445,52.95857988165681,32.39644970414201,4.810996563573884,5.841924398625429,11.34020618556701,0,13.402061855670103,39.175257731958766,9.278350515463918,11.34020618556701,18.213058419243985,0,22.336769759450174,31.27147766323024,17.869415807560138,25.42955326460481,34.02061855670103,0,31.958762886597935,25.773195876288657
8476473,193,0,118,0,84,0,2,0,4.128590315580368,0,-2.128590315580368,0,68,1401.8165999999999,0,0,232.73529411764707,142.29411764705884,101.29411764705883,2.411764705882353,4.978594204082208,-2.566829498199856,0,0,0,0,0,0,8.260709710528467,5.050589356696162,3.595334796292183,0.08560320943552817,0.17671029072905978,-0.09110708129353162,0,0,0,0,0,0,44.97041420118343,35.798816568047336,41.27218934911242,10.798816568047338,25.7396449704142,26.627218934911244,47.337278106508876,34.171597633136095,41.86390532544378,10.207100591715976,21.301775147928996,29.142011834319526,13.757396449704142,12.1301775147929,17.899408284023668,7.840236686390532,17.307692307692307,35.798816568047336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8476474,284,11,248,9,165,7,22,1,25.603170558810234,1.001482903957367,-3.603170558810234,-0.0014829039573669434,78,1242.7832300000002,5,82.51666666666667,298.56410256410254,260.71794871794873,173.46153846153845,23.128205128205128,26.916153664390247,-3.7879485361851177,180.4,147.6,114.8,16.400000000000002,16.424319624900818,-0.024319624900817873,13.711160231861188,11.97312583627315,7.965990979778507,1.0621321306371343,1.2360886407588665,-0.17395651012173216,7.99838416481519,6.544132498485155,5.089880832155121,0.7271258331650171,0.7282040909405214,-0.0010782577755041396,71.44970414201184,82.54437869822485,82.24852071005917,81.95266272189349,89.64497041420118,14.644970414201183,67.3076923076923,79.43786982248521,78.69822485207101,81.36094674556213,88.75739644970415,19.37869822485207,72.48520710059172,85.35502958579882,84.91124260355029,82.54437869822485,93.34319526627219,21.301775147928996,11.683848797250858,17.525773195876287,23.367697594501717,35.738831615120276,45.017182130584196,56.013745704467354,25.085910652920962,32.64604810996563,49.48453608247423,62.54295532646048,67.35395189003437,56.013745704467354,18.900343642611684,33.33333333333333,53.608247422680414,64.94845360824742,64.26116838487972,56.013745704467354
8476479,240,18,183,14,123,9,8,2,15.211558282375336,0.5948358774185181,-7.211558282375336,1.405164122581482,80,1413.8666666666666,6,123.9,246,187.57500000000002,126.075,8.200000000000001,15.591847239434719,-7.3918472394347186,246,191.33333333333334,123,27.333333333333332,8.129423658053081,19.20390967528025,10.18483591097699,7.765937382119954,5.219728404375708,0.3394945303658997,0.6455301044010657,-0.30603557403516607,8.716707021791766,6.779661016949152,4.358353510895883,0.9685230024213074,0.288056114972648,0.6804668874486596,60.79881656804734,64.20118343195266,64.20118343195266,47.781065088757394,68.49112426035504,1.9230769230769231,51.183431952662716,56.36094674556213,57.396449704142015,40.532544378698226,64.05325443786982,3.9940828402366866,36.53846153846153,44.08284023668639,45.26627218934911,36.83431952662722,50,8.579881656804734,25.085910652920962,28.52233676975945,32.64604810996563,59.450171821305844,29.553264604810998,89.3470790378007,41.92439862542955,50.51546391752577,52.23367697594502,81.44329896907216,41.23711340206185,97.2508591065292,25.085910652920962,37.45704467353952,40.893470790378004,75.60137457044674,34.02061855670103,95.53264604810997
