playerId,mP_2_all,x_2_all,y_2_all,CorsiA_2_all,FenwickA_2_all,SOGA_2_all,GA_2_all,xGA_2_all,mP_3_all,x_3_all,y_3_all,CorsiA_3_all,FenwickA_3_all,SOGA_3_all,GA_3_all,xGA_3_all
8471679,3439.8166666666666,55.83765405864853,-0.6753081172970675,2353,2353,1755,160,146.07116396243958,605.5333333333333,56.42626728110599,-0.25806451612903225,434,434,282,18,26.119589229394432
8471695,2401.7833333333333,55.29780755176614,0.0341047503045067,1642,1642,1189,85,98.65394508716759,257.1666666666667,53.853801169590646,-2.2748538011695905,171,171,114,11,9.780176083962356
8471734,2516.233333333333,55.11744386873921,0.256188831318365,1737,1737,1224,117,111.14851089576402,0,NA,NA,0,0,0,0,0
8471750,2473.8166666666666,58.05615428247306,-0.5138967668746455,1763,1763,1286,103,114.12378361984506,132.6,56.45454545454545,2.2626262626262625,99,99,77,12,6.627280958625164
8471774,2177.35,54.05224867724868,1.1673280423280423,1512,1512,1082,97,83.81130966498705,237.23333333333332,55.05555555555556,-1.462962962962963,162,162,116,12,10.341286675784069
8473503,1378.0166666666667,59.813455657492355,0.9327217125382263,981,981,712,61,69.89873133799271,178.08333333333334,56.056338028169016,1.7746478873239437,142,142,106,7,8.312212001178276
8473541,2565.9333333333334,58.97852925389157,0.4251207729468599,1863,1863,1353,126,128.99628104816514,0,NA,NA,0,0,0,0,0
8473575,2517.3166666666666,57.39038876889849,0.09719222462203024,1852,1852,1278,110,119.2383838723352,1232.7333333333333,56.86829268292683,-0.5060975609756098,820,820,559,44,51.44797975079052
8474593,2551.883333333333,58.921052631578945,0.0668421052631579,1900,1900,1420,117,122.81673775402035,841.1833333333333,58.96060606060606,0.35454545454545455,660,660,491,40,45.91218487275091
8474596,1339.0666666666666,58.93935926773455,-0.7757437070938215,874,874,655,48,59.77621210239686,285.68333333333334,57.192708333333336,2.8125,192,192,139,10,13.227828803833049
8474636,847.0166666666667,60.19866444073456,-0.41736227045075125,599,599,439,49,42.605013799275206,196.18333333333334,57.68421052631579,3.2030075187969924,133,133,100,9,8.400097479352288
8474651,2743.1666666666665,57.77344573234984,0.15279241306638566,1898,1898,1385,142,125.64081534947677,482.6,55.26072607260726,-0.039603960396039604,303,303,216,22,20.969058793204702
8474889,2359.8333333333335,58.27342256214149,1.2479286169534736,1569,1569,1140,118,110.08887820260767,0,NA,NA,0,0,0,0,0
8475156,2116.516666666667,58.34725685785536,-0.29177057356608477,1604,1604,1175,97,105.71816556235655,208.91666666666666,56.8955223880597,-0.48507462686567165,134,134,99,11,9.999892169319516
8475195,1093.2666666666667,56.3705035971223,0.7458033573141487,834,834,628,58,53.09837767005402,0,NA,NA,0,0,0,0,0
8475215,2055.4666666666667,58.889606197546804,-0.13879922530664945,1549,1549,1235,99,105.87632812570838,965.8666666666667,59.17181467181467,1.0308880308880308,518,518,386,32,38.045105746114835
8475311,1753.4,58.084318360914104,-0.2710795902285264,1269,1269,903,65,76.53875737967854,501.98333333333335,55.82175925925926,-0.31712962962962965,432,432,334,29,27.739075700970623
8475622,1775.4333333333334,53.06482213438735,0.5549407114624506,1265,1265,918,94,76.77179280849205,0,NA,NA,0,0,0,0,0
8475660,1434.65,57.758494031221304,0.2534435261707989,1089,1089,780,63,66.0203936692763,595.55,57.21748878923767,0.04932735426008968,446,446,316,24,26.177281689811206
8475683,2805.983333333333,57.4210786739238,0.2894606630381,2021,2021,1505,151,134.3751536926707,234.38333333333333,52.61176470588235,1.6705882352941177,170,170,121,12,10.57911329367399
8475717,164.88333333333333,59.1530612244898,-0.7551020408163265,98,98,74,15,7.502440732717284,0,NA,NA,0,0,0,0,0
8475789,1566.9833333333333,58.06800766283525,-0.8457854406130269,1044,1044,761,73,65.66533162918122,0,NA,NA,0,0,0,0,0
8475831,2057.1,57.07949790794979,0.689679218967922,1434,1434,1068,90,87.82891821765105,385.3333333333333,57.38942307692308,2.105769230769231,208,208,154,12,13.69526100349196
8475839,802.3166666666667,57.07603305785124,-0.8958677685950414,605,605,434,51,41.87853139938078,0,NA,NA,0,0,0,0,0
8475852,2320.983333333333,58.813718897108274,-0.9542703429724277,1487,1487,1091,104,104.89989141234966,316.6,55.81614349775785,0.22869955156950672,223,223,155,11,12.999738281198086
8475883,3006.6666666666665,57.42663656884876,-0.692099322799097,2215,2215,1577,143,138.79531872355165,326.28333333333336,55.200873362445414,1.0829694323144106,229,229,157,10,11.651367147612056
8476234,339.98333333333335,54.46816479400749,-1.9325842696629214,267,267,192,24,16.158727783095586,0,NA,NA,0,0,0,0,0
8476316,987.8833333333333,59.639777468706534,1.1794158553546592,719,719,512,54,50.783406940583376,0,NA,NA,0,0,0,0,0
8476341,143.15,55.704081632653065,-2.1020408163265305,98,98,78,8,6.342983853910821,0,NA,NA,0,0,0,0,0
8476343,27.4,57.875,2.4375,16,16,14,2,0.9769343662747874,0,NA,NA,0,0,0,0,0
8476412,2947.6833333333334,58.374364191251274,-0.5920651068158698,1966,1966,1432,126,131.75200593667805,266.78333333333336,57.01025641025641,-0.6974358974358974,195,195,141,21,15.115243679172686
8476434,2981.2833333333333,59.21035892776011,0.4393457519309405,2201,2201,1554,149,143.8699146196549,0,NA,NA,0,0,0,0,0
8476861,60,57.52,7.94,50,50,37,6,2.8244458658861062,0,NA,NA,0,0,0,0,0
8476876,1134.25,61.49269588313413,0.6719787516600265,753,753,546,60,54.06962055688711,0,NA,NA,0,0,0,0,0
8476883,3121.9,54.35797847449696,0.8189050070191858,2137,2137,1605,133,134.1012257339243,1708.2,57.68195121951219,-0.6458536585365854,1025,1025,742,55,68.1348481502758
8476899,2237.5,57.65088339222615,0.9554770318021202,1415,1415,1055,107,93.85582583840366,192.11666666666667,50.08870967741935,3.975806451612903,124,124,93,8,7.853092230417269
8476904,642.6666666666666,58.9273127753304,-0.05066079295154185,454,454,354,22,30.668567046477396,0,NA,NA,0,0,0,0,0
8476914,2125.9,56.67238912732475,0.25679542203147354,1398,1398,1030,92,88.34809310211307,599,58.098684210526315,1.3114035087719298,456,456,320,19,24.63860650626444
8476932,58.86666666666667,54.38,1.14,50,50,36,2,3.382004796875523,0,NA,NA,0,0,0,0,0
8476945,3268.55,58.11550888529887,0.2552504038772213,2476,2476,1796,140,161.16551192629413,236.53333333333333,56.99367088607595,3.740506329113924,158,158,125,12,11.193121394404239
8476999,2026.6333333333334,54.24276640790402,1.055045871559633,1417,1417,1066,91,87.6694147997476,0,NA,NA,0,0,0,0,0
8477180,1834.2333333333333,57.83482810164425,0.4080717488789238,1338,1338,986,92,93.60413958187608,0,NA,NA,0,0,0,0,0
8477293,1822.9,57.307048150732726,1.7829727843684577,1433,1433,1014,80,87.09859610423621,40,59.388888888888886,-5.5,18,18,14,4,1.7047721832994753
8477312,91.75,56.47761194029851,3.925373134328358,67,67,42,5,5.08618353318449,0,NA,NA,0,0,0,0,0
8477361,477.3666666666667,60.421875,0.0859375,384,384,269,21,27.28643569980451,0,NA,NA,0,0,0,0,0
8477405,1344.55,57.0492125984252,0.44586614173228345,1016,1016,728,70,65.15048625662008,0,NA,NA,0,0,0,0,0
8477424,2176.8333333333335,58.197209892200384,0.5459733671528219,1577,1577,1143,98,101.38571454762167,242.15,57.54248366013072,1.6666666666666667,153,153,124,13,9.563456248149949
8477465,1926.4833333333333,55.52341389728097,0.3368580060422961,1324,1324,985,78,81.08914249877384,58.766666666666666,55.30555555555556,4.083333333333333,36,36,21,1,2.0066371340780145
8477480,126.25,59.4,-0.6333333333333333,90,90,66,9,7.633877989124266,0,NA,NA,0,0,0,0,0
8477967,1529.05,59.05565693430657,0.10127737226277372,1096,1096,822,78,81.07288796490583,186.31666666666666,58.52513966480447,0.553072625698324,179,179,130,2,13.20364997775815
8477968,216.31666666666666,59.25581395348837,0.7209302325581395,129,129,97,11,9.541337202337372,0,NA,NA,0,0,0,0,0
8477992,326.73333333333335,59.58048780487805,2.3121951219512193,205,205,151,16,13.017734848369098,0,NA,NA,0,0,0,0,0
8478007,1815.1333333333334,56.522012578616355,-0.7539308176100629,1272,1272,919,71,75.34121060141442,122.75,57.064516129032256,-2.946236559139785,93,93,74,4,4.574159005406021
8478039,304.2,55.070484581497794,-0.4008810572687225,227,227,172,15,11.278428745119285,0,NA,NA,0,0,0,0,0
8478048,691.5833333333334,59.211367673179396,-0.6412078152753108,563,563,424,29,34.50470314405611,58.13333333333333,48.04545454545455,-2.1363636363636362,44,44,30,3,2.3800308270327766
8478406,2684.016666666667,54.962311557788944,0.5507537688442211,1990,1990,1452,124,133.5595090025022,0,NA,NA,0,0,0,0,0
8478435,0,NA,NA,0,0,0,0,0,28.7,54.095238095238095,2,21,21,15,3,1.391395832230877
8478470,700.75,56.96551724137931,0.2799188640973631,493,493,356,39,32.554026454424125,0,NA,NA,0,0,0,0,0
8478492,1411.0333333333333,58.08817204301075,1.8827956989247312,930,930,689,60,60.744608787295874,0,NA,NA,0,0,0,0,0
8478499,640.7666666666667,57.40246406570842,0.09034907597535935,487,487,343,28,32.32866570555934,0,NA,NA,0,0,0,0,0
8479188,28.683333333333334,65,2.6875,16,16,10,2,1.199624258903454,0,NA,NA,0,0,0,0,0
8479288,60,57.888888888888886,-1.6444444444444444,45,45,38,6,3.398669059889476,0,NA,NA,0,0,0,0,0
8479292,360.85,60.8102766798419,-1.3675889328063242,253,253,178,20,17.448449639928203,0,NA,NA,0,0,0,0,0
8479312,135.31666666666666,56.577319587628864,-0.38144329896907214,97,97,73,8,6.545035170427671,0,NA,NA,0,0,0,0,0
8479394,2355.8333333333335,56.498039215686276,-0.11241830065359477,1530,1530,1100,95,100.36731367116647,859.6333333333333,57.84146341463415,0.10365853658536585,656,656,431,32,40.12564189863673
8479496,2791.9666666666667,58.39863879436072,0.34710743801652894,2057,2057,1478,138,134.95665399670716,16.583333333333332,69.71428571428571,-4.928571428571429,14,14,9,3,1.1369405848618028
8479530,87.83333333333333,52.45070422535211,-0.7183098591549296,71,71,58,5,4.255995509651075,0,NA,NA,0,0,0,0,0
8479979,0,NA,NA,0,0,0,0,0,36.666666666666664,53.25,4.166666666666667,12,12,8,0,0.8876168036780983
8480022,8.383333333333333,50.75,-1.5,8,8,7,1,0.4473502182695535,0,NA,NA,0,0,0,0,0
8480051,119.1,54.08247422680412,2.577319587628866,97,97,72,5,4.85679267368994,0,NA,NA,0,0,0,0,0
8480162,284.8333333333333,56.25668449197861,-0.732620320855615,187,187,137,14,11.315407182616953,0,NA,NA,0,0,0,0,0
8480213,70.08333333333333,54.549019607843135,1.8627450980392157,51,51,41,4,3.2530004903625662,0,NA,NA,0,0,0,0,0
8480382,1891.95,58.428379287155344,6.724949562878278e-4,1487,1487,1063,96,98.21437677183434,0,NA,NA,0,0,0,0,0
8480925,1914.4333333333334,56.18256949661908,-0.23891810668670171,1331,1331,996,77,82.79023640044495,315.75,61.024752475247524,0.8415841584158416,202,202,157,17,17.21143148448104
